Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	0.175	2.	0.	-9589.3
2	0.35	2.	0.	-11409
3	0.525	2.	0.	-16139
4	0.86667	2.1818	0.	-21063
5	0.86667	2.3636	0.	-17213
6	0.86667	2.5455	0.	-15625
7	0.86667	2.7273	0.	-14844
8	0.86667	2.9091	0.	-14524
9	0.86667	3.0909	0.	-14524
10	0.86667	3.2727	0.	-14844
11	0.86667	3.4545	0.	-15625
12	0.86667	3.6364	0.	-17213
13	0.86667	3.8182	0.	-21063
14	0.175	4.	0.	-9589.3
15	0.35	4.	0.	-11409
16	0.525	4.	0.	-16139
17	0.525	5.8182	0.	-173.57
18	0.525	5.6364	0.	-309.97
19	0.525	5.4545	0.	-523.97
20	0.525	5.2727	0.	-842.94
21	0.525	5.0909	0.	-1314.
22	0.525	4.9091	0.	-2002.
23	0.525	4.7273	0.	-2998.7
24	0.525	4.5455	0.	-4468.2
25	0.525	4.3636	0.	-6683.3
26	0.525	4.1818	0.	-10795
27	0.35	5.8182	0.	-189.41
28	0.35	5.6364	0.	-290.64
29	0.35	5.4545	0.	-475.87
30	0.35	5.2727	0.	-767.61
31	0.35	5.0909	0.	-1209.5
32	0.35	4.9091	0.	-1861.8
33	0.35	4.7273	0.	-2806.7
34	0.35	4.5455	0.	-4152.3
35	0.35	4.3636	0.	-6049.3
36	0.35	4.1818	0.	-8635.4
37	0.175	5.8182	0.	-132.6
38	0.175	5.6364	0.	-217.01
39	0.175	5.4545	0.	-371.02
40	0.175	5.2727	0.	-616.47
41	0.175	5.0909	0.	-999.35
42	0.175	4.9091	0.	-1579.7
43	0.175	4.7273	0.	-2429.5
44	0.175	4.5455	0.	-3629.8
45	0.175	4.3636	0.	-5238.5
46	0.175	4.1818	0.	-7267.3
47	0.175	3.8182	0.	-11909
48	0.35	3.8182	0.	-13866
49	0.525	3.8182	0.	-17278
50	0.7	3.8182	0.	-21957
51	0.175	3.6364	0.	-13904
52	0.35	3.6364	0.	-15176
53	0.525	3.6364	0.	-16821
54	0.7	3.6364	0.	-17940
55	0.175	3.4545	0.	-15373
56	0.35	3.4545	0.	-15806
57	0.525	3.4545	0.	-16147
58	0.7	3.4545	0.	-16300
59	0.175	3.2727	0.	-16318
60	0.35	3.2727	0.	-16134
61	0.525	3.2727	0.	-15827
62	0.7	3.2727	0.	-15537
63	0.175	3.0909	0.	-16777
64	0.35	3.0909	0.	-16291
65	0.525	3.0909	0.	-15694
66	0.7	3.0909	0.	-15230
