Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	1.8193	2.9821	0.	10950
2	0.90439	3.9233	0.	5770.6
3	2.8145	2.6354	0.	7065.6
4	2.0682	3.4706	0.	11972
5	21.035	3.0495	0.	680.71
6	18.085	3.0493	0.	1321.
7	15.135	3.049	0.	2011.8
8	12.022	3.0448	0.	2734.9
9	8.4575	3.1419	0.	2578.5
10	3.9248	3.9463	0.	3932.6
11	3.9417	2.8712	0.	4484.3
12	6.4367	1.6978	0.	2488.3
13	3.5272	1.9464	0.	4367.4
14	3.0777	3.3557	0.	6222.1
15	2.4236	3.1097	0.	11495
16	2.2202	2.6889	0.	10516
17	4.1153	1.0208	0.	4123.1
18	4.1153	1.0208	0.1	4123.1
19	2.2202	2.6889	0.1	10516
20	2.4236	3.1097	0.1	11495
21	3.0777	3.3557	0.1	6222.1
22	3.5272	1.9464	0.1	4367.4
23	6.4367	1.6978	0.1	2488.3
24	3.9417	2.8712	0.1	4484.3
25	3.9248	3.9463	0.1	3932.6
26	8.4575	3.1419	0.1	2578.5
27	12.022	3.0448	0.1	2734.9
28	15.135	3.049	0.1	2011.8
29	18.085	3.0493	0.1	1321.
30	21.035	3.0495	0.1	680.71
31	2.0682	3.4706	0.1	11972
32	2.8145	2.6354	0.1	7065.6
33	0.90439	3.9233	0.1	5770.6
34	1.8193	2.9821	0.1	10950
35	2.1667	1.	0.1	3977.3
36	2.1667	1.5	0.1	9058.2
37	2.1667	2.	0.1	18962
38	2.	2.	0.1	20720
39	2.	1.5	0.1	11129
40	2.	1.	0.1	8571.1
41	2.1667	5.	0.1	6685.5
42	2.1667	4.5	0.1	9810.3
43	2.1667	4.	0.1	20949
44	2.	4.	0.1	19359
45	2.	4.5	0.1	9991.4
46	2.	5.	0.1	4900.6
47	2.1667	6.	0.1	3400.3
48	5.2857	6.	0.1	2722.
49	8.4048	6.	0.1	2736.7
50	11.524	6.	0.1	3063.9
51	14.643	6.	0.1	2197.8
52	17.762	6.	0.1	1415.3
53	20.881	6.	0.1	724.7
54	24.	6.	0.1	377.28
55	24.	3.	0.1	355.4
56	3.2782e-014	3.75	0.1	3662.4
57	3.937e-014	6.	0.1	1643.8
58	1.	6.	0.1	3519.8
59	2.	6.	0.1	2644.7
60	24.	0.	0.1	372.98
61	21.271	0.	0.1	655.55
62	18.542	0.	0.1	1225.9
63	15.813	0.	0.1	1867.2
64	13.083	0.	0.1	2474.9
65	10.354	0.	0.1	3039.9
66	7.625	0.	0.1	2744.6
67	4.8958	0.	0.1	2922.3
