Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	6.6419	3.2602	0.	-1207.5
2	7.7703	3.4445	0.	-976.56
3	6.9445	2.2798	0.	-1073.8
4	5.6154	2.7112	0.	-1107.9
5	7.1877	4.757	0.	-843.74
6	4.8314	0.57832	0.	-792.49
7	7.0978	0.57565	0.	-539.33
8	5.0237	4.6831	0.	-1166.7
9	6.9314	5.4713	0.	-534.22
10	7.5563	4.2141	0.	-981.82
11	5.1032	5.3942	0.	-837.53
12	4.8756	1.5156	0.	-995.78
13	3.8864	1.1004	0.	-1073.6
14	3.8999	3.2304	0.	-1259.9
15	4.9069	2.97	0.	-1363.6
16	4.1499	5.1873	0.	-1066.2
17	1.3902	4.7523	0.	-1322.4
18	1.2416	1.2002	0.	-1316.1
19	2.4912	1.1601	0.	-1363.2
20	8.062	1.1907	0.	-642.52
21	9.193	1.2514	0.	-627.59
22	10.388	1.2323	0.	-544.91
23	11.56	1.2277	0.	-454.83
24	12.727	1.2117	0.	-375.03
25	13.882	1.2003	0.	-303.3
26	15.019	1.1949	0.	-239.93
27	16.149	1.1897	0.	-184.2
28	17.268	1.1897	0.	-136.39
29	18.388	1.1899	0.	-95.956
30	19.509	1.1903	0.	-62.777
31	20.63	1.1909	0.	-36.835
32	21.753	1.1921	0.	-18.065
33	22.875	1.1951	0.	-6.424
34	1.3731	3.5872	0.	-1365.2
35	1.2914	2.4007	0.	-1378.
36	22.864	2.3932	0.	-7.024
37	22.861	3.6009	0.	-7.0633
38	22.869	4.7955	0.	-6.5048
39	21.741	4.793	0.	-18.245
40	20.616	4.7925	0.	-37.176
41	19.493	4.7924	0.	-63.271
42	18.372	4.7924	0.	-96.599
43	17.252	4.7924	0.	-137.2
44	16.132	4.7924	0.	-185.15
45	15.009	4.792	0.	-240.59
46	13.876	4.7904	0.	-304.13
47	12.725	4.7902	0.	-376.15
48	11.542	4.7946	0.	-460.04
49	10.313	4.8308	0.	-554.39
50	8.9107	4.8892	0.	-655.03
51	7.9878	5.3088	0.	-683.11
52	3.7243	2.229	0.	-1191.
53	9.0092	3.6227	0.	-674.99
54	2.712	3.4942	0.	-1364.
55	2.538	2.304	0.	-1380.1
56	9.0412	2.4286	0.	-670.25
57	10.279	2.4449	0.	-550.96
58	11.484	2.4323	0.	-459.51
59	12.682	2.4077	0.	-376.82
60	13.848	2.3966	0.	-304.3
61	14.998	2.3867	0.	-240.39
62	16.119	2.3863	0.	-185.16
63	17.239	2.3864	0.	-137.34
64	18.36	2.3866	0.	-96.797
65	19.483	2.3872	0.	-63.508
66	20.607	2.3882	0.	-37.489
67	21.734	2.39	0.	-18.686
68	21.731	3.5916	0.	-18.737
69	20.604	3.5903	0.	-37.562
70	19.479	3.5897	0.	-63.605
71	18.357	3.5894	0.	-96.927
72	17.236	3.5893	0.	-137.48
73	16.114	3.5895	0.	-185.37
74	14.988	3.5895	0.	-240.98
75	13.843	3.5871	0.	-304.76
76	12.681	3.5927	0.	-377.47
77	11.473	3.6118	0.	-461.99
78	10.236	3.649	0.	-554.1
79	6.7889	5.0783	0.	-577.02
80	5.1617	1.032	0.	-601.47
81	4.7435	2.1799	0.	-1238.5
82	2.9867	4.6912	0.	-1292.5
83	5.3066	5.0354	0.	-606.52
84	4.3143	4.0392	0.	-1304.
85	6.804	1.0372	0.	-431.42
86	7.0438	1.5665	0.	-730.55
87	6.0473	2.95	0.	-1511.6
88	8.0229	2.3904	0.	-825.57
89	8.0229	2.3904	0.1	-15.201
90	6.0473	2.95	0.1	-471.74
91	7.0438	1.5665	0.1	-142.86
92	6.804	1.0372	0.1	-118.8
93	4.3143	4.0392	0.1	34.182
94	5.3066	5.0354	0.1	-234.33
95	2.9867	4.6912	0.1	61.949
96	4.7435	2.1799	0.1	-0.36583
97	5.1617	1.032	0.1	-162.8
98	6.7889	5.0783	0.1	-82.983
99	10.236	3.649	0.1	-3.7997
100	11.473	3.6118	0.1	2.414
101	12.681	3.5927	0.1	0.48287
102	13.843	3.5871	0.1	-2.152
103	14.988	3.5895	0.1	-5.6088
104	16.114	3.5895	0.1	-7.6949
105	17.236	3.5893	0.1	-8.9481
106	18.357	3.5894	0.1	-9.6603
107	19.479	3.5897	0.1	-10.108
108	20.604	3.5903	0.1	-10.38
109	21.731	3.5916	0.1	-10.564
110	21.734	2.39	0.1	-10.544
111	20.607	2.3882	0.1	-10.355
112	19.483	2.3872	0.1	-10.077
113	18.36	2.3866	0.1	-9.6289
114	17.239	2.3864	0.1	-8.8927
115	16.119	2.3863	0.1	-7.7455
116	14.998	2.3867	0.1	-5.7589
117	13.848	2.3966	0.1	-2.4889
118	12.682	2.4077	0.1	0.90743
119	11.484	2.4323	0.1	1.2102
120	10.279	2.4449	0.1	-1.5705
121	9.0412	2.4286	0.1	8.9119
122	2.538	2.304	0.1	60.24
123	2.712	3.4942	0.1	89.892
124	9.0092	3.6227	0.1	18.787
125	3.7243	2.229	0.1	-22.177
126	7.9878	5.3088	0.1	-5.1222
127	8.9107	4.8892	0.1	15.424
128	10.313	4.8308	0.1	-6.9642
129	11.542	4.7946	0.1	3.115
130	12.725	4.7902	0.1	4.661e-004
131	13.876	4.7904	0.1	-2.7841
132	15.009	4.792	0.1	-5.3035
133	16.132	4.7924	0.1	-6.7
134	17.252	4.7924	0.1	-7.5784
135	18.372	4.7924	0.1	-8.0666
136	19.493	4.7924	0.1	-8.3065
137	20.616	4.7925	0.1	-8.3295
138	21.741	4.793	0.1	-8.1251
139	22.869	4.7955	0.1	-7.5876
140	22.861	3.6009	0.1	-10.578
141	22.864	2.3932	0.1	-10.586
142	1.2914	2.4007	0.1	-300.03
143	1.3731	3.5872	0.1	-306.05
144	22.875	1.1951	0.1	-7.5897
145	21.753	1.1921	0.1	-8.1625
146	20.63	1.1909	0.1	-8.43
147	19.509	1.1903	0.1	-8.4723
148	18.388	1.1899	0.1	-8.2974
149	17.268	1.1897	0.1	-7.8814
150	16.149	1.1897	0.1	-6.983
151	15.019	1.1949	0.1	-5.5501
