Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	11.9	2.1818	0.	10774
2	11.9	2.3636	0.	8528.3
3	11.9	2.5455	0.	7527.8
4	11.9	2.7273	0.	7009.3
5	11.9	2.9091	0.	6788.
6	11.9	3.0909	0.	6788.
7	11.9	3.2727	0.	7009.3
8	11.9	3.4545	0.	7527.8
9	11.9	3.6364	0.	8528.3
10	11.9	3.8182	0.	10774
11	12.067	2.1818	0.	10625
12	12.067	2.3636	0.	8478.3
13	12.067	2.5455	0.	7469.1
14	12.067	2.7273	0.	6949.4
15	12.067	2.9091	0.	6727.1
16	12.067	3.0909	0.	6727.1
17	12.067	3.2727	0.	6949.4
18	12.067	3.4545	0.	7469.1
19	12.067	3.6364	0.	8478.3
20	12.067	3.8182	0.	10625
21	11.717	5.8182	0.	604.39
22	11.717	5.6364	0.	888.49
23	11.717	5.4545	0.	1249.2
24	11.717	5.2727	0.	1656.8
25	11.717	5.0909	0.	2120.7
26	11.717	4.9091	0.	2663.7
27	11.717	4.7273	0.	3326.6
28	11.717	4.5455	0.	4183.4
29	11.717	4.3636	0.	5399.7
30	11.717	4.1818	0.	7195.7
31	11.717	4.	0.	8513.6
32	11.717	3.8182	0.	8029.6
33	11.717	3.6364	0.	7528.3
34	11.717	3.4545	0.	6997.5
35	11.717	3.2727	0.	6688.6
36	11.717	3.0909	0.	6541.8
37	11.717	2.9091	0.	6541.8
38	11.717	2.7273	0.	6688.6
39	11.717	2.5455	0.	6997.5
40	11.717	2.3636	0.	7528.3
41	11.717	2.1818	0.	8029.6
42	11.717	2.	0.	8513.6
43	11.717	1.8182	0.	7195.7
44	11.717	1.6364	0.	5399.7
45	11.717	1.4545	0.	4183.4
46	11.717	1.2727	0.	3326.6
47	11.717	1.0909	0.	2663.7
48	11.717	0.90909	0.	2120.7
49	11.717	0.72727	0.	1656.8
50	11.717	0.54545	0.	1249.2
51	11.717	0.36364	0.	888.49
52	11.717	0.18182	0.	604.39
53	11.534	5.8182	0.	928.83
54	11.534	5.6364	0.	1084.9
55	11.534	5.4545	0.	1343.1
56	11.534	5.2727	0.	1671.
57	11.534	5.0909	0.	2061.2
58	11.534	4.9091	0.	2520.8
59	11.534	4.7273	0.	3068.9
60	11.534	4.5455	0.	3719.
61	11.534	4.3636	0.	4496.
62	11.534	4.1818	0.	5286.7
63	11.534	4.	0.	5783.4
64	11.534	3.8182	0.	6142.6
65	11.534	3.6364	0.	6247.4
66	11.534	3.4545	0.	6211.6
67	11.534	3.2727	0.	6130.8
68	11.534	3.0909	0.	6080.2
69	11.534	2.9091	0.	6080.2
70	11.534	2.7273	0.	6130.8
71	11.534	2.5455	0.	6211.6
72	11.534	2.3636	0.	6247.4
73	11.534	2.1818	0.	6142.6
74	11.534	2.	0.	5783.4
75	11.534	1.8182	0.	5286.7
76	11.534	1.6364	0.	4496.
77	11.534	1.4545	0.	3719.
78	11.534	1.2727	0.	3068.9
79	11.534	1.0909	0.	2520.8
80	11.534	0.90909	0.	2061.2
81	11.534	0.72727	0.	1671.
82	11.534	0.54545	0.	1343.1
83	11.534	0.36364	0.	1084.9
