Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	11.9	2.1818	0.	0.70978
2	11.9	2.3636	0.	0.71063
3	11.9	2.5455	0.	0.71123
4	11.9	2.7273	0.	0.71161
5	11.9	2.9091	0.	0.7118
6	11.9	3.0909	0.	0.7118
7	11.9	3.2727	0.	0.71161
8	11.9	3.4545	0.	0.71123
9	11.9	3.6364	0.	0.71063
10	11.9	3.8182	0.	0.70978
11	12.067	2.1818	0.	0.72886
12	12.067	2.3636	0.	0.72968
13	12.067	2.5455	0.	0.73026
14	12.067	2.7273	0.	0.73064
15	12.067	2.9091	0.	0.73083
16	12.067	3.0909	0.	0.73083
17	12.067	3.2727	0.	0.73064
18	12.067	3.4545	0.	0.73026
19	12.067	3.6364	0.	0.72968
20	12.067	3.8182	0.	0.72886
21	11.717	5.8182	0.	0.67501
22	11.717	5.6364	0.	0.6764
23	11.717	5.4545	0.	0.67779
24	11.717	5.2727	0.	0.67919
25	11.717	5.0909	0.	0.68058
26	11.717	4.9091	0.	0.68198
27	11.717	4.7273	0.	0.68338
28	11.717	4.5455	0.	0.68475
29	11.717	4.3636	0.	0.6861
30	11.717	4.1818	0.	0.68737
31	11.717	4.	0.	0.68852
32	11.717	3.8182	0.	0.68948
33	11.717	3.6364	0.	0.69023
34	11.717	3.4545	0.	0.69079
35	11.717	3.2727	0.	0.69115
36	11.717	3.0909	0.	0.69133
37	11.717	2.9091	0.	0.69133
38	11.717	2.7273	0.	0.69115
39	11.717	2.5455	0.	0.69079
40	11.717	2.3636	0.	0.69023
41	11.717	2.1818	0.	0.68948
42	11.717	2.	0.	0.68852
43	11.717	1.8182	0.	0.68737
44	11.717	1.6364	0.	0.6861
45	11.717	1.4545	0.	0.68475
46	11.717	1.2727	0.	0.68338
47	11.717	1.0909	0.	0.68198
48	11.717	0.90909	0.	0.68058
49	11.717	0.72727	0.	0.67919
50	11.717	0.54545	0.	0.67779
51	11.717	0.36364	0.	0.6764
52	11.717	0.18182	0.	0.67501
53	11.534	5.8182	0.	0.65663
54	11.534	5.6364	0.	0.65798
55	11.534	5.4545	0.	0.65932
56	11.534	5.2727	0.	0.66065
57	11.534	5.0909	0.	0.66197
58	11.534	4.9091	0.	0.66326
59	11.534	4.7273	0.	0.66452
60	11.534	4.5455	0.	0.66574
61	11.534	4.3636	0.	0.66689
62	11.534	4.1818	0.	0.66795
63	11.534	4.	0.	0.66888
64	11.534	3.8182	0.	0.66967
65	11.534	3.6364	0.	0.67032
66	11.534	3.4545	0.	0.6708
67	11.534	3.2727	0.	0.67113
68	11.534	3.0909	0.	0.67129
69	11.534	2.9091	0.	0.67129
70	11.534	2.7273	0.	0.67113
71	11.534	2.5455	0.	0.6708
72	11.534	2.3636	0.	0.67032
73	11.534	2.1818	0.	0.66967
74	11.534	2.	0.	0.66888
75	11.534	1.8182	0.	0.66795
76	11.534	1.6364	0.	0.66689
77	11.534	1.4545	0.	0.66574
78	11.534	1.2727	0.	0.66452
79	11.534	1.0909	0.	0.66326
80	11.534	0.90909	0.	0.66197
81	11.534	0.72727	0.	0.66065
82	11.534	0.54545	0.	0.65932
83	11.534	0.36364	0.	0.65798
84	11.534	0.18182	0.	0.65663
85	11.351	5.8182	0.	0.63829
86	11.351	5.6364	0.	0.63961
87	11.351	5.4545	0.	0.64091
88	11.351	5.2727	0.	0.64218
89	11.351	5.0909	0.	0.64342
90	11.351	4.9091	0.	0.64462
91	11.351	4.7273	0.	0.64577
92	11.351	4.5455	0.	0.64685
93	11.351	4.3636	0.	0.64786
94	11.351	4.1818	0.	0.64877
95	11.351	4.	0.	0.64957
96	11.351	3.8182	0.	0.65025
97	11.351	3.6364	0.	0.6508
98	11.351	3.4545	0.	0.65122
99	11.351	3.2727	0.	0.6515
100	11.351	3.0909	0.	0.65165
