Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	5.4132	2.7346	0.	2.7069e-005
2	5.3932	2.0703	0.	2.1152e-005
3	3.8071	2.8004	0.	5.4298e-005
4	3.8323	3.8845	0.	6.2044e-005
5	5.2185	4.6501	0.	2.5688e-005
6	2.9813	0.69257	0.	2.6312e-005
7	2.4977	1.9691	0.	3.0311e-005
8	5.1267	0.58344	0.	1.9932e-005
9	3.0091	5.2651	0.	3.0572e-005
10	3.1777	4.5729	0.	3.3987e-005
11	3.5077	4.1342	0.	4.1897e-005
12	5.0887	5.4782	0.	2.0189e-005
13	5.7917	4.0129	0.	2.0985e-005
14	2.058	4.9948	0.	3.3305e-005
15	6.4197	2.1426	0.	2.433e-005
16	2.9945	3.369	0.	2.2125e-005
17	1.1843	2.263	0.	6.6796e-006
18	1.374	3.4692	0.	1.2248e-006
19	1.157	4.7665	0.	1.5236e-005
20	2.0184	0.9735	0.	3.7184e-005
21	6.1647	1.0367	0.	2.1432e-005
22	7.4323	1.1309	0.	2.3003e-005
23	8.5603	1.1902	0.	2.1026e-005
24	9.6795	1.2128	0.	1.9015e-005
25	10.793	1.2106	0.	1.6739e-005
26	11.884	1.1741	0.	1.4143e-005
27	12.988	1.179	0.	1.1632e-005
28	14.077	1.2119	0.	9.3622e-006
29	15.176	1.1962	0.	7.3563e-006
30	16.284	1.1815	0.	5.565e-006
31	17.382	1.182	0.	4.0252e-006
32	18.481	1.1811	0.	2.7261e-006
33	19.581	1.1795	0.	1.6665e-006
34	20.681	1.1911	0.	8.4163e-007
35	21.784	1.1918	0.	2.5473e-007
36	22.888	1.1952	0.	-1.0401e-007
37	22.874	2.393	0.	-2.4952e-007
38	22.874	3.6016	0.	-2.4806e-007
39	22.884	4.7945	0.	-1.0317e-007
40	21.78	4.7985	0.	2.5868e-007
41	20.669	4.795	0.	8.5849e-007
42	19.561	4.7947	0.	1.6914e-006
43	18.467	4.7881	0.	2.7575e-006
44	17.371	4.7839	0.	4.0492e-006
45	16.275	4.7906	0.	5.5717e-006
46	15.187	4.8027	0.	7.3194e-006
47	14.099	4.8635	0.	9.3381e-006
48	12.988	4.8346	0.	1.162e-005
49	11.878	4.8297	0.	1.4195e-005
50	10.751	4.8241	0.	1.6901e-005
51	9.6042	4.7943	0.	1.9241e-005
52	8.3927	4.7711	0.	1.9993e-005
53	6.9604	4.6809	0.	2.3446e-005
54	6.0897	5.2061	0.	1.7951e-005
55	7.4308	2.2601	0.	2.0985e-005
56	8.5226	2.376	0.	2.0081e-005
57	9.6509	2.4149	0.	1.8238e-005
58	10.796	2.4368	0.	1.6313e-005
59	11.902	2.4543	0.	1.4112e-005
60	12.973	2.4255	0.	1.1531e-005
61	14.06	2.4188	0.	9.2961e-006
62	15.163	2.3988	0.	7.284e-006
63	16.262	2.3791	0.	5.4799e-006
64	17.361	2.3821	0.	3.9372e-006
65	18.459	2.3877	0.	2.6351e-006
66	19.558	2.3939	0.	1.569e-006
67	20.658	2.3938	0.	7.3027e-007
68	21.771	2.3961	0.	1.336e-007
69	21.765	3.5984	0.	1.315e-007
70	20.661	3.597	0.	7.2739e-007
71	19.559	3.5929	0.	1.5582e-006
72	18.461	3.5878	0.	2.6285e-006
73	17.358	3.5815	0.	3.9306e-006
74	16.261	3.5874	0.	5.4767e-006
75	15.167	3.6054	0.	7.2541e-006
76	14.066	3.6457	0.	9.2892e-006
77	12.984	3.64	0.	1.1594e-005
78	11.887	3.6649	0.	1.4143e-005
79	10.749	3.628	0.	1.6429e-005
80	9.5916	3.6076	0.	1.8259e-005
81	7.302	3.468	0.	2.0401e-005
82	8.4068	3.5845	0.	1.9728e-005
83	4.8972	5.0492	0.	9.6152e-006
84	3.1621	1.1808	0.	3.0535e-005
85	2.6597	2.6971	0.	3.1362e-005
86	1.0555	1.152	0.	1.3621e-005
87	4.9219	1.016	0.	1.7695e-005
88	5.2229	1.4724	0.	2.4451e-005
89	4.5803	2.5531	0.	5.5945e-005
90	4.2218	3.679	0.	7.1806e-005
91	4.6079	3.6128	0.	3.4469e-005
92	3.9951	3.6712	0.	8.193e-005
93	3.6954	3.4422	0.	7.2729e-005
94	5.2301	3.3794	0.	3.2791e-005
95	4.0504	3.1088	0.	6.032e-005
96	6.3495	3.1738	0.	2.2089e-005
97	4.2503	3.3804	0.	5.6757e-005
98	3.9494	3.5116	0.	6.895e-005
99	4.708	3.061	0.	4.9027e-005
100	4.5654	3.3484	0.	5.7851e-005
101	2.3732	4.0805	0.	2.7964e-005
102	2.3732	4.0805	0.1	-2.7964e-005
103	4.5654	3.3484	0.1	-5.7851e-005
104	4.708	3.061	0.1	-4.9027e-005
105	3.9494	3.5116	0.1	-6.895e-005
106	4.2503	3.3804	0.1	-5.6757e-005
107	6.3495	3.1738	0.1	-2.2089e-005
108	4.0504	3.1088	0.1	-6.032e-005
109	5.2301	3.3794	0.1	-3.2791e-005
110	3.6954	3.4422	0.1	-7.2729e-005
111	3.9951	3.6712	0.1	-8.193e-005
112	4.6079	3.6128	0.1	-3.4469e-005
113	4.2218	3.679	0.1	-7.1806e-005
114	4.5803	2.5531	0.1	-5.5945e-005
115	5.2229	1.4724	0.1	-2.4451e-005
116	4.9219	1.016	0.1	-1.7695e-005
117	1.0555	1.152	0.1	-1.3621e-005
118	2.6597	2.6971	0.1	-3.1362e-005
119	3.1621	1.1808	0.1	-3.0535e-005
120	4.8972	5.0492	0.1	-9.6152e-006
121	8.4068	3.5845	0.1	-1.9728e-005
122	7.302	3.468	0.1	-2.0401e-005
123	9.5916	3.6076	0.1	-1.8259e-005
124	10.749	3.628	0.1	-1.6429e-005
125	11.887	3.6649	0.1	-1.4143e-005
126	12.984	3.64	0.1	-1.1594e-005
127	14.066	3.6457	0.1	-9.2892e-006
128	15.167	3.6054	0.1	-7.2541e-006
129	16.261	3.5874	0.1	-5.4767e-006
130	17.358	3.5815	0.1	-3.9306e-006
131	18.461	3.5878	0.1	-2.6285e-006
132	19.559	3.5929	0.1	-1.5582e-006
133	20.661	3.597	0.1	-7.2739e-007
134	21.765	3.5984	0.1	-1.315e-007
135	21.771	2.3961	0.1	-1.336e-007
136	20.658	2.3938	0.1	-7.3027e-007
137	19.558	2.3939	0.1	-1.569e-006
138	18.459	2.3877	0.1	-2.6351e-006
139	17.361	2.3821	0.1	-3.9372e-006
140	16.262	2.3791	0.1	-5.4799e-006
141	15.163	2.3988	0.1	-7.284e-006
142	14.06	2.4188	0.1	-9.2961e-006
143	12.973	2.4255	0.1	-1.1531e-005
144	11.902	2.4543	0.1	-1.4112e-005
145	10.796	2.4368	0.1	-1.6313e-005
146	9.6509	2.4149	0.1	-1.8238e-005
147	8.5226	2.376	0.1	-2.0081e-005
148	7.4308	2.2601	0.1	-2.0985e-005
149	6.0897	5.2061	0.1	-1.7951e-005
150	6.9604	4.6809	0.1	-2.3446e-005
151	8.3927	4.7711	0.1	-1.9993e-005
152	9.6042	4.7943	0.1	-1.9241e-005
153	10.751	4.8241	0.1	-1.6901e-005
154	11.878	4.8297	0.1	-1.4195e-005
155	12.988	4.8346	0.1	-1.162e-005
156	14.099	4.8635	0.1	-9.3381e-006
157	15.187	4.8027	0.1	-7.3194e-006
