Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	5.4132	2.7346	0.	1287.4
2	5.3932	2.0703	0.	1093.4
3	3.8071	2.8004	0.	2387.4
4	3.8323	3.8845	0.	3014.7
5	5.2185	4.6501	0.	975.05
6	2.9813	0.69257	0.	945.08
7	2.4977	1.9691	0.	1205.3
8	5.1267	0.58344	0.	762.28
9	3.0091	5.2651	0.	1017.7
10	3.1777	4.5729	0.	1226.2
11	3.5077	4.1342	0.	1802.2
12	5.0887	5.4782	0.	696.25
13	5.7917	4.0129	0.	917.76
14	2.058	4.9948	0.	1235.7
15	6.4197	2.1426	0.	877.08
16	2.9945	3.369	0.	1489.
17	1.1843	2.263	0.	1525.7
18	1.374	3.4692	0.	1446.1
19	1.157	4.7665	0.	1423.5
20	2.0184	0.9735	0.	1286.6
21	6.1647	1.0367	0.	775.31
22	7.4323	1.1309	0.	774.99
23	8.5603	1.1902	0.	685.71
24	9.6795	1.2128	0.	597.34
25	10.793	1.2106	0.	512.13
26	11.884	1.1741	0.	433.64
27	12.988	1.179	0.	360.57
28	14.077	1.2119	0.	294.84
29	15.176	1.1962	0.	235.33
30	16.284	1.1815	0.	182.15
31	17.382	1.182	0.	136.24
32	18.481	1.1811	0.	97.331
33	19.581	1.1795	0.	65.448
34	20.681	1.1911	0.	40.605
35	21.784	1.1918	0.	22.794
36	22.888	1.1952	0.	12.153
37	22.874	2.393	0.	15.565
38	22.874	3.6016	0.	15.552
39	22.884	4.7945	0.	12.199
40	21.78	4.7985	0.	22.846
41	20.669	4.795	0.	40.839
42	19.561	4.7947	0.	65.912
43	18.467	4.7881	0.	97.855
44	17.371	4.7839	0.	136.67
45	16.275	4.7906	0.	182.33
46	15.187	4.8027	0.	234.56
47	14.099	4.8635	0.	293.77
48	12.988	4.8346	0.	360.84
49	11.878	4.8297	0.	434.73
50	10.751	4.8241	0.	516.11
51	9.6042	4.7943	0.	600.82
52	8.3927	4.7711	0.	713.73
53	6.9604	4.6809	0.	832.45
54	6.0897	5.2061	0.	759.44
55	7.4308	2.2601	0.	784.66
56	8.5226	2.376	0.	680.68
57	9.6509	2.4149	0.	595.57
58	10.796	2.4368	0.	508.24
59	11.902	2.4543	0.	430.37
60	12.973	2.4255	0.	359.96
61	14.06	2.4188	0.	294.89
62	15.163	2.3988	0.	235.87
63	16.262	2.3791	0.	183.14
64	17.361	2.3821	0.	137.34
65	18.459	2.3877	0.	98.623
66	19.558	2.3939	0.	66.919
67	20.658	2.3938	0.	42.359
68	21.771	2.3961	0.	25.145
69	21.765	3.5984	0.	25.237
70	20.661	3.597	0.	42.361
71	19.559	3.5929	0.	66.917
72	18.461	3.5878	0.	98.649
73	17.358	3.5815	0.	137.47
74	16.261	3.5874	0.	183.12
75	15.167	3.6054	0.	235.44
76	14.066	3.6457	0.	294.82
77	12.984	3.64	0.	359.62
78	11.887	3.6649	0.	431.71
79	10.749	3.628	0.	511.94
80	9.5916	3.6076	0.	596.6
81	7.302	3.468	0.	805.28
82	8.4068	3.5845	0.	693.76
83	4.8972	5.0492	0.	501.09
84	3.1621	1.1808	0.	968.36
85	2.6597	2.6971	0.	1355.9
86	1.0555	1.152	0.	1420.1
87	4.9219	1.016	0.	635.06
88	5.2229	1.4724	0.	1046.4
89	4.5803	2.5531	0.	1865.
90	4.2218	3.679	0.	2901.3
91	4.6079	3.6128	0.	1664.5
92	3.9951	3.6712	0.	3320.6
93	3.6954	3.4422	0.	2385.6
94	5.2301	3.3794	0.	1484.
95	4.0504	3.1088	0.	2220.7
96	6.3495	3.1738	0.	902.95
97	4.2503	3.3804	0.	2348.4
98	3.9494	3.5116	0.	2634.1
99	4.708	3.061	0.	1771.9
100	4.5654	3.3484	0.	1869.4
101	2.3732	4.0805	0.	1390.7
102	2.3732	4.0805	0.1	1390.7
103	4.5654	3.3484	0.1	1869.4
104	4.708	3.061	0.1	1771.9
105	3.9494	3.5116	0.1	2634.1
106	4.2503	3.3804	0.1	2348.4
107	6.3495	3.1738	0.1	902.95
108	4.0504	3.1088	0.1	2220.7
109	5.2301	3.3794	0.1	1484.
110	3.6954	3.4422	0.1	2385.6
111	3.9951	3.6712	0.1	3320.6
112	4.6079	3.6128	0.1	1664.5
113	4.2218	3.679	0.1	2901.3
114	4.5803	2.5531	0.1	1865.
115	5.2229	1.4724	0.1	1046.4
116	4.9219	1.016	0.1	635.06
117	1.0555	1.152	0.1	1420.1
118	2.6597	2.6971	0.1	1355.9
119	3.1621	1.1808	0.1	968.36
120	4.8972	5.0492	0.1	501.09
121	8.4068	3.5845	0.1	693.76
122	7.302	3.468	0.1	805.28
123	9.5916	3.6076	0.1	596.6
124	10.749	3.628	0.1	511.94
125	11.887	3.6649	0.1	431.71
126	12.984	3.64	0.1	359.62
127	14.066	3.6457	0.1	294.82
128	15.167	3.6054	0.1	235.44
129	16.261	3.5874	0.1	183.12
130	17.358	3.5815	0.1	137.47
131	18.461	3.5878	0.1	98.649
132	19.559	3.5929	0.1	66.917
133	20.661	3.597	0.1	42.361
134	21.765	3.5984	0.1	25.237
135	21.771	2.3961	0.1	25.145
136	20.658	2.3938	0.1	42.359
137	19.558	2.3939	0.1	66.919
138	18.459	2.3877	0.1	98.623
139	17.361	2.3821	0.1	137.34
140	16.262	2.3791	0.1	183.14
141	15.163	2.3988	0.1	235.87
142	14.06	2.4188	0.1	294.89
143	12.973	2.4255	0.1	359.96
144	11.902	2.4543	0.1	430.37
145	10.796	2.4368	0.1	508.24
146	9.6509	2.4149	0.1	595.57
147	8.5226	2.376	0.1	680.68
148	7.4308	2.2601	0.1	784.66
149	6.0897	5.2061	0.1	759.44
150	6.9604	4.6809	0.1	832.45
151	8.3927	4.7711	0.1	713.73
152	9.6042	4.7943	0.1	600.82
153	10.751	4.8241	0.1	516.11
154	11.878	4.8297	0.1	434.73
155	12.988	4.8346	0.1	360.84
156	14.099	4.8635	0.1	293.77
157	15.187	4.8027	0.1	234.56
158	16.275	4.7906	0.1	182.33
159	17.371	4.7839	0.1	136.67
160	18.467	4.7881	0.1	97.855
161	19.561	4.7947	0.1	65.912
162	20.669	4.795	0.1	40.839
163	21.78	4.7985	0.1	22.846
164	22.884	4.7945	0.1	12.199
165	22.874	3.6016	0.1	15.552
166	22.874	2.393	0.1	15.565
167	22.888	1.1952	0.1	12.153
168	21.784	1.1918	0.1	22.794
169	20.681	1.1911	0.1	40.605
170	19.581	1.1795	0.1	65.448
171	18.481	1.1811	0.1	97.331
172	17.382	1.182	0.1	136.24
173	16.284	1.1815	0.1	182.15
174	15.176	1.1962	0.1	235.33
175	14.077	1.2119	0.1	294.84
176	12.988	1.179	0.1	360.57
177	11.884	1.1741	0.1	433.64
178	10.793	1.2106	0.1	512.13
179	9.6795	1.2128	0.1	597.34
180	8.5603	1.1902	0.1	685.71
181	7.4323	1.1309	0.1	774.99
182	6.1647	1.0367	0.1	775.31
183	2.0184	0.9735	0.1	1286.6
184	1.157	4.7665	0.1	1423.5
185	1.374	3.4692	0.1	1446.1
186	1.1843	2.263	0.1	1525.7
187	2.9945	3.369	0.1	1489.
188	6.4197	2.1426	0.1	877.08
189	2.058	4.9948	0.1	1235.7
190	5.7917	4.0129	0.1	917.76
191	5.0887	5.4782	0.1	696.25
192	3.5077	4.1342	0.1	1802.2
193	3.1777	4.5729	0.1	1226.2
194	3.0091	5.2651	0.1	1017.7
195	5.1267	0.58344	0.1	762.28
196	2.4977	1.9691	0.1	1205.3
197	2.9813	0.69257	0.1	945.08
198	5.2185	4.6501	0.1	975.05
199	3.8323	3.8845	0.1	3014.7
200	3.8071	2.8004	0.1	2387.4
201	5.3932	2.0703	0.1	1093.4
