Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	12.6	2.1818	0.	1.0076e-003
2	12.6	2.3636	0.	7.9724e-004
3	12.6	2.5455	0.	7.0374e-004
4	12.6	2.7273	0.	6.5529e-004
5	12.6	2.9091	0.	6.3461e-004
6	12.6	3.0909	0.	6.3461e-004
7	12.6	3.2727	0.	6.5529e-004
8	12.6	3.4545	0.	7.0374e-004
9	12.6	3.6364	0.	7.9724e-004
10	12.6	3.8182	0.	1.0076e-003
11	12.767	2.1818	0.	9.9271e-004
12	12.767	2.3636	0.	7.9225e-004
13	12.767	2.5455	0.	6.9791e-004
14	12.767	2.7273	0.	6.4934e-004
15	12.767	2.9091	0.	6.2856e-004
16	12.767	3.0909	0.	6.2856e-004
17	12.767	3.2727	0.	6.4934e-004
18	12.767	3.4545	0.	6.9791e-004
19	12.767	3.6364	0.	7.9225e-004
20	12.767	3.8182	0.	9.9271e-004
21	12.417	5.8182	0.	5.6473e-005
22	12.417	5.6364	0.	8.3145e-005
23	12.417	5.4545	0.	1.1699e-004
24	12.417	5.2727	0.	1.5526e-004
25	12.417	5.0909	0.	1.9882e-004
26	12.417	4.9091	0.	2.498e-004
27	12.417	4.7273	0.	3.1204e-004
28	12.417	4.5455	0.	3.9246e-004
29	12.417	4.3636	0.	5.0662e-004
30	12.417	4.1818	0.	6.7535e-004
31	12.417	4.	0.	7.9922e-004
32	12.417	3.8182	0.	7.5195e-004
33	12.417	3.6364	0.	7.0446e-004
34	12.417	3.4545	0.	6.5472e-004
35	12.417	3.2727	0.	6.2581e-004
36	12.417	3.0909	0.	6.1207e-004
37	12.417	2.9091	0.	6.1207e-004
38	12.417	2.7273	0.	6.2581e-004
39	12.417	2.5455	0.	6.5472e-004
40	12.417	2.3636	0.	7.0446e-004
41	12.417	2.1818	0.	7.5195e-004
42	12.417	2.	0.	7.9922e-004
43	12.417	1.8182	0.	6.7535e-004
44	12.417	1.6364	0.	5.0662e-004
45	12.417	1.4545	0.	3.9246e-004
46	12.417	1.2727	0.	3.1204e-004
47	12.417	1.0909	0.	2.498e-004
48	12.417	0.90909	0.	1.9882e-004
49	12.417	0.72727	0.	1.5526e-004
50	12.417	0.54545	0.	1.1699e-004
51	12.417	0.36364	0.	8.3145e-005
52	12.417	0.18182	0.	5.6473e-005
53	12.235	5.8182	0.	8.6832e-005
54	12.235	5.6364	0.	1.0155e-004
55	12.235	5.4545	0.	1.2584e-004
56	12.235	5.2727	0.	1.5667e-004
57	12.235	5.0909	0.	1.9337e-004
58	12.235	4.9091	0.	2.3658e-004
59	12.235	4.7273	0.	2.8813e-004
60	12.235	4.5455	0.	3.4929e-004
61	12.235	4.3636	0.	4.2243e-004
62	12.235	4.1818	0.	4.9682e-004
63	12.235	4.	0.	5.4307e-004
64	12.235	3.8182	0.	5.7615e-004
65	12.235	3.6364	0.	5.8549e-004
66	12.235	3.4545	0.	5.8191e-004
67	12.235	3.2727	0.	5.7426e-004
68	12.235	3.0909	0.	5.6949e-004
69	12.235	2.9091	0.	5.6949e-004
70	12.235	2.7273	0.	5.7426e-004
71	12.235	2.5455	0.	5.8191e-004
72	12.235	2.3636	0.	5.8549e-004
73	12.235	2.1818	0.	5.7615e-004
74	12.235	2.	0.	5.4307e-004
75	12.235	1.8182	0.	4.9682e-004
76	12.235	1.6364	0.	4.2243e-004
77	12.235	1.4545	0.	3.4929e-004
78	12.235	1.2727	0.	2.8813e-004
79	12.235	1.0909	0.	2.3658e-004
80	12.235	0.90909	0.	1.9337e-004
81	12.235	0.72727	0.	1.5667e-004
82	12.235	0.54545	0.	1.2584e-004
83	12.235	0.36364	0.	1.0155e-004
84	12.235	0.18182	0.	8.6832e-005
85	12.052	5.8182	0.	1.197e-004
86	12.052	5.6364	0.	1.3094e-004
87	12.052	5.4545	0.	1.4967e-004
88	12.052	5.2727	0.	1.7478e-004
89	12.052	5.0909	0.	2.0566e-004
90	12.052	4.9091	0.	2.4211e-004
91	12.052	4.7273	0.	2.8403e-004
92	12.052	4.5455	0.	3.3096e-004
93	12.052	4.3636	0.	3.7897e-004
94	12.052	4.1818	0.	4.2268e-004
95	12.052	4.	0.	4.5779e-004
96	12.052	3.8182	0.	4.844e-004
97	12.052	3.6364	0.	5.0462e-004
98	12.052	3.4545	0.	5.1532e-004
99	12.052	3.2727	0.	5.196e-004
100	12.052	3.0909	0.	5.2081e-004
101	12.052	2.9091	0.	5.2081e-004
102	12.052	2.7273	0.	5.196e-004
103	12.052	2.5455	0.	5.1532e-004
104	12.052	2.3636	0.	5.0462e-004
105	12.052	2.1818	0.	4.844e-004
106	12.052	2.	0.	4.5779e-004
107	12.052	1.8182	0.	4.2268e-004
108	12.052	1.6364	0.	3.7897e-004
109	12.052	1.4545	0.	3.3096e-004
110	12.052	1.2727	0.	2.8403e-004
111	12.052	1.0909	0.	2.4211e-004
112	12.052	0.90909	0.	2.0566e-004
113	12.052	0.72727	0.	1.7478e-004
114	12.052	0.54545	0.	1.4967e-004
115	12.052	0.36364	0.	1.3094e-004
116	12.052	0.18182	0.	1.197e-004
117	11.87	5.8182	0.	1.505e-004
118	11.87	5.6364	0.	1.6052e-004
119	11.87	5.4545	0.	1.7594e-004
120	11.87	5.2727	0.	1.965e-004
121	11.87	5.0909	0.	2.2187e-004
122	11.87	4.9091	0.	2.5154e-004
123	11.87	4.7273	0.	2.8468e-004
124	11.87	4.5455	0.	3.1978e-004
125	11.87	4.3636	0.	3.5437e-004
126	11.87	4.1818	0.	3.8521e-004
127	11.87	4.	0.	4.1148e-004
128	11.87	3.8182	0.	4.3352e-004
129	11.87	3.6364	0.	4.5132e-004
130	11.87	3.4545	0.	4.6437e-004
131	11.87	3.2727	0.	4.7228e-004
132	11.87	3.0909	0.	4.7587e-004
133	11.87	2.9091	0.	4.7587e-004
134	11.87	2.7273	0.	4.7228e-004
135	11.87	2.5455	0.	4.6437e-004
136	11.87	2.3636	0.	4.5132e-004
137	11.87	2.1818	0.	4.3352e-004
138	11.87	2.	0.	4.1148e-004
139	11.87	1.8182	0.	3.8521e-004
140	11.87	1.6364	0.	3.5437e-004
141	11.87	1.4545	0.	3.1978e-004
142	11.87	1.2727	0.	2.8468e-004
143	11.87	1.0909	0.	2.5154e-004
144	11.87	0.90909	0.	2.2187e-004
145	11.87	0.72727	0.	1.965e-004
146	11.87	0.54545	0.	1.7594e-004
147	11.87	0.36364	0.	1.6052e-004
148	11.87	0.18182	0.	1.505e-004
149	11.687	5.8182	0.	1.7847e-004
150	11.687	5.6364	0.	1.8779e-004
151	11.687	5.4545	0.	2.0095e-004
152	11.687	5.2727	0.	2.1793e-004
153	11.687	5.0909	0.	2.3854e-004
154	11.687	4.9091	0.	2.6221e-004
155	11.687	4.7273	0.	2.88e-004
156	11.687	4.5455	0.	3.1453e-004
157	11.687	4.3636	0.	3.4003e-004
158	11.687	4.1818	0.	3.6313e-004
159	11.687	4.	0.	3.8328e-004
160	11.687	3.8182	0.	4.0074e-004
161	11.687	3.6364	0.	4.1555e-004
162	11.687	3.4545	0.	4.2713e-004
163	11.687	3.2727	0.	4.3496e-004
164	11.687	3.0909	0.	4.3884e-004
165	11.687	2.9091	0.	4.3884e-004
166	11.687	2.7273	0.	4.3496e-004
167	11.687	2.5455	0.	4.2713e-004
168	11.687	2.3636	0.	4.1555e-004
169	11.687	2.1818	0.	4.0074e-004
170	11.687	2.	0.	3.8328e-004
171	11.687	1.8182	0.	3.6313e-004
172	11.687	1.6364	0.	3.4003e-004
173	11.687	1.4545	0.	3.1453e-004
174	11.687	1.2727	0.	2.88e-004
175	11.687	1.0909	0.	2.6221e-004
176	11.687	0.90909	0.	2.3854e-004
177	11.687	0.72727	0.	2.1793e-004
178	11.687	0.54545	0.	2.0095e-004
179	11.687	0.36364	0.	1.8779e-004
180	11.687	0.18182	0.	1.7847e-004
181	11.504	5.8182	0.	2.0346e-004
182	11.504	5.6364	0.	2.1211e-004
183	11.504	5.4545	0.	2.2345e-004
184	11.504	5.2727	0.	2.3753e-004
185	11.504	5.0909	0.	2.5419e-004
186	11.504	4.9091	0.	2.7291e-004
187	11.504	4.7273	0.	2.9288e-004
188	11.504	4.5455	0.	3.1306e-004
189	11.504	4.3636	0.	3.3235e-004
190	11.504	4.1818	0.	3.4994e-004
191	11.504	4.	0.	3.6555e-004
192	11.504	3.8182	0.	3.7923e-004
193	11.504	3.6364	0.	3.9092e-004
