Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	4.7066	2.576	0.	7.9749e-004
2	4.5409	3.5178	0.	8.5222e-004
3	5.4871	1.7885	0.	4.7326e-004
4	3.4548	3.4992	0.	1.0172e-003
5	5.5326	4.2158	0.	5.1773e-004
6	3.2067	2.4246	0.	8.9651e-004
7	2.8325	0.82275	0.	4.9044e-004
8	4.9436	0.48234	0.	3.9152e-004
9	3.1925	4.592	0.	6.2146e-004
10	2.929	5.1997	0.	4.8181e-004
11	4.6772	5.0877	0.	4.0881e-004
12	5.3819	3.4472	0.	6.3133e-004
13	5.6824	2.5192	0.	5.347e-004
14	1.0496	4.7316	0.	6.1207e-004
15	0.94102	1.1471	0.	6.0411e-004
16	4.8943	1.208	0.	6.5417e-004
17	5.0724	4.7567	0.	6.1381e-004
18	1.8822	1.0361	0.	5.2608e-004
19	2.0973	4.5285	0.	5.1284e-004
20	5.8046	0.73368	0.	3.889e-004
21	4.9042	5.4765	0.	3.6841e-004
22	0.96849	2.3086	0.	6.5827e-004
23	1.0218	3.4998	0.	6.6991e-004
24	2.0342	3.2169	0.	5.4562e-004
25	6.6434	1.1904	0.	4.3102e-004
26	8.1523	1.2112	0.	3.9273e-004
27	9.4137	1.2005	0.	3.5121e-004
28	10.599	1.1985	0.	3.2046e-004
29	11.743	1.1876	0.	2.8895e-004
30	12.874	1.1747	0.	2.5934e-004
31	14.005	1.1723	0.	2.3011e-004
32	15.11	1.171	0.	2.0225e-004
33	16.225	1.1711	0.	1.7475e-004
34	17.328	1.1732	0.	1.4828e-004
35	18.437	1.1775	0.	1.2242e-004
36	19.542	1.1839	0.	9.7459e-005
37	20.651	1.1883	0.	7.3286e-005
38	21.765	1.1881	0.	4.9995e-005
39	22.884	1.1949	0.	2.8566e-005
40	22.871	2.3928	0.	3.2165e-005
41	22.874	3.6018	0.	3.2138e-005
42	22.881	4.7966	0.	2.8713e-005
43	21.763	4.7922	0.	5.0082e-005
44	20.644	4.7903	0.	7.3473e-005
45	19.533	4.7383	0.	9.7758e-005
46	18.426	4.6969	0.	1.2268e-004
47	17.322	4.6763	0.	1.4833e-004
48	16.219	4.6691	0.	1.7477e-004
49	15.115	4.6693	0.	2.0197e-004
50	14.009	4.6711	0.	2.2983e-004
51	12.893	4.717	0.	2.586e-004
52	11.752	4.7558	0.	2.8864e-004
53	10.602	4.7665	0.	3.1974e-004
54	9.4266	4.7745	0.	3.5059e-004
55	8.1993	4.7845	0.	3.9115e-004
56	6.8656	4.74	0.	4.1042e-004
57	5.8855	5.2763	0.	4.3721e-004
58	6.8699	2.45	0.	4.2657e-004
59	6.8669	3.5467	0.	4.0635e-004
60	8.0816	2.3666	0.	3.8863e-004
61	9.3307	2.3857	0.	3.5007e-004
62	10.529	2.377	0.	3.1951e-004
63	11.709	2.3621	0.	2.8845e-004
64	12.866	2.3529	0.	2.5855e-004
65	13.998	2.3502	0.	2.2955e-004
66	15.106	2.3495	0.	2.0175e-004
67	16.22	2.351	0.	1.7436e-004
68	17.326	2.3552	0.	1.4795e-004
69	18.435	2.3614	0.	1.2228e-004
70	19.541	2.3688	0.	9.7639e-005
71	20.649	2.3767	0.	7.4092e-005
72	21.759	2.3864	0.	5.1973e-005
73	21.757	3.5901	0.	5.2063e-005
74	20.649	3.5783	0.	7.4114e-005
75	19.543	3.5553	0.	9.7574e-005
76	18.428	3.53	0.	1.2245e-004
77	17.323	3.5169	0.	1.48e-004
78	16.216	3.5097	0.	1.7445e-004
79	15.109	3.5072	0.	2.016e-004
80	13.987	3.5154	0.	2.2984e-004
81	12.853	3.5333	0.	2.5895e-004
82	11.708	3.5491	0.	2.8851e-004
83	10.539	3.5575	0.	3.1944e-004
84	9.3309	3.5743	0.	3.5111e-004
85	8.1179	3.5873	0.	3.8519e-004
86	2.8679	1.6848	0.	6.4289e-004
87	3.4926	4.2143	0.	1.0171e-003
88	4.6524	0.89622	0.	4.017e-004
89	4.1398	2.678	0.	1.112e-003
90	3.9994	3.1223	0.	1.0714e-003
91	3.4838	2.6026	0.	9.3702e-004
92	1.948	2.0881	0.	5.5709e-004
93	2.9382	3.8217	0.	6.9395e-004
94	2.9382	3.8217	0.1	6.9395e-004
95	1.948	2.0881	0.1	5.5709e-004
96	3.4838	2.6026	0.1	9.3702e-004
97	3.9994	3.1223	0.1	1.0714e-003
98	4.1398	2.678	0.1	1.112e-003
99	4.6524	0.89622	0.1	4.017e-004
100	3.4926	4.2143	0.1	1.0171e-003
101	2.8679	1.6848	0.1	6.4289e-004
102	8.1179	3.5873	0.1	3.8519e-004
103	9.3309	3.5743	0.1	3.5111e-004
104	10.539	3.5575	0.1	3.1944e-004
105	11.708	3.5491	0.1	2.8851e-004
106	12.853	3.5333	0.1	2.5895e-004
107	13.987	3.5154	0.1	2.2984e-004
108	15.109	3.5072	0.1	2.016e-004
109	16.216	3.5097	0.1	1.7445e-004
110	17.323	3.5169	0.1	1.48e-004
111	18.428	3.53	0.1	1.2245e-004
112	19.543	3.5553	0.1	9.7574e-005
113	20.649	3.5783	0.1	7.4114e-005
114	21.757	3.5901	0.1	5.2063e-005
115	21.759	2.3864	0.1	5.1973e-005
116	20.649	2.3767	0.1	7.4092e-005
117	19.541	2.3688	0.1	9.7639e-005
118	18.435	2.3614	0.1	1.2228e-004
119	17.326	2.3552	0.1	1.4795e-004
120	16.22	2.351	0.1	1.7436e-004
121	15.106	2.3495	0.1	2.0175e-004
122	13.998	2.3502	0.1	2.2955e-004
123	12.866	2.3529	0.1	2.5855e-004
124	11.709	2.3621	0.1	2.8845e-004
125	10.529	2.377	0.1	3.1951e-004
126	9.3307	2.3857	0.1	3.5007e-004
127	8.0816	2.3666	0.1	3.8863e-004
128	6.8669	3.5467	0.1	4.0635e-004
129	6.8699	2.45	0.1	4.2657e-004
130	5.8855	5.2763	0.1	4.3721e-004
131	6.8656	4.74	0.1	4.1042e-004
132	8.1993	4.7845	0.1	3.9115e-004
133	9.4266	4.7745	0.1	3.5059e-004
134	10.602	4.7665	0.1	3.1974e-004
135	11.752	4.7558	0.1	2.8864e-004
136	12.893	4.717	0.1	2.586e-004
137	14.009	4.6711	0.1	2.2983e-004
138	15.115	4.6693	0.1	2.0197e-004
139	16.219	4.6691	0.1	1.7477e-004
140	17.322	4.6763	0.1	1.4833e-004
141	18.426	4.6969	0.1	1.2268e-004
142	19.533	4.7383	0.1	9.7758e-005
143	20.644	4.7903	0.1	7.3473e-005
144	21.763	4.7922	0.1	5.0082e-005
145	22.881	4.7966	0.1	2.8713e-005
146	22.874	3.6018	0.1	3.2138e-005
147	22.871	2.3928	0.1	3.2165e-005
148	22.884	1.1949	0.1	2.8566e-005
149	21.765	1.1881	0.1	4.9995e-005
150	20.651	1.1883	0.1	7.3286e-005
151	19.542	1.1839	0.1	9.7459e-005
152	18.437	1.1775	0.1	1.2242e-004
153	17.328	1.1732	0.1	1.4828e-004
154	16.225	1.1711	0.1	1.7475e-004
155	15.11	1.171	0.1	2.0225e-004
156	14.005	1.1723	0.1	2.3011e-004
157	12.874	1.1747	0.1	2.5934e-004
158	11.743	1.1876	0.1	2.8895e-004
159	10.599	1.1985	0.1	3.2046e-004
160	9.4137	1.2005	0.1	3.5121e-004
161	8.1523	1.2112	0.1	3.9273e-004
162	6.6434	1.1904	0.1	4.3102e-004
163	2.0342	3.2169	0.1	5.4562e-004
164	1.0218	3.4998	0.1	6.6991e-004
165	0.96849	2.3086	0.1	6.5827e-004
166	4.9042	5.4765	0.1	3.6841e-004
167	5.8046	0.73368	0.1	3.889e-004
168	2.0973	4.5285	0.1	5.1284e-004
169	1.8822	1.0361	0.1	5.2608e-004
170	5.0724	4.7567	0.1	6.1381e-004
171	4.8943	1.208	0.1	6.5417e-004
172	0.94102	1.1471	0.1	6.0411e-004
173	1.0496	4.7316	0.1	6.1207e-004
174	5.6824	2.5192	0.1	5.347e-004
175	5.3819	3.4472	0.1	6.3133e-004
176	4.6772	5.0877	0.1	4.0881e-004
177	2.929	5.1997	0.1	4.8181e-004
178	3.1925	4.592	0.1	6.2146e-004
179	4.9436	0.48234	0.1	3.9152e-004
180	2.8325	0.82275	0.1	4.9044e-004
181	3.2067	2.4246	0.1	8.9651e-004
182	5.5326	4.2158	0.1	5.1773e-004
183	3.4548	3.4992	0.1	1.0172e-003
184	5.4871	1.7885	0.1	4.7326e-004
185	4.5409	3.5178	0.1	8.5222e-004
186	4.7066	2.576	0.1	7.9749e-004
187	4.0467	4.	0.	1.6609e-003
188	4.0467	4.5	0.	5.8149e-004
189	4.0467	5.	0.	4.1686e-004
190	4.0467	5.5	0.	1.5518e-004
191	3.88	4.	0.	2.2855e-003
192	3.88	5.5	0.	2.5821e-004
193	3.88	5.	0.	4.1753e-004
194	3.88	4.5	0.	9.8593e-004
195	4.0467	2.	0.	1.6064e-003
196	4.0467	1.5	0.	6.9832e-004
197	4.0467	1.	0.	3.0076e-004
198	4.0467	0.5	0.	1.8316e-004
199	3.88	2.	0.	2.3775e-003
200	3.88	0.5	0.	2.5808e-004
201	3.88	1.	0.	5.4109e-004
202	3.88	1.5	0.	1.0163e-003
203	4.0467	6.	0.	7.0791e-005
204	5.1552	6.	0.	3.273e-004
205	6.2637	6.	0.	4.2664e-004
206	7.3722	6.	0.	3.9567e-004
207	8.4807	6.	0.	3.7845e-004
208	9.5893	6.	0.	3.5188e-004
209	10.698	6.	0.	3.2038e-004
210	11.806	6.	0.	2.8938e-004
211	12.915	6.	0.	2.5934e-004
212	14.023	6.	0.	2.3018e-004
213	15.132	6.	0.	2.0192e-004
214	16.24	6.	0.	1.7435e-004
215	17.349	6.	0.	1.475e-004
216	18.457	6.	0.	1.2136e-004
217	19.566	6.	0.	9.5855e-005
218	20.674	6.	0.	7.0964e-005
219	21.783	6.	0.	4.645e-005
220	22.891	6.	0.	2.2225e-005
221	24.	6.	0.	3.1198e-006
222	24.	4.8	0.	1.4511e-005
223	24.	3.6	0.	1.8458e-005
224	24.	2.4	0.	1.844e-005
225	24.	1.2	0.	1.4483e-005
226	0.	1.2	0.	3.846e-004
227	0.	2.4	0.	3.828e-004
228	0.	3.6	0.	3.9458e-004
229	0.	4.8	0.	3.819e-004
230	24.	0.	0.	3.1608e-006
231	4.0467	0.	0.	7.9175e-005
232	22.891	0.	0.	2.2218e-005
233	21.783	0.	0.	4.6445e-005
234	20.674	0.	0.	7.0825e-005
235	19.566	0.	0.	9.5713e-005
236	18.457	0.	0.	1.2122e-004
237	17.349	0.	0.	1.4735e-004
238	16.24	0.	0.	1.7425e-004
239	15.132	0.	0.	2.0179e-004
240	14.023	0.	0.	2.3023e-004
241	12.915	0.	0.	2.5937e-004
242	11.806	0.	0.	2.8953e-004
243	10.698	0.	0.	3.2015e-004
244	9.5893	0.	0.	3.5216e-004
245	8.4807	0.	0.	3.7781e-004
246	7.3722	0.	0.	3.9638e-004
247	6.2637	0.	0.	4.2176e-004
248	5.1552	0.	0.	3.3521e-004
249	0.	0.	0.	1.53e-004
250	3.88	0.	0.	4.1509e-005
251	2.91	0.	0.	3.8279e-004
252	1.94	0.	0.	5.5455e-004
253	0.97	0.	0.	6.4411e-004
254	0.	6.	0.	1.5578e-004
255	3.88	6.	0.	4.5902e-005
256	0.97	6.	0.	6.5143e-004
257	1.94	6.	0.	5.4395e-004
258	2.91	6.	0.	3.609e-004
259	4.0467	4.	0.1	1.6609e-003
260	4.0467	4.5	0.1	5.8149e-004
261	4.0467	5.	0.1	4.1686e-004
262	4.0467	5.5	0.1	1.5518e-004
263	3.88	5.5	0.1	2.5821e-004
264	3.88	5.	0.1	4.1753e-004
265	3.88	4.5	0.1	9.8593e-004
266	3.88	4.	0.1	2.2855e-003
267	4.0467	2.	0.1	1.6064e-003
268	4.0467	1.5	0.1	6.9832e-004
269	4.0467	1.	0.1	3.0076e-004
270	4.0467	0.5	0.1	1.8316e-004
271	3.88	0.5	0.1	2.5808e-004
272	3.88	1.	0.1	5.4109e-004
273	3.88	1.5	0.1	1.0163e-003
274	3.88	2.	0.1	2.3775e-003
275	4.0467	6.	0.1	7.0791e-005
276	5.1552	6.	0.1	3.273e-004
277	6.2637	6.	0.1	4.2664e-004
278	7.3722	6.	0.1	3.9567e-004
279	8.4807	6.	0.1	3.7845e-004
280	9.5893	6.	0.1	3.5188e-004
281	10.698	6.	0.1	3.2038e-004
282	11.806	6.	0.1	2.8938e-004
283	12.915	6.	0.1	2.5934e-004
284	14.023	6.	0.1	2.3018e-004
285	15.132	6.	0.1	2.0192e-004
286	16.24	6.	0.1	1.7435e-004
287	17.349	6.	0.1	1.475e-004
288	18.457	6.	0.1	1.2136e-004
289	19.566	6.	0.1	9.5855e-005
290	20.674	6.	0.1	7.0964e-005
291	21.783	6.	0.1	4.645e-005
292	22.891	6.	0.1	2.2225e-005
293	24.	6.	0.1	3.1198e-006
294	24.	4.8	0.1	1.4511e-005
295	24.	3.6	0.1	1.8458e-005
296	24.	2.4	0.1	1.844e-005
297	24.	1.2	0.1	1.4483e-005
298	0.	1.2	0.1	3.846e-004
299	0.	2.4	0.1	3.828e-004
300	0.	3.6	0.1	3.9458e-004
301	0.	4.8	0.1	3.819e-004
302	24.	0.	0.1	3.1608e-006
303	22.891	0.	0.1	2.2218e-005
304	21.783	0.	0.1	4.6445e-005
305	20.674	0.	0.1	7.0825e-005
306	19.566	0.	0.1	9.5713e-005
307	18.457	0.	0.1	1.2122e-004
308	17.349	0.	0.1	1.4735e-004
309	16.24	0.	0.1	1.7425e-004
310	15.132	0.	0.1	2.0179e-004
311	14.023	0.	0.1	2.3023e-004
312	12.915	0.	0.1	2.5937e-004
313	11.806	0.	0.1	2.8953e-004
314	10.698	0.	0.1	3.2015e-004
315	9.5893	0.	0.1	3.5216e-004
316	8.4807	0.	0.1	3.7781e-004
317	7.3722	0.	0.1	3.9638e-004
318	6.2637	0.	0.1	4.2176e-004
319	5.1552	0.	0.1	3.3521e-004
320	4.0467	0.	0.1	7.9175e-005
321	3.88	0.	0.1	4.1509e-005
322	2.91	0.	0.1	3.8279e-004
323	1.94	0.	0.1	5.5455e-004
324	0.97	0.	0.1	6.4411e-004
325	0.	0.	0.1	1.53e-004
326	0.	6.	0.1	1.5578e-004
327	0.97	6.	0.1	6.5143e-004
328	1.94	6.	0.1	5.4395e-004
329	2.91	6.	0.1	3.609e-004
330	3.88	6.	0.1	4.5902e-005
331	4.6238	3.0469	0.	8.2485e-004
332	5.1945	2.5476	0.	6.6609e-004
333	4.4232	2.627	0.	9.5476e-004
334	4.7066	2.576	5.e-002	7.9749e-004
335	4.3766	2.288	0.	1.2019e-003
336	4.9614	3.4825	0.	7.4177e-004
337	4.2702	3.3201	0.	9.6179e-004
338	4.5409	3.5178	5.e-002	8.5222e-004
339	4.2938	3.7589	0.	1.2565e-003
340	5.5847	2.1538	0.	5.0398e-004
341	5.1907	1.4982	0.	5.6372e-004
342	6.0653	1.4894	0.	4.5214e-004
343	5.4871	1.7885	5.e-002	4.7326e-004
344	4.7669	1.8942	0.	1.0398e-003
345	3.4737	3.8568	0.	1.0171e-003
346	3.4693	3.0509	0.	9.7709e-004
347	3.1965	3.6605	0.	8.5555e-004
348	3.4548	3.4992	5.e-002	1.0172e-003
349	3.6674	3.7496	0.	1.6513e-003
350	5.4573	3.8315	0.	5.7453e-004
351	5.3025	4.4863	0.	5.6577e-004
352	6.1991	4.4779	0.	4.6408e-004
353	5.5326	4.2158	5.e-002	5.1773e-004
354	4.7896	4.1079	0.	1.0893e-003
