Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	5.5577	2.6429	0.	5.1965e-005
2	5.4005	1.8884	0.	4.4207e-005
3	3.8135	2.7829	0.	1.1923e-004
4	4.9347	4.7563	0.	5.502e-005
5	2.888	0.63189	0.	3.9296e-005
6	2.5068	1.7152	0.	4.8127e-005
7	4.858	0.59855	0.	3.7682e-005
8	2.884	5.2103	0.	3.9208e-005
9	3.2843	3.9955	0.	7.1821e-005
10	3.5579	3.7893	0.	9.3131e-005
11	4.8652	5.4724	0.	3.9648e-005
12	5.4546	4.1755	0.	4.2226e-005
13	1.9872	4.9471	0.	4.2448e-005
14	5.5869	3.4654	0.	5.1887e-005
15	1.0922	4.7309	0.	7.9725e-005
16	1.0196	1.1065	0.	7.9883e-005
17	2.9385	3.2449	0.	6.9389e-005
18	1.9406	0.91545	0.	4.5556e-005
19	1.1685	2.191	0.	8.794e-005
20	1.3618	3.3559	0.	8.5795e-005
21	5.8216	0.79252	0.	2.9191e-005
22	6.7596	1.2893	0.	2.8909e-005
23	8.1894	1.2319	0.	2.6192e-005
24	9.4313	1.2104	0.	2.0577e-005
25	10.608	1.1941	0.	1.7491e-005
26	11.754	1.1763	0.	1.4926e-005
27	12.892	1.1729	0.	1.2593e-005
28	14.	1.1707	0.	1.0489e-005
29	15.118	1.1698	0.	8.537e-006
30	16.223	1.1696	0.	6.8144e-006
31	17.334	1.1705	0.	5.2904e-006
32	18.439	1.1729	0.	3.9982e-006
33	19.547	1.1774	0.	2.9235e-006
34	20.653	1.1836	0.	2.0738e-006
35	21.764	1.1884	0.	1.433e-006
36	22.881	1.1908	0.	9.9276e-007
37	22.881	2.3892	0.	1.342e-006
38	22.871	3.5917	0.	1.345e-006
39	22.88	4.7918	0.	1.0011e-006
40	21.761	4.7914	0.	1.4291e-006
41	20.647	4.7404	0.	2.081e-006
42	19.536	4.6987	0.	2.9325e-006
43	18.432	4.6769	0.	4.0015e-006
44	17.327	4.6688	0.	5.2928e-006
45	16.223	4.6679	0.	6.8086e-006
46	15.117	4.6686	0.	8.5413e-006
47	14.009	4.6707	0.	1.048e-005
48	12.897	4.7131	0.	1.2585e-005
49	11.772	4.7559	0.	1.4903e-005
50	10.636	4.7601	0.	1.7458e-005
51	9.4596	4.7629	0.	2.0288e-005
52	8.2138	4.7614	0.	2.6421e-005
