Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	21.8	2.1818	0.	-1.7516e-004
2	21.8	2.3636	0.	-1.3313e-004
3	21.8	2.5455	0.	-1.1711e-004
4	21.8	2.7273	0.	-1.0891e-004
5	21.8	2.9091	0.	-1.0544e-004
6	21.8	3.0909	0.	-1.0544e-004
7	21.8	3.2727	0.	-1.0891e-004
8	21.8	3.4545	0.	-1.1711e-004
9	21.8	3.6364	0.	-1.3313e-004
10	21.8	3.8182	0.	-1.7516e-004
11	22.152	2.	0.	-1.1088e-004
12	22.336	2.	0.	-7.1303e-005
13	22.521	2.	0.	-5.344e-005
14	22.706	2.	0.	-4.1678e-005
15	22.891	2.	0.	-3.2964e-005
16	23.076	2.	0.	-2.6076e-005
17	23.261	2.	0.	-2.04e-005
18	23.445	2.	0.	-1.5723e-005
19	23.63	2.	0.	-1.2153e-005
20	23.815	2.	0.	-1.0283e-005
21	21.967	2.1818	0.	-1.7018e-004
22	21.967	2.3636	0.	-1.3087e-004
23	21.967	2.5455	0.	-1.1355e-004
24	21.967	2.7273	0.	-1.05e-004
25	21.967	2.9091	0.	-1.0135e-004
26	21.967	3.0909	0.	-1.0135e-004
27	21.967	3.2727	0.	-1.05e-004
28	21.967	3.4545	0.	-1.1355e-004
29	21.967	3.6364	0.	-1.3087e-004
30	21.967	3.8182	0.	-1.7018e-004
31	21.615	5.8182	0.	-1.1325e-005
32	21.615	5.6364	0.	-1.612e-005
33	21.615	5.4545	0.	-2.1906e-005
34	21.615	5.2727	0.	-2.8248e-005
35	21.615	5.0909	0.	-3.5272e-005
36	21.615	4.9091	0.	-4.3288e-005
37	21.615	4.7273	0.	-5.2869e-005
38	21.615	4.5455	0.	-6.5166e-005
39	21.615	4.3636	0.	-8.2502e-005
40	21.615	4.1818	0.	-1.1236e-004
41	21.615	4.	0.	-1.4017e-004
42	21.615	3.8182	0.	-1.319e-004
43	21.615	3.6364	0.	-1.21e-004
44	21.615	3.4545	0.	-1.1252e-004
45	21.615	3.2727	0.	-1.0768e-004
46	21.615	3.0909	0.	-1.0541e-004
47	21.615	2.9091	0.	-1.0541e-004
48	21.615	2.7273	0.	-1.0768e-004
49	21.615	2.5455	0.	-1.1252e-004
50	21.615	2.3636	0.	-1.21e-004
51	21.615	2.1818	0.	-1.319e-004
52	21.615	2.	0.	-1.4017e-004
53	21.615	1.8182	0.	-1.1236e-004
54	21.615	1.6364	0.	-8.2502e-005
55	21.615	1.4545	0.	-6.5166e-005
56	21.615	1.2727	0.	-5.2869e-005
57	21.615	1.0909	0.	-4.3288e-005
58	21.615	0.90909	0.	-3.5272e-005
59	21.615	0.72727	0.	-2.8248e-005
60	21.615	0.54545	0.	-2.1906e-005
61	21.615	0.36364	0.	-1.612e-005
62	21.615	0.18182	0.	-1.1325e-005
63	21.431	5.8182	0.	-1.8904e-005
64	21.431	5.6364	0.	-2.1952e-005
65	21.431	5.4545	0.	-2.6438e-005
66	21.431	5.2727	0.	-3.1924e-005
67	21.431	5.0909	0.	-3.8322e-005
