Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	3.0455	3.0744	0.	2.5371e-004
2	3.8954	3.4844	0.	1.7115e-004
3	3.0037	3.7527	0.	3.4388e-004
4	5.0607	3.4483	0.	1.2168e-004
5	1.9764	0.81174	0.	1.0913e-004
6	1.9413	2.5521	0.	1.3733e-004
7	4.419	0.59593	0.	7.8655e-005
8	2.1397	4.9255	0.	1.2475e-004
9	2.7468	4.176	0.	2.2275e-004
10	4.442	4.719	0.	1.1919e-004
11	4.0296	5.064	0.	7.7273e-005
12	4.8845	2.6363	0.	1.2684e-004
13	1.1789	4.5071	0.	1.3532e-004
14	4.2086	5.4599	0.	8.218e-005
15	0.93879	2.0985	0.	1.5473e-004
16	0.95255	1.028	0.	1.377e-004
17	0.97365	3.2217	0.	1.5822e-004
18	5.4472	0.87575	0.	9.3379e-005
19	6.4665	1.1625	0.	8.6292e-005
20	7.6923	1.1959	0.	7.6849e-005
21	8.9181	1.2104	0.	6.6416e-005
22	10.126	1.2003	0.	5.6589e-005
23	11.303	1.1965	0.	4.7666e-005
24	12.473	1.2141	0.	3.9528e-005
25	13.628	1.2128	0.	3.2211e-005
26	14.788	1.1939	0.	2.5618e-005
27	15.947	1.1886	0.	1.9818e-005
28	17.097	1.1846	0.	1.4782e-005
29	18.246	1.1839	0.	1.0537e-005
30	19.395	1.1847	0.	7.057e-006
31	20.546	1.1924	0.	4.3469e-006
32	21.696	1.1934	0.	2.4101e-006
33	22.847	1.1959	0.	1.2532e-006
34	22.841	2.3946	0.	1.5879e-006
35	22.841	3.6	0.	1.589e-006
36	22.842	4.8062	0.	1.2553e-006
37	21.686	4.8069	0.	2.4208e-006
38	20.534	4.7953	0.	4.3709e-006
39	19.378	4.7861	0.	7.1024e-006
40	18.229	4.7815	0.	1.0592e-005
41	17.082	4.781	0.	1.4843e-005
42	15.931	4.7844	0.	1.9861e-005
43	14.785	4.8046	0.	2.5634e-005
44	13.629	4.8096	0.	3.22e-005
45	12.464	4.8106	0.	3.9589e-005
46	11.29	4.803	0.	4.7757e-005
47	10.105	4.7926	0.	5.6793e-005
48	8.8899	4.7853	0.	6.6619e-005
49	7.6251	4.7675	0.	7.8238e-005
50	6.1941	4.7728	0.	8.7915e-005
51	5.2842	5.2715	0.	9.1367e-005
52	6.3059	3.498	0.	8.7957e-005
53	6.0446	2.1948	0.	8.9637e-005
54	7.5297	2.3788	0.	7.7471e-005
55	8.8249	2.4017	0.	6.6177e-005
56	10.07	2.4017	0.	5.6638e-005
57	11.268	2.4106	0.	4.7671e-005
58	12.442	2.4201	0.	3.96e-005
59	13.609	2.4172	0.	3.2273e-005
60	14.765	2.4021	0.	2.5708e-005
61	15.936	2.3854	0.	1.988e-005
62	17.088	2.3886	0.	1.4855e-005
63	18.237	2.389	0.	1.0624e-005
64	19.385	2.3911	0.	7.1721e-006
65	20.533	2.3938	0.	4.5001e-006
66	21.685	2.3922	0.	2.6356e-006
67	21.683	3.5985	0.	2.6384e-006
68	20.525	3.5916	0.	4.5186e-006
69	19.377	3.5841	0.	7.191e-006
70	18.229	3.5806	0.	1.065e-005
71	17.081	3.5798	0.	1.4882e-005
72	15.929	3.5835	0.	1.9898e-005
73	14.767	3.6038	0.	2.57e-005
74	13.608	3.6113	0.	3.2273e-005
75	12.441	3.6125	0.	3.9608e-005
76	11.258	3.6152	0.	4.7737e-005
77	10.059	3.5989	0.	5.6727e-005
78	8.8074	3.5852	0.	6.6486e-005
79	7.5045	3.5488	0.	7.817e-005
80	4.8911	4.1903	0.	1.1498e-004
81	1.9533	1.6493	0.	1.1809e-004
82	2.1336	3.2325	0.	1.5103e-004
83	3.7714	2.6414	0.	1.7292e-004
84	2.7042	4.6782	0.	1.4615e-004
85	4.2108	1.1262	0.	9.5777e-005
86	5.0058	1.5295	0.	1.0397e-004
87	4.2725	1.932	0.	1.3572e-004
88	3.9313	1.5148	0.	1.271e-004
89	2.3881	3.7646	0.	1.6867e-004
90	2.3881	3.7646	0.1	1.6867e-004
91	3.9313	1.5148	0.1	1.271e-004
92	4.2725	1.932	0.1	1.3572e-004
93	5.0058	1.5295	0.1	1.0397e-004
94	4.2108	1.1262	0.1	9.5777e-005
95	2.7042	4.6782	0.1	1.4615e-004
96	3.7714	2.6414	0.1	1.7292e-004
97	2.1336	3.2325	0.1	1.5103e-004
98	1.9533	1.6493	0.1	1.1809e-004
99	4.8911	4.1903	0.1	1.1498e-004
100	7.5045	3.5488	0.1	7.817e-005
101	8.8074	3.5852	0.1	6.6486e-005
102	10.059	3.5989	0.1	5.6727e-005
103	11.258	3.6152	0.1	4.7737e-005
104	12.441	3.6125	0.1	3.9608e-005
105	13.608	3.6113	0.1	3.2273e-005
106	14.767	3.6038	0.1	2.57e-005
107	15.929	3.5835	0.1	1.9898e-005
108	17.081	3.5798	0.1	1.4882e-005
109	18.229	3.5806	0.1	1.065e-005
110	19.377	3.5841	0.1	7.191e-006
111	20.525	3.5916	0.1	4.5186e-006
112	21.683	3.5985	0.1	2.6384e-006
113	21.685	2.3922	0.1	2.6356e-006
114	20.533	2.3938	0.1	4.5001e-006
115	19.385	2.3911	0.1	7.1721e-006
116	18.237	2.389	0.1	1.0624e-005
117	17.088	2.3886	0.1	1.4855e-005
118	15.936	2.3854	0.1	1.988e-005
119	14.765	2.4021	0.1	2.5708e-005
120	13.609	2.4172	0.1	3.2273e-005
121	12.442	2.4201	0.1	3.96e-005
122	11.268	2.4106	0.1	4.7671e-005
123	10.07	2.4017	0.1	5.6638e-005
124	8.8249	2.4017	0.1	6.6177e-005
125	7.5297	2.3788	0.1	7.7471e-005
126	6.0446	2.1948	0.1	8.9637e-005
127	6.3059	3.498	0.1	8.7957e-005
128	5.2842	5.2715	0.1	9.1367e-005
129	6.1941	4.7728	0.1	8.7915e-005
130	7.6251	4.7675	0.1	7.8238e-005
131	8.8899	4.7853	0.1	6.6619e-005
132	10.105	4.7926	0.1	5.6793e-005
133	11.29	4.803	0.1	4.7757e-005
134	12.464	4.8106	0.1	3.9589e-005
135	13.629	4.8096	0.1	3.22e-005
136	14.785	4.8046	0.1	2.5634e-005
137	15.931	4.7844	0.1	1.9861e-005
138	17.082	4.781	0.1	1.4843e-005
139	18.229	4.7815	0.1	1.0592e-005
140	19.378	4.7861	0.1	7.1024e-006
141	20.534	4.7953	0.1	4.3709e-006
142	21.686	4.8069	0.1	2.4208e-006
143	22.842	4.8062	0.1	1.2553e-006
144	22.841	3.6	0.1	1.589e-006
145	22.841	2.3946	0.1	1.5879e-006
146	22.847	1.1959	0.1	1.2532e-006
147	21.696	1.1934	0.1	2.4101e-006
148	20.546	1.1924	0.1	4.3469e-006
149	19.395	1.1847	0.1	7.057e-006
150	18.246	1.1839	0.1	1.0537e-005
151	17.097	1.1846	0.1	1.4782e-005
152	15.947	1.1886	0.1	1.9818e-005
153	14.788	1.1939	0.1	2.5618e-005
154	13.628	1.2128	0.1	3.2211e-005
155	12.473	1.2141	0.1	3.9528e-005
156	11.303	1.1965	0.1	4.7666e-005
157	10.126	1.2003	0.1	5.6589e-005
158	8.9181	1.2104	0.1	6.6416e-005
159	7.6923	1.1959	0.1	7.6849e-005
160	6.4665	1.1625	0.1	8.6292e-005
161	5.4472	0.87575	0.1	9.3379e-005
162	0.97365	3.2217	0.1	1.5822e-004
163	0.95255	1.028	0.1	1.377e-004
164	0.93879	2.0985	0.1	1.5473e-004
165	4.2086	5.4599	0.1	8.218e-005
166	1.1789	4.5071	0.1	1.3532e-004
167	4.8845	2.6363	0.1	1.2684e-004
168	4.0296	5.064	0.1	7.7273e-005
169	4.442	4.719	0.1	1.1919e-004
170	2.7468	4.176	0.1	2.2275e-004
171	2.1397	4.9255	0.1	1.2475e-004
172	4.419	0.59593	0.1	7.8655e-005
173	1.9413	2.5521	0.1	1.3733e-004
174	1.9764	0.81174	0.1	1.0913e-004
175	5.0607	3.4483	0.1	1.2168e-004
176	3.0037	3.7527	0.1	3.4388e-004
177	3.8954	3.4844	0.1	1.7115e-004
178	3.0455	3.0744	0.1	2.5371e-004
179	3.3067	5.5	0.1	4.0089e-005
180	3.3067	5.	0.1	1.4293e-004
181	3.3067	4.5	0.1	1.6056e-004
182	3.3067	4.	0.1	2.8979e-004
183	3.14	4.	0.1	6.071e-004
184	3.14	4.5	0.1	1.8395e-004
185	3.14	5.	0.1	8.2261e-005
186	3.14	5.5	0.1	8.0008e-005
187	3.3067	0.5	0.1	5.7681e-005
188	3.3067	1.	0.1	9.5152e-005
189	3.3067	1.5	0.1	2.2889e-004
190	3.3067	2.	0.1	3.0835e-004
191	3.14	2.	0.1	4.0303e-004
192	3.14	1.5	0.1	2.4997e-004
193	3.14	1.	0.1	1.6687e-004
194	3.14	0.5	0.1	1.0749e-004
195	3.3067	6.	0.1	4.4242e-005
196	4.4563	6.	0.1	6.9376e-005
197	5.6059	6.	0.1	8.904e-005
198	6.7556	6.	0.1	8.7669e-005
199	7.9052	6.	0.1	7.6199e-005
200	9.0548	6.	0.1	6.6809e-005
201	10.204	6.	0.1	5.6644e-005
202	11.354	6.	0.1	4.7776e-005
203	12.504	6.	0.1	3.9582e-005
204	13.653	6.	0.1	3.2224e-005
205	14.803	6.	0.1	2.564e-005
206	15.953	6.	0.1	1.9819e-005
207	17.102	6.	0.1	1.4816e-005
208	18.252	6.	0.1	1.0547e-005
209	19.401	6.	0.1	7.0487e-006
210	20.551	6.	0.1	4.3097e-006
211	21.701	6.	0.1	2.3156e-006
212	22.85	6.	0.1	1.0477e-006
213	24.	6.	0.1	4.6285e-007
214	24.	4.8	0.1	8.3491e-007
215	24.	3.6	0.1	1.2455e-006
216	24.	2.4	0.1	1.247e-006
217	24.	1.2	0.1	8.3307e-007
218	1.049e-014	1.2	0.1	9.5058e-005
219	2.0981e-014	2.4	0.1	1.0448e-004
220	3.1471e-014	3.6	0.1	1.103e-004
221	4.1961e-014	4.8	0.1	1.0395e-004
222	24.	0.	0.1	4.6458e-007
223	22.85	0.	0.1	1.0506e-006
224	21.701	0.	0.1	2.3106e-006
225	20.551	0.	0.1	4.2979e-006
226	19.401	0.	0.1	7.0404e-006
