Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.7835	2.9538	0.	7.9684e-005
2	5.6504	3.1389	0.	6.9677e-005
3	4.3998	2.2304	0.	5.0077e-005
4	5.8931	3.8816	0.	4.3873e-005
5	3.9022	0.51611	0.	3.6929e-005
6	5.9115	1.3224	0.	5.5397e-005
7	6.4418	4.6731	0.	3.2956e-005
8	6.6931	2.662	0.	3.9679e-005
9	4.0969	3.8317	0.	5.3454e-005
10	3.404	3.8892	0.	5.0367e-005
11	6.8762	1.8815	0.	3.2221e-005
12	6.1894	3.3784	0.	5.1054e-005
13	3.1276	1.2738	0.	4.2875e-005
14	21.54	2.4036	0.	1.8171e-006
15	10.23	2.4169	0.	1.91e-005
16	11.503	2.4068	0.	1.5157e-005
17	12.758	2.4068	0.	1.2476e-005
18	14.008	2.4067	0.	1.0329e-005
19	15.258	2.4067	0.	8.322e-006
20	16.507	2.4067	0.	6.5053e-006
21	17.769	2.4087	0.	4.9148e-006
22	19.025	2.4114	0.	3.5986e-006
23	20.273	2.4084	0.	2.5768e-006
24	20.276	3.6046	0.	2.5677e-006
25	19.016	3.6113	0.	3.6034e-006
26	17.761	3.6073	0.	4.9161e-006
27	16.508	3.6101	0.	6.497e-006
28	15.258	3.6101	0.	8.3204e-006
29	14.009	3.627	0.	1.0331e-005
30	12.757	3.6089	0.	1.2453e-005
31	11.486	3.6056	0.	1.5286e-005
32	10.191	3.6079	0.	1.9379e-005
33	5.2281	2.9959	0.	1.0819e-004
34	22.751	4.8135	0.	1.0346e-006
35	21.513	4.805	0.	1.5615e-006
36	20.253	4.8135	0.	2.3463e-006
37	19.004	4.8135	0.	3.4111e-006
38	17.756	4.8135	0.	4.7494e-006
39	16.507	4.8135	0.	6.3585e-006
40	15.258	4.8135	0.	8.2167e-006
41	14.009	4.8135	0.	1.0314e-005
42	12.76	4.8135	0.	1.2575e-005
43	11.501	4.8025	0.	1.5208e-005
44	10.223	4.7853	0.	1.8973e-005
45	9.0055	4.8418	0.	2.1439e-005
46	7.8294	5.0419	0.	2.5023e-005
47	6.5923	5.2866	0.	2.7775e-005
48	6.178	4.2147	0.	4.0217e-005
49	22.767	1.1924	0.	1.0332e-006
50	22.766	2.4016	0.	1.3765e-006
51	22.768	3.611	0.	1.3685e-006
52	6.6483	0.9357	0.	2.6237e-005
53	7.8887	1.0428	0.	2.6834e-005
54	9.0706	1.1548	0.	2.1775e-005
55	10.262	1.1865	0.	1.8318e-005
56	11.506	1.2065	0.	1.5163e-005
57	12.758	1.2038	0.	1.2613e-005
58	14.008	1.2035	0.	1.0319e-005
59	15.257	1.2034	0.	8.2225e-006
60	16.507	1.2034	0.	6.3593e-006
61	17.762	1.2062	0.	4.7429e-006
62	19.011	1.206	0.	3.4114e-006
63	20.276	1.2072	0.	2.3418e-006
64	21.525	1.2021	0.	1.5647e-006
65	4.0587	1.0223	0.	3.849e-005
66	4.3669	1.5316	0.	5.1755e-005
67	1.3356	1.0535	0.	7.5941e-005
68	2.6255	0.67775	0.	3.9887e-005
69	1.2136	4.8158	0.	7.6798e-005
70	1.2587	3.553	0.	8.7123e-005
71	1.6027	2.1533	0.	7.8079e-005
72	3.6821	4.9895	0.	3.726e-005
73	2.428	4.8824	0.	4.9245e-005
74	4.3529	4.5694	0.	6.9042e-005
75	4.6946	3.6845	0.	8.3343e-005
76	5.9485	1.7964	0.	4.6581e-005
77	5.7728	2.361	0.	6.7893e-005
78	4.2337	3.0291	0.	5.8906e-005
79	7.0338	3.6658	0.	3.7019e-005
80	21.526	3.6043	0.	1.8318e-006
81	3.6186	1.7009	0.	4.9642e-005
82	2.6943	2.6729	0.	4.8811e-005
83	2.3832	3.7475	0.	4.804e-005
84	8.7445	3.5806	0.	2.4453e-005
85	7.9217	2.0686	0.	2.6693e-005
86	9.0495	2.3197	0.	2.211e-005
87	3.9373	2.2189	0.	5.3339e-005
88	3.5613	2.9751	0.	5.5116e-005
89	7.5294	4.1819	0.	2.971e-005
90	4.7348	4.2867	0.	9.9666e-005
91	7.6284	2.9715	0.	2.945e-005
92	7.6284	2.9715	0.1	8.3103e-005
93	4.7348	4.2867	0.1	1.4821e-004
94	7.5294	4.1819	0.1	7.9841e-005
95	3.5613	2.9751	0.1	1.371e-004
96	3.9373	2.2189	0.1	1.3326e-004
97	9.0495	2.3197	0.1	6.4155e-005
98	7.9217	2.0686	0.1	7.4673e-005
99	8.7445	3.5806	0.1	6.4899e-005
100	2.3832	3.7475	0.1	1.2693e-004
101	2.6943	2.6729	0.1	1.27e-004
102	3.6186	1.7009	0.1	1.2068e-004
103	21.526	3.6043	0.1	2.5203e-006
104	7.0338	3.6658	0.1	8.6265e-005
105	4.2337	3.0291	0.1	1.6597e-004
106	5.7728	2.361	0.1	1.5526e-004
107	5.9485	1.7964	0.1	1.0718e-004
108	4.6946	3.6845	0.1	1.8756e-004
109	4.3529	4.5694	0.1	1.2033e-004
110	2.428	4.8824	0.1	1.275e-004
111	3.6821	4.9895	0.1	1.0065e-004
112	1.6027	2.1533	0.1	1.3105e-004
113	1.2587	3.553	0.1	1.3895e-004
114	1.2136	4.8158	0.1	1.3222e-004
115	2.6255	0.67775	0.1	1.2511e-004
116	1.3356	1.0535	0.1	1.339e-004
117	4.3669	1.5316	0.1	1.169e-004
118	4.0587	1.0223	0.1	9.1759e-005
119	21.525	1.2021	0.1	2.4317e-006
120	20.276	1.2072	0.1	4.7349e-006
121	19.011	1.206	0.1	7.9689e-006
122	17.762	1.2062	0.1	1.2087e-005
123	16.507	1.2034	0.1	1.7097e-005
124	15.257	1.2034	0.1	2.301e-005
125	14.008	1.2035	0.1	2.9797e-005
126	12.758	1.2038	0.1	3.7459e-005
127	11.506	1.2065	0.1	4.5976e-005
128	10.262	1.1865	0.1	5.4904e-005
129	9.0706	1.1548	0.1	6.3975e-005
130	7.8887	1.0428	0.1	7.17e-005
131	6.6483	0.9357	0.1	6.6336e-005
132	22.768	3.611	0.1	1.1188e-006
133	22.766	2.4016	0.1	1.1206e-006
134	22.767	1.1924	0.1	9.9167e-007
135	6.178	4.2147	0.1	1.027e-004
136	6.5923	5.2866	0.1	6.4137e-005
137	7.8294	5.0419	0.1	7.131e-005
138	9.0055	4.8418	0.1	6.4278e-005
139	10.223	4.7853	0.1	5.5546e-005
140	11.501	4.8025	0.1	4.6048e-005
141	12.76	4.8135	0.1	3.7443e-005
142	14.009	4.8135	0.1	2.9786e-005
143	15.258	4.8135	0.1	2.3001e-005
144	16.507	4.8135	0.1	1.7106e-005
145	17.756	4.8135	0.1	1.21e-005
146	19.004	4.8135	0.1	7.9939e-006
147	20.253	4.8135	0.1	4.7829e-006
148	21.513	4.805	0.1	2.4441e-006
149	22.751	4.8135	0.1	1.006e-006
