Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.2801	2.6671	0.	-1645.1
2	5.3109	3.4326	0.	-1452.6
3	4.6651	2.8648	0.	-1767.
4	3.9024	2.0001	0.	-1088.
5	5.1802	3.4744	0.	-1974.6
6	5.8867	2.9174	0.	-1069.
7	20.878	3.0091	0.	-44.994
8	17.721	3.	0.	-133.22
9	14.495	2.999	0.	-245.83
10	11.083	2.92	0.	-305.09
11	8.0413	4.0566	0.	-335.03
12	2.4033	3.9221	0.	-1002.5
13	7.0894	2.2565	0.	-818.88
14	4.9232	3.1515	0.	-2049.1
15	5.0705	3.1192	0.	-2239.1
16	5.4544	3.1298	0.	-1340.2
17	7.3481	1.3364	0.	-559.94
18	7.3481	1.3364	0.1	-119.15
19	5.4544	3.1298	0.1	-294.71
20	5.0705	3.1192	0.1	-19.803
21	4.9232	3.1515	0.1	-208.77
22	7.0894	2.2565	0.1	109.31
23	2.4033	3.9221	0.1	-302.2
24	8.0413	4.0566	0.1	-325.69
25	11.083	2.92	0.1	2.5856
26	14.495	2.999	0.1	-14.373
27	17.721	3.	0.1	-4.7408
28	20.878	3.0091	0.1	-6.5485
29	5.8867	2.9174	0.1	-432.92
30	5.1802	3.4744	0.1	-333.04
31	3.9024	2.0001	0.1	-241.04
32	4.6651	2.8648	0.1	-140.53
33	5.3109	3.4326	0.1	-479.43
34	5.2801	2.6671	0.1	-589.82
35	5.2667	5.	0.1	140.43
36	5.2667	4.5	0.1	-116.69
37	5.2667	4.	0.1	383.14
38	5.1	4.	0.1	59.712
39	5.1	4.5	0.1	-1031.3
40	5.1	5.	0.1	-40.741
41	5.2667	1.	0.1	10.496
42	5.2667	1.5	0.1	17.026
43	5.2667	2.	0.1	760.63
44	5.1	2.	0.1	479.71
45	5.1	1.5	0.1	150.57
46	5.1	1.	0.1	48.968
47	5.2667	6.	0.1	-53.237
48	8.3889	6.	0.1	-56.853
49	11.511	6.	0.1	-13.075
50	14.633	6.	0.1	-19.51
51	17.756	6.	0.1	-8.9559
52	20.878	6.	0.1	-10.679
53	24.	6.	0.1	-2.6898
54	24.	3.	0.1	6.7921
55	2.6226e-014	3.	0.1	892.61
56	24.	0.	0.1	-3.2313
57	20.878	0.	0.1	-14.987
58	17.756	0.	0.1	-14.272
59	14.633	0.	0.1	-26.44
60	11.511	0.	0.1	-13.106
61	8.3889	0.	0.1	-43.153
62	5.2667	0.	0.1	-109.42
63	5.1	0.	0.1	-59.094
64	2.55	1.0919e-030	0.1	-324.16
65	0.	0.	0.1	817.18
66	3.937e-014	6.	0.1	742.05
67	2.55	6.	0.1	-332.98
68	5.1	6.	0.1	44.708
69	2.55	6.	0.	-911.05
70	5.1	6.	0.	-1230.5
71	3.937e-014	6.	0.	-1632.2
72	2.55	1.0919e-030	0.	-921.62
73	5.1	0.	0.	-1114.4
74	0.	0.	0.	-1793.4
75	8.3889	0.	0.	-429.2
76	11.511	0.	0.	-292.16
77	14.633	0.	0.	-265.65
78	17.756	0.	0.	-137.43
79	20.878	0.	0.	-46.447
80	5.2667	0.	0.	-537.36
81	24.	0.	0.	-26.927
82	2.6226e-014	3.	0.	-1847.3
83	24.	3.	0.	-20.012
84	24.	6.	0.	-24.241
85	20.878	6.	0.	-47.069
86	17.756	6.	0.	-134.88
87	14.633	6.	0.	-250.46
88	11.511	6.	0.	-313.62
89	8.3889	6.	0.	-404.43
90	5.2667	6.	0.	-558.78
91	5.1	1.5	0.	-1723.
92	5.1	1.	0.	-1052.8
93	5.1	2.	0.	-5370.
94	5.2667	1.	0.	-746.23
95	5.2667	1.5	0.	-1122.2
96	5.2667	2.	0.	-3170.8
97	5.1	4.5	0.	-942.72
98	5.1	5.	0.	-1435.5
99	5.1	4.	0.	-4286.2
100	5.2667	5.	0.	-984.78
101	5.2667	4.5	0.	-1382.6
102	5.2667	4.	0.	-3276.6
103	4.9726	2.7659	0.	-1705.6
104	5.5834	2.7922	0.	-1351.3
105	5.1753	2.8931	0.	-1932.3
106	5.2801	2.6671	5.e-002	-76.318
107	5.1901	2.3335	0.	-3507.
108	5.2456	3.4535	0.	-1706.4
109	5.3826	3.2812	0.	-1390.3
110	5.3109	3.4326	5.e-002	-75.686
111	5.2888	3.7163	0.	-2359.2
112	4.2837	2.4325	0.	-1422.9
113	4.7941	3.0081	0.	-1907.6
114	4.6651	2.8648	5.e-002	-66.914
115	4.8826	2.4324	0.	-3568.
116	4.8826	3.6824	0.	-1076.
117	3.9024	2.0001	5.e-002	-57.995
118	3.2262	1.0001	0.	-1003.
119	4.5012	1.7501	0.	-1359.6
120	4.5012	1.5001	0.	-1048.6
121	4.5012	3.5001	0.	-1144.7
122	5.1254	3.2968	0.	-2101.1
123	5.1802	3.4744	5.e-002	-212.98
124	5.1401	3.7372	0.	-3051.1
125	6.964	3.487	0.	-701.02
126	5.6705	3.0236	0.	-1195.5
127	5.8867	2.9174	5.e-002	-43.289
128	5.5767	2.4587	0.	-2054.7
129	5.5767	3.4587	0.	-2165.9
130	19.299	3.0045	0.	-89.057
131	20.878	3.0091	5.e-002	-1.7445
132	20.878	1.5045	0.	-44.1
133	22.439	3.0045	0.	-32.461
134	20.878	4.5045	0.	-44.823
135	16.108	2.9995	0.	-189.51
136	17.721	3.	5.e-002	-1.4295
137	17.738	1.5	0.	-134.33
138	17.738	4.5	0.	-133.16
139	12.789	2.9595	0.	-275.46
140	14.495	2.999	5.e-002	-1.9445
141	14.564	1.4995	0.	-255.56
142	14.564	4.4995	0.	-247.73
143	9.5621	3.4883	0.	-319.9
144	9.2155	2.1282	0.	-427.51
145	11.083	2.92	5.e-002	-0.65594
