Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.7109	2.9908	0.	1679.8
2	4.0847	3.1336	0.	2233.3
3	5.464	4.406	0.	947.83
4	3.0271	0.66478	0.	1008.4
5	2.4814	1.8654	0.	1220.4
6	5.2932	0.60462	0.	670.84
7	3.067	5.1772	0.	1123.9
8	3.3269	4.6416	0.	1162.4
9	3.6996	4.3745	0.	1680.3
10	5.2868	5.4167	0.	660.26
11	5.5877	3.5148	0.	1202.5
12	2.1308	4.5398	0.	1164.8
13	3.2897	3.3572	0.	1477.9
14	1.1784	2.2101	0.	1525.3
15	1.212	3.3693	0.	1521.2
16	1.1311	4.6012	0.	1429.
17	2.0317	0.943	0.	1323.5
18	6.1575	1.0365	0.	902.98
19	7.1468	1.9927	0.	772.51
20	8.4329	2.021	0.	700.82
21	9.629	1.9885	0.	597.8
22	10.744	1.8703	0.	510.79
23	11.825	1.8538	0.	434.29
24	12.924	1.8671	0.	363.11
25	13.987	1.7989	0.	298.39
26	15.086	1.7525	0.	238.83
27	16.183	1.8311	0.	185.3
28	17.342	1.9408	0.	138.
29	18.468	1.9561	0.	97.971
30	19.584	1.9757	0.	65.804
31	20.683	1.9864	0.	41.385
32	21.741	1.8915	0.	24.414
33	22.799	1.5359	0.	12.301
34	22.938	2.8882	0.	18.175
35	23.398	3.6127	0.	10.643
36	22.963	4.699	0.	12.234
37	21.902	3.9138	0.	20.649
38	20.687	3.967	0.	41.255
39	19.552	3.9412	0.	66.534
40	18.433	3.9015	0.	99.092
41	17.326	3.8713	0.	138.38
42	16.227	3.8696	0.	183.7
43	15.133	3.8823	0.	236.58
44	14.051	3.8926	0.	295.39
45	12.963	3.9065	0.	360.21
46	11.875	3.9322	0.	430.31
47	10.772	3.9476	0.	508.73
48	9.624	3.9452	0.	599.47
49	8.4406	3.969	0.	696.58
50	7.1512	4.0106	0.	768.64
51	6.1764	4.9942	0.	963.56
52	4.9859	4.9748	0.	767.87
53	3.2028	1.14	0.	1041.3
54	2.502	2.9552	0.	1286.4
55	1.0525	1.1239	0.	1431.7
56	5.0095	1.0712	0.	716.99
57	5.4641	1.6208	0.	976.56
58	5.8219	2.4937	0.	986.97
59	3.5933	4.0479	0.	1763.2
60	3.1587	3.782	0.	1374.
61	3.1587	3.782	0.1	1374.
62	3.5933	4.0479	0.1	1763.2
63	5.8219	2.4937	0.1	986.97
64	5.4641	1.6208	0.1	976.56
65	5.0095	1.0712	0.1	716.99
66	1.0525	1.1239	0.1	1431.7
67	2.502	2.9552	0.1	1286.4
68	3.2028	1.14	0.1	1041.3
69	4.9859	4.9748	0.1	767.87
70	6.1764	4.9942	0.1	963.56
71	7.1512	4.0106	0.1	768.64
72	8.4406	3.969	0.1	696.58
73	9.624	3.9452	0.1	599.47
74	10.772	3.9476	0.1	508.73
75	11.875	3.9322	0.1	430.31
76	12.963	3.9065	0.1	360.21
77	14.051	3.8926	0.1	295.39
78	15.133	3.8823	0.1	236.58
79	16.227	3.8696	0.1	183.7
80	17.326	3.8713	0.1	138.38
81	18.433	3.9015	0.1	99.092
82	19.552	3.9412	0.1	66.534
83	20.687	3.967	0.1	41.255
84	21.902	3.9138	0.1	20.649
85	22.963	4.699	0.1	12.234
86	23.398	3.6127	0.1	10.643
87	22.938	2.8882	0.1	18.175
88	22.799	1.5359	0.1	12.301
89	21.741	1.8915	0.1	24.414
90	20.683	1.9864	0.1	41.385
91	19.584	1.9757	0.1	65.804
92	18.468	1.9561	0.1	97.971
93	17.342	1.9408	0.1	138.
94	16.183	1.8311	0.1	185.3
95	15.086	1.7525	0.1	238.83
96	13.987	1.7989	0.1	298.39
97	12.924	1.8671	0.1	363.11
98	11.825	1.8538	0.1	434.29
99	10.744	1.8703	0.1	510.79
100	9.629	1.9885	0.1	597.8
101	8.4329	2.021	0.1	700.82
102	7.1468	1.9927	0.1	772.51
103	6.1575	1.0365	0.1	902.98
104	2.0317	0.943	0.1	1323.5
105	1.1311	4.6012	0.1	1429.
106	1.212	3.3693	0.1	1521.2
107	1.1784	2.2101	0.1	1525.3
108	3.2897	3.3572	0.1	1477.9
109	2.1308	4.5398	0.1	1164.8
110	5.5877	3.5148	0.1	1202.5
111	5.2868	5.4167	0.1	660.26
112	3.6996	4.3745	0.1	1680.3
113	3.3269	4.6416	0.1	1162.4
114	3.067	5.1772	0.1	1123.9
115	5.2932	0.60462	0.1	670.84
116	2.4814	1.8654	0.1	1220.4
117	3.0271	0.66478	0.1	1008.4
118	5.464	4.406	0.1	947.83
119	4.0847	3.1336	0.1	2233.3
120	4.7109	2.9908	0.1	1679.8
121	4.2667	5.5	0.1	492.87
122	4.2667	5.	0.1	1393.
123	4.2667	4.5	0.1	1639.3
124	4.2667	4.	0.1	2842.3
125	4.1	4.	0.1	3792.2
126	4.1	4.5	0.1	2181.5
127	4.1	5.	0.1	960.27
128	4.1	5.5	0.1	517.81
129	4.2667	0.5	0.1	473.4
130	4.2667	1.	0.1	1343.9
131	4.2667	1.5	0.1	1639.7
132	4.2667	2.	0.1	2996.7
133	4.1	2.	0.1	3076.9
134	4.1	1.5	0.1	1711.2
135	4.1	1.	0.1	1995.3
136	4.1	0.5	0.1	830.04
137	4.2667	6.	0.1	344.31
138	5.363	6.	0.1	628.71
139	6.4593	6.	0.1	806.46
140	7.5556	6.	0.1	785.26
141	8.6519	6.	0.1	687.24
142	9.7481	6.	0.1	588.31
143	10.844	6.	0.1	512.46
144	11.941	6.	0.1	434.27
145	13.037	6.	0.1	360.53
146	14.133	6.	0.1	293.92
147	15.23	6.	0.1	234.97
148	16.326	6.	0.1	183.01
149	17.422	6.	0.1	136.63
150	18.519	6.	0.1	97.958
151	19.615	6.	0.1	66.315
152	20.711	6.	0.1	39.395
153	21.807	6.	0.1	19.269
154	22.904	6.	0.1	15.393
155	24.	6.	0.1	6.6734
156	24.	4.8	0.1	7.5196
157	24.	3.6	0.1	14.153
158	24.	2.4	0.1	10.572
159	24.	1.2	0.1	8.352
160	1.049e-014	1.2	0.1	981.23
161	2.0981e-014	2.4	0.1	1044.
162	3.1471e-014	3.6	0.1	1066.4
163	4.1961e-014	4.8	0.1	1026.2
164	24.	0.	0.1	6.0015
165	22.904	0.	0.1	14.103
166	21.807	0.	0.1	21.632
167	20.711	0.	0.1	39.783
168	19.615	0.	0.1	65.39
169	18.519	0.	0.1	97.163
170	17.422	0.	0.1	135.2
171	16.326	0.	0.1	182.01
172	15.23	0.	0.1	236.25
173	14.133	0.	0.1	295.03
174	13.037	0.	0.1	360.66
175	11.941	0.	0.1	434.08
176	10.844	0.	0.1	515.06
177	9.7481	0.	0.1	592.5
178	8.6519	0.	0.1	682.3
179	7.5556	0.	0.1	789.43
180	6.4593	0.	0.1	796.95
181	5.363	0.	0.1	610.53
182	4.2667	0.	0.1	326.95
183	4.1	0.	0.1	506.33
184	3.075	1.5923e-030	0.1	921.03
