Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	5.0229	2.9662	0.	2109.9
2	4.3085	2.4081	0.	1379.8
3	5.6332	3.3389	0.	1806.2
4	4.4372	1.6793	0.	1235.8
5	3.4254	4.7578	0.	1137.2
6	5.3331	2.978	0.	1902.2
7	22.148	2.0032	0.	21.831
8	22.151	4.0029	0.	21.84
9	20.257	4.0518	0.	52.304
10	18.379	4.0786	0.	102.95
11	16.507	4.1708	0.	173.05
12	14.633	4.1708	0.	262.94
13	12.76	4.1708	0.	370.94
14	10.895	4.0785	0.	498.22
15	9.0911	3.9918	0.	639.6
16	7.3565	4.1587	0.	651.31
17	6.2736	3.5529	0.	1058.8
18	7.3284	1.8461	0.	655.4
19	9.0893	2.0134	0.	636.71
20	10.913	1.9885	0.	495.63
21	12.762	1.9573	0.	369.96
22	14.634	1.9573	0.	262.68
23	16.504	2.0156	0.	173.2
24	18.374	2.0478	0.	103.13
25	20.259	2.0374	0.	52.337
26	3.825	1.	0.	990.23
27	1.7383	1.7891	0.	1298.1
28	1.9047	3.7858	0.	1229.
29	3.5203	2.651	0.	1380.
30	4.6284	3.1585	0.	1661.7
31	3.893	3.7942	0.	1099.7
32	5.7061	2.6862	0.	1519.4
33	6.2551	2.4699	0.	1095.2
34	6.2551	2.4699	0.1	1095.2
35	5.7061	2.6862	0.1	1519.4
36	3.893	3.7942	0.1	1099.7
37	4.6284	3.1585	0.1	1661.7
38	3.5203	2.651	0.1	1380.
39	1.9047	3.7858	0.1	1229.
40	1.7383	1.7891	0.1	1298.1
41	3.825	1.	0.1	990.23
42	20.259	2.0374	0.1	52.337
43	18.374	2.0478	0.1	103.13
44	16.504	2.0156	0.1	173.2
45	14.634	1.9573	0.1	262.68
46	12.762	1.9573	0.1	369.96
47	10.913	1.9885	0.1	495.63
48	9.0893	2.0134	0.1	636.71
49	7.3284	1.8461	0.1	655.4
50	6.2736	3.5529	0.1	1058.8
51	7.3565	4.1587	0.1	651.31
52	9.0911	3.9918	0.1	639.6
53	10.895	4.0785	0.1	498.22
54	12.76	4.1708	0.1	370.94
55	14.633	4.1708	0.1	262.94
56	16.507	4.1708	0.1	173.05
57	18.379	4.0786	0.1	102.95
58	20.257	4.0518	0.1	52.304
59	22.151	4.0029	0.1	21.84
60	22.148	2.0032	0.1	21.831
61	5.3331	2.978	0.1	1902.2
62	3.4254	4.7578	0.1	1137.2
63	4.4372	1.6793	0.1	1235.8
64	5.6332	3.3389	0.1	1806.2
65	4.3085	2.4081	0.1	1379.8
66	5.0229	2.9662	0.1	2109.9
67	5.2667	5.	0.1	1148.2
68	5.2667	4.5	0.1	1714.3
69	5.2667	4.	0.1	3255.8
70	5.1	4.	0.1	4207.7
71	5.1	4.5	0.1	2071.6
72	5.1	5.	0.1	1109.5
73	5.2667	1.	0.1	1106.3
74	5.2667	1.5	0.1	1571.
75	5.2667	2.	0.1	3959.2
76	5.1	2.	0.1	3235.5
77	5.1	1.5	0.1	2035.8
78	5.1	1.	0.1	1045.7
79	5.2667	6.	0.1	507.53
80	7.14	6.	0.1	577.64
81	9.0133	6.	0.1	638.57
82	10.887	6.	0.1	499.07
83	12.76	6.	0.1	380.07
