Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.9523,2.6183,0,0.00014705,1469.5,7.1668e-05,473.01,5.2247e-05,327.09,-0.00013289,-1064,0.035833
2,4.7902,3.1259,0,0.00015006,1499.5,6.8196e-05,300.87,4.4832e-05,125.32,-0.00014203,-1278.7,0.0334
3,5.8472,1.8098,0,0.00010408,1040.1,4.1207e-05,-44.45,1.7708e-05,-221.01,-0.00010747,-1161.5,0.050386
4,6.0728,3.4445,0,0.00011115,1110.7,4.1203e-05,-19.169,2.6949e-05,-126.27,-0.00011323,-1179.5,0.054646
5,3.2184,0.61459,0,0.00010682,1067.5,5.0001e-05,189.21,2.6708e-05,14.195,-0.00010228,-954.98,0.012888
6,3.2439,1.5584,0,0.00013325,1331.6,6.1037e-05,216.76,3.3964e-05,13.337,-0.00012816,-1204.8,0.014246
7,5.1785,0.60175,0,8.3403e-05,833.46,3.9099e-05,156.93,2.1654e-05,25.855,-7.9517e-05,-734.3,0.037683
8,3.1554,5.3124,0,9.401e-05,939.45,3.8505e-05,91.036,2.6432e-05,0.32595,-9.2126e-05,-890.48,0.01223
9,3.3248,4.799,0,0.00011866,1185.7,5.6789e-05,224.38,2.8665e-05,13.063,-0.0001132,-1052.8,0.01426
10,3.5331,4.4231,0,0.00012584,1257.5,5.319e-05,113.03,3.1477e-05,-50.12,-0.00012397,-1218.1,0.01654
11,5.4647,4.7514,0,0.00010046,1003.9,4.742e-05,145.72,2.1102e-05,-52.023,-9.7397e-05,-942.37,0.042907
12,5.062,5.0744,0,7.1812e-05,717.63,3.16e-05,90.268,1.8145e-05,-10.831,-6.9924e-05,-672.55,0.035563
13,6.0651,2.5146,0,0.00011061,1105.3,4.7076e-05,6.3674,1.7773e-05,-213.8,-0.00011248,-1192.5,0.05454
14,2.6352,3.2723,0,0.00014177,1416.8,5.6395e-05,-81.684,2.1481e-05,-344.02,-0.00014718,-1611.3,0.0097601
15,3.743,3.1546,0,0.00017651,1763.9,6.5897e-05,112.85,5.5549e-05,35.101,-0.00017387,-1688.6,0.019862
16,5.2535,5.4591,0,7.0965e-05,709.16,3.3261e-05,119.33,1.7022e-05,-2.6813,-6.8189e-05,-642.92,0.03828
17,2.1052,5.0748,0,0.00012222,1221.4,3.921e-05,-60.574,3.6682e-05,-79.566,-0.0001246,-1291.4,0.0056343
18,2.2545,2.3309,0,0.00013775,1376.6,5.9474e-05,-33.839,1.6132e-05,-359.49,-0.00014152,-1544,0.0071278
19,2.291,1.1639,0,0.00012212,1220.3,4.6416e-05,-20.016,2.7605e-05,-161.36,-0.00012459,-1304.9,0.0069386
20,1.0638,4.8537,0,0.00014316,1430.6,7.9217e-05,304.4,1.5722e-05,-172.67,-0.00013481,-1303.7,0.0014679
21,6.1746,0.78755,0,7.9582e-05,795.27,3.0208e-05,-15.231,1.7852e-05,-108.07,-8.1272e-05,-852.85,0.055644
22,7.1636,1.2536,0,7.9439e-05,793.84,2.7104e-05,-25.093,2.2367e-05,-60.684,-8.0838e-05,-836.13,0.075248
23,8.6491,1.2303,0,6.9228e-05,691.8,2.504e-05,10.393,2.0025e-05,-27.286,-6.9438e-05,-699.47,0.107
24,9.9493,1.2225,0,5.772e-05,576.8,1.92e-05,-4.5965,1.8367e-05,-10.859,-5.798e-05,-584.5,0.13732
25,11.184,1.2099,0,4.8471e-05,484.38,1.6048e-05,0.075482,1.5914e-05,-0.9272,-4.8485e-05,-484.8,0.16793
26,12.395,1.1941,0,4.0021e-05,399.93,1.3482e-05,2.721,1.2991e-05,-0.96644,-3.999e-05,-399.04,0.19938
27,13.58,1.19,0,3.2501e-05,324.79,1.1199e-05,5.2833,1.0405e-05,-0.68018,-3.2419e-05,-322.44,0.23131
28,14.737,1.1848,0,2.585e-05,258.32,9.1446e-06,6.9087,8.1184e-06,-0.80195,-2.5737e-05,-255.18,0.26335
29,15.899,1.1812,0,2.0011e-05,199.98,7.2745e-06,7.714,6.166e-06,-0.61456,-1.9878e-05,-196.3,0.29622
30,17.051,1.182,0,1.4947e-05,149.36,5.6474e-06,8.2281,4.4607e-06,-0.68878,-1.4798e-05,-145.39,0.32932
31,18.209,1.1845,0,1.0655e-05,106.47,4.2423e-06,8.4524,3.0382e-06,-0.5943,-1.0492e-05,-102.26,0.36298
32,19.362,1.1893,0,7.1383e-06,71.334,3.0885e-06,8.5675,1.863e-06,-0.64,-6.9587e-06,-66.923,0.39677
33,20.52,1.1919,0,4.397e-06,43.94,2.1661e-06,8.4834,9.5725e-07,-0.59959,-4.1918e-06,-39.288,0.43089
