Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	3.0248	3.049	0.	2.829e-004
2	4.0929	1.7914	0.	1.2048e-004
3	1.9516	0.8193	0.	1.1011e-004
4	2.0081	2.534	0.	1.3975e-004
5	4.4398	0.64498	0.	7.8318e-005
6	2.1569	5.0224	0.	1.2288e-004
7	4.3533	4.7183	0.	1.1958e-004
8	3.9589	5.0613	0.	8.1255e-005
9	1.2015	4.5213	0.	1.3731e-004
10	5.7549	2.7727	0.	9.4357e-005
11	4.1703	5.4595	0.	8.047e-005
12	5.4371	1.7171	0.	9.6438e-005
13	0.94701	2.1072	0.	1.552e-004
14	0.94472	1.0336	0.	1.3813e-004
15	1.0008	3.2374	0.	1.5911e-004
16	5.9673	3.7332	0.	9.1223e-005
17	5.5487	0.81033	0.	9.1493e-005
18	6.6677	0.90128	0.	8.6071e-005
19	7.8304	0.98365	0.	7.5582e-005
20	8.9812	1.0931	0.	6.599e-005
21	10.108	1.178	0.	5.6411e-005
22	11.276	1.1936	0.	4.7958e-005
23	12.455	1.1885	0.	3.9655e-005
24	13.621	1.1793	0.	3.2282e-005
25	14.776	1.1786	0.	2.569e-005
26	15.925	1.1805	0.	1.9892e-005
27	17.077	1.1835	0.	1.4864e-005
28	18.226	1.1886	0.	1.06e-005
29	19.379	1.1914	0.	7.104e-006
30	20.529	1.1907	0.	4.3737e-006
31	21.692	1.1934	0.	2.4162e-006
32	22.846	1.196	0.	1.2543e-006
33	22.842	2.3948	0.	1.5879e-006
34	22.831	3.594	0.	1.5941e-006
35	22.844	4.8058	0.	1.2553e-006
36	21.685	4.8069	0.	2.4238e-006
37	20.53	4.7948	0.	4.3806e-006
38	19.376	4.7956	0.	7.1072e-006
39	18.223	4.76	0.	1.0619e-005
40	17.072	4.729	0.	1.4887e-005
41	15.922	4.7121	0.	1.991e-005
42	14.774	4.7047	0.	2.5688e-005
43	13.62	4.7359	0.	3.224e-005
44	12.446	4.7639	0.	3.9728e-005
45	11.233	4.7607	0.	4.8306e-005
46	9.9955	4.7178	0.	5.7718e-005
47	8.7555	4.7123	0.	6.6822e-005
48	7.4971	4.816	0.	7.9097e-005
49	5.9976	4.7692	0.	9.0312e-005
