Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	5.3168	3.7882	0.	3.297e-004
2	5.6089	2.3536	0.	2.1854e-004
3	4.7988	2.2039	0.	2.4245e-004
4	5.3078	3.3546	0.	2.4664e-004
5	5.3215	3.5861	0.	2.6786e-004
6	4.762	3.9091	0.	2.1355e-004
7	4.74	3.6042	0.	2.2247e-004
8	5.5768	3.5179	0.	2.2341e-004
9	6.1499	1.2898	0.	8.5524e-005
10	5.9456	4.2452	0.	1.1865e-004
11	5.1053	3.276	0.	2.4638e-004
12	5.5331	3.2452	0.	2.1945e-004
13	4.4169	0.7627	0.	8.0566e-005
14	4.436	1.7737	0.	1.4705e-004
15	5.7502	0.29256	0.	3.6826e-005
16	5.9498	4.488	0.	1.0317e-004
17	4.4166	3.8547	0.	1.6563e-004
18	4.238	1.2611	0.	1.0496e-004
19	5.0723	2.9987	0.	2.3765e-004
20	4.048	4.183	0.	1.3216e-004
21	6.0946	3.356	0.	1.4624e-004
22	5.2486	2.7521	0.	2.4319e-004
23	4.4392	0.55894	0.	7.1429e-005
24	6.3217	4.5304	0.	9.2922e-005
25	4.6632	2.9867	0.	2.0671e-004
26	6.0302	2.9955	0.	1.5385e-004
27	4.8428	2.6803	0.	2.2999e-004
28	5.931	5.0022	0.	6.8894e-005
29	4.4482	1.9926	0.	1.6183e-004
30	6.1867	4.7382	0.	7.9945e-005
31	3.7099	4.5894	0.	1.186e-004
32	6.4288	3.3255	0.	1.2056e-004
33	2.7818	5.0778	0.	1.2552e-004
34	2.3133	5.073	0.	1.3132e-004
35	1.8466	5.0541	0.	1.3539e-004
36	1.381	5.0269	0.	1.3838e-004
37	0.92071	0.97697	0.	1.36e-004
38	1.3812	0.93768	0.	1.3856e-004
39	1.8505	0.94801	0.	1.3531e-004
40	2.3114	0.94021	0.	1.3121e-004
41	7.1634	0.90762	0.	7.6103e-005
42	7.66	0.92217	0.	7.4499e-005
43	8.1487	0.92215	0.	7.1644e-005
44	8.6291	0.92215	0.	6.8105e-005
45	9.1094	0.92215	0.	6.4337e-005
46	9.5897	0.92215	0.	6.0507e-005
47	10.07	0.92215	0.	5.6716e-005
48	10.55	0.92215	0.	5.301e-005
49	11.031	0.92215	0.	4.9409e-005
50	11.511	0.92215	0.	4.5923e-005
51	11.991	0.92215	0.	4.2557e-005
52	12.472	0.92215	0.	3.9314e-005
53	12.952	0.92215	0.	3.6195e-005
54	13.432	0.92215	0.	3.3202e-005
55	13.913	0.92215	0.	3.0337e-005
56	14.393	0.92215	0.	2.76e-005
57	14.874	0.92215	0.	2.4993e-005
58	15.354	0.92215	0.	2.2516e-005
59	15.834	0.92215	0.	2.0171e-005
60	16.315	0.92215	0.	1.7957e-005
61	16.795	0.92215	0.	1.5875e-005
62	17.275	0.92215	0.	1.3926e-005
63	17.756	0.92215	0.	1.211e-005
64	18.236	0.92215	0.	1.0428e-005
65	18.716	0.92215	0.	8.8792e-006
66	19.197	0.92215	0.	7.4642e-006
67	19.677	0.92215	0.	6.1832e-006
68	20.157	0.92215	0.	5.036e-006
69	20.638	0.92215	0.	4.0233e-006
70	21.118	0.92215	0.	3.1393e-006
71	21.608	0.93265	0.	2.3834e-006
72	22.098	0.94977	0.	1.7706e-006
73	22.583	0.97407	0.	1.3055e-006
74	0.92644	4.5056	0.	1.3827e-004
75	0.93103	4.0079	0.	1.4147e-004
76	0.93039	3.5077	0.	1.4362e-004
77	0.92938	3.0035	0.	1.4446e-004
78	0.93223	2.4935	0.	1.4365e-004
79	0.92967	1.9845	0.	1.4149e-004
80	0.92744	1.4798	0.	1.3817e-004
81	23.072	1.4938	0.	1.1949e-006
82	23.066	1.9928	0.	1.3572e-006
83	23.078	2.5	0.	1.447e-006
84	23.067	2.9969	0.	1.4828e-006
85	23.064	3.5097	0.	1.4511e-006
86	23.058	4.0202	0.	1.3589e-006
87	23.052	4.538	0.	1.1917e-006
88	22.566	5.0558	0.	1.3109e-006
89	22.087	5.0519	0.	1.7826e-006
90	21.607	5.0623	0.	2.3888e-006
91	21.124	5.073	0.	3.1335e-006
92	20.638	5.0778	0.	4.0207e-006
93	20.157	5.0778	0.	5.0342e-006
94	19.677	5.0778	0.	6.1826e-006
95	19.197	5.0778	0.	7.4641e-006
96	18.716	5.0778	0.	8.8792e-006
97	18.236	5.0778	0.	1.0428e-005
98	17.756	5.0778	0.	1.211e-005
99	17.275	5.0778	0.	1.3926e-005
100	16.795	5.0778	0.	1.5875e-005
101	16.315	5.0778	0.	1.7957e-005
102	15.834	5.0778	0.	2.0171e-005
103	15.354	5.0778	0.	2.2516e-005
104	14.874	5.0778	0.	2.4993e-005
105	14.393	5.0778	0.	2.76e-005
106	13.913	5.0778	0.	3.0337e-005
107	13.432	5.0778	0.	3.3203e-005
108	12.952	5.0778	0.	3.6195e-005
109	12.472	5.0778	0.	3.9314e-005
110	11.991	5.0778	0.	4.2558e-005
111	11.511	5.0778	0.	4.5924e-005
112	11.031	5.0778	0.	4.941e-005
113	10.55	5.0778	0.	5.3012e-005
114	10.07	5.0778	0.	5.672e-005
115	9.5897	5.0778	0.	6.0513e-005
116	9.1094	5.0778	0.	6.4346e-005
117	8.6291	5.0778	0.	6.8127e-005
118	8.1487	5.0778	0.	7.1634e-005
119	7.6769	5.0928	0.	7.4447e-005
120	7.2161	5.1162	0.	7.6094e-005
121	6.77	5.1678	0.	7.387e-005
122	4.5822	2.4412	0.	1.9767e-004
123	6.2971	2.1882	0.	1.1631e-004
124	6.7306	4.713	0.	7.9434e-005
125	6.715	3.8349	0.	9.7691e-005
126	4.1882	2.7455	0.	1.6196e-004
127	3.7117	2.532	0.	1.3474e-004
128	7.1801	3.8104	0.	8.685e-005
129	2.8324	3.1425	0.	1.2669e-004
130	7.1436	3.3928	0.	9.0408e-005
131	7.5983	3.017	0.	8.1145e-005
132	21.623	3.2915	0.	2.7872e-006
133	8.1349	3.7628	0.	7.2886e-005
134	5.0133	3.6347	0.	2.848e-004
135	5.0654	2.214	0.	3.485e-004
136	5.3439	2.2681	0.	3.0933e-004
137	5.7436	5.7606	0.	3.6406e-005
138	5.6927	5.5611	0.	3.5797e-005
139	5.6094	5.2617	0.	5.043e-005
140	5.603	5.0047	0.	6.9967e-005
141	5.598	4.7484	0.	9.4305e-005
142	5.603	4.496	0.	1.2438e-004
143	5.6063	4.2524	0.	1.651e-004
144	5.6006	4.0189	0.	1.8611e-004
145	23.524	5.5099	0.	5.3131e-007
146	23.048	5.5269	0.	7.913e-007
147	22.564	5.5254	0.	1.188e-006
148	22.082	5.5278	0.	1.6969e-006
149	21.602	5.5311	0.	2.3313e-006
150	21.118	5.5389	0.	3.0976e-006
151	20.638	5.5389	0.	3.9889e-006
152	20.157	5.5389	0.	5.011e-006
153	19.677	5.5389	0.	6.1655e-006
154	19.197	5.5389	0.	7.4527e-006
155	18.716	5.5389	0.	8.873e-006
156	18.236	5.5389	0.	1.0427e-005
157	17.756	5.5389	0.	1.2114e-005
158	17.275	5.5389	0.	1.3935e-005
159	16.795	5.5389	0.	1.589e-005
160	16.315	5.5389	0.	1.7979e-005
161	15.834	5.5389	0.	2.0201e-005
162	15.354	5.5389	0.	2.2556e-005
163	14.874	5.5389	0.	2.5045e-005
164	14.393	5.5389	0.	2.7667e-005
165	13.913	5.5389	0.	3.0421e-005
166	13.432	5.5389	0.	3.3308e-005
167	12.952	5.5389	0.	3.6327e-005
168	12.472	5.5389	0.	3.9477e-005
169	11.991	5.5389	0.	4.2758e-005
170	11.511	5.5389	0.	4.6167e-005
171	11.031	5.5389	0.	4.97e-005
172	10.55	5.5389	0.	5.3347e-005
173	10.07	5.5389	0.	5.7089e-005
174	9.5897	5.5389	0.	6.0885e-005
175	9.1094	5.5389	0.	6.4651e-005
176	8.6291	5.5389	0.	6.8223e-005
177	8.1487	5.5389	0.	7.1278e-005
178	7.6764	5.5491	0.	7.3205e-005
179	7.2134	5.5646	0.	7.272e-005
180	6.745	5.5896	0.	6.8502e-005
181	6.251	5.6238	0.	5.7076e-005
182	23.526	0.49563	0.	5.3356e-007
183	23.531	0.99184	0.	8.0931e-007
184	23.534	1.4958	0.	1.0382e-006
185	23.539	2.	0.	1.2013e-006
186	23.539	2.5	0.	1.2984e-006
187	23.534	3.0021	0.	1.33e-006
188	23.53	3.5049	0.	1.3001e-006
189	23.528	4.0119	0.	1.2014e-006
190	23.523	4.5158	0.	1.0368e-006
191	23.523	5.0148	0.	8.0702e-007
192	6.2459	0.35011	0.	5.6339e-005
193	6.7125	0.42724	0.	6.838e-005
194	7.1796	0.46167	0.	7.3021e-005
195	7.6618	0.46352	0.	7.317e-005
196	8.1487	0.46108	0.	7.1284e-005
197	8.6291	0.46108	0.	6.8219e-005
198	9.1094	0.46108	0.	6.465e-005
199	9.5897	0.46108	0.	6.0884e-005
200	10.07	0.46108	0.	5.7089e-005
201	10.55	0.46108	0.	5.3347e-005
202	11.031	0.46108	0.	4.97e-005
203	11.511	0.46108	0.	4.6167e-005
204	11.991	0.46108	0.	4.2758e-005
205	12.472	0.46108	0.	3.9477e-005
206	12.952	0.46108	0.	3.6327e-005
207	13.432	0.46108	0.	3.3308e-005
208	13.913	0.46108	0.	3.0421e-005
209	14.393	0.46108	0.	2.7667e-005
210	14.874	0.46108	0.	2.5045e-005
211	15.354	0.46108	0.	2.2556e-005
212	15.834	0.46108	0.	2.0201e-005
213	16.315	0.46108	0.	1.7979e-005
214	16.795	0.46108	0.	1.589e-005
215	17.275	0.46108	0.	1.3935e-005
216	17.756	0.46108	0.	1.2114e-005
217	18.236	0.46108	0.	1.0427e-005
218	18.716	0.46108	0.	8.8731e-006
219	19.197	0.46108	0.	7.453e-006
220	19.677	0.46108	0.	6.1661e-006
221	20.157	0.46108	0.	5.0121e-006
222	20.638	0.46108	0.	3.9899e-006
223	21.118	0.46108	0.	3.0967e-006
224	21.604	0.46831	0.	2.3275e-006
225	22.09	0.47664	0.	1.6886e-006
226	22.571	0.48613	0.	1.1809e-006
227	23.052	0.49406	0.	7.9453e-007
228	4.6445	0.25483	0.	4.7438e-005
229	4.735	0.50521	0.	4.901e-005
230	4.7719	0.75832	0.	6.7312e-005
231	4.7737	1.0015	0.	8.9502e-005
232	4.7772	1.2542	0.	1.1713e-004
233	4.776	1.5043	0.	1.5294e-004
234	4.7742	1.7474	0.	1.9756e-004
235	4.7795	1.9772	0.	2.1402e-004
236	0.46065	0.49531	0.	1.3557e-004
237	0.92122	0.48342	0.	1.4107e-004
238	1.3857	0.47099	0.	1.4421e-004
239	1.8513	0.47192	0.	1.4032e-004
240	2.3153	0.46907	0.	1.345e-004
241	2.7818	0.46108	0.	1.2665e-004
242	3.2273	0.44616	0.	1.1594e-004
243	3.6811	0.42126	0.	1.0124e-004
244	4.1646	0.38653	0.	7.931e-005
245	0.46108	5.5	0.	1.3562e-004
246	0.46394	5.0053	0.	1.5282e-004
247	0.46108	4.5	0.	1.6258e-004
248	0.46108	4.	0.	1.6834e-004
249	0.46108	3.5	0.	1.7127e-004
250	0.46108	3.	0.	1.7218e-004
251	0.46654	2.4984	0.	1.7133e-004
252	0.46568	1.9952	0.	1.6837e-004
253	0.46408	1.4945	0.	1.6251e-004
254	0.46081	0.99332	0.	1.5265e-004
255	4.6309	5.6879	0.	5.0644e-005
256	4.1854	5.4908	0.	8.0776e-005
257	3.7118	5.5263	0.	1.0131e-004
258	3.2455	5.5389	0.	1.1602e-004
259	2.7818	5.5389	0.	1.2665e-004
260	2.3147	5.5342	0.	1.3459e-004
261	1.8505	5.5288	0.	1.4039e-004
262	1.3845	5.5163	0.	1.4408e-004
263	0.92207	5.5055	0.	1.4078e-004
264	4.7456	5.4321	0.	5.2233e-005
265	4.8864	5.2392	0.	6.8834e-005
266	4.7975	5.0454	0.	8.4822e-005
267	4.7549	4.7928	0.	1.101e-004
268	4.736	4.5121	0.	1.4609e-004
269	4.7579	4.2087	0.	1.9461e-004
270	5.7038	0.54774	0.	4.1141e-005
271	5.6603	0.78756	0.	5.616e-005
272	5.6855	1.0308	0.	7.2574e-005
273	5.7	1.2626	0.	9.2599e-005
274	5.6702	1.4972	0.	1.1608e-004
275	5.6326	1.7495	0.	1.5633e-004
276	5.6391	2.0532	0.	1.8199e-004
277	5.597	3.7724	0.	2.2086e-004
278	5.957	5.4533	0.	5.4483e-005
279	23.047	5.039	0.	9.8704e-007
280	23.061	0.99253	0.	9.9192e-007
281	0.92246	5.0083	0.	1.3596e-004
282	5.0645	2.4564	0.	2.7234e-004
283	5.2954	2.4975	0.	2.6904e-004
284	5.9757	5.2486	0.	6.0994e-005
285	5.914	4.7433	0.	8.7207e-005
286	5.9532	4.0026	0.	1.3447e-004
287	6.148	1.0316	0.	7.49e-005
288	6.6322	0.88595	0.	7.1216e-005
289	4.4508	1.002	0.	8.9557e-005
290	4.4625	1.25	0.	1.1114e-004
291	4.4534	1.521	0.	1.3062e-004
292	2.7722	0.92891	0.	1.2548e-004
293	3.2344	0.90756	0.	1.188e-004
294	3.6541	0.8574	0.	1.0831e-004
295	4.5068	5.2029	0.	7.9015e-005
296	3.6875	5.0628	0.	1.0976e-004
297	3.2468	5.0729	0.	1.1815e-004
298	4.3992	4.5453	0.	1.2536e-004
299	4.4115	4.8964	0.	9.9092e-005
300	4.0811	4.557	0.	1.1852e-004
301	6.0863	1.5249	0.	1.0299e-004
302	5.9536	2.1311	0.	1.4184e-004
303	6.0015	1.7292	0.	1.1428e-004
304	4.8212	2.4383	0.	2.4155e-004
305	5.5306	2.6142	0.	2.2679e-004
306	6.3707	5.2297	0.	6.8272e-005
307	5.8715	3.7506	0.	1.5965e-004
308	4.0568	0.78584	0.	9.4191e-005
309	4.5236	2.2111	0.	1.8102e-004
310	22.579	4.55	0.	1.473e-006
311	22.589	1.4715	0.	1.4735e-006
312	1.3892	1.4657	0.	1.3665e-004
313	1.3897	4.5312	0.	1.3658e-004
314	4.0682	5.0094	0.	1.0205e-004
315	4.4346	3.5546	0.	1.7904e-004
316	6.6758	1.3209	0.	8.1204e-005
317	5.9181	2.571	0.	1.6135e-004
318	6.2993	4.9373	0.	8.0864e-005
319	5.0543	2.7244	0.	2.4451e-004
320	6.3821	4.2569	0.	9.8521e-005
321	6.3145	3.9678	0.	1.1228e-004
322	21.617	4.5803	0.	2.4801e-006
323	21.13	4.5998	0.	3.2071e-006
324	20.646	4.6122	0.	4.0738e-006
325	20.157	4.6168	0.	5.0889e-006
326	19.677	4.6168	0.	6.2325e-006
327	19.197	4.6168	0.	7.5064e-006
328	18.716	4.6168	0.	8.9154e-006
329	18.236	4.6168	0.	1.0459e-005
330	17.756	4.6168	0.	1.2136e-005
331	17.275	4.6168	0.	1.3946e-005
332	16.795	4.6168	0.	1.5889e-005
333	16.315	4.6168	0.	1.7964e-005
334	15.834	4.6168	0.	2.017e-005
335	15.354	4.6168	0.	2.2506e-005
336	14.874	4.6168	0.	2.4972e-005
337	14.393	4.6168	0.	2.7566e-005
338	13.913	4.6168	0.	3.0286e-005
339	13.432	4.6168	0.	3.3131e-005
340	12.952	4.6168	0.	3.6099e-005
341	12.472	4.6168	0.	3.9188e-005
342	11.991	4.6168	0.	4.2395e-005
343	11.511	4.6168	0.	4.5718e-005
344	11.031	4.6168	0.	4.9155e-005
345	10.55	4.6168	0.	5.2706e-005
346	10.07	4.6168	0.	5.637e-005
347	9.5897	4.6168	0.	6.0145e-005
348	9.1094	4.6168	0.	6.4032e-005
349	8.6291	4.6168	0.	6.8021e-005
350	8.1487	4.6168	0.	7.2002e-005
351	7.6788	4.637	0.	7.5926e-005
352	7.1956	4.6852	0.	7.9402e-005
353	22.577	2.4852	0.	1.7272e-006
354	22.571	2.9891	0.	1.7359e-006
355	22.585	3.5109	0.	1.7207e-006
356	22.591	4.0369	0.	1.6139e-006
357	7.1606	1.3494	0.	8.053e-005
358	7.6565	1.3754	0.	7.6147e-005
359	8.1487	1.3832	0.	7.2076e-005
360	8.6291	1.3832	0.	6.7995e-005
361	9.1094	1.3832	0.	6.4018e-005
362	9.5897	1.3832	0.	6.0139e-005
363	10.07	1.3832	0.	5.6365e-005
364	10.55	1.3832	0.	5.2703e-005
365	11.031	1.3832	0.	4.9153e-005
366	11.511	1.3832	0.	4.5716e-005
367	11.991	1.3832	0.	4.2394e-005
368	12.472	1.3832	0.	3.9187e-005
369	12.952	1.3832	0.	3.6098e-005
370	13.432	1.3832	0.	3.3131e-005
371	13.913	1.3832	0.	3.0286e-005
372	14.393	1.3832	0.	2.7565e-005
373	14.874	1.3832	0.	2.4972e-005
374	15.354	1.3832	0.	2.2506e-005
375	15.834	1.3832	0.	2.017e-005
376	16.315	1.3832	0.	1.7964e-005
377	16.795	1.3832	0.	1.5889e-005
378	17.275	1.3832	0.	1.3946e-005
379	17.756	1.3832	0.	1.2136e-005
380	18.236	1.3832	0.	1.0459e-005
381	18.716	1.3832	0.	8.9153e-006
382	19.197	1.3832	0.	7.5062e-006
383	19.677	1.3832	0.	6.232e-006
384	20.157	1.3832	0.	5.0931e-006
385	20.638	1.3832	0.	4.0913e-006
386	21.118	1.3832	0.	3.2215e-006
387	21.615	1.3957	0.	2.4777e-006
388	22.11	1.4182	0.	1.8876e-006
389	4.136	1.4867	0.	1.2413e-004
390	4.0538	1.7854	0.	1.3242e-004
391	4.1229	2.05	0.	1.4209e-004
392	2.3018	1.432	0.	1.2877e-004
393	2.7692	1.3825	0.	1.2481e-004
394	3.2455	1.3774	0.	1.2175e-004
395	3.6954	1.3466	0.	1.1299e-004
396	1.4006	3.5252	0.	1.379e-004
397	1.3833	3.0063	0.	1.3848e-004
398	1.4086	2.492	0.	1.3718e-004
399	1.3979	1.9738	0.	1.3711e-004
400	3.2295	4.6084	0.	1.2148e-004
401	2.7756	4.5993	0.	1.2514e-004
402	2.3113	4.5867	0.	1.2891e-004
403	1.8503	4.5594	0.	1.3226e-004
404	4.053	3.8044	0.	1.4248e-004
405	6.2934	1.9032	0.	1.0777e-004
406	5.8392	3.4261	0.	1.7614e-004
407	4.1091	1.0775	0.	1.1122e-004
408	22.102	4.5611	0.	1.8985e-006
409	22.587	1.9702	0.	1.6174e-006
410	1.848	1.4603	0.	1.3247e-004
411	1.3953	4.0306	0.	1.3694e-004
412	5.6909	2.8225	0.	1.981e-004
413	5.2652	3.032	0.	2.3618e-004
414	6.1405	3.6917	0.	1.3265e-004
415	6.6266	1.7343	0.	8.964e-005
416	4.2547	2.2703	0.	1.5684e-004
417	4.0723	3.4342	0.	1.5034e-004
418	6.3248	2.5723	0.	1.2573e-004
419	3.6574	4.1736	0.	1.2619e-004
420	4.7003	3.2929	0.	2.1226e-004
421	4.4634	3.2447	0.	1.8531e-004
422	6.7859	4.2582	0.	8.8886e-005
423	21.633	4.1012	0.	2.5601e-006
424	21.145	4.1281	0.	3.2653e-006
425	20.648	4.1502	0.	4.1319e-006
426	20.157	4.1557	0.	5.1452e-006
427	19.677	4.1557	0.	6.2794e-006
428	19.197	4.1557	0.	7.5463e-006
429	18.716	4.1557	0.	8.9496e-006
430	18.236	4.1557	0.	1.0488e-005
431	17.756	4.1557	0.	1.216e-005
432	17.275	4.1557	0.	1.3965e-005
433	16.795	4.1557	0.	1.5903e-005
434	16.315	4.1557	0.	1.7972e-005
435	15.834	4.1557	0.	2.0172e-005
436	15.354	4.1557	0.	2.2501e-005
437	14.874	4.1557	0.	2.4957e-005
438	14.393	4.1557	0.	2.754e-005
439	13.913	4.1557	0.	3.0246e-005
440	13.432	4.1557	0.	3.3075e-005
441	12.952	4.1557	0.	3.6022e-005
442	12.472	4.1557	0.	3.9085e-005
443	11.991	4.1557	0.	4.2261e-005
444	11.511	4.1557	0.	4.5546e-005
445	11.031	4.1557	0.	4.8939e-005
446	10.55	4.1557	0.	5.244e-005
447	10.07	4.1557	0.	5.6054e-005
448	9.5897	4.1557	0.	5.9811e-005
449	9.1094	4.1557	0.	6.3731e-005
450	8.6291	4.1557	0.	6.7878e-005
451	8.1415	4.1798	0.	7.2503e-005
452	7.6662	4.2092	0.	7.7518e-005
453	22.1	2.4273	0.	2.1037e-006
454	22.055	2.9767	0.	2.0988e-006
455	22.139	3.5545	0.	2.0846e-006
456	22.125	4.0633	0.	1.9917e-006
457	7.1608	1.7827	0.	8.4034e-005
458	7.6568	1.8172	0.	7.7682e-005
459	8.1447	1.8372	0.	7.2501e-005
460	8.6291	1.8443	0.	6.7888e-005
461	9.1094	1.8443	0.	6.3721e-005
462	9.5897	1.8443	0.	5.9802e-005
463	10.07	1.8443	0.	5.6052e-005
464	10.55	1.8443	0.	5.2436e-005
465	11.031	1.8443	0.	4.8936e-005
466	11.511	1.8443	0.	4.5544e-005
467	11.991	1.8443	0.	4.226e-005
468	12.472	1.8443	0.	3.9084e-005
469	12.952	1.8443	0.	3.6022e-005
470	13.432	1.8443	0.	3.3074e-005
471	13.913	1.8443	0.	3.0246e-005
472	14.393	1.8443	0.	2.754e-005
473	14.874	1.8443	0.	2.4957e-005
474	15.354	1.8443	0.	2.25e-005
475	15.834	1.8443	0.	2.0172e-005
476	16.315	1.8443	0.	1.7972e-005
477	16.795	1.8443	0.	1.5903e-005
478	17.275	1.8443	0.	1.3965e-005
479	17.756	1.8443	0.	1.216e-005
480	18.236	1.8443	0.	1.0488e-005
481	18.716	1.8443	0.	8.9495e-006
482	19.197	1.8443	0.	7.546e-006
483	19.677	1.8443	0.	6.2782e-006
484	20.157	1.8443	0.	5.1485e-006
485	20.638	1.8443	0.	4.153e-006
486	21.123	1.8462	0.	3.2987e-006
487	21.619	1.8728	0.	2.5668e-006
488	22.105	1.9219	0.	2.013e-006
489	3.6619	1.8751	0.	1.2391e-004
490	3.8837	2.259	0.	1.4012e-004
491	2.3323	1.9255	0.	1.2704e-004
492	2.7913	1.8152	0.	1.2618e-004
493	3.2318	1.8002	0.	1.2493e-004
494	1.8701	3.5293	0.	1.3091e-004
495	1.8692	2.9919	0.	1.3058e-004
496	1.9594	2.4891	0.	1.3017e-004
497	1.8443	2.0029	0.	1.308e-004
498	3.2299	4.1471	0.	1.2449e-004
499	2.7644	4.1085	0.	1.2541e-004
500	2.3121	4.0763	0.	1.2769e-004
501	1.8664	4.0595	0.	1.3105e-004
502	5.4605	3.0165	0.	2.236e-004
503	5.7855	3.1095	0.	1.851e-004
504	4.6191	2.6814	0.	2.0356e-004
505	6.7272	2.1909	0.	9.8315e-005
506	4.3544	2.4773	0.	1.7205e-004
507	6.382	2.95	0.	1.268e-004
508	3.6356	3.7579	0.	1.321e-004
509	4.2788	3.2008	0.	1.7168e-004
510	4.8666	2.9799	0.	2.2528e-004
511	6.402	3.5983	0.	1.1714e-004
512	7.2022	4.2347	0.	8.3516e-005
513	21.69	3.6124	0.	2.5744e-006
514	21.614	2.3345	0.	2.6518e-006
515	4.0382	2.434	0.	1.4725e-004
516	3.1585	2.2452	0.	1.28e-004
517	2.3226	3.5547	0.	1.2735e-004
518	4.4476	2.9701	0.	1.8487e-004
519	20.645	3.6877	0.	4.1951e-006
520	20.157	3.6946	0.	5.187e-006
521	19.677	3.6946	0.	6.314e-006
522	19.197	3.6946	0.	7.5764e-006
523	18.716	3.6946	0.	8.9755e-006
524	18.236	3.6946	0.	1.051e-005
525	17.756	3.6946	0.	1.2178e-005
526	17.275	3.6946	0.	1.398e-005
527	16.795	3.6946	0.	1.5914e-005
528	16.315	3.6946	0.	1.7979e-005
529	15.834	3.6946	0.	2.0174e-005
530	15.354	3.6946	0.	2.2497e-005
531	14.874	3.6946	0.	2.4947e-005
532	14.393	3.6946	0.	2.7522e-005
533	13.913	3.6946	0.	3.0219e-005
534	13.432	3.6946	0.	3.3036e-005
535	12.952	3.6946	0.	3.5968e-005
536	12.472	3.6946	0.	3.9012e-005
537	11.991	3.6946	0.	4.2164e-005
538	11.511	3.6946	0.	4.5421e-005
539	11.031	3.6946	0.	4.8778e-005
540	10.55	3.6946	0.	5.224e-005
541	10.07	3.6946	0.	5.5811e-005
542	9.5897	3.6946	0.	5.9556e-005
543	9.1003	3.7011	0.	6.3553e-005
544	8.6145	3.7054	0.	6.7923e-005
545	7.6408	3.7999	0.	7.9166e-005
546	7.1693	2.1938	0.	8.7303e-005
547	7.6571	2.2308	0.	7.9014e-005
548	8.1465	2.2659	0.	7.2796e-005
549	8.6312	2.2937	0.	6.7768e-005
550	9.1111	2.3072	0.	6.3462e-005
551	9.5897	2.3054	0.	5.9541e-005
552	10.07	2.3054	0.	5.5813e-005
553	10.55	2.3054	0.	5.2237e-005
554	11.031	2.3054	0.	4.8777e-005
555	11.511	2.3054	0.	4.5419e-005
556	11.991	2.3054	0.	4.2163e-005
557	12.472	2.3054	0.	3.9012e-005
558	12.952	2.3054	0.	3.5967e-005
559	13.432	2.3054	0.	3.3035e-005
560	13.913	2.3054	0.	3.0219e-005
561	14.393	2.3054	0.	2.7522e-005
562	14.874	2.3054	0.	2.4947e-005
563	15.354	2.3054	0.	2.2497e-005
564	15.834	2.3054	0.	2.0174e-005
565	16.315	2.3054	0.	1.7979e-005
566	16.795	2.3054	0.	1.5914e-005
567	17.275	2.3054	0.	1.398e-005
568	17.756	2.3054	0.	1.2178e-005
569	18.236	2.3054	0.	1.051e-005
570	18.716	2.3054	0.	8.9754e-006
571	19.197	2.3054	0.	7.5763e-006
572	19.677	2.3054	0.	6.3132e-006
573	20.157	2.3054	0.	5.1902e-006
574	20.635	2.3008	0.	4.2087e-006
575	21.117	2.2936	0.	3.3637e-006
576	3.22	3.7001	0.	1.2704e-004
577	2.7644	3.624	0.	1.2579e-004
578	4.1936	2.5416	0.	1.5848e-004
579	2.8851	2.1792	0.	1.2344e-004
580	2.3814	3.0201	0.	1.2693e-004
581	4.4126	2.7318	0.	1.8053e-004
582	3.9657	2.6757	0.	1.4826e-004
583	3.6701	3.3561	0.	1.3662e-004
584	4.1978	2.9805	0.	1.6347e-004
585	6.7493	2.5826	0.	1.0298e-004
586	7.1662	2.6176	0.	8.9708e-005
587	7.6311	2.6428	0.	8.0216e-005
588	8.1388	2.6881	0.	7.3073e-005
589	8.6312	2.7555	0.	6.7743e-005
590	9.1078	2.7772	0.	6.3362e-005
591	9.5887	2.7718	0.	5.9397e-005
592	10.07	2.7665	0.	5.5683e-005
593	10.55	2.7665	0.	5.213e-005
