Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.2043,3.1174,0,0.00014854,1484.3,5.4081e-05,97.281,4.9338e-05,61.638,-0.0001458,-1404.5,0.041011
2,4.5696,3.3065,0,0.00017353,1734.1,8.1273e-05,188.7,3.1282e-05,-186.91,-0.00017042,-1702.4,0.030986
3,5.6574,1.8098,0,0.00010662,1065.4,3.8418e-05,-36.696,2.6104e-05,-129.22,-0.00010914,-1145.4,0.048347
4,3.9323,2.8877,0,0.00024866,2484.8,0.00012064,475.64,5.7407e-05,0.52339,-0.00023712,-2212.5,0.022425
5,3.6533,3.7191,0,0.00022236,2222.1,9.968e-05,157.05,4.0373e-05,-288.56,-0.00022122,-2254.1,0.018737
6,5.0049,4.3151,0,0.00010484,1047.7,4.2596e-05,65.966,2.6677e-05,-53.641,-0.00010411,-1036.4,0.037101
7,2.9388,0.68887,0,9.7415e-05,973.48,3.9192e-05,76.562,2.6974e-05,-15.243,-9.6047e-05,-939.57,0.010743
8,2.4654,1.9548,0,0.00012277,1226.8,4.6051e-05,-37.01,2.7246e-05,-178.3,-0.00012582,-1328.4,0.0084687
9,4.9547,0.59794,0,7.6818e-05,767.65,3.4461e-05,122.25,2.0692e-05,18.795,-7.3894e-05,-691.88,0.034576
10,2.9664,5.259,0,9.8686e-05,986.18,3.8828e-05,83.962,2.9514e-05,13.982,-9.6833e-05,-935.34,0.010839
11,3.0843,4.5907,0,0.00011852,1184.4,4.922e-05,125.64,3.3136e-05,4.7885,-0.00011584,-1114.6,0.012561
12,3.3443,4.1073,0,0.0001477,1475.9,6.4613e-05,151.83,3.4699e-05,-72.93,-0.00014506,-1423.6,0.015294
13,5.2662,5.3868,0,6.9222e-05,691.74,2.8344e-05,73.584,2.0107e-05,11.697,-6.7563e-05,-647.02,0.040469
14,4.7991,3.8361,0,0.0001421,1420.1,5.2711e-05,25.543,3.9174e-05,-76.169,-0.00014269,-1442.6,0.034134
15,2.028,4.9718,0,0.00012184,1217.6,4.1407e-05,-58.19,3.2752e-05,-123.22,-0.0001248,-1307,0.0052818
16,5.948,2.4483,0,0.00011237,1122.9,4.7267e-05,-0.029225,1.8505e-05,-216.14,-0.00011448,-1215.3,0.054
17,2.9949,3.322,0,0.00014714,1470.4,6.8272e-05,28.876,1.4144e-05,-377.82,-0.0001488,-1602.1,0.012682
18,1.3515,3.4456,0,0.00014487,1447.7,8.5241e-05,281.61,7.9691e-07,-352.87,-0.00013525,-1375,0.0025823
19,1.1698,2.2492,0,0.00015297,1528.7,8.9033e-05,318.44,5.7507e-06,-307.31,-0.00014285,-1423.8,0.0019319
20,7.1056,3.6246,0,7.6109e-05,760.56,2.6284e-05,-36.241,1.9727e-05,-85.504,-7.806e-05,-820.24,0.077033
21,1.9895,0.96894,0,0.00012973,1296.4,4.4931e-05,-29.33,3.6452e-05,-93.04,-0.0001317,-1356.4,0.0051006
22,1.089,4.7689,0,0.00014164,1415.4,7.823e-05,289.99,1.4644e-05,-187.76,-0.00013371,-1302.4,0.0015645
23,5.8539,0.79373,0,8.5419e-05,853.6,3.0908e-05,6.4369,2.4086e-05,-44.822,-8.5957e-05,-871.64,0.050917
24,6.9047,1.2303,0,8.3908e-05,838.5,3.2241e-05,3.7537,2.0019e-05,-88.076,-8.4964e-05,-876.88,0.071852
25,8.355,1.2143,0,7.183e-05,717.81,2.638e-05,8.0114,1.9809e-05,-41.366,-7.227e-05,-733.21,0.10308
26,9.5682,1.2125,0,6.0519e-05,604.77,1.9822e-05,-7.8446,1.9504e-05,-10.234,-6.0826e-05,-613.8,0.13157
27,10.731,1.2168,0,5.1921e-05,518.86,1.7214e-05,0.29747,1.7026e-05,-1.121,-5.1935e-05,-519.27,0.16057
28,11.86,1.2183,0,4.368e-05,436.49,1.4669e-05,2.3434,1.4198e-05,-1.1973,-4.3659e-05,-435.91,0.19006
29,12.976,1.21,0,3.6216e-05,361.91,1.2411e-05,5.1879,1.1647e-05,-0.54818,-3.6133e-05,-359.55,0.22029
30,14.086,1.2193,0,2.9496e-05,294.76,1.0333e-05,6.8253,9.3412e-06,-0.62268,-2.9383e-05,-291.58,0.25126
31,15.195,1.2133,0,2.3469e-05,234.53,8.4154e-06,7.8017,7.3174e-06,-0.44803,-2.3333e-05,-230.75,0.2829
32,16.295,1.2192,0,1.8166e-05,181.53,6.7134e-06,8.2919,5.5258e-06,-0.63128,-1.8019e-05,-177.54,0.31486
33,17.409,1.2329,0,1.3561e-05,135.51,5.2233e-06,8.7275,3.9894e-06,-0.54296,-1.3397e-05,-131.18,0.34766
34,18.507,1.2156,0,9.6742e-06,96.676,3.9535e-06,8.9357,2.6947e-06,-0.52255,-9.4963e-06,-92.121,0.38031
35,19.603,1.2043,0,6.5049e-06,65.004,2.8984e-06,8.898,1.6464e-06,-0.50953,-6.3109e-06,-60.297,0.41312
36,20.685,1.2004,0,4.061e-06,40.581,2.0731e-06,8.7538,8.3187e-07,-0.57226,-3.8405e-06,-35.679,0.44565
37,21.784,1.1974,0,2.2822e-06,22.806,1.4321e-06,8.3429,2.5232e-07,-0.52159,-2.0159e-06,-17.564,0.47879
38,22.885,1.1953,0,1.2214e-06,12.206,9.98e-07,7.6901,-1.0415e-07,-0.591,-8.6759e-07,-6.3272,0.51201
39,22.872,2.3931,0,1.5576e-06,15.565,1.3389e-06,10.699,-2.4628e-07,-1.212,-1.0051e-06,-6.9137,0.51192
40,22.868,3.5996,0,1.5656e-06,15.645,1.3467e-06,10.763,-2.4954e-07,-1.2298,-1.0087e-06,-6.9336,0.51205
41,22.884,4.7972,0,1.2209e-06,12.2,9.9733e-07,7.7022,-1.0087e-07,-0.54927,-8.6786e-07,-6.3122,0.51275
42,21.767,4.8057,0,2.2959e-06,22.943,1.4347e-06,8.2861,2.5591e-07,-0.57061,-2.0325e-06,-17.765,0.47904
43,20.68,4.8262,0,4.0661e-06,40.633,2.0519e-06,8.476,8.5173e-07,-0.5413,-3.8554e-06,-35.909,0.44626
44,19.581,4.8201,0,6.5546e-06,65.501,2.8997e-06,8.6788,1.6702e-06,-0.55963,-6.3674e-06,-60.95,0.41323
45,18.484,4.8177,0,9.7412e-06,97.345,3.9549e-06,8.662,2.7287e-06,-0.55132,-9.5705e-06,-92.962,0.38039
46,17.389,4.8085,0,1.3614e-05,136.05,5.2332e-06,8.6022,4.0094e-06,-0.5935,-1.3455e-05,-131.81,0.34783
47,16.286,4.8084,0,1.821e-05,181.97,6.7199e-06,8.2147,5.547e-06,-0.59807,-1.8064e-05,-178,0.31535
48,15.184,4.8082,0,2.3528e-05,235.11,8.4208e-06,7.5896,7.3409e-06,-0.52383,-2.3397e-05,-231.48,0.28336
49,14.074,4.8061,0,2.9524e-05,295.04,1.0327e-05,6.6402,9.3592e-06,-0.62925,-2.9415e-05,-291.96,0.25167
50,12.963,4.8071,0,3.6288e-05,362.63,1.2425e-05,5.0269,1.1673e-05,-0.62461,-3.621e-05,-360.4,0.22067
51,11.84,4.8029,0,4.3737e-05,437.07,1.4697e-05,2.6829,1.4233e-05,-0.80846,-4.3704e-05,-436.12,0.19026
52,10.705,4.8097,0,5.1875e-05,518.39,1.7166e-05,-0.52058,1.6991e-05,-1.8387,-5.1915e-05,-519.57,0.16064
53,9.5742,4.793,0,6.0595e-05,605.53,2.0118e-05,-2.0192,1.9605e-05,-5.8733,-6.0729e-05,-609.47,0.13246
54,8.4602,4.7885,0,6.9371e-05,693.23,2.3846e-05,4.9455,2.1724e-05,-10.997,-6.946e-05,-696.12,0.1062
55,7.4065,4.8822,0,7.7386e-05,773.32,2.616e-05,1.6153,2.4629e-05,-9.8869,-7.752e-05,-777.39,0.082889
56,6.3902,5.1256,0,8.2124e-05,820.68,2.8483e-05,31.029,2.7605e-05,24.439,-8.1179e-05,-792.92,0.061876
57,7.1825,2.4055,0,7.9648e-05,795.93,2.6787e-05,-33.161,2.2358e-05,-66.438,-8.129e-05,-845.21,0.078406
58,8.3356,2.39,0,7.1529e-05,714.8,2.6517e-05,14.082,1.9863e-05,-35.909,-7.1769e-05,-724.4,0.10345
59,9.5255,2.4067,0,6.0368e-05,603.27,2.0462e-05,-5.291,1.8515e-05,-19.916,-6.0784e-05,-615.74,0.13131
60,10.703,2.4158,0,5.1684e-05,516.48,1.741e-05,1.2921,1.6573e-05,-5.0003,-5.1744e-05,-518.31,0.16057
61,11.843,2.4174,0,4.3506e-05,434.76,1.4486e-05,0.90742,1.4222e-05,-1.0791,-4.3509e-05,-434.85,0.19027
62,12.965,2.4163,0,3.6147e-05,361.22,1.2418e-05,5.2824,1.1582e-05,-0.99424,-3.607e-05,-359.03,0.22058
63,14.084,2.4162,0,2.9439e-05,294.18,1.0381e-05,7.424,9.2614e-06,-0.98993,-2.932e-05,-290.88,0.25175
64,15.19,2.4164,0,2.3485e-05,234.68,8.5431e-06,8.9044,7.2118e-06,-1.099,-2.3336e-05,-230.62,0.28324
65,16.302,2.4372,0,1.8155e-05,181.43,6.8642e-06,9.8768,5.3995e-06,-1.128,-1.7982e-05,-176.8,0.31553
66,17.413,2.4229,0,1.3578e-05,135.69,5.384e-06,10.322,3.8693e-06,-1.0591,-1.3385e-05,-130.7,0.34819
67,18.5,2.4253,0,9.7545e-06,97.478,4.1334e-06,10.465,2.587e-06,-1.1539,-9.544e-06,-92.301,0.38047
68,19.582,2.4276,0,6.6427e-06,66.381,3.1083e-06,10.572,1.5432e-06,-1.1879,-6.4044e-06,-60.903,0.41285
69,20.67,2.4095,0,4.2173e-06,42.144,2.2972e-06,10.63,7.2412e-07,-1.1896,-3.9305e-06,-36.162,0.44551
70,21.76,2.4072,0,2.5293e-06,25.276,1.7173e-06,10.75,1.3374e-07,-1.1479,-2.1462e-06,-18.279,0.47836
71,21.77,3.6066,0,2.5133e-06,25.115,1.7159e-06,10.816,1.2444e-07,-1.1413,-2.1251e-06,-18.043,0.47892
