Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	21.1	2.1818	0.	2.3958e-004
2	21.1	2.3636	0.	1.8332e-004
3	21.1	2.5455	0.	1.6137e-004
4	21.1	2.7273	0.	1.501e-004
5	21.1	2.9091	0.	1.4534e-004
6	21.1	3.0909	0.	1.4534e-004
7	21.1	3.2727	0.	1.501e-004
8	21.1	3.4545	0.	1.6137e-004
9	21.1	3.6364	0.	1.8332e-004
10	21.1	3.8182	0.	2.3958e-004
11	21.267	2.1818	0.	2.2766e-004
12	21.267	2.3636	0.	1.7912e-004
13	21.267	2.5455	0.	1.566e-004
14	21.267	2.7273	0.	1.453e-004
15	21.267	2.9091	0.	1.4047e-004
16	21.267	3.0909	0.	1.4047e-004
17	21.267	3.2727	0.	1.453e-004
18	21.267	3.4545	0.	1.566e-004
19	21.267	3.6364	0.	1.7912e-004
20	21.267	3.8182	0.	2.2766e-004
21	20.917	5.8182	0.	1.4801e-005
22	20.917	5.6364	0.	2.2149e-005
23	20.917	5.4545	0.	3.1582e-005
24	20.917	5.2727	0.	4.2339e-005
25	20.917	5.0909	0.	5.4572e-005
26	20.917	4.9091	0.	6.8777e-005
27	20.917	4.7273	0.	8.5867e-005
28	20.917	4.5455	0.	1.0765e-004
29	20.917	4.3636	0.	1.3769e-004
30	20.917	4.1818	0.	1.8225e-004
31	20.917	4.	0.	2.0788e-004
32	20.917	3.8182	0.	1.8358e-004
33	20.917	3.6364	0.	1.6668e-004
34	20.917	3.4545	0.	1.5427e-004
35	20.917	3.2727	0.	1.4737e-004
36	20.917	3.0909	0.	1.4414e-004
37	20.917	2.9091	0.	1.4414e-004
38	20.917	2.7273	0.	1.4737e-004
39	20.917	2.5455	0.	1.5427e-004
40	20.917	2.3636	0.	1.6668e-004
41	20.917	2.1818	0.	1.8358e-004
42	20.917	2.	0.	2.0788e-004
43	20.917	1.8182	0.	1.8225e-004
44	20.917	1.6364	0.	1.3769e-004
45	20.917	1.4545	0.	1.0765e-004
46	20.917	1.2727	0.	8.5867e-005
47	20.917	1.0909	0.	6.8777e-005
48	20.917	0.90909	0.	5.4572e-005
49	20.917	0.72727	0.	4.2339e-005
50	20.917	0.54545	0.	3.1582e-005
51	20.917	0.36364	0.	2.2149e-005
52	20.917	0.18182	0.	1.4801e-005
53	20.733	5.8182	0.	2.3719e-005
54	20.733	5.6364	0.	2.8205e-005
55	20.733	5.4545	0.	3.5212e-005
56	20.733	5.2727	0.	4.4083e-005
57	20.733	5.0909	0.	5.4629e-005
58	20.733	4.9091	0.	6.6985e-005
59	20.733	4.7273	0.	8.1606e-005
60	20.733	4.5455	0.	9.8763e-005
61	20.733	4.3636	0.	1.1916e-004
62	20.733	4.1818	0.	1.3799e-004
63	20.733	4.	0.	1.4613e-004
64	20.733	3.8182	0.	1.4741e-004
65	20.733	3.6364	0.	1.4508e-004
66	20.733	3.4545	0.	1.4227e-004
67	20.733	3.2727	0.	1.3986e-004
68	20.733	3.0909	0.	1.3853e-004
69	20.733	2.9091	0.	1.3853e-004
70	20.733	2.7273	0.	1.3986e-004
71	20.733	2.5455	0.	1.4227e-004
72	20.733	2.3636	0.	1.4508e-004
73	20.733	2.1818	0.	1.4741e-004
74	20.733	2.	0.	1.4613e-004
75	20.733	1.8182	0.	1.3799e-004
76	20.733	1.6364	0.	1.1916e-004
77	20.733	1.4545	0.	9.8763e-005
78	20.733	1.2727	0.	8.1606e-005
79	20.733	1.0909	0.	6.6985e-005
80	20.733	0.90909	0.	5.4629e-005
81	20.733	0.72727	0.	4.4083e-005
82	20.733	0.54545	0.	3.5212e-005
83	20.733	0.36364	0.	2.8205e-005
84	20.733	0.18182	0.	2.3719e-005
85	20.55	5.8182	0.	3.3647e-005
86	20.55	5.6364	0.	3.7401e-005
87	20.55	5.4545	0.	4.3077e-005
88	20.55	5.2727	0.	5.0533e-005
89	20.55	5.0909	0.	5.9624e-005
90	20.55	4.9091	0.	7.0281e-005
91	20.55	4.7273	0.	8.2438e-005
92	20.55	4.5455	0.	9.5863e-005
93	20.55	4.3636	0.	1.0921e-004
94	20.55	4.1818	0.	1.2019e-004
95	20.55	4.	0.	1.2675e-004
96	20.55	3.8182	0.	1.2952e-004
97	20.55	3.6364	0.	1.3102e-004
98	20.55	3.4545	0.	1.3158e-004
99	20.55	3.2727	0.	1.3162e-004
100	20.55	3.0909	0.	1.3153e-004
101	20.55	2.9091	0.	1.3153e-004
102	20.55	2.7273	0.	1.3162e-004
103	20.55	2.5455	0.	1.3158e-004
104	20.55	2.3636	0.	1.3102e-004
105	20.55	2.1818	0.	1.2952e-004
106	20.55	2.	0.	1.2675e-004
107	20.55	1.8182	0.	1.2019e-004
108	20.55	1.6364	0.	1.0921e-004
109	20.55	1.4545	0.	9.5863e-005
110	20.55	1.2727	0.	8.2438e-005
111	20.55	1.0909	0.	7.0281e-005
112	20.55	0.90909	0.	5.9624e-005
113	20.55	0.72727	0.	5.0533e-005
114	20.55	0.54545	0.	4.3077e-005
115	20.55	0.36364	0.	3.7401e-005
116	20.55	0.18182	0.	3.3647e-005
117	20.366	5.8182	0.	4.34e-005
118	20.366	5.6364	0.	4.6908e-005
119	20.366	5.4545	0.	5.1797e-005
120	20.366	5.2727	0.	5.8119e-005
121	20.366	5.0909	0.	6.58e-005
122	20.366	4.9091	0.	7.4681e-005
123	20.366	4.7273	0.	8.4482e-005
124	20.366	4.5455	0.	9.4659e-005
125	20.366	4.3636	0.	1.0426e-004
126	20.366	4.1818	0.	1.1196e-004
127	20.366	4.	0.	1.1721e-004
128	20.366	3.8182	0.	1.2044e-004
129	20.366	3.6364	0.	1.2249e-004
130	20.366	3.4545	0.	1.2392e-004
131	20.366	3.2727	0.	1.2481e-004
132	20.366	3.0909	0.	1.2522e-004
133	20.366	2.9091	0.	1.2522e-004
134	20.366	2.7273	0.	1.2481e-004
135	20.366	2.5455	0.	1.2392e-004
136	20.366	2.3636	0.	1.2249e-004
137	20.366	2.1818	0.	1.2044e-004
138	20.366	2.	0.	1.1721e-004
139	20.366	1.8182	0.	1.1196e-004
140	20.366	1.6364	0.	1.0426e-004
141	20.366	1.4545	0.	9.4659e-005
142	20.366	1.2727	0.	8.4482e-005
143	20.366	1.0909	0.	7.4681e-005
144	20.366	0.90909	0.	6.58e-005
145	20.366	0.72727	0.	5.8119e-005
146	20.366	0.54545	0.	5.1797e-005
147	20.366	0.36364	0.	4.6908e-005
148	20.366	0.18182	0.	4.34e-005
149	20.183	5.8182	0.	5.2721e-005
150	20.183	5.6364	0.	5.6059e-005
151	20.183	5.4545	0.	6.0388e-005
152	20.183	5.2727	0.	6.5795e-005
153	20.183	5.0909	0.	7.2222e-005
154	20.183	4.9091	0.	7.9488e-005
155	20.183	4.7273	0.	8.7271e-005
156	20.183	4.5455	0.	9.5067e-005
157	20.183	4.3636	0.	1.0219e-004
158	20.183	4.1818	0.	1.0804e-004
159	20.183	4.	0.	1.1233e-004
160	20.183	3.8182	0.	1.153e-004
161	20.183	3.6364	0.	1.174e-004
162	20.183	3.4545	0.	1.1892e-004
163	20.183	3.2727	0.	1.1994e-004
164	20.183	3.0909	0.	1.2046e-004
165	20.183	2.9091	0.	1.2046e-004
166	20.183	2.7273	0.	1.1994e-004
167	20.183	2.5455	0.	1.1892e-004
168	20.183	2.3636	0.	1.174e-004
169	20.183	2.1818	0.	1.153e-004
170	20.183	2.	0.	1.1233e-004
171	20.183	1.8182	0.	1.0804e-004
172	20.183	1.6364	0.	1.0219e-004
173	20.183	1.4545	0.	9.5067e-005
174	20.183	1.2727	0.	8.7271e-005
175	20.183	1.0909	0.	7.9488e-005
176	20.183	0.90909	0.	7.2222e-005
177	20.183	0.72727	0.	6.5795e-005
178	20.183	0.54545	0.	6.0388e-005
179	20.183	0.36364	0.	5.6059e-005
180	20.183	0.18182	0.	5.2721e-005
181	19.999	5.8182	0.	6.1509e-005
182	19.999	5.6364	0.	6.4646e-005
183	19.999	5.4545	0.	6.85e-005
184	19.999	5.2727	0.	7.3134e-005
185	19.999	5.0909	0.	7.849e-005
186	19.999	4.9091	0.	8.4393e-005
187	19.999	4.7273	0.	9.0558e-005
188	19.999	4.5455	0.	9.6594e-005
189	19.999	4.3636	0.	1.0207e-004
190	19.999	4.1818	0.	1.0662e-004
191	19.999	4.	0.	1.1013e-004
192	19.999	3.8182	0.	1.127e-004
193	19.999	3.6364	0.	1.1459e-004
194	19.999	3.4545	0.	1.1596e-004
195	19.999	3.2727	0.	1.1688e-004
196	19.999	3.0909	0.	1.1735e-004
197	19.999	2.9091	0.	1.1735e-004
198	19.999	2.7273	0.	1.1688e-004
199	19.999	2.5455	0.	1.1596e-004
200	19.999	2.3636	0.	1.1459e-004
201	19.999	2.1818	0.	1.127e-004
202	19.999	2.	0.	1.1013e-004
203	19.999	1.8182	0.	1.0662e-004
204	19.999	1.6364	0.	1.0207e-004
205	19.999	1.4545	0.	9.6594e-005
206	19.999	1.2727	0.	9.0558e-005
207	19.999	1.0909	0.	8.4393e-005
208	19.999	0.90909	0.	7.849e-005
209	19.999	0.72727	0.	7.3134e-005
210	19.999	0.54545	0.	6.85e-005
211	19.999	0.36364	0.	6.4646e-005
212	19.999	0.18182	0.	6.1509e-005
213	19.816	5.8182	0.	6.973e-005
214	19.816	5.6364	0.	7.2619e-005
215	19.816	5.4545	0.	7.6033e-005
216	19.816	5.2727	0.	8.0001e-005
217	19.816	5.0909	0.	8.4456e-005
218	19.816	4.9091	0.	8.9248e-005
219	19.816	4.7273	0.	9.4148e-005
220	19.816	4.5455	0.	9.8875e-005
221	19.816	4.3636	0.	1.0314e-004
222	19.816	4.1818	0.	1.0674e-004
223	19.816	4.	0.	1.096e-004
224	19.816	3.8182	0.	1.1177e-004
225	19.816	3.6364	0.	1.1338e-004
226	19.816	3.4545	0.	1.1454e-004
227	19.816	3.2727	0.	1.1532e-004
228	19.816	3.0909	0.	1.1571e-004
229	19.816	2.9091	0.	1.1571e-004
230	19.816	2.7273	0.	1.1532e-004
231	19.816	2.5455	0.	1.1454e-004
232	19.816	2.3636	0.	1.1338e-004
233	19.816	2.1818	0.	1.1177e-004
234	19.816	2.	0.	1.096e-004
235	19.816	1.8182	0.	1.0674e-004
236	19.816	1.6364	0.	1.0314e-004
237	19.816	1.4545	0.	9.8875e-005
238	19.816	1.2727	0.	9.4148e-005
239	19.816	1.0909	0.	8.9248e-005
240	19.816	0.90909	0.	8.4456e-005
241	19.816	0.72727	0.	8.0001e-005
242	19.816	0.54545	0.	7.6033e-005
243	19.816	0.36364	0.	7.2619e-005
244	19.816	0.18182	0.	6.973e-005
245	19.632	5.8182	0.	7.7393e-005
246	19.632	5.6364	0.	8.e-005
247	19.632	5.4545	0.	8.3003e-005
248	19.632	5.2727	0.	8.6391e-005
249	19.632	5.0909	0.	9.0097e-005
250	19.632	4.9091	0.	9.3996e-005
251	19.632	4.7273	0.	9.7915e-005
252	19.632	4.5455	0.	1.0165e-004
253	19.632	4.3636	0.	1.0502e-004
254	19.632	4.1818	0.	1.0789e-004
255	19.632	4.	0.	1.1021e-004
256	19.632	3.8182	0.	1.12e-004
257	19.632	3.6364	0.	1.1334e-004
258	19.632	3.4545	0.	1.1431e-004
259	19.632	3.2727	0.	1.1494e-004
260	19.632	3.0909	0.	1.1526e-004
261	19.632	2.9091	0.	1.1526e-004
262	19.632	2.7273	0.	1.1494e-004
263	19.632	2.5455	0.	1.1431e-004
264	19.632	2.3636	0.	1.1334e-004
265	19.632	2.1818	0.	1.12e-004
266	19.632	2.	0.	1.1021e-004
267	19.632	1.8182	0.	1.0789e-004
268	19.632	1.6364	0.	1.0502e-004
269	19.632	1.4545	0.	1.0165e-004
270	19.632	1.2727	0.	9.7915e-005
271	19.632	1.0909	0.	9.3996e-005
272	19.632	0.90909	0.	9.0097e-005
273	19.632	0.72727	0.	8.6391e-005
274	19.632	0.54545	0.	8.3003e-005
275	19.632	0.36364	0.	8.e-005
276	19.632	0.18182	0.	7.7393e-005
277	19.449	5.8182	0.	8.4538e-005
278	19.449	5.6364	0.	8.6849e-005
279	19.449	5.4545	0.	8.9471e-005
280	19.449	5.2727	0.	9.2356e-005
281	19.449	5.0909	0.	9.5442e-005
282	19.449	4.9091	0.	9.8628e-005
283	19.449	4.7273	0.	1.0178e-004
284	19.449	4.5455	0.	1.0476e-004
285	19.449	4.3636	0.	1.0745e-004
286	19.449	4.1818	0.	1.0975e-004
287	19.449	4.	0.	1.1162e-004
288	19.449	3.8182	0.	1.1309e-004
289	19.449	3.6364	0.	1.142e-004
290	19.449	3.4545	0.	1.1499e-004
291	19.449	3.2727	0.	1.1551e-004
292	19.449	3.0909	0.	1.1576e-004
293	19.449	2.9091	0.	1.1576e-004
294	19.449	2.7273	0.	1.1551e-004
295	19.449	2.5455	0.	1.1499e-004
296	19.449	2.3636	0.	1.142e-004
297	19.449	2.1818	0.	1.1309e-004
298	19.449	2.	0.	1.1162e-004
299	19.449	1.8182	0.	1.0975e-004
