Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	4.4224	2.983	0.	2.1326e-004
2	5.1	3.4025	0.	1.8962e-004
3	5.8758	2.4376	0.	1.2906e-004
4	5.9761	3.9359	0.	1.0786e-004
5	3.472	0.74402	0.	9.7193e-005
6	3.8784	1.7764	0.	1.1101e-004
7	5.8316	0.5396	0.	6.2269e-005
8	3.7131	4.9281	0.	8.1085e-005
9	2.9951	4.3058	0.	1.103e-004
10	5.7225	5.4734	0.	7.5472e-005
11	3.5002	5.3897	0.	8.3052e-005
12	7.0144	3.81	0.	8.2334e-005
13	2.4736	5.2004	0.	1.2577e-004
14	2.3663	1.0939	0.	1.2106e-004
15	1.255	4.8998	0.	1.4047e-004
16	1.4561	3.8343	0.	1.4717e-004
17	6.774	1.95	0.	9.1303e-005
18	7.8877	1.2444	0.	7.0381e-005
19	9.1839	1.206	0.	6.3567e-005
20	10.368	1.1978	0.	5.4291e-005
21	11.529	1.1968	0.	4.5766e-005
22	12.674	1.1958	0.	3.8057e-005
23	13.819	1.1901	0.	3.0997e-005
24	14.948	1.1901	0.	2.4714e-005
25	16.078	1.1901	0.	1.9151e-005
26	17.208	1.1902	0.	1.4315e-005
27	18.338	1.1904	0.	1.0212e-005
28	19.469	1.1908	0.	6.8477e-006
29	20.601	1.1914	0.	4.2257e-006
30	21.733	1.1925	0.	2.3508e-006
31	22.866	1.1954	0.	1.2342e-006
32	1.6978	2.7336	0.	1.3849e-004
33	1.2838	1.2975	0.	1.4175e-004
34	22.856	2.3937	0.	1.5709e-006
35	22.853	3.6006	0.	1.5727e-006
36	22.86	4.7959	0.	1.2395e-006
37	21.726	4.7987	0.	2.3602e-006
38	20.593	4.7992	0.	4.2417e-006
39	19.46	4.7995	0.	6.8694e-006
40	18.329	4.7996	0.	1.0239e-005
41	17.199	4.7997	0.	1.4347e-005
42	16.069	4.7997	0.	1.9189e-005
43	14.938	4.7991	0.	2.4769e-005
44	13.8	4.7952	0.	3.1112e-005
45	12.656	4.7893	0.	3.8165e-005
46	11.502	4.7866	0.	4.5974e-005
47	10.356	4.7875	0.	5.4214e-005
48	9.2187	4.8091	0.	6.3388e-005
49	7.988	4.8488	0.	7.2915e-005
50	6.8942	4.9069	0.	7.0285e-005
51	8.0757	3.6795	0.	7.2881e-005
52	7.0252	2.8123	0.	8.3864e-005
53	8.0636	2.5099	0.	7.2198e-005
54	9.1711	2.3948	0.	6.322e-005
55	10.327	2.3852	0.	5.4174e-005
56	11.488	2.3841	0.	4.5807e-005
57	12.651	2.3861	0.	3.8033e-005
58	13.79	2.3871	0.	3.1077e-005
59	14.922	2.387	0.	2.4802e-005
60	16.052	2.387	0.	1.9262e-005
61	17.183	2.3872	0.	1.4436e-005
62	18.314	2.3875	0.	1.034e-005
63	19.447	2.388	0.	6.9874e-006
64	20.581	2.389	0.	4.3946e-006
65	21.717	2.3907	0.	2.5837e-006
66	21.713	3.599	0.	2.5899e-006
67	20.577	3.6004	0.	4.4028e-006
68	19.443	3.6002	0.	6.998e-006
69	18.31	3.6	0.	1.0353e-005
70	17.179	3.5999	0.	1.445e-005
71	16.048	3.5998	0.	1.928e-005
72	14.917	3.5997	0.	2.4834e-005
73	13.783	3.5972	0.	3.1116e-005
74	12.627	3.5852	0.	3.8185e-005
75	11.479	3.5845	0.	4.585e-005
76	10.324	3.588	0.	5.4098e-005
77	9.1955	3.6237	0.	6.3129e-005
78	5.5129	5.0144	0.	5.9134e-005
79	5.8013	4.5566	0.	9.9553e-005
80	3.6011	1.3827	0.	1.1034e-004
81	3.5212	2.4799	0.	1.3299e-004
82	3.2565	3.3213	0.	1.2013e-004
83	5.1748	2.6749	0.	1.8182e-004
84	5.606	1.0458	0.	8.1809e-005
85	6.3722	1.3962	0.	8.3018e-005
86	5.5786	1.8538	0.	1.2627e-004
87	4.677	3.4627	0.	2.2607e-004
88	5.9548	3.2482	0.	1.337e-004
89	2.7132	1.963	0.	1.3013e-004
90	5.3339	1.4595	0.	1.1657e-004
91	6.8865	0.7634	0.	8.257e-005
92	6.8865	0.7634	0.1	8.257e-005
93	5.3339	1.4595	0.1	1.1657e-004
94	2.7132	1.963	0.1	1.3013e-004
95	5.9548	3.2482	0.1	1.337e-004
96	4.677	3.4627	0.1	2.2607e-004
97	5.5786	1.8538	0.1	1.2627e-004
98	6.3722	1.3962	0.1	8.3018e-005
99	5.606	1.0458	0.1	8.1809e-005
100	5.1748	2.6749	0.1	1.8182e-004
101	3.2565	3.3213	0.1	1.2013e-004
102	3.5212	2.4799	0.1	1.3299e-004
103	3.6011	1.3827	0.1	1.1034e-004
104	5.8013	4.5566	0.1	9.9553e-005
105	5.5129	5.0144	0.1	5.9134e-005
106	9.1955	3.6237	0.1	6.3129e-005
107	10.324	3.588	0.1	5.4098e-005
108	11.479	3.5845	0.1	4.585e-005
109	12.627	3.5852	0.1	3.8185e-005
110	13.783	3.5972	0.1	3.1116e-005
111	14.917	3.5997	0.1	2.4834e-005
112	16.048	3.5998	0.1	1.928e-005
113	17.179	3.5999	0.1	1.445e-005
114	18.31	3.6	0.1	1.0353e-005
115	19.443	3.6002	0.1	6.998e-006
116	20.577	3.6004	0.1	4.4028e-006
117	21.713	3.599	0.1	2.5899e-006
118	21.717	2.3907	0.1	2.5837e-006
119	20.581	2.389	0.1	4.3946e-006
120	19.447	2.388	0.1	6.9874e-006
121	18.314	2.3875	0.1	1.034e-005
122	17.183	2.3872	0.1	1.4436e-005
123	16.052	2.387	0.1	1.9262e-005
124	14.922	2.387	0.1	2.4802e-005
125	13.79	2.3871	0.1	3.1077e-005
126	12.651	2.3861	0.1	3.8033e-005
127	11.488	2.3841	0.1	4.5807e-005
128	10.327	2.3852	0.1	5.4174e-005
129	9.1711	2.3948	0.1	6.322e-005
130	8.0636	2.5099	0.1	7.2198e-005
131	7.0252	2.8123	0.1	8.3864e-005
132	8.0757	3.6795	0.1	7.2881e-005
133	6.8942	4.9069	0.1	7.0285e-005
134	7.988	4.8488	0.1	7.2915e-005
135	9.2187	4.8091	0.1	6.3388e-005
136	10.356	4.7875	0.1	5.4214e-005
137	11.502	4.7866	0.1	4.5974e-005
138	12.656	4.7893	0.1	3.8165e-005
139	13.8	4.7952	0.1	3.1112e-005
140	14.938	4.7991	0.1	2.4769e-005
141	16.069	4.7997	0.1	1.9189e-005
142	17.199	4.7997	0.1	1.4347e-005
143	18.329	4.7996	0.1	1.0239e-005
144	19.46	4.7995	0.1	6.8694e-006
145	20.593	4.7992	0.1	4.2417e-006
146	21.726	4.7987	0.1	2.3602e-006
147	22.86	4.7959	0.1	1.2395e-006
148	22.853	3.6006	0.1	1.5727e-006
149	22.856	2.3937	0.1	1.5709e-006
150	1.2838	1.2975	0.1	1.4175e-004
151	1.6978	2.7336	0.1	1.3849e-004
152	22.866	1.1954	0.1	1.2342e-006
153	21.733	1.1925	0.1	2.3508e-006
154	20.601	1.1914	0.1	4.2257e-006
155	19.469	1.1908	0.1	6.8477e-006
156	18.338	1.1904	0.1	1.0212e-005
157	17.208	1.1902	0.1	1.4315e-005
158	16.078	1.1901	0.1	1.9151e-005
159	14.948	1.1901	0.1	2.4714e-005
160	13.819	1.1901	0.1	3.0997e-005
161	12.674	1.1958	0.1	3.8057e-005
162	11.529	1.1968	0.1	4.5766e-005
163	10.368	1.1978	0.1	5.4291e-005
164	9.1839	1.206	0.1	6.3567e-005
165	7.8877	1.2444	0.1	7.0381e-005
166	6.774	1.95	0.1	9.1303e-005
167	1.4561	3.8343	0.1	1.4717e-004
168	1.255	4.8998	0.1	1.4047e-004
169	2.3663	1.0939	0.1	1.2106e-004
170	2.4736	5.2004	0.1	1.2577e-004
171	7.0144	3.81	0.1	8.2334e-005
172	3.5002	5.3897	0.1	8.3052e-005
173	5.7225	5.4734	0.1	7.5472e-005
174	2.9951	4.3058	0.1	1.103e-004
175	3.7131	4.9281	0.1	8.1085e-005
176	5.8316	0.5396	0.1	6.2269e-005
177	3.8784	1.7764	0.1	1.1101e-004
178	3.472	0.74402	0.1	9.7193e-005
