Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.5533	2.607	0.	4.2989e-002
2	6.6746	3.6838	0.	6.3398e-002
3	6.9855	2.7658	0.	6.9558e-002
4	4.762	2.9071	0.	3.1125e-002
5	6.1026	4.6895	0.	5.1985e-002
6	3.7644	0.61215	0.	1.7334e-002
7	6.048	0.54186	0.	4.9605e-002
8	3.8087	4.3167	0.	1.9292e-002
9	5.9479	5.4756	0.	4.8271e-002
10	6.5709	4.235	0.	6.1195e-002
11	3.7762	5.3742	0.	1.7677e-002
12	7.0188	0.96849	0.	6.9224e-002
13	8.2911	1.0672	0.	9.637e-002
14	9.429	1.1471	0.	0.12257
15	10.545	1.1726	0.	0.14976
16	11.689	1.1783	0.	0.179
17	12.834	1.1684	0.	0.2094
18	13.95	1.1709	0.	0.23998
19	15.068	1.1718	0.	0.27137
20	16.181	1.1727	0.	0.30318
21	17.297	1.1753	0.	0.33554
22	18.41	1.1795	0.	0.36816
23	19.525	1.1857	0.	0.40107
24	20.642	1.1951	0.	0.43421
25	21.762	1.1966	0.	0.46752
26	22.882	1.1969	0.	0.50087
27	22.88	4.7971	0.	0.50109
28	21.758	4.7947	0.	0.4677
29	20.638	4.799	0.	0.43437
30	19.52	4.7532	0.	0.40122
31	18.406	4.712	0.	0.36835
32	17.293	4.689	0.	0.33575
33	16.183	4.678	0.	0.30357
34	15.071	4.6756	0.	0.27178
35	13.96	4.6734	0.	0.24059
36	12.827	4.7103	0.	0.20955
37	11.679	4.7423	0.	0.17906
38	10.498	4.7359	0.	0.14892
39	9.2334	4.7043	0.	0.11833
40	7.789	4.6949	0.	8.5897e-002
41	6.9565	5.2664	0.	6.8142e-002
42	3.8067	1.6167	0.	1.9049e-002
43	2.5374	2.4175	0.	8.8716e-003
44	2.5632	3.5718	0.	9.0944e-003
45	7.2113	1.954	0.	7.3886e-002
46	2.8467	1.1628	0.	1.0455e-002
47	2.6264	4.7774	0.	9.0759e-003
48	8.1885	2.1671	0.	9.4779e-002
49	9.3112	2.3219	0.	0.12041
50	10.492	2.3371	0.	0.149
51	11.661	2.3374	0.	0.17877
52	12.812	2.339	0.	0.20925
53	13.951	2.3466	0.	0.24041
54	15.067	2.3495	0.	0.27168
55	16.181	2.3531	0.	0.30347
56	17.296	2.3569	0.	0.33576
57	18.41	2.364	0.	0.36839
58	19.525	2.3714	0.	0.40127
59	20.641	2.3842	0.	0.43435
60	21.759	2.392	0.	0.46756
61	1.3271	3.6248	0.	2.4538e-003
62	1.3634	2.3802	0.	2.5774e-003
63	1.36	4.7972	0.	2.4199e-003
64	1.3591	1.2113	0.	2.387e-003
65	22.881	2.3961	0.	0.50097
66	22.872	3.5945	0.	0.5008
67	21.752	3.5981	0.	0.46744
68	20.639	3.585	0.	0.43436
69	19.527	3.5637	0.	0.40141
70	18.405	3.5372	0.	0.36833
71	17.292	3.523	0.	0.33576
72	16.18	3.5154	0.	0.30356
73	15.067	3.5107	0.	0.27178
74	13.938	3.5137	0.	0.24015
75	12.807	3.514	0.	0.20924
76	11.655	3.5149	0.	0.17872
77	10.46	3.5225	0.	0.14833
78	9.2099	3.5045	0.	0.11817
79	7.8793	3.3847	0.	8.8243e-002
80	5.7483	5.0626	0.	4.5065e-002
81	4.0971	1.0728	0.	2.119e-002
82	3.7302	2.3911	0.	1.889e-002
83	4.0865	4.8901	0.	2.1365e-002
84	3.866	3.4396	0.	2.0394e-002
85	5.7663	0.97364	0.	4.4913e-002
86	6.0159	1.377	0.	5.0048e-002
87	6.1895	1.8941	0.	5.3761e-002
88	5.5335	3.6286	0.	4.2692e-002
89	5.2494	3.3332	0.	3.8243e-002
90	6.2324	2.3868	0.	5.4855e-002
91	6.2276	3.1129	0.	5.4968e-002
92	6.2276	3.1129	0.1	5.4968e-002
93	6.2324	2.3868	0.1	5.4855e-002
94	5.2494	3.3332	0.1	3.8243e-002
95	5.5335	3.6286	0.1	4.2692e-002
96	6.1895	1.8941	0.1	5.3761e-002
97	6.0159	1.377	0.1	5.0048e-002
98	5.7663	0.97364	0.1	4.4913e-002
99	3.866	3.4396	0.1	2.0394e-002
100	4.0865	4.8901	0.1	2.1365e-002
101	3.7302	2.3911	0.1	1.889e-002
102	4.0971	1.0728	0.1	2.119e-002
103	5.7483	5.0626	0.1	4.5065e-002
104	7.8793	3.3847	0.1	8.8243e-002
105	9.2099	3.5045	0.1	0.11817
106	10.46	3.5225	0.1	0.14833
107	11.655	3.5149	0.1	0.17872
108	12.807	3.514	0.1	0.20924
109	13.938	3.5137	0.1	0.24015
110	15.067	3.5107	0.1	0.27178
111	16.18	3.5154	0.1	0.30356
112	17.292	3.523	0.1	0.33576
113	18.405	3.5372	0.1	0.36833
114	19.527	3.5637	0.1	0.40141
115	20.639	3.585	0.1	0.43436
116	21.752	3.5981	0.1	0.46744
117	22.872	3.5945	0.1	0.5008
118	22.881	2.3961	0.1	0.50097
119	1.3591	1.2113	0.1	2.387e-003
120	1.36	4.7972	0.1	2.4199e-003
121	1.3634	2.3802	0.1	2.5774e-003
122	1.3271	3.6248	0.1	2.4538e-003
123	21.759	2.392	0.1	0.46756
124	20.641	2.3842	0.1	0.43435
125	19.525	2.3714	0.1	0.40127
126	18.41	2.364	0.1	0.36839
127	17.296	2.3569	0.1	0.33576
128	16.181	2.3531	0.1	0.30347
129	15.067	2.3495	0.1	0.27168
130	13.951	2.3466	0.1	0.24041
131	12.812	2.339	0.1	0.20925
132	11.661	2.3374	0.1	0.17877
133	10.492	2.3371	0.1	0.149
134	9.3112	2.3219	0.1	0.12041
135	8.1885	2.1671	0.1	9.4779e-002
136	2.6264	4.7774	0.1	9.0759e-003
137	2.8467	1.1628	0.1	1.0455e-002
138	7.2113	1.954	0.1	7.3886e-002
139	2.5632	3.5718	0.1	9.0944e-003
140	2.5374	2.4175	0.1	8.8716e-003
141	3.8067	1.6167	0.1	1.9049e-002
142	6.9565	5.2664	0.1	6.8142e-002
143	7.789	4.6949	0.1	8.5897e-002
144	9.2334	4.7043	0.1	0.11833
145	10.498	4.7359	0.1	0.14892
146	11.679	4.7423	0.1	0.17906
147	12.827	4.7103	0.1	0.20955
148	13.96	4.6734	0.1	0.24059
149	15.071	4.6756	0.1	0.27178
150	16.183	4.678	0.1	0.30357
151	17.293	4.689	0.1	0.33575
152	18.406	4.712	0.1	0.36835
153	19.52	4.7532	0.1	0.40122
154	20.638	4.799	0.1	0.43437
155	21.758	4.7947	0.1	0.4677
156	22.88	4.7971	0.1	0.50109
157	22.882	1.1969	0.1	0.50087
158	21.762	1.1966	0.1	0.46752
159	20.642	1.1951	0.1	0.43421
160	19.525	1.1857	0.1	0.40107
161	18.41	1.1795	0.1	0.36816
162	17.297	1.1753	0.1	0.33554
163	16.181	1.1727	0.1	0.30318
164	15.068	1.1718	0.1	0.27137
165	13.95	1.1709	0.1	0.23998
166	12.834	1.1684	0.1	0.2094
167	11.689	1.1783	0.1	0.179
