Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	6.2565	2.7932	0.	-1.4799e-004
2	6.0592	3.1998	0.	-1.5383e-004
3	6.9694	1.431	0.	-8.7197e-005
4	3.8732	3.3343	0.	-1.2319e-004
5	7.1952	4.2701	0.	-9.323e-005
6	4.9696	0.39611	0.	-4.0127e-005
7	7.0177	0.55821	0.	-6.1316e-005
8	4.9055	4.6822	0.	-1.1856e-004
9	6.8625	5.4754	0.	-5.5535e-005
10	7.2732	3.6227	0.	-1.0687e-004
11	4.9969	5.3963	0.	-8.683e-005
12	4.55	1.458	0.	-9.5373e-005
13	3.4124	1.2474	0.	-1.1875e-004
14	4.5615	2.3652	0.	-1.2702e-004
15	8.1869	1.8071	0.	-7.0973e-005
16	4.0346	5.1952	0.	-1.0084e-004
17	1.3765	4.7453	0.	-1.3316e-004
18	1.1836	1.193	0.	-1.3462e-004
19	2.3295	1.1695	0.	-1.3165e-004
20	7.9276	0.96185	0.	-6.585e-005
21	9.259	0.979	0.	-6.1986e-005
22	10.41	1.0941	0.	-5.3729e-005
23	11.473	1.2123	0.	-4.5731e-005
24	12.642	1.1943	0.	-3.8241e-005
25	13.799	1.1789	0.	-3.0993e-005
26	14.954	1.1724	0.	-2.458e-005
27	16.094	1.1793	0.	-1.8927e-005
28	17.225	1.182	0.	-1.4093e-005
29	18.349	1.1822	0.	-9.9966e-006
30	19.48	1.1919	0.	-6.6329e-006
31	20.604	1.1939	0.	-4.0029e-006
32	21.739	1.1924	0.	-2.083e-006
33	22.868	1.1953	0.	-8.8336e-007
34	1.3569	3.5876	0.	-1.3688e-004
35	1.2408	2.402	0.	-1.392e-004
36	22.859	2.3935	0.	-1.0203e-006
37	22.855	3.6007	0.	-1.022e-006
38	22.862	4.7958	0.	-8.8734e-007
39	21.732	4.7974	0.	-2.0961e-006
40	20.599	4.7959	0.	-4.0146e-006
41	19.467	4.7984	0.	-6.6619e-006
42	18.342	4.7756	0.	-1.0037e-005
43	17.217	4.735	0.	-1.4142e-005
44	16.064	4.7267	0.	-1.9048e-005
45	14.929	4.7495	0.	-2.4688e-005
46	13.766	4.7574	0.	-3.1222e-005
47	12.574	4.7593	0.	-3.887e-005
48	11.321	4.7295	0.	-4.7227e-005
49	10.044	4.7452	0.	-5.7307e-005
50	8.5273	4.7523	0.	-6.7964e-005
51	7.8322	5.3014	0.	-6.9428e-005
52	3.548	2.3315	0.	-1.1877e-004
53	8.4768	3.7365	0.	-7.3112e-005
54	2.7008	3.4974	0.	-1.2195e-004
55	2.4084	2.361	0.	-1.2531e-004
56	9.2605	1.8959	0.	-6.2626e-005
57	10.245	2.2421	0.	-5.4701e-005
58	11.343	2.385	0.	-4.6662e-005
59	12.545	2.3829	0.	-3.8505e-005
60	13.734	2.3615	0.	-3.1261e-005
61	14.918	2.3386	0.	-2.4711e-005
62	16.073	2.3543	0.	-1.9014e-005
63	17.228	2.3652	0.	-1.4101e-005
64	18.345	2.3698	0.	-1.0023e-005
65	19.467	2.387	0.	-6.6947e-006
66	20.598	2.3938	0.	-4.0788e-006
67	21.722	2.3905	0.	-2.2019e-006
68	21.723	3.5976	0.	-2.2025e-006
69	20.581	3.5949	0.	-4.1119e-006
70	19.455	3.586	0.	-6.722e-006
71	18.343	3.5729	0.	-1.0043e-005
72	17.219	3.5461	0.	-1.4147e-005
73	16.065	3.5218	0.	-1.9028e-005
74	14.897	3.5446	0.	-2.4815e-005
75	13.72	3.5576	0.	-3.1354e-005
76	12.508	3.5678	0.	-3.8743e-005
77	9.748	3.4476	0.	-5.8283e-005
78	6.6404	5.0832	0.	-5.8962e-005
79	7.0058	4.7442	0.	-8.2128e-005
80	4.6204	0.79761	0.	-8.2651e-005
81	5.3736	2.3276	0.	-1.4664e-004
82	2.9605	4.7155	0.	-1.206e-004
83	5.1883	5.036	0.	-6.7538e-005
84	4.259	4.0914	0.	-1.1815e-004
85	6.7033	0.99505	0.	-5.4278e-005
86	7.3338	2.0506	0.	-9.2337e-005
87	5.163	3.2001	0.	-1.3642e-004
88	7.8674	2.8159	0.	-8.6141e-005
89	6.9282	2.8401	0.	-1.0723e-004
90	8.837	2.6425	0.	-6.8416e-005
91	11.216	3.5506	0.	-4.8033e-005
92	11.216	3.5506	0.1	-1.6703e-005
93	8.837	2.6425	0.1	-2.2846e-005
94	6.9282	2.8401	0.1	-5.0754e-005
95	7.8674	2.8159	0.1	-3.1284e-005
96	5.163	3.2001	0.1	-5.6558e-005
97	7.3338	2.0506	0.1	-3.8703e-005
98	6.7033	0.99505	0.1	-2.877e-005
99	4.259	4.0914	0.1	-4.3098e-005
100	5.1883	5.036	0.1	-4.1127e-005
101	2.9605	4.7155	0.1	-4.3416e-005
102	5.3736	2.3276	0.1	-8.1527e-005
103	4.6204	0.79761	0.1	-5.7805e-005
104	7.0058	4.7442	0.1	-3.8387e-005
105	6.6404	5.0832	0.1	-2.8634e-005
106	9.748	3.4476	0.1	-2.0863e-005
107	12.508	3.5678	0.1	-1.2744e-005
108	13.72	3.5576	0.1	-1.0743e-005
109	14.897	3.5446	0.1	-8.8356e-006
110	16.065	3.5218	0.1	-7.0887e-006
111	17.219	3.5461	0.1	-5.5579e-006
112	18.343	3.5729	0.1	-4.2526e-006
113	19.455	3.586	0.1	-3.1953e-006
114	20.581	3.5949	0.1	-2.3446e-006
115	21.723	3.5976	0.1	-1.7235e-006
116	21.722	2.3905	0.1	-1.7286e-006
117	20.598	2.3938	0.1	-2.3404e-006
118	19.467	2.387	0.1	-3.1935e-006
119	18.345	2.3698	0.1	-4.2666e-006
120	17.228	2.3652	0.1	-5.5386e-006
121	16.073	2.3543	0.1	-7.0904e-006
122	14.918	2.3386	0.1	-8.81e-006
123	13.734	2.3615	0.1	-1.0776e-005
124	12.545	2.3829	0.1	-1.2803e-005
125	11.343	2.385	0.1	-1.6048e-005
126	10.245	2.2421	0.1	-1.831e-005
127	9.2605	1.8959	0.1	-2.261e-005
128	2.4084	2.361	0.1	-4.7539e-005
129	2.7008	3.4974	0.1	-4.6573e-005
130	8.4768	3.7365	0.1	-2.6317e-005
131	3.548	2.3315	0.1	-5.1418e-005
132	7.8322	5.3014	0.1	-2.4571e-005
133	8.5273	4.7523	0.1	-2.4866e-005
134	10.044	4.7452	0.1	-2.0196e-005
135	11.321	4.7295	0.1	-1.5426e-005
136	12.574	4.7593	0.1	-1.2961e-005
137	13.766	4.7574	0.1	-1.0603e-005
138	14.929	4.7495	0.1	-8.6615e-006
139	16.064	4.7267	0.1	-6.9359e-006
140	17.217	4.735	0.1	-5.3876e-006
141	18.342	4.7756	0.1	-4.0754e-006
142	19.467	4.7984	0.1	-2.9717e-006
143	20.599	4.7959	0.1	-2.1047e-006
144	21.732	4.7974	0.1	-1.4459e-006
145	22.862	4.7958	0.1	-9.9987e-007
146	22.855	3.6007	0.1	-1.3419e-006
147	22.859	2.3935	0.1	-1.3379e-006
148	1.2408	2.402	0.1	-8.671e-005
149	1.3569	3.5876	0.1	-8.5362e-005
150	22.868	1.1953	0.1	-9.9811e-007
151	21.739	1.1924	0.1	-1.4433e-006
152	20.604	1.1939	0.1	-2.1013e-006
153	19.48	1.1919	0.1	-2.9674e-006
154	18.349	1.1822	0.1	-4.0695e-006
155	17.225	1.182	0.1	-5.3905e-006
156	16.094	1.1793	0.1	-6.9224e-006
157	14.954	1.1724	0.1	-8.6856e-006
158	13.799	1.1789	0.1	-1.0648e-005
159	12.642	1.1943	0.1	-1.2767e-005
160	11.473	1.2123	0.1	-1.536e-005
161	10.41	1.0941	0.1	-1.8097e-005
162	9.259	0.979	0.1	-2.1865e-005
163	7.9276	0.96185	0.1	-2.4359e-005
164	2.3295	1.1695	0.1	-4.8923e-005
165	1.1836	1.193	0.1	-7.7395e-005
166	1.3765	4.7453	0.1	-7.615e-005
167	4.0346	5.1952	0.1	-3.5536e-005
168	8.1869	1.8071	0.1	-2.3864e-005
169	4.5615	2.3652	0.1	-4.7507e-005
170	3.4124	1.2474	0.1	-4.2526e-005
171	4.55	1.458	0.1	-3.7618e-005
172	4.9969	5.3963	0.1	-4.2941e-005
173	7.2732	3.6227	0.1	-4.1242e-005
174	6.8625	5.4754	0.1	-2.6367e-005
175	4.9055	4.6822	0.1	-5.8415e-005
176	7.0177	0.55821	0.1	-2.7644e-005
177	4.9696	0.39611	0.1	-2.3032e-005
178	7.1952	4.2701	0.1	-3.0801e-005
179	3.8732	3.3343	0.1	-4.765e-005
180	6.9694	1.431	0.1	-3.9527e-005
181	6.0592	3.1998	0.1	-6.7302e-005
182	6.2565	2.7932	0.1	-7.8481e-005
183	5.9867	5.5	0.1	-1.3098e-005
184	5.9867	5.	0.1	-6.5378e-005
185	5.9867	4.5	0.1	-7.2465e-005
186	5.9867	4.	0.1	-8.6441e-005
187	5.82	4.	0.1	-8.8378e-005
188	5.82	4.5	0.1	-1.21e-004
189	5.82	5.	0.1	-7.0142e-005
190	5.82	5.5	0.1	-1.1618e-005
191	5.9867	0.5	0.1	-1.3131e-005
192	5.9867	1.	0.1	-5.2509e-005
193	5.9867	1.5	0.1	-7.9473e-005
194	5.9867	2.	0.1	-6.1012e-005
195	5.82	2.	0.1	-1.1079e-004
196	5.82	1.5	0.1	-1.119e-004
197	5.82	1.	0.1	-3.6492e-005
198	5.82	0.5	0.1	-2.4264e-005
199	5.9867	6.	0.1	-1.292e-005
200	7.1125	6.	0.1	-1.7353e-005
201	8.2383	6.	0.1	-2.673e-005
202	9.3642	6.	0.1	-2.5353e-005
203	10.49	6.	0.1	-1.8581e-005
204	11.616	6.	0.1	-1.6626e-005
205	12.742	6.	0.1	-1.3679e-005
206	13.868	6.	0.1	-1.1113e-005
207	14.993	6.	0.1	-8.9986e-006
208	16.119	6.	0.1	-7.1716e-006
209	17.245	6.	0.1	-5.5799e-006
210	18.371	6.	0.1	-4.2528e-006
211	19.497	6.	0.1	-3.0991e-006
212	20.622	6.	0.1	-2.1661e-006
213	21.748	6.	0.1	-1.4518e-006
214	22.874	6.	0.1	-8.8982e-007
215	24.	6.	0.1	-4.7699e-007
216	24.	4.8	0.1	-7.6843e-007
217	24.	3.6	0.1	-1.1505e-006
218	24.	2.4	0.1	-1.1525e-006
219	24.	1.2	0.1	-7.684e-007
220	1.049e-014	1.2	0.1	-5.4839e-007
221	2.0981e-014	2.4	0.1	-1.7755e-007
222	3.1471e-014	3.6	0.1	-1.7758e-008
223	4.1961e-014	4.8	0.1	-7.4846e-007
224	24.	0.	0.1	-4.7706e-007
225	22.874	0.	0.1	-8.8204e-007
226	21.748	0.	0.1	-1.4481e-006
227	20.622	0.	0.1	-2.1726e-006
228	19.497	0.	0.1	-3.0643e-006
229	18.371	0.	0.1	-4.2051e-006
230	17.245	0.	0.1	-5.545e-006
231	16.119	0.	0.1	-7.1081e-006
232	14.993	0.	0.1	-8.9277e-006
233	13.868	0.	0.1	-1.0978e-005
234	12.742	0.	0.1	-1.3269e-005
235	11.616	0.	0.1	-1.5638e-005
236	10.49	0.	0.1	-1.7966e-005
237	9.3642	0.	0.1	-2.0766e-005
238	8.2383	0.	0.1	-2.432e-005
239	7.1125	0.	0.1	-1.9902e-005
240	5.9867	0.	0.1	-1.4113e-005
241	5.82	0.	0.1	-9.6432e-006
242	4.656	-1.6499e-030	0.1	-5.9509e-005
243	3.492	-1.2374e-030	0.1	-4.5965e-005
244	2.328	-8.2497e-031	0.1	-5.1797e-005
245	1.164	-4.1248e-031	0.1	-6.6018e-005
246	0.	0.	0.1	-8.6383e-006
247	3.937e-014	6.	0.1	-5.3759e-006
248	1.164	6.	0.1	-6.2855e-005
249	2.328	6.	0.1	-5.2633e-005
250	3.492	6.	0.1	-4.0023e-005
251	4.656	6.	0.1	-2.4805e-005
252	5.82	6.	0.1	-2.1277e-005
253	4.656	6.	0.	-7.7684e-005
254	3.492	6.	0.	-1.1357e-004
255	2.328	6.	0.	-1.4332e-004
