Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	15.	2.1818	0.	2.126e-004
2	15.	2.3636	0.	1.6077e-004
3	15.	2.5455	0.	1.4511e-004
4	15.	2.7273	0.	1.3595e-004
5	15.	2.9091	0.	1.3229e-004
6	15.	3.0909	0.	1.3229e-004
7	15.	3.2727	0.	1.3595e-004
8	15.	3.4545	0.	1.4511e-004
9	15.	3.6364	0.	1.6077e-004
10	15.	3.8182	0.	2.126e-004
11	15.167	2.1818	0.	2.1517e-004
12	15.167	2.3636	0.	1.6346e-004
13	15.167	2.5455	0.	1.4619e-004
14	15.167	2.7273	0.	1.3631e-004
15	15.167	2.9091	0.	1.324e-004
16	15.167	3.0909	0.	1.324e-004
17	15.167	3.2727	0.	1.3631e-004
18	15.167	3.4545	0.	1.4619e-004
19	15.167	3.6364	0.	1.6346e-004
20	15.167	3.8182	0.	2.1517e-004
21	14.817	5.8182	0.	9.8874e-006
22	14.817	5.6364	0.	1.2171e-005
23	14.817	5.4545	0.	1.3248e-005
24	14.817	5.2727	0.	1.3804e-005
25	14.817	5.0909	0.	1.4109e-005
26	14.817	4.9091	0.	1.4318e-005
27	14.817	4.7273	0.	1.4994e-005
28	14.817	4.5455	0.	1.5961e-005
29	14.817	4.3636	0.	2.1636e-005
30	14.817	4.1818	0.	3.9608e-005
31	14.817	4.	0.	8.5377e-005
32	14.817	3.8182	0.	1.4735e-004
33	14.817	3.6364	0.	1.4287e-004
34	14.817	3.4545	0.	1.3653e-004
35	14.817	3.2727	0.	1.3105e-004
36	14.817	3.0909	0.	1.2876e-004
37	14.817	2.9091	0.	1.2876e-004
38	14.817	2.7273	0.	1.3105e-004
39	14.817	2.5455	0.	1.3653e-004
40	14.817	2.3636	0.	1.4287e-004
41	14.817	2.1818	0.	1.4735e-004
42	14.817	2.	0.	8.5377e-005
43	14.817	1.8182	0.	3.9608e-005
44	14.817	1.6364	0.	2.1636e-005
45	14.817	1.4545	0.	1.5961e-005
46	14.817	1.2727	0.	1.4994e-005
47	14.817	1.0909	0.	1.4318e-005
48	14.817	0.90909	0.	1.4109e-005
49	14.817	0.72727	0.	1.3804e-005
50	14.817	0.54545	0.	1.3248e-005
51	14.817	0.36364	0.	1.2171e-005
52	14.817	0.18182	0.	9.8874e-006
53	14.634	5.8182	0.	1.9535e-005
54	14.634	5.6364	0.	2.0666e-005
55	14.634	5.4545	0.	2.1696e-005
56	14.634	5.2727	0.	2.2722e-005
57	14.634	5.0909	0.	2.3941e-005
58	14.634	4.9091	0.	2.5707e-005
59	14.634	4.7273	0.	2.8556e-005
60	14.634	4.5455	0.	3.3813e-005
