Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,23.3,2.1818,0,9.171e-05,916.47,5.9854e-05,384.31,1.0279e-05,11.817,-7.9102e-05,-659.76,2.1544
2,23.3,2.3636,0,5.0586e-05,505.51,2.7349e-05,132.12,9.6124e-06,-1.1442,-4.7022e-05,-426.67,2.1544
3,23.3,2.5455,0,3.8465e-05,384.39,1.8788e-05,74.943,8.769e-06,-0.33876,-3.6639e-05,-341.51,2.1544
4,23.3,2.7273,0,3.2901e-05,328.79,1.5272e-05,54.043,8.0525e-06,-0.19752,-3.1648e-05,-298.49,2.1545
5,23.3,2.9091,0,3.0678e-05,306.56,1.3969e-05,47.012,7.692e-06,-0.15088,-2.9607e-05,-280.4,2.1545
6,23.3,3.0909,0,3.0678e-05,306.56,1.3969e-05,47.012,7.692e-06,-0.15088,-2.9607e-05,-280.4,2.1545
7,23.3,3.2727,0,3.2901e-05,328.79,1.5272e-05,54.043,8.0525e-06,-0.19752,-3.1648e-05,-298.49,2.1545
8,23.3,3.4545,0,3.8465e-05,384.39,1.8788e-05,74.943,8.769e-06,-0.33876,-3.6639e-05,-341.51,2.1544
9,23.3,3.6364,0,5.0586e-05,505.51,2.7349e-05,132.12,9.6124e-06,-1.1442,-4.7022e-05,-426.67,2.1544
10,23.3,3.8182,0,9.171e-05,916.47,5.9854e-05,384.31,1.0279e-05,11.817,-7.9102e-05,-659.76,2.1544
11,23.644,2,0,8.1103e-05,810.47,3.083e-05,34.994,2.2961e-05,-24.133,-8.0757e-05,-803.42,2.2024
12,23.822,2,0,6.6637e-05,665.91,2.6483e-05,55.421,1.9334e-05,1.7066,-6.5503e-05,-635.72,2.2272
13,23.822,4,0,6.6637e-05,665.91,2.6483e-05,55.422,1.9334e-05,1.7066,-6.5503e-05,-635.72,2.2272
14,23.644,4,0,8.1103e-05,810.47,3.083e-05,34.994,2.2961e-05,-24.133,-8.0757e-05,-803.42,2.2024
15,23.115,5.8182,0,5.6529e-06,56.49,2.9126e-06,13.006,1.1882e-06,0.049616,-5.3182e-06,-48.836,2.1263
16,23.115,5.6364,0,8.9481e-06,89.419,5.9397e-06,38.288,8.5041e-07,0.048687,-7.6597e-06,-63.893,2.1266
17,23.115,5.4545,0,1.3238e-05,132.29,9.8604e-06,71.888,2.9632e-07,0.027686,-1.0458e-05,-80.778,2.1269
18,23.115,5.2727,0,1.8208e-05,181.95,1.4429e-05,111.8,-4.5033e-07,0.0053926,-1.3514e-05,-98.15,2.1271
19,23.115,5.0909,0,2.387e-05,238.53,1.967e-05,158.25,-1.3902e-06,0.015027,-1.6845e-05,-116.11,2.1274
20,23.115,4.9091,0,3.0391e-05,303.7,2.5741e-05,212.58,-2.5613e-06,-0.076455,-2.0551e-05,-135.25,2.1276
21,23.115,4.7273,0,3.8107e-05,380.81,3.2943e-05,277.63,-3.9735e-06,0.2529,-2.4841e-05,-156.54,2.1278
22,23.115,4.5455,0,4.7801e-05,477.68,4.1964e-05,358.46,-5.8665e-06,-0.92174,-3.0179e-05,-183.6,2.1281
23,23.115,4.3636,0,6.0668e-05,606.26,5.3819e-05,466.32,-7.8166e-06,3.2154,-3.7508e-05,-219.88,2.1283
24,23.115,4.1818,0,8.1033e-05,809.77,7.1343e-05,610.99,-1.023e-05,-1.9137,-5.0835e-05,-307,2.1284
25,23.115,4,0,8.7801e-05,877.41,7.1795e-05,562.14,-6.2248e-06,-24.07,-6.2458e-05,-446.58,2.1286
26,23.115,3.8182,0,6.8517e-05,684.7,4.9864e-05,355.52,2.691e-06,1.0805,-5.518e-05,-433.74,2.1287
27,23.115,3.6364,0,4.9754e-05,497.2,3.0987e-05,183.48,6.2389e-06,-2.4673,-4.3992e-05,-379.89,2.1287
28,23.115,3.4545,0,4.1108e-05,410.8,2.2853e-05,116,7.3934e-06,-0.16059,-3.7886e-05,-340.37,2.1288
29,23.115,3.2727,0,3.6956e-05,369.3,1.9297e-05,87.96,7.5471e-06,-0.32415,-3.4664e-05,-317.48,2.1288
30,23.115,3.0909,0,3.5227e-05,352.02,1.7885e-05,77.387,7.5647e-06,-0.15807,-3.3266e-05,-306.94,2.1288
31,23.115,2.9091,0,3.5227e-05,352.02,1.7885e-05,77.387,7.5647e-06,-0.15807,-3.3266e-05,-306.94,2.1288
32,23.115,2.7273,0,3.6956e-05,369.3,1.9297e-05,87.96,7.5471e-06,-0.32415,-3.4664e-05,-317.48,2.1288
33,23.115,2.5455,0,4.1108e-05,410.8,2.2853e-05,116,7.3934e-06,-0.16059,-3.7886e-05,-340.37,2.1288
34,23.115,2.3636,0,4.9754e-05,497.2,3.0987e-05,183.48,6.2389e-06,-2.4673,-4.3993e-05,-379.89,2.1287
35,23.115,2.1818,0,6.8517e-05,684.7,4.9864e-05,355.52,2.691e-06,1.0805,-5.518e-05,-433.74,2.1287
36,23.115,2,0,8.7801e-05,877.41,7.1795e-05,562.14,-6.2248e-06,-24.07,-6.2458e-05,-446.58,2.1286
37,23.115,1.8182,0,8.1033e-05,809.77,7.1343e-05,610.99,-1.023e-05,-1.9137,-5.0835e-05,-307,2.1284
38,23.115,1.6364,0,6.0668e-05,606.26,5.3819e-05,466.32,-7.8166e-06,3.2154,-3.7508e-05,-219.88,2.1283
39,23.115,1.4545,0,4.7801e-05,477.68,4.1964e-05,358.46,-5.8665e-06,-0.92174,-3.0179e-05,-183.6,2.1281
40,23.115,1.2727,0,3.8107e-05,380.81,3.2943e-05,277.63,-3.9735e-06,0.2529,-2.4841e-05,-156.54,2.1278
41,23.115,1.0909,0,3.0391e-05,303.7,2.5741e-05,212.58,-2.5613e-06,-0.076454,-2.0551e-05,-135.25,2.1276
42,23.115,0.90909,0,2.387e-05,238.53,1.967e-05,158.25,-1.3902e-06,0.015024,-1.6845e-05,-116.11,2.1274
43,23.115,0.72727,0,1.8208e-05,181.95,1.4429e-05,111.8,-4.5033e-07,0.0053937,-1.3514e-05,-98.15,2.1271
44,23.115,0.54545,0,1.3238e-05,132.29,9.8604e-06,71.888,2.9632e-07,0.027687,-1.0458e-05,-80.778,2.1269
45,23.115,0.36364,0,8.9481e-06,89.419,5.9397e-06,38.288,8.5041e-07,0.048686,-7.6597e-06,-63.893,2.1266
46,23.115,0.18182,0,5.6529e-06,56.49,2.9126e-06,13.006,1.1882e-06,0.049619,-5.3182e-06,-48.836,2.1263
47,22.93,5.8182,0,9.888e-06,98.812,4.283e-06,12.652,2.6482e-06,0.36914,-9.609e-06,-91.727,2.1008
