Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	23.3	2.1818	0.	1.0279e-005
2	23.3	2.3636	0.	9.6124e-006
3	23.3	2.5455	0.	8.769e-006
4	23.3	2.7273	0.	8.0525e-006
5	23.3	2.9091	0.	7.692e-006
6	23.3	3.0909	0.	7.692e-006
7	23.3	3.2727	0.	8.0525e-006
8	23.3	3.4545	0.	8.769e-006
9	23.3	3.6364	0.	9.6124e-006
10	23.3	3.8182	0.	1.0279e-005
11	23.644	2.	0.	2.2961e-005
12	23.822	2.	0.	1.9334e-005
13	23.822	4.	0.	1.9334e-005
14	23.644	4.	0.	2.2961e-005
15	23.115	5.8182	0.	1.1882e-006
16	23.115	5.6364	0.	8.5041e-007
17	23.115	5.4545	0.	2.9632e-007
18	23.115	5.2727	0.	-4.5033e-007
19	23.115	5.0909	0.	-1.3902e-006
20	23.115	4.9091	0.	-2.5613e-006
21	23.115	4.7273	0.	-3.9735e-006
22	23.115	4.5455	0.	-5.8665e-006
23	23.115	4.3636	0.	-7.8166e-006
24	23.115	4.1818	0.	-1.023e-005
25	23.115	4.	0.	-6.2248e-006
26	23.115	3.8182	0.	2.691e-006
27	23.115	3.6364	0.	6.2389e-006
28	23.115	3.4545	0.	7.3934e-006
29	23.115	3.2727	0.	7.5471e-006
30	23.115	3.0909	0.	7.5647e-006
31	23.115	2.9091	0.	7.5647e-006
32	23.115	2.7273	0.	7.5471e-006
33	23.115	2.5455	0.	7.3934e-006
34	23.115	2.3636	0.	6.2389e-006
35	23.115	2.1818	0.	2.691e-006
36	23.115	2.	0.	-6.2248e-006
37	23.115	1.8182	0.	-1.023e-005
38	23.115	1.6364	0.	-7.8166e-006
39	23.115	1.4545	0.	-5.8665e-006
40	23.115	1.2727	0.	-3.9735e-006
41	23.115	1.0909	0.	-2.5613e-006
42	23.115	0.90909	0.	-1.3902e-006
43	23.115	0.72727	0.	-4.5033e-007
44	23.115	0.54545	0.	2.9632e-007
45	23.115	0.36364	0.	8.5041e-007
46	23.115	0.18182	0.	1.1882e-006
47	22.93	5.8182	0.	2.6482e-006
48	22.93	5.6364	0.	2.2533e-006
49	22.93	5.4545	0.	1.7343e-006
50	22.93	5.2727	0.	1.0795e-006
51	22.93	5.0909	0.	2.9215e-007
52	22.93	4.9091	0.	-6.2279e-007
53	22.93	4.7273	0.	-1.6545e-006
54	22.93	4.5455	0.	-2.7085e-006
55	22.93	4.3636	0.	-3.4698e-006
56	22.93	4.1818	0.	-3.126e-006
57	22.93	4.	0.	-8.2619e-007
58	22.93	3.8182	0.	2.688e-006
59	22.93	3.6364	0.	5.1689e-006
60	22.93	3.4545	0.	6.5966e-006
61	22.93	3.2727	0.	7.2225e-006
62	22.93	3.0909	0.	7.4554e-006
63	22.93	2.9091	0.	7.4554e-006
64	22.93	2.7273	0.	7.2225e-006
65	22.93	2.5455	0.	6.5966e-006
66	22.93	2.3636	0.	5.1689e-006
67	22.93	2.1818	0.	2.688e-006
68	22.93	2.	0.	-8.2619e-007
69	22.93	1.8182	0.	-3.126e-006
70	22.93	1.6364	0.	-3.4698e-006
71	22.93	1.4545	0.	-2.7085e-006
72	22.93	1.2727	0.	-1.6545e-006
73	22.93	1.0909	0.	-6.2279e-007
74	22.93	0.90909	0.	2.9215e-007
75	22.93	0.72727	0.	1.0795e-006
76	22.93	0.54545	0.	1.7343e-006
77	22.93	0.36364	0.	2.2533e-006
78	22.93	0.18182	0.	2.6482e-006
79	22.745	5.8182	0.	4.1663e-006
80	22.745	5.6364	0.	3.7513e-006
81	22.745	5.4545	0.	3.2649e-006
82	22.745	5.2727	0.	2.696e-006
83	22.745	5.0909	0.	2.0581e-006
84	22.745	4.9091	0.	1.3722e-006
85	22.745	4.7273	0.	6.9768e-007
86	22.745	4.5455	0.	1.5164e-007
87	22.745	4.3636	0.	-1.0048e-007
88	22.745	4.1818	0.	4.6725e-007
89	22.745	4.	0.	1.8506e-006
90	22.745	3.8182	0.	3.641e-006
91	22.745	3.6364	0.	5.397e-006
92	22.745	3.4545	0.	6.577e-006
93	22.745	3.2727	0.	7.2529e-006
94	22.745	3.0909	0.	7.5485e-006
95	22.745	2.9091	0.	7.5485e-006
96	22.745	2.7273	0.	7.2529e-006
97	22.745	2.5455	0.	6.577e-006
98	22.745	2.3636	0.	5.397e-006
99	22.745	2.1818	0.	3.641e-006
100	22.745	2.	0.	1.8506e-006
101	22.745	1.8182	0.	4.6725e-007
102	22.745	1.6364	0.	-1.0048e-007
103	22.745	1.4545	0.	1.5164e-007
104	22.745	1.2727	0.	6.9768e-007
105	22.745	1.0909	0.	1.3722e-006
106	22.745	0.90909	0.	2.0581e-006
107	22.745	0.72727	0.	2.696e-006
108	22.745	0.54545	0.	3.2649e-006
109	22.745	0.36364	0.	3.7513e-006
110	22.745	0.18182	0.	4.1663e-006
111	22.56	5.8182	0.	5.7698e-006
112	22.56	5.6364	0.	5.3509e-006
113	22.56	5.4545	0.	4.8994e-006
114	22.56	5.2727	0.	4.4098e-006
115	22.56	5.0909	0.	3.9004e-006
116	22.56	4.9091	0.	3.4009e-006
117	22.56	4.7273	0.	2.9665e-006
118	22.56	4.5455	0.	2.6897e-006
119	22.56	4.3636	0.	2.7275e-006
120	22.56	4.1818	0.	3.1613e-006
121	22.56	4.	0.	4.03e-006
122	22.56	3.8182	0.	5.1599e-006
123	22.56	3.6364	0.	6.2378e-006
124	22.56	3.4545	0.	7.1027e-006
125	22.56	3.2727	0.	7.6684e-006
126	22.56	3.0909	0.	7.9383e-006
127	22.56	2.9091	0.	7.9383e-006
128	22.56	2.7273	0.	7.6684e-006
129	22.56	2.5455	0.	7.1027e-006
130	22.56	2.3636	0.	6.2378e-006
131	22.56	2.1818	0.	5.1599e-006
132	22.56	2.	0.	4.03e-006
133	22.56	1.8182	0.	3.1613e-006
134	22.56	1.6364	0.	2.7276e-006
135	22.56	1.4545	0.	2.6897e-006
136	22.56	1.2727	0.	2.9665e-006
137	22.56	1.0909	0.	3.4009e-006
138	22.56	0.90909	0.	3.9004e-006
139	22.56	0.72727	0.	4.4098e-006
140	22.56	0.54545	0.	4.8994e-006
141	22.56	0.36364	0.	5.3509e-006
142	22.56	0.18182	0.	5.7698e-006
143	22.375	5.8182	0.	7.4084e-006
144	22.375	5.6364	0.	6.9954e-006
145	22.375	5.4545	0.	6.5792e-006
146	22.375	5.2727	0.	6.1563e-006
147	22.375	5.0909	0.	5.7465e-006
148	22.375	4.9091	0.	5.3765e-006
149	22.375	4.7273	0.	5.091e-006
150	22.375	4.5455	0.	4.9511e-006
151	22.375	4.3636	0.	5.023e-006
152	22.375	4.1818	0.	5.3591e-006
153	22.375	4.	0.	5.9306e-006
154	22.375	3.8182	0.	6.6407e-006
155	22.375	3.6364	0.	7.3632e-006
156	22.375	3.4545	0.	7.9712e-006
157	22.375	3.2727	0.	8.3939e-006
158	22.375	3.0909	0.	8.6077e-006
159	22.375	2.9091	0.	8.6077e-006
160	22.375	2.7273	0.	8.3939e-006
161	22.375	2.5455	0.	7.9712e-006
162	22.375	2.3636	0.	7.3632e-006
163	22.375	2.1818	0.	6.6407e-006
164	22.375	2.	0.	5.9306e-006
165	22.375	1.8182	0.	5.3591e-006
166	22.375	1.6364	0.	5.023e-006
167	22.375	1.4545	0.	4.9511e-006
168	22.375	1.2727	0.	5.091e-006
169	22.375	1.0909	0.	5.3765e-006
170	22.375	0.90909	0.	5.7465e-006
171	22.375	0.72727	0.	6.1563e-006
172	22.375	0.54545	0.	6.5792e-006
173	22.375	0.36364	0.	6.9954e-006
174	22.375	0.18182	0.	7.4084e-006
175	22.19	5.8182	0.	9.0564e-006
176	22.19	5.6364	0.	8.6558e-006
177	22.19	5.4545	0.	8.2728e-006
178	22.19	5.2727	0.	7.9033e-006
179	22.19	5.0909	0.	7.5657e-006
180	22.19	4.9091	0.	7.2804e-006
181	22.19	4.7273	0.	7.0782e-006
182	22.19	4.5455	0.	6.9957e-006
183	22.19	4.3636	0.	7.0661e-006
184	22.19	4.1818	0.	7.301e-006
185	22.19	4.	0.	7.6811e-006
186	22.19	3.8182	0.	8.1501e-006
187	22.19	3.6364	0.	8.6294e-006
188	22.19	3.4545	0.	9.0468e-006
189	22.19	3.2727	0.	9.3491e-006
190	22.19	3.0909	0.	9.5061e-006
191	22.19	2.9091	0.	9.5061e-006
192	22.19	2.7273	0.	9.3491e-006
193	22.19	2.5455	0.	9.0468e-006
194	22.19	2.3636	0.	8.6294e-006
195	22.19	2.1818	0.	8.1501e-006
196	22.19	2.	0.	7.6811e-006
197	22.19	1.8182	0.	7.301e-006
198	22.19	1.6364	0.	7.0661e-006
199	22.19	1.4545	0.	6.9957e-006
200	22.19	1.2727	0.	7.0782e-006
201	22.19	1.0909	0.	7.2804e-006
202	22.19	0.90909	0.	7.5657e-006
203	22.19	0.72727	0.	7.9033e-006
204	22.19	0.54545	0.	8.2728e-006
205	22.19	0.36364	0.	8.6558e-006
206	22.19	0.18182	0.	9.0564e-006
207	22.006	5.8182	0.	1.0694e-005
208	22.006	5.6364	0.	1.031e-005
209	22.006	5.4545	0.	9.9571e-006
210	22.006	5.2727	0.	9.6291e-006
211	22.006	5.0909	0.	9.3417e-006
212	22.006	4.9091	0.	9.1091e-006
213	22.006	4.7273	0.	8.951e-006
214	22.006	4.5455	0.	8.8877e-006
215	22.006	4.3636	0.	8.934e-006
216	22.006	4.1818	0.	9.0917e-006
217	22.006	4.	0.	9.3432e-006
218	22.006	3.8182	0.	9.6525e-006
219	22.006	3.6364	0.	9.9729e-006
220	22.006	3.4545	0.	1.0257e-005
221	22.006	3.2727	0.	1.0467e-005
222	22.006	3.0909	0.	1.0577e-005
223	22.006	2.9091	0.	1.0577e-005
224	22.006	2.7273	0.	1.0467e-005
225	22.006	2.5455	0.	1.0257e-005
226	22.006	2.3636	0.	9.9729e-006
227	22.006	2.1818	0.	9.6525e-006
228	22.006	2.	0.	9.3432e-006
229	22.006	1.8182	0.	9.0917e-006
230	22.006	1.6364	0.	8.934e-006
231	22.006	1.4545	0.	8.8877e-006
232	22.006	1.2727	0.	8.951e-006
233	22.006	1.0909	0.	9.1091e-006
234	22.006	0.90909	0.	9.3417e-006
235	22.006	0.72727	0.	9.6291e-006
236	22.006	0.54545	0.	9.9571e-006
237	22.006	0.36364	0.	1.031e-005
238	22.006	0.18182	0.	1.0694e-005
239	21.821	5.8182	0.	1.231e-005
240	21.821	5.6364	0.	1.1946e-005
241	21.821	5.4545	0.	1.1619e-005
242	21.821	5.2727	0.	1.1323e-005
243	21.821	5.0909	0.	1.1071e-005
244	21.821	4.9091	0.	1.087e-005
245	21.821	4.7273	0.	1.0734e-005
246	21.821	4.5455	0.	1.0673e-005
247	21.821	4.3636	0.	1.0692e-005
248	21.821	4.1818	0.	1.079e-005
249	21.821	4.	0.	1.0951e-005
250	21.821	3.8182	0.	1.1154e-005
251	21.821	3.6364	0.	1.1365e-005
252	21.821	3.4545	0.	1.1556e-005
253	21.821	3.2727	0.	1.1698e-005
254	21.821	3.0909	0.	1.1774e-005
255	21.821	2.9091	0.	1.1774e-005
256	21.821	2.7273	0.	1.1698e-005
257	21.821	2.5455	0.	1.1556e-005
258	21.821	2.3636	0.	1.1365e-005
259	21.821	2.1818	0.	1.1154e-005
260	21.821	2.	0.	1.0951e-005
261	21.821	1.8182	0.	1.079e-005
262	21.821	1.6364	0.	1.0692e-005
263	21.821	1.4545	0.	1.0673e-005
264	21.821	1.2727	0.	1.0734e-005
265	21.821	1.0909	0.	1.087e-005
266	21.821	0.90909	0.	1.1071e-005
267	21.821	0.72727	0.	1.1323e-005
268	21.821	0.54545	0.	1.1619e-005
269	21.821	0.36364	0.	1.1946e-005
270	21.821	0.18182	0.	1.231e-005
271	21.636	5.8182	0.	1.39e-005
272	21.636	5.6364	0.	1.3556e-005
273	21.636	5.4545	0.	1.3254e-005
274	21.636	5.2727	0.	1.2983e-005
275	21.636	5.0909	0.	1.2755e-005
276	21.636	4.9091	0.	1.2574e-005
277	21.636	4.7273	0.	1.2447e-005
278	21.636	4.5455	0.	1.238e-005
279	21.636	4.3636	0.	1.2375e-005
280	21.636	4.1818	0.	1.2427e-005
281	21.636	4.	0.	1.2525e-005
282	21.636	3.8182	0.	1.2653e-005
283	21.636	3.6364	0.	1.279e-005
284	21.636	3.4545	0.	1.2915e-005
285	21.636	3.2727	0.	1.3009e-005
286	21.636	3.0909	0.	1.306e-005
287	21.636	2.9091	0.	1.306e-005
288	21.636	2.7273	0.	1.3009e-005
289	21.636	2.5455	0.	1.2915e-005
290	21.636	2.3636	0.	1.279e-005
291	21.636	2.1818	0.	1.2653e-005
292	21.636	2.	0.	1.2525e-005
293	21.636	1.8182	0.	1.2427e-005
294	21.636	1.6364	0.	1.2375e-005
295	21.636	1.4545	0.	1.238e-005
296	21.636	1.2727	0.	1.2447e-005
297	21.636	1.0909	0.	1.2574e-005
298	21.636	0.90909	0.	1.2755e-005
299	21.636	0.72727	0.	1.2983e-005
300	21.636	0.54545	0.	1.3254e-005
301	21.636	0.36364	0.	1.3556e-005
302	21.636	0.18182	0.	1.39e-005
303	21.451	5.8182	0.	1.5462e-005
304	21.451	5.6364	0.	1.5139e-005
305	21.451	5.4545	0.	1.4858e-005
306	21.451	5.2727	0.	1.4608e-005
307	21.451	5.0909	0.	1.4397e-005
308	21.451	4.9091	0.	1.4229e-005
309	21.451	4.7273	0.	1.4107e-005
310	21.451	4.5455	0.	1.4032e-005
311	21.451	4.3636	0.	1.4006e-005
312	21.451	4.1818	0.	1.4023e-005
313	21.451	4.	0.	1.4076e-005
314	21.451	3.8182	0.	1.4152e-005
315	21.451	3.6364	0.	1.4236e-005
316	21.451	3.4545	0.	1.4315e-005
317	21.451	3.2727	0.	1.4376e-005
318	21.451	3.0909	0.	1.4409e-005
319	21.451	2.9091	0.	1.4409e-005
320	21.451	2.7273	0.	1.4376e-005
321	21.451	2.5455	0.	1.4315e-005
322	21.451	2.3636	0.	1.4236e-005
323	21.451	2.1818	0.	1.4152e-005
324	21.451	2.	0.	1.4076e-005
325	21.451	1.8182	0.	1.4023e-005
326	21.451	1.6364	0.	1.4006e-005
327	21.451	1.4545	0.	1.4032e-005
328	21.451	1.2727	0.	1.4107e-005
329	21.451	1.0909	0.	1.4229e-005
330	21.451	0.90909	0.	1.4397e-005
331	21.451	0.72727	0.	1.4608e-005
332	21.451	0.54545	0.	1.4858e-005
333	21.451	0.36364	0.	1.5139e-005
334	21.451	0.18182	0.	1.5462e-005
335	21.266	5.8182	0.	1.6997e-005
336	21.266	5.6364	0.	1.6696e-005
