Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	4.4186	2.8373	0.	51.861
2	5.5072	3.4166	0.	107.57
3	5.6871	1.7312	0.	-79.31
4	6.404	4.2416	0.	-186.28
5	3.5757	0.60812	0.	10.138
6	6.0257	0.60894	0.	11.823
7	3.0384	4.2683	0.	-142.78
8	5.704	5.4752	0.	27.073
9	6.7911	3.591	0.	-137.03
10	3.5146	5.3815	0.	-20.188
11	3.4943	1.622	0.	-17.664
12	2.6133	0.91001	0.	-79.084
13	6.4488	2.1187	0.	-160.33
14	2.4784	5.2019	0.	-27.672
15	1.6803	1.5602	0.	-197.18
16	7.1733	0.85622	0.	22.839
17	6.9251	1.6075	0.	-18.4
18	9.3478	1.21	0.	-10.609
19	10.426	1.2153	0.	-4.0246
20	11.549	1.1959	0.	-1.6712
21	12.693	1.1795	0.	-0.48777
22	13.824	1.176	0.	-0.71111
23	14.962	1.1759	0.	-0.5948
24	16.085	1.1771	0.	-0.67699
25	17.216	1.1793	0.	-0.53562
26	18.341	1.1826	0.	-0.60554
27	19.469	1.1832	0.	-0.59978
28	20.604	1.193	0.	-0.53723
29	21.731	1.1952	0.	-0.60769
30	22.868	1.1953	0.	-0.60997
31	1.4569	3.8482	0.	-273.31
32	1.5442	2.7532	0.	-290.45
33	22.859	2.3937	0.	-1.2537
34	22.859	3.6018	0.	-1.234
35	22.864	4.8091	0.	-0.63538
36	21.73	4.7963	0.	-0.58769
37	20.594	4.7986	0.	-0.60853
38	19.464	4.7773	0.	-0.59348
39	18.335	4.7383	0.	-0.54433
40	17.208	4.7082	0.	-0.49795
41	16.084	4.6928	0.	-0.48123
42	14.957	4.6889	0.	-0.5877
43	13.827	4.7227	0.	-0.57642
44	12.693	4.7613	0.	-0.91895
45	11.542	4.7647	0.	3.204e-002
46	10.378	4.7859	0.	-7.7934
47	9.1426	4.8046	0.	-27.031
48	7.6636	4.8172	0.	-49.687
49	6.7434	5.2877	0.	-84.486
50	7.9947	3.6152	0.	-49.125
51	7.9514	2.3434	0.	-78.804
52	9.1946	2.4174	0.	-17.945
53	10.377	2.407	0.	-13.982
54	11.536	2.3635	0.	-2.4029
55	12.684	2.3503	0.	-0.84062
56	13.819	2.3573	0.	-1.1084
57	14.957	2.3575	0.	-0.99718
58	16.084	2.3603	0.	-1.2158
59	17.213	2.3631	0.	-1.1628
60	18.339	2.3664	0.	-1.2141
61	19.466	2.371	0.	-1.2219
62	20.592	2.3879	0.	-1.2169
63	21.718	2.3991	0.	-1.1868
64	21.716	3.5963	0.	-1.2065
65	20.583	3.587	0.	-1.3051
66	19.464	3.5738	0.	-1.2058
67	18.332	3.5483	0.	-1.2544
68	17.207	3.537	0.	-1.2324
69	16.083	3.5278	0.	-1.1668
70	14.953	3.5224	0.	-1.2359
71	13.823	3.5215	0.	-1.0418
72	12.675	3.5542	0.	-1.4837
73	11.534	3.5706	0.	-2.3807
74	10.353	3.5959	0.	-13.294
75	9.1659	3.6346	0.	-24.668
76	5.4982	5.0926	0.	-3.3252
77	5.8174	4.7929	0.	-34.959
78	3.8629	1.0534	0.	-2.4195
79	3.1274	2.2088	0.	-284.86
80	1.2845	4.9026	0.	-175.87
81	3.7287	4.9194	0.	20.294
82	3.196	3.2369	0.	-421.16
83	5.1382	2.2141	0.	70.56
84	5.8224	1.1714	0.	-14.235
85	4.8278	3.1488	0.	73.735
86	5.7405	2.5681	0.	-4.76
87	6.093	2.9264	0.	15.944
88	6.8669	2.848	0.	-56.707
89	8.242	1.1112	0.	-14.557
90	8.242	1.1112	0.1	14.557
91	6.8669	2.848	0.1	56.707
92	6.093	2.9264	0.1	-15.944
93	5.7405	2.5681	0.1	4.76
94	4.8278	3.1488	0.1	-73.735
95	5.8224	1.1714	0.1	14.235
96	5.1382	2.2141	0.1	-70.56
97	3.196	3.2369	0.1	421.16
98	3.7287	4.9194	0.1	-20.294
99	1.2845	4.9026	0.1	175.87
100	3.1274	2.2088	0.1	284.86
101	3.8629	1.0534	0.1	2.4195
102	5.8174	4.7929	0.1	34.959
103	5.4982	5.0926	0.1	3.3252
104	9.1659	3.6346	0.1	24.668
105	10.353	3.5959	0.1	13.294
106	11.534	3.5706	0.1	2.3807
107	12.675	3.5542	0.1	1.4837
108	13.823	3.5215	0.1	1.0418
109	14.953	3.5224	0.1	1.2359
110	16.083	3.5278	0.1	1.1668
111	17.207	3.537	0.1	1.2324
112	18.332	3.5483	0.1	1.2544
113	19.464	3.5738	0.1	1.2058
114	20.583	3.587	0.1	1.3051
115	21.716	3.5963	0.1	1.2065
116	21.718	2.3991	0.1	1.1868
117	20.592	2.3879	0.1	1.2169
118	19.466	2.371	0.1	1.2219
119	18.339	2.3664	0.1	1.2141
120	17.213	2.3631	0.1	1.1628
121	16.084	2.3603	0.1	1.2158
122	14.957	2.3575	0.1	0.99718
123	13.819	2.3573	0.1	1.1084
124	12.684	2.3503	0.1	0.84062
125	11.536	2.3635	0.1	2.4029
126	10.377	2.407	0.1	13.982
127	9.1946	2.4174	0.1	17.945
128	7.9514	2.3434	0.1	78.804
129	7.9947	3.6152	0.1	49.125
130	6.7434	5.2877	0.1	84.486
131	7.6636	4.8172	0.1	49.687
132	9.1426	4.8046	0.1	27.031
133	10.378	4.7859	0.1	7.7934
134	11.542	4.7647	0.1	-3.204e-002
135	12.693	4.7613	0.1	0.91895
136	13.827	4.7227	0.1	0.57642
137	14.957	4.6889	0.1	0.5877
138	16.084	4.6928	0.1	0.48123
139	17.208	4.7082	0.1	0.49795
140	18.335	4.7383	0.1	0.54433
141	19.464	4.7773	0.1	0.59348
142	20.594	4.7986	0.1	0.60853
143	21.73	4.7963	0.1	0.58769
144	22.864	4.8091	0.1	0.63538
145	22.859	3.6018	0.1	1.234
146	22.859	2.3937	0.1	1.2537
147	1.5442	2.7532	0.1	290.45
148	1.4569	3.8482	0.1	273.31
149	22.868	1.1953	0.1	0.60998
150	21.731	1.1952	0.1	0.60769
151	20.604	1.193	0.1	0.53723
152	19.469	1.1832	0.1	0.59978
153	18.341	1.1826	0.1	0.60554
154	17.216	1.1793	0.1	0.53562
155	16.085	1.1771	0.1	0.67699
156	14.962	1.1759	0.1	0.5948
157	13.824	1.176	0.1	0.71111
158	12.693	1.1795	0.1	0.48777
159	11.549	1.1959	0.1	1.6712
160	10.426	1.2153	0.1	4.0246
161	9.3478	1.21	0.1	10.609
162	6.9251	1.6075	0.1	18.4
163	7.1733	0.85622	0.1	-22.839
164	1.6803	1.5602	0.1	197.18
165	2.4784	5.2019	0.1	27.672
166	6.4488	2.1187	0.1	160.33
167	2.6133	0.91001	0.1	79.084
168	3.4943	1.622	0.1	17.664
169	3.5146	5.3815	0.1	20.188
170	6.7911	3.591	0.1	137.03
171	5.704	5.4752	0.1	-27.073
172	3.0384	4.2683	0.1	142.78
173	6.0257	0.60894	0.1	-11.823
174	3.5757	0.60812	0.1	-10.138
175	6.404	4.2416	0.1	186.28
176	5.6871	1.7312	0.1	79.31
177	5.5072	3.4166	0.1	-107.57
178	4.4186	2.8373	0.1	-51.861
179	4.8267	4.	0.	-581.06
180	4.8267	4.5	0.	52.401
181	4.8267	5.	0.	-100.64
182	4.8267	5.5	0.	-196.85
183	4.66	4.	0.	-610.49
184	4.66	5.5	0.	-223.44
185	4.66	5.	0.	-83.469
186	4.66	4.5	0.	-90.95
187	4.8267	2.	0.	24.443
188	4.8267	1.5	0.	-215.81
189	4.8267	1.	0.	-101.81
190	4.8267	0.5	0.	-153.7
191	4.66	2.	0.	-656.74
192	4.66	0.5	0.	-236.23
193	4.66	1.	0.	-103.01
194	4.66	1.5	0.	-42.545
195	4.8267	6.	0.	-138.63
196	5.9545	6.	0.	-41.658
197	7.0824	6.	0.	0.3532
198	8.2102	6.	0.	8.0744
199	9.338	6.	0.	-16.667
200	10.466	6.	0.	-0.70913
201	11.594	6.	0.	-0.75265
202	12.722	6.	0.	-0.10515
203	13.849	6.	0.	0.11051
204	14.977	6.	0.	0.25032
205	16.105	6.	0.	0.176
206	17.233	6.	0.	0.25982
207	18.361	6.	0.	0.31082
208	19.489	6.	0.	0.36144
209	20.616	6.	0.	0.39962
210	21.744	6.	0.	0.30667
211	22.872	6.	0.	0.28575
212	24.	6.	0.	0.76178
213	24.	4.8	0.	-0.60436
214	24.	3.6	0.	-1.327
215	24.	2.4	0.	-1.3116
216	24.	1.2	0.	-0.60462
217	1.049e-014	1.2	0.	-1009.6
218	2.0981e-014	2.4	0.	-1021.8
219	3.1471e-014	3.6	0.	-1003.2
220	4.1961e-014	4.8	0.	-943.09
221	24.	0.	0.	0.73552
222	4.8267	0.	0.	-132.99
223	22.872	0.	0.	0.30788
224	21.744	0.	0.	0.28377
225	20.616	0.	0.	0.32961
226	19.489	0.	0.	0.35215
227	18.361	0.	0.	0.33343
228	17.233	0.	0.	0.31134
229	16.105	0.	0.	0.25079
230	14.977	0.	0.	0.15194
231	13.849	0.	0.	1.8908e-002
232	12.722	0.	0.	-0.24192
233	11.594	0.	0.	0.5567
234	10.466	0.	0.	-1.7576
235	9.338	0.	0.	-4.5775
236	8.2102	0.	0.	-3.7642
237	7.0824	0.	0.	29.193
238	5.9545	0.	0.	9.4223
239	0.	0.	0.	-810.18
240	4.66	0.	0.	-253.74
241	3.495	-2.6387e-030	0.	-13.946
242	2.33	-1.7591e-030	0.	-63.208
243	1.165	-8.7956e-031	0.	110.02
244	3.937e-014	6.	0.	-647.47
245	4.66	6.	0.	-230.28
246	1.165	6.	0.	-5.3982
247	2.33	6.	0.	-18.475
248	3.495	6.	0.	21.448
249	4.8267	5.5	0.1	196.85
250	4.8267	5.	0.1	100.64
251	4.8267	4.5	0.1	-52.401
252	4.8267	4.	0.1	581.06
253	4.66	4.	0.1	610.49
254	4.66	4.5	0.1	90.95
255	4.66	5.	0.1	83.469
256	4.66	5.5	0.1	223.44
257	4.8267	0.5	0.1	153.7
258	4.8267	1.	0.1	101.81
259	4.8267	1.5	0.1	215.81
260	4.8267	2.	0.1	-24.443
261	4.66	2.	0.1	656.74
262	4.66	1.5	0.1	42.545
263	4.66	1.	0.1	103.01
264	4.66	0.5	0.1	236.23
265	4.8267	6.	0.1	138.63
266	5.9545	6.	0.1	41.658
267	7.0824	6.	0.1	-0.3532
268	8.2102	6.	0.1	-8.0744
269	9.338	6.	0.1	16.667
270	10.466	6.	0.1	0.70913
271	11.594	6.	0.1	0.75265
272	12.722	6.	0.1	0.10515
273	13.849	6.	0.1	-0.11051
274	14.977	6.	0.1	-0.25032
275	16.105	6.	0.1	-0.176
276	17.233	6.	0.1	-0.25982
277	18.361	6.	0.1	-0.31082
278	19.489	6.	0.1	-0.36144
279	20.616	6.	0.1	-0.39962
280	21.744	6.	0.1	-0.30667
281	22.872	6.	0.1	-0.28575
282	24.	6.	0.1	-0.76177
283	24.	4.8	0.1	0.60436
284	24.	3.6	0.1	1.327
285	24.	2.4	0.1	1.3116
286	24.	1.2	0.1	0.60462
287	1.049e-014	1.2	0.1	1009.6
288	2.0981e-014	2.4	0.1	1021.8
289	3.1471e-014	3.6	0.1	1003.2
290	4.1961e-014	4.8	0.1	943.09
