Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	6.6337	3.2583	0.	-1.2774e-004
2	7.6767	3.4485	0.	-9.3198e-005
3	6.9857	2.3054	0.	-1.0716e-004
4	5.5986	2.7105	0.	-1.2877e-004
5	7.1705	4.7541	0.	-8.6486e-005
6	4.8152	0.57807	0.	-8.4804e-005
7	7.0797	0.57709	0.	-5.7998e-005
8	5.0062	4.683	0.	-1.2398e-004
9	6.9122	5.4712	0.	-5.6676e-005
10	7.4813	4.2464	0.	-9.0913e-005
11	5.0855	5.3946	0.	-9.0344e-005
12	4.8594	1.5153	0.	-1.059e-004
13	3.8736	1.1003	0.	-1.0735e-004
14	3.8866	3.2298	0.	-1.2097e-004
15	4.8915	2.9698	0.	-1.3921e-004
16	4.1353	5.1875	0.	-1.0473e-004
17	1.3855	4.7522	0.	-1.3378e-004
18	1.2376	1.2003	0.	-1.3332e-004
19	2.483	1.1601	0.	-1.2869e-004
20	8.0518	1.2053	0.	-6.5066e-005
21	9.178	1.2665	0.	-6.2495e-005
22	10.362	1.2492	0.	-5.3982e-005
23	11.544	1.2284	0.	-4.5373e-005
24	12.714	1.2121	0.	-3.7576e-005
25	13.871	1.2003	0.	-3.0495e-005
26	15.009	1.195	0.	-2.4219e-005
27	16.141	1.1898	0.	-1.8683e-005
28	17.261	1.1898	0.	-1.3917e-005
29	18.382	1.19	0.	-9.877e-006
30	19.504	1.1903	0.	-6.5555e-006
31	20.627	1.1909	0.	-3.9527e-006
32	21.75	1.1921	0.	-2.0615e-006
33	22.874	1.1951	0.	-8.7464e-007
34	1.3686	3.5872	0.	-1.3714e-004
35	1.2876	2.4011	0.	-1.3806e-004
36	22.863	2.3932	0.	-1.0127e-006
37	22.86	3.6009	0.	-1.0158e-006
38	22.868	4.7955	0.	-8.8255e-007
39	21.739	4.7931	0.	-2.0782e-006
40	20.612	4.7925	0.	-3.9832e-006
41	19.488	4.7925	0.	-6.5989e-006
42	18.366	4.7924	0.	-9.9328e-006
43	17.245	4.7925	0.	-1.3987e-005
44	16.124	4.7925	0.	-1.8765e-005
45	15.	4.7921	0.	-2.4275e-005
46	13.865	4.7904	0.	-3.0553e-005
47	12.713	4.7902	0.	-3.7662e-005
48	11.531	4.7963	0.	-4.5709e-005
49	10.301	4.8155	0.	-5.5184e-005
50	8.8895	4.861	0.	-6.3238e-005
51	7.9738	5.3037	0.	-6.8263e-005
52	3.7121	2.2289	0.	-1.1642e-004
53	8.9646	3.6291	0.	-6.5081e-005
54	2.703	3.494	0.	-1.2388e-004
55	2.5297	2.3039	0.	-1.2602e-004
56	9.0416	2.4952	0.	-6.4492e-005
57	10.266	2.4586	0.	-5.4416e-005
58	11.47	2.437	0.	-4.5625e-005
59	12.669	2.4081	0.	-3.7665e-005
60	13.837	2.3966	0.	-3.0559e-005
61	14.989	2.3869	0.	-2.4258e-005
62	16.111	2.3864	0.	-1.8779e-005
63	17.233	2.3865	0.	-1.4023e-005
64	18.355	2.3867	0.	-9.9819e-006
65	19.478	2.3873	0.	-6.6587e-006
66	20.604	2.3883	0.	-4.059e-006
67	21.732	2.3901	0.	-2.182e-006
68	21.729	3.5917	0.	-2.1873e-006
69	20.601	3.5904	0.	-4.0666e-006
70	19.475	3.5897	0.	-6.6687e-006
71	18.351	3.5895	0.	-9.9948e-006
72	17.229	3.5894	0.	-1.4039e-005
73	16.107	3.5895	0.	-1.8797e-005
74	14.979	3.5895	0.	-2.4308e-005
75	13.833	3.5872	0.	-3.0579e-005
76	12.669	3.5927	0.	-3.7708e-005
77	11.459	3.6136	0.	-4.5815e-005
78	10.222	3.6554	0.	-5.4882e-005
79	6.7711	5.077	0.	-6.0916e-005
80	5.1444	1.0318	0.	-6.7105e-005
81	4.728	2.1798	0.	-1.2034e-004
82	2.9764	4.6911	0.	-1.213e-004
83	5.2884	5.0355	0.	-6.8423e-005
84	4.2998	4.0391	0.	-1.22e-004
85	6.7871	1.0398	0.	-4.9055e-005
86	7.0707	1.5809	0.	-7.8471e-005
87	6.0322	2.9482	0.	-1.7094e-004
88	7.9973	2.3978	0.	-8.0316e-005
89	7.9973	2.3978	0.1	-3.0994e-005
90	6.0322	2.9482	0.1	-9.3318e-005
91	7.0707	1.5809	0.1	-3.7466e-005
92	6.7871	1.0398	0.1	-2.404e-005
93	4.2998	4.0391	0.1	-4.7415e-005
94	5.2884	5.0355	0.1	-4.3775e-005
95	2.9764	4.6911	0.1	-4.2671e-005
96	4.728	2.1798	0.1	-4.5137e-005
97	5.1444	1.0318	0.1	-3.4949e-005
98	6.7711	5.077	0.1	-2.7934e-005
99	10.222	3.6554	0.1	-1.9679e-005
100	11.459	3.6136	0.1	-1.5529e-005
101	12.669	3.5927	0.1	-1.2565e-005
102	13.833	3.5872	0.1	-1.033e-005
103	14.979	3.5895	0.1	-8.5654e-006
104	16.107	3.5895	0.1	-6.9405e-006
105	17.229	3.5894	0.1	-5.4821e-006
106	18.351	3.5895	0.1	-4.2134e-006
107	19.475	3.5897	0.1	-3.1562e-006
108	20.601	3.5904	0.1	-2.322e-006
109	21.729	3.5917	0.1	-1.716e-006
110	21.732	2.3901	0.1	-1.7119e-006
111	20.604	2.3883	0.1	-2.3166e-006
112	19.478	2.3873	0.1	-3.1492e-006
113	18.355	2.3867	0.1	-4.205e-006
114	17.233	2.3865	0.1	-5.4711e-006
