Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	4.4952	2.6011	0.	5.7913e-005
2	5.3059	3.3814	0.	3.7437e-005
3	5.6908	1.3304	0.	2.6262e-005
4	4.5074	3.2433	0.	6.9747e-005
5	6.5072	3.5807	0.	1.9621e-005
6	3.3171	0.6577	0.	2.8093e-005
7	3.3453	1.7244	0.	3.0037e-005
8	5.6096	0.51674	0.	1.5204e-005
9	3.2554	5.0611	0.	3.0448e-005
10	3.9296	3.7596	0.	4.3972e-005
11	4.329	3.6477	0.	4.6935e-005
12	5.74	4.6912	0.	2.4319e-005
13	5.338	5.0553	0.	1.6631e-005
14	5.5923	2.8768	0.	3.5137e-005
15	2.2685	2.5827	0.	1.4085e-005
16	2.2518	3.7341	0.	1.5398e-005
17	2.2994	1.2799	0.	2.4459e-005
18	5.502	5.4607	0.	1.8368e-005
19	2.2321	4.9326	0.	2.8787e-005
20	1.1211	4.8406	0.	1.2627e-005
21	1.1227	3.6646	0.	4.0088e-006
22	1.1437	1.241	0.	1.2109e-005
23	6.5075	0.77624	0.	2.9029e-005
24	7.3814	1.362	0.	1.4843e-005
25	8.894	1.2273	0.	1.8691e-005
26	10.187	1.2095	0.	1.6908e-005
27	11.391	1.2055	0.	1.5165e-005
28	12.557	1.198	0.	1.2594e-005
29	13.723	1.1812	0.	1.0123e-005
30	14.864	1.1781	0.	7.9209e-006
31	16.002	1.1787	0.	6.0005e-006
32	17.142	1.1808	0.	4.3512e-006
33	18.28	1.1841	0.	2.9559e-006
34	19.42	1.1851	0.	1.8156e-006
35	20.562	1.1839	0.	9.2996e-007
36	21.707	1.1962	0.	2.861e-007
37	22.855	1.1957	0.	-9.4002e-008
38	1.1389	2.4712	0.	4.2487e-006
39	22.848	2.3942	0.	-2.3735e-007
40	22.847	3.6016	0.	-2.3659e-007
41	22.85	4.8075	0.	-9.3645e-008
42	21.705	4.7973	0.	2.8961e-007
43	20.557	4.7996	0.	9.31e-007
44	19.416	4.7812	0.	1.8244e-006
45	18.274	4.7452	0.	2.969e-006
46	17.134	4.7169	0.	4.3722e-006
47	15.997	4.7014	0.	6.0218e-006
48	14.861	4.7335	0.	7.9349e-006
49	13.719	4.7678	0.	1.0133e-005
50	12.559	4.7778	0.	1.2644e-005
51	11.387	4.7842	0.	1.5343e-005
52	10.192	4.7803	0.	1.7743e-005
53	8.9695	4.7821	0.	1.9593e-005
54	7.5971	4.7446	0.	2.0344e-005
55	6.6005	5.2591	0.	2.2635e-005
56	7.6851	3.5924	0.	2.1232e-005
57	7.5203	2.4745	0.	2.0107e-005
58	8.8466	2.4026	0.	1.777e-005
59	10.138	2.3875	0.	1.6519e-005
60	11.358	2.3923	0.	1.4735e-005
61	12.539	2.3789	0.	1.2636e-005
62	13.712	2.3653	0.	1.0064e-005
63	14.863	2.3621	0.	7.8247e-006
64	16.001	2.3631	0.	5.8943e-006
65	17.14	2.3657	0.	4.2259e-006
