Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.7052	3.1452	0.	-382.98
2	1.7916	3.0567	0.	-1459.7
3	0.94542	3.6106	0.	-743.98
4	3.206	2.1322	0.	-97.451
5	3.4551	3.3132	0.	-366.12
6	2.6884	2.5513	0.	-265.36
7	2.1801	3.2396	0.	145.43
8	16.568	3.0772	0.	-138.48
9	4.6283	3.9062	0.	-159.78
10	2.1873	2.5942	0.	305.07
11	2.3708	2.7303	0.	-537.49
12	3.8606	1.5508	0.	-488.47
13	3.8606	1.5508	0.1	488.47
14	2.3708	2.7303	0.1	537.49
15	2.1873	2.5942	0.1	-305.07
16	4.6283	3.9062	0.1	159.78
17	16.568	3.0772	0.1	138.48
18	2.1801	3.2396	0.1	-145.43
19	2.6884	2.5513	0.1	265.36
20	3.4551	3.3132	0.1	366.12
21	3.206	2.1322	0.1	97.452
22	0.94542	3.6106	0.1	743.98
23	1.7916	3.0567	0.1	1459.7
24	2.7052	3.1452	0.1	382.98
25	2.1667	1.	0.1	912.89
26	2.1667	1.5	0.1	936.95
27	2.1667	2.	0.1	4055.5
28	2.	2.	0.1	4846.5
29	2.	1.5	0.1	4331.9
30	2.	1.	0.1	2895.9
31	2.1667	5.	0.1	985.67
32	2.1667	4.5	0.1	2208.5
33	2.1667	4.	0.1	3738.6
34	2.	4.	0.1	4682.4
35	2.	4.5	0.1	2443.8
36	2.	5.	0.1	1299.9
37	2.1667	6.	0.1	82.133
38	5.8056	6.	0.1	697.44
39	9.4444	6.	0.1	227.95
40	16.722	6.	0.1	54.297
41	24.	6.	0.1	300.15
42	24.	3.	0.1	249.83
43	2.6226e-014	3.	0.1	3503.8
44	3.937e-014	6.	0.1	1880.3
45	1.	6.	0.1	60.914
46	2.	6.	0.1	2302.4
47	24.	0.	0.1	209.84
48	18.178	0.	0.1	307.78
49	12.356	0.	0.1	735.28
50	7.9889	0.	0.1	349.86
51	5.0778	0.	0.1	481.88
52	2.1667	0.	0.1	394.13
53	2.	0.	0.1	1531.3
54	0.	0.	0.1	2166.4
55	2.	0.	0.	-1531.3
56	0.	0.	0.	-2166.4
57	5.0778	0.	0.	-481.88
58	7.9889	0.	0.	-349.86
59	12.356	0.	0.	-735.28
60	18.178	0.	0.	-307.78
61	2.1667	0.	0.	-394.13
62	24.	0.	0.	-209.84
63	1.	6.	0.	-60.914
64	2.	6.	0.	-2302.4
65	3.937e-014	6.	0.	-1880.3
66	2.6226e-014	3.	0.	-3503.8
67	24.	3.	0.	-249.83
68	24.	6.	0.	-300.15
69	16.722	6.	0.	-54.297
70	9.4444	6.	0.	-227.95
