Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	5.4448	3.357	0.	-1.6339e-004
2	4.5334	2.8628	0.	-1.8724e-004
3	3.8687	3.4831	0.	-1.7617e-004
4	6.3957	3.1317	0.	-1.0079e-004
5	3.8807	2.8775	0.	-1.8192e-004
6	3.9786	5.4212	0.	-7.5106e-005
7	3.609	4.5546	0.	-1.1871e-004
8	6.0557	4.6307	0.	-8.9031e-005
9	5.633	5.0329	0.	-5.6198e-005
10	3.5364	0.65989	0.	-1.0699e-004
11	5.9225	0.66411	0.	-6.1194e-005
12	2.3133	4.2893	0.	-1.2704e-004
13	3.6323	1.6456	0.	-1.2313e-004
14	3.156	5.266	0.	-1.1817e-004
15	5.8416	5.4634	0.	-6.4512e-005
16	2.4777	1.2325	0.	-1.1467e-004
17	1.2948	1.361	0.	-1.3276e-004
18	7.0302	1.0375	0.	-7.4883e-005
19	8.1101	1.3795	0.	-7.0916e-005
20	9.2732	1.5179	0.	-6.2446e-005
21	10.489	1.5295	0.	-5.2868e-005
22	11.726	1.5662	0.	-4.4389e-005
23	12.8	1.4264	0.	-3.7898e-005
24	13.867	1.1704	0.	-2.943e-005
25	15.01	1.0694	0.	-2.4345e-005
26	16.075	1.1462	0.	-1.9025e-005
27	17.18	1.1686	0.	-1.4286e-005
28	18.307	1.1757	0.	-1.0173e-005
29	19.442	1.1807	0.	-6.7558e-006
30	20.581	1.1857	0.	-4.0698e-006
31	21.721	1.191	0.	-2.1186e-006
32	22.863	1.1854	0.	-8.9738e-007
33	1.1273	4.9737	0.	-1.3359e-004
34	1.2178	3.9007	0.	-1.3933e-004
35	1.5757	2.8388	0.	-1.3024e-004
36	22.845	2.3856	0.	-1.0452e-006
37	22.82	3.5952	0.	-1.0662e-006
38	22.804	4.7945	0.	-9.5315e-007
39	21.612	4.7892	0.	-2.2836e-006
40	20.422	4.7831	0.	-4.4019e-006
41	19.245	4.7881	0.	-7.2868e-006
42	18.06	4.7835	0.	-1.0981e-005
43	16.864	4.7743	0.	-1.5599e-005
44	15.653	4.7544	0.	-2.1463e-005
45	14.396	4.6576	0.	-2.7182e-005
46	13.16	4.5313	0.	-3.4409e-005
47	11.927	4.4918	0.	-4.2637e-005
48	10.639	4.4875	0.	-5.2351e-005
49	9.3012	4.4335	0.	-6.3231e-005
50	7.938	4.4299	0.	-7.383e-005
51	6.9693	5.1563	0.	-7.5721e-005
52	7.7087	2.7938	0.	-7.4243e-005
53	14.883	2.2188	0.	-2.4453e-005
54	15.943	2.3395	0.	-1.9116e-005
55	17.072	2.3663	0.	-1.4699e-005
56	18.221	2.3741	0.	-1.052e-005
57	19.375	2.3794	0.	-6.9936e-006
58	20.529	2.386	0.	-4.244e-006
59	21.687	2.3915	0.	-2.2643e-006
60	21.646	3.5859	0.	-2.3273e-006
61	20.475	3.5893	0.	-4.3509e-006
62	19.305	3.5861	0.	-7.1723e-006
