Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.4186	2.8373	0.	2226.1
2	5.5072	3.4166	0.	1320.5
3	5.6871	1.7312	0.	1069.1
4	6.404	4.2416	0.	941.91
5	3.5757	0.60812	0.	989.2
6	6.0257	0.60894	0.	670.98
7	3.0384	4.2683	0.	1142.5
8	5.704	5.4752	0.	750.88
9	6.7911	3.591	0.	960.1
10	3.5146	5.3815	0.	908.
11	3.4943	1.622	0.	1217.5
12	2.6133	0.91001	0.	1204.1
13	6.4488	2.1187	0.	970.81
14	2.4784	5.2019	0.	1293.1
15	1.6803	1.5602	0.	1364.2
16	7.1733	0.85622	0.	769.31
17	6.9251	1.6075	0.	867.15
18	9.3478	1.21	0.	622.61
19	10.426	1.2153	0.	538.82
20	11.549	1.1959	0.	456.24
21	12.693	1.1795	0.	379.74
22	13.824	1.176	0.	309.41
23	14.962	1.1759	0.	246.37
24	16.085	1.1771	0.	190.92
25	17.216	1.1793	0.	142.76
26	18.341	1.1826	0.	101.91
27	19.469	1.1832	0.	68.382
28	20.604	1.193	0.	42.197
29	21.731	1.1952	0.	23.47
30	22.868	1.1953	0.	12.339
31	1.4569	3.8482	0.	1465.8
32	1.5442	2.7532	0.	1434.
33	22.859	2.3937	0.	15.689
34	22.859	3.6018	0.	15.702
35	22.864	4.8091	0.	12.339
36	21.73	4.7963	0.	23.563
37	20.594	4.7986	0.	42.327
38	19.464	4.7773	0.	68.616
39	18.335	4.7383	0.	102.15
40	17.208	4.7082	0.	143.07
41	16.084	4.6928	0.	191.19
42	14.957	4.6889	0.	246.44
43	13.827	4.7227	0.	309.32
44	12.693	4.7613	0.	379.56
45	11.542	4.7647	0.	458.21
46	10.378	4.7859	0.	539.34
47	9.1426	4.8046	0.	648.45
48	7.6636	4.8172	0.	743.52
49	6.7434	5.2877	0.	724.22
50	7.9947	3.6152	0.	721.1
51	7.9514	2.3434	0.	699.41
52	9.1946	2.4174	0.	629.7
53	10.377	2.407	0.	540.43
54	11.536	2.3635	0.	454.4
55	12.684	2.3503	0.	378.07
56	13.819	2.3573	0.	308.87
57	14.957	2.3575	0.	246.43
58	16.084	2.3603	0.	191.12
59	17.213	2.3631	0.	143.21
60	18.339	2.3664	0.	102.56
61	19.466	2.371	0.	69.402
62	20.592	2.3879	0.	43.721
