Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.4096	3.5018	0.	1.0646e-003
2	0.8807	3.7501	0.	6.7245e-004
3	3.5163	3.5829	0.	5.1037e-004
4	2.7295	2.1195	0.	7.7144e-004
5	0.7655	2.2596	0.	7.5725e-004
6	1.0159	1.1075	0.	4.6069e-004
7	2.2921	2.805	0.	1.1824e-003
8	2.9451	3.1537	0.	8.438e-004
9	0.94829	5.0313	0.	4.254e-004
10	4.3895	1.3359	0.	4.0171e-004
11	5.4318	3.2564	0.	4.6702e-004
12	2.3999	2.5748	0.	1.0166e-003
13	2.1633	3.1677	0.	1.0508e-003
14	21.637	4.0352	0.	5.4841e-005
15	19.297	4.0457	0.	1.0402e-004
16	16.963	4.0441	0.	1.574e-004
17	14.648	4.0457	0.	2.1394e-004
18	12.297	4.0544	0.	2.7586e-004
19	9.8182	4.0301	0.	3.3947e-004
20	7.0185	3.9279	0.	3.7282e-004
21	4.2308	4.1023	0.	4.3158e-004
22	21.734	2.0331	0.	5.3012e-005
23	6.3248	1.6552	0.	4.1317e-004
24	8.3651	1.9534	0.	3.6565e-004
25	10.699	2.0676	0.	3.194e-004
26	12.82	2.0474	0.	2.6122e-004
27	15.029	2.0481	0.	2.0425e-004
28	17.261	2.0474	0.	1.5081e-004
29	19.485	2.042	0.	1.0006e-004
30	1.3642	2.2738	0.	7.7971e-004
31	3.2746	1.8918	0.	5.7598e-004
32	2.8467	2.4527	0.	9.0836e-004
33	4.2104	2.9653	0.	4.6924e-004
34	1.717	3.2996	0.	9.4184e-004
35	1.7796	2.6105	0.	1.0126e-003
36	3.3409	2.6951	0.	5.8244e-004
37	4.6969	4.9422	0.	4.4649e-004
38	1.4512	3.3755	0.	9.4857e-004
39	1.4512	3.3755	0.1	9.4857e-004
40	4.6969	4.9422	0.1	4.4649e-004
41	3.3409	2.6951	0.1	5.8244e-004
42	1.7796	2.6105	0.1	1.0126e-003
43	1.717	3.2996	0.1	9.4184e-004
44	4.2104	2.9653	0.1	4.6924e-004
45	2.8467	2.4527	0.1	9.0836e-004
46	3.2746	1.8918	0.1	5.7598e-004
47	1.3642	2.2738	0.1	7.7971e-004
48	19.485	2.042	0.1	1.0006e-004
49	17.261	2.0474	0.1	1.5081e-004
50	15.029	2.0481	0.1	2.0425e-004
51	12.82	2.0474	0.1	2.6122e-004
52	10.699	2.0676	0.1	3.194e-004
53	8.3651	1.9534	0.1	3.6565e-004
54	6.3248	1.6552	0.1	4.1317e-004
55	21.734	2.0331	0.1	5.3012e-005
56	4.2308	4.1023	0.1	4.3158e-004
57	7.0185	3.9279	0.1	3.7282e-004
58	9.8182	4.0301	0.1	3.3947e-004
59	12.297	4.0544	0.1	2.7586e-004
60	14.648	4.0457	0.1	2.1394e-004
61	16.963	4.0441	0.1	1.574e-004
62	19.297	4.0457	0.1	1.0402e-004
63	21.637	4.0352	0.1	5.4841e-005
64	2.1633	3.1677	0.1	1.0508e-003
65	2.3999	2.5748	0.1	1.0166e-003
66	5.4318	3.2564	0.1	4.6702e-004
67	4.3895	1.3359	0.1	4.0171e-004
68	0.94829	5.0313	0.1	4.254e-004
69	2.9451	3.1537	0.1	8.438e-004
70	2.2921	2.805	0.1	1.1824e-003
71	1.0159	1.1075	0.1	4.6069e-004
72	0.7655	2.2596	0.1	7.5725e-004
73	2.7295	2.1195	0.1	7.7144e-004
74	3.5163	3.5829	0.1	5.1037e-004
75	0.8807	3.7501	0.1	6.7245e-004
76	2.4096	3.5018	0.1	1.0646e-003
77	2.1667	1.	0.1	6.4228e-004
78	2.1667	1.5	0.1	8.5677e-004
79	2.1667	2.	0.1	2.0606e-003
80	2.	2.	0.1	2.3865e-003
81	2.	1.5	0.1	1.0575e-003
82	2.	1.	0.1	4.09e-004
83	2.1667	5.	0.1	4.753e-004
84	2.1667	4.5	0.1	8.0704e-004
85	2.1667	4.	0.1	1.8932e-003
86	2.	4.	0.1	2.7275e-003
87	2.	4.375	0.1	1.3411e-003
88	2.	4.75	0.1	7.9452e-004
89	2.	5.25	0.1	4.3053e-004
90	2.1667	6.	0.1	3.8682e-004
91	4.5926	6.	0.1	3.7183e-004
92	7.0185	6.	0.1	3.9495e-004
93	9.4444	6.	0.1	3.4961e-004
94	11.87	6.	0.1	2.8945e-004
95	14.296	6.	0.1	2.2595e-004
96	16.722	6.	0.1	1.6417e-004
97	19.148	6.	0.1	1.0742e-004
98	21.574	6.	0.1	5.5242e-005
99	24.	6.	0.1	2.8398e-005
100	24.	4.	0.1	3.0437e-005
101	24.	2.	0.1	3.0123e-005
102	1.7484e-014	2.	0.1	4.7812e-004
103	3.4968e-014	4.	0.1	4.5376e-004
104	4.371e-014	5.	0.1	3.4264e-004
105	3.937e-014	6.	0.1	1.8521e-004
106	1.	6.	0.1	3.9034e-004
107	2.	6.	0.1	3.111e-004
108	24.	0.	0.1	2.6462e-005
109	21.817	0.	0.1	5.0312e-005
110	19.633	0.	0.1	9.6906e-005
111	17.45	0.	0.1	1.4817e-004
112	15.267	0.	0.1	2.0216e-004
113	13.083	0.	0.1	2.5685e-004
114	10.9	0.	0.1	3.1416e-004
115	8.7167	0.	0.1	3.6604e-004
116	6.5333	0.	0.1	4.2963e-004
117	4.35	0.	0.1	3.6092e-004
118	2.1667	0.	0.1	3.4245e-004
119	2.	0.	0.1	4.2386e-004
120	0.	0.	0.1	2.6875e-004
121	2.	0.	0.	4.2386e-004
122	0.	0.	0.	2.6875e-004
123	4.35	0.	0.	3.6092e-004
124	6.5333	0.	0.	4.2963e-004
125	8.7167	0.	0.	3.6604e-004
126	10.9	0.	0.	3.1416e-004
127	13.083	0.	0.	2.5685e-004
128	15.267	0.	0.	2.0216e-004
129	17.45	0.	0.	1.4817e-004
130	19.633	0.	0.	9.6906e-005
131	21.817	0.	0.	5.0312e-005
132	2.1667	0.	0.	3.4245e-004
133	24.	0.	0.	2.6462e-005
134	1.	6.	0.	3.9034e-004
135	2.	6.	0.	3.111e-004
136	3.937e-014	6.	0.	1.8521e-004
137	4.371e-014	5.	0.	3.4264e-004
138	3.4968e-014	4.	0.	4.5376e-004
139	1.7484e-014	2.	0.	4.7812e-004
140	24.	2.	0.	3.0123e-005
141	24.	4.	0.	3.0437e-005
142	24.	6.	0.	2.8398e-005
143	21.574	6.	0.	5.5242e-005
144	19.148	6.	0.	1.0742e-004
145	16.722	6.	0.	1.6417e-004
146	14.296	6.	0.	2.2595e-004
147	11.87	6.	0.	2.8945e-004
148	9.4444	6.	0.	3.4961e-004
149	7.0185	6.	0.	3.9495e-004
150	4.5926	6.	0.	3.7183e-004
151	2.1667	6.	0.	3.8682e-004
152	2.	4.375	0.	1.3411e-003
153	2.	4.75	0.	7.9452e-004
154	2.	5.25	0.	4.3053e-004
155	2.	4.	0.	2.7275e-003
156	2.1667	5.	0.	4.753e-004
157	2.1667	4.5	0.	8.0704e-004
158	2.1667	4.	0.	1.8932e-003
159	2.	1.5	0.	1.0575e-003
160	2.	1.	0.	4.09e-004
161	2.	2.	0.	2.3865e-003
162	2.1667	1.	0.	6.4228e-004
163	2.1667	1.5	0.	8.5677e-004
164	2.1667	2.	0.	2.0606e-003
165	2.6774	3.3278	0.	9.5172e-004
166	2.2864	3.3348	0.	1.0562e-003
167	2.4096	3.5018	5.e-002	2.8581e-005
168	2.2881	3.7509	0.	1.4508e-003
169	0.8231	3.0049	0.	6.9627e-004
170	0.91449	4.3907	0.	5.4525e-004
171	1.166	3.5628	0.	8.0027e-004
172	0.8807	3.7501	5.e-002	2.4142e-005
173	0.44035	3.8751	0.	5.4924e-004
174	1.4403	4.2501	0.	7.05e-004
175	3.2307	3.3683	0.	6.7518e-004
176	3.8735	3.8426	0.	4.706e-004
177	3.8633	3.2741	0.	4.8872e-004
178	3.5163	3.5829	5.e-002	1.2831e-005
179	2.8415	3.7914	0.	1.1651e-003
180	3.0021	2.0056	0.	6.6951e-004
181	2.7881	2.2861	0.	8.3632e-004
182	2.7295	2.1195	5.e-002	9.9576e-005
183	2.4481	2.0598	0.	1.4133e-003
184	0.89071	1.6836	0.	5.9623e-004
185	1.0648	2.2667	0.	7.5388e-004
186	0.7655	2.2596	5.e-002	2.5399e-005
187	0.38275	2.1298	0.	6.0297e-004
188	1.1901	1.6906	0.	6.1677e-004
189	1.0159	1.1075	5.e-002	2.5216e-005
190	0.50796	0.55376	0.	3.5356e-004
191	1.508	1.0538	0.	4.3016e-004
192	2.6186	2.9793	0.	1.0063e-003
193	2.346	2.6899	0.	1.0958e-003
194	2.2277	2.9864	0.	1.107e-003
195	2.2921	2.805	5.e-002	7.7477e-005
196	2.146	2.4025	0.	1.7399e-003
197	2.6725	2.8642	0.	9.2378e-004
198	3.143	2.9244	0.	7.0987e-004
199	2.9451	3.1537	5.e-002	1.0936e-005
200	0.94829	5.0313	5.e-002	2.8056e-005
201	0.97415	5.5157	0.	4.0716e-004
202	0.47415	5.0157	0.	3.6611e-004
203	1.4741	5.1407	0.	4.2317e-004
204	5.3571	1.4956	0.	4.0696e-004
205	3.832	1.6138	0.	4.8553e-004
206	4.2999	2.1506	0.	4.3363e-004
207	4.3895	1.3359	5.e-002	1.0817e-005
208	4.3697	0.66793	0.	3.7949e-004
209	3.2781	1.1679	0.	4.818e-004
210	6.2252	3.5922	0.	4.1936e-004
211	4.8313	3.6793	0.	4.4844e-004
212	5.8783	2.4558	0.	4.3984e-004
213	4.8211	3.1109	0.	4.6684e-004
214	5.4318	3.2564	5.e-002	3.7048e-005
215	2.6233	2.5137	0.	9.5608e-004
216	2.3999	2.5748	5.e-002	6.3792e-005
217	2.2833	2.2874	0.	1.5241e-003
218	1.9714	2.8891	0.	1.0292e-003
219	2.1633	3.1677	5.e-002	9.6055e-005
220	2.0817	3.5839	0.	1.8361e-003
221	20.467	4.0405	0.	7.9314e-005
222	21.685	3.0341	0.	5.364e-005
223	21.637	4.0352	5.e-002	2.1282e-006
224	22.819	4.0176	0.	4.2494e-005
225	21.606	5.0176	0.	5.4653e-005
226	18.13	4.0449	0.	1.307e-004
227	19.391	3.0439	0.	1.0169e-004
228	19.297	4.0457	5.e-002	1.6875e-006
229	19.222	5.0229	0.	1.0539e-004
230	15.805	4.0449	0.	1.8566e-004
231	17.112	3.0457	0.	1.5373e-004
232	16.963	4.0441	5.e-002	1.6385e-006
233	16.843	5.022	0.	1.6054e-004
234	13.472	4.0501	0.	2.4485e-004
235	14.838	3.0469	0.	2.0885e-004
236	14.648	4.0457	5.e-002	1.8346e-006
237	14.472	5.0229	0.	2.1971e-004
238	11.058	4.0423	0.	3.0766e-004
239	12.559	3.0509	0.	2.6848e-004
240	12.297	4.0544	5.e-002	2.1194e-006
241	12.084	5.0272	0.	2.8244e-004
242	8.4184	3.979	0.	3.5586e-004
243	10.259	3.0489	0.	3.2934e-004
244	9.8182	4.0301	5.e-002	6.1585e-006
245	9.6313	5.0151	0.	3.4442e-004
246	7.6918	2.9407	0.	3.6879e-004
247	5.8577	4.4351	0.	4.0718e-004
248	7.0185	3.9279	5.e-002	1.1856e-005
249	7.0185	4.9639	0.	3.8335e-004
250	4.4638	4.5223	0.	4.3559e-004
251	4.2308	4.1023	5.e-002	1.3057e-005
252	3.1987	4.3011	0.	5.6957e-004
253	20.609	2.0376	0.	7.6427e-005
254	21.734	2.0331	5.e-002	2.1456e-006
255	21.775	1.0166	0.	5.127e-005
256	22.867	2.0166	0.	4.1403e-005
257	7.3449	1.8043	0.	3.8905e-004
258	6.3248	1.6552	5.e-002	1.1843e-005
259	6.4291	0.82762	0.	4.2126e-004
260	9.532	2.0105	0.	3.4242e-004
261	8.3651	1.9534	5.e-002	6.7189e-006
262	8.5409	0.97671	0.	3.6563e-004
263	11.76	2.0575	0.	2.9027e-004
264	10.699	2.0676	5.e-002	2.6428e-006
265	10.799	1.0338	0.	3.1659e-004
266	13.924	2.0477	0.	2.3271e-004
267	12.82	2.0474	5.e-002	1.0252e-006
268	12.952	1.0237	0.	2.5877e-004
269	16.145	2.0478	0.	1.7752e-004
270	15.029	2.0481	5.e-002	1.417e-006
271	15.148	1.024	0.	2.0288e-004
272	18.373	2.0447	0.	1.2543e-004
273	17.261	2.0474	5.e-002	1.6592e-006
274	17.355	1.0237	0.	1.4911e-004
275	19.485	2.042	5.e-002	1.9219e-006
276	19.559	1.021	0.	9.8072e-005
277	1.5719	2.4422	0.	8.8497e-004
278	1.4077	2.8246	0.	8.1059e-004
279	1.3642	2.2738	5.e-002	1.808e-005
280	1.6821	1.8869	0.	8.6547e-004
281	3.3078	2.2934	0.	5.7625e-004
282	3.2746	1.8918	5.e-002	6.7025e-005
283	2.7206	1.6959	0.	6.8185e-004
284	3.0938	2.5739	0.	7.4226e-004
285	2.8467	2.4527	5.e-002	6.2504e-005
