Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	5.1533	2.3365	0.	-1.701e-004
2	5.1439	3.2114	0.	-1.7687e-004
3	3.2795	3.7888	0.	-1.1764e-004
4	5.7501	3.2812	0.	-1.4462e-004
5	3.7652	1.1756	0.	-9.8984e-005
6	3.6656	4.8596	0.	-1.065e-004
7	7.807	1.9215	0.	-5.9156e-005
8	7.793	4.2041	0.	-5.9163e-005
9	4.5474	3.0199	0.	-1.5305e-004
10	5.3345	2.6781	0.	-2.0959e-004
11	21.668	4.0157	0.	-2.7443e-006
12	19.325	4.0098	0.	-7.5823e-006
13	16.983	3.9999	0.	-1.5483e-005
14	14.637	4.0445	0.	-2.6427e-005
15	12.305	4.0345	0.	-4.0638e-005
16	10.002	4.041	0.	-5.6527e-005
17	6.5252	3.5625	0.	-9.3804e-005
18	21.66	2.0055	0.	-2.7529e-006
19	10.001	2.0218	0.	-5.6176e-005
20	12.299	2.0559	0.	-4.0612e-005
21	14.636	2.0152	0.	-2.6433e-005
22	16.976	2.007	0.	-1.5513e-005
23	19.324	2.0068	0.	-7.5854e-006
24	3.3322	2.366	0.	-1.085e-004
25	1.6635	3.9754	0.	-1.2306e-004
26	1.7012	2.0198	0.	-1.2464e-004
27	5.8071	2.6571	0.	-1.3154e-004
28	6.5254	2.5079	0.	-9.5774e-005
29	6.5254	2.5079	0.1	-4.407e-005
30	5.8071	2.6571	0.1	-7.8159e-005
31	1.7012	2.0198	0.1	-7.8509e-005
32	1.6635	3.9754	0.1	-7.8026e-005
33	3.3322	2.366	0.1	-4.106e-005
34	19.324	2.0068	0.1	-3.2409e-006
35	16.976	2.007	0.1	-5.7375e-006
36	14.636	2.0152	0.1	-8.8668e-006
37	12.299	2.0559	0.1	-1.3718e-005
38	10.001	2.0218	0.1	-2.1411e-005
39	21.66	2.0055	0.1	-1.6621e-006
40	6.5252	3.5625	0.1	-3.792e-005
41	10.002	4.041	0.1	-2.1557e-005
42	12.305	4.0345	0.1	-1.3661e-005
43	14.637	4.0445	0.1	-8.8752e-006
44	16.983	3.9999	0.1	-5.7175e-006
45	19.325	4.0098	0.1	-3.2619e-006
46	21.668	4.0157	0.1	-1.6628e-006
47	5.3345	2.6781	0.1	-1.0276e-004
48	4.5474	3.0199	0.1	-8.8042e-005
49	7.793	4.2041	0.1	-2.1765e-005
50	7.807	1.9215	0.1	-2.1468e-005
51	3.6656	4.8596	0.1	-5.8378e-005
52	3.7652	1.1756	0.1	-7.5975e-005
53	5.7501	3.2812	0.1	-8.2116e-005
54	3.2795	3.7888	0.1	-4.1139e-005
55	5.1439	3.2114	0.1	-1.1262e-004
56	5.1533	2.3365	0.1	-1.3586e-004
57	5.2667	5.	0.1	-4.0336e-005
58	5.2667	4.5	0.1	-6.2037e-005
59	5.2667	4.	0.1	-1.5478e-004
60	5.1	4.	0.1	-7.8759e-005
61	5.1	4.5	0.1	-7.9471e-005
