Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	18.3	2.1818	0.	4724.
2	18.3	2.3636	0.	3705.1
3	18.3	2.5455	0.	3270.8
4	18.3	2.7273	0.	3045.8
5	18.3	2.9091	0.	2950.1
6	18.3	3.0909	0.	2950.1
7	18.3	3.2727	0.	3045.8
8	18.3	3.4545	0.	3270.8
9	18.3	3.6364	0.	3705.1
10	18.3	3.8182	0.	4724.
11	18.467	2.1818	0.	4596.2
12	18.467	2.3636	0.	3662.
13	18.467	2.5455	0.	3219.8
14	18.467	2.7273	0.	2994.
15	18.467	2.9091	0.	2897.3
16	18.467	3.0909	0.	2897.3
17	18.467	3.2727	0.	2994.
18	18.467	3.4545	0.	3219.8
19	18.467	3.6364	0.	3662.
20	18.467	3.8182	0.	4596.2
21	18.115	5.8182	0.	275.83
22	18.115	5.6364	0.	407.06
23	18.115	5.4545	0.	575.11
24	18.115	5.2727	0.	766.03
25	18.115	5.0909	0.	983.45
26	18.115	4.9091	0.	1237.2
27	18.115	4.7273	0.	1545.2
28	18.115	4.5455	0.	1941.1
29	18.115	4.3636	0.	2495.3
30	18.115	4.1818	0.	3312.1
31	18.115	4.	0.	3847.2
32	18.115	3.8182	0.	3548.8
33	18.115	3.6364	0.	3300.5
34	18.115	3.4545	0.	3068.6
35	18.115	3.2727	0.	2935.2
36	18.115	3.0909	0.	2871.9
37	18.115	2.9091	0.	2871.9
38	18.115	2.7273	0.	2935.2
39	18.115	2.5455	0.	3068.6
40	18.115	2.3636	0.	3300.5
41	18.115	2.1818	0.	3548.8
42	18.115	2.	0.	3847.2
43	18.115	1.8182	0.	3312.1
44	18.115	1.6364	0.	2495.3
45	18.115	1.4545	0.	1941.1
46	18.115	1.2727	0.	1545.2
47	18.115	1.0909	0.	1237.2
48	18.115	0.90909	0.	983.45
49	18.115	0.72727	0.	766.03
50	18.115	0.54545	0.	575.11
51	18.115	0.36364	0.	407.06
52	18.115	0.18182	0.	275.83
53	17.93	5.8182	0.	432.56
54	17.93	5.6364	0.	508.06
55	17.93	5.4545	0.	629.97
56	17.93	5.2727	0.	784.91
57	17.93	5.0909	0.	969.51
58	17.93	4.9091	0.	1186.6
59	17.93	4.7273	0.	1444.6
60	17.93	4.5455	0.	1748.8
61	17.93	4.3636	0.	2110.9
62	17.93	4.1818	0.	2461.2
63	17.93	4.	0.	2655.3
64	17.93	3.8182	0.	2764.9
65	17.93	3.6364	0.	2784.1
66	17.93	3.4545	0.	2759.5
67	17.93	3.2727	0.	2722.7
68	17.93	3.0909	0.	2700.5
69	17.93	2.9091	0.	2700.5
70	17.93	2.7273	0.	2722.7
71	17.93	2.5455	0.	2759.5
72	17.93	2.3636	0.	2784.1
73	17.93	2.1818	0.	2764.9
74	17.93	2.	0.	2655.3
