Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.4287	2.7174	0.	3.9347e-002
2	6.2498	3.3514	0.	5.2476e-002
3	6.7171	1.3381	0.	5.9834e-002
4	4.3088	2.615	0.	2.4863e-002
5	4.0872	3.4335	0.	2.2454e-002
6	7.4145	3.4036	0.	7.4171e-002
7	4.533	0.6223	0.	2.5478e-002
8	6.7507	0.51692	0.	5.9561e-002
9	4.7849	4.7265	0.	2.935e-002
10	6.8748	4.6976	0.	6.2985e-002
11	6.4625	5.0528	0.	5.4751e-002
12	7.3569	2.5175	0.	7.2973e-002
13	4.8028	5.4007	0.	2.8516e-002
14	4.962	1.5767	0.	3.1828e-002
15	6.6611	5.4608	0.	5.8069e-002
16	3.5304	0.86778	0.	1.5834e-002
17	3.8927	5.2185	0.	1.921e-002
18	3.0688	2.2932	0.	1.2759e-002
19	1.3757	4.7409	0.	2.4689e-003
20	1.3418	1.2452	0.	2.3373e-003
21	2.5815	1.1919	0.	8.649e-003
22	7.6692	0.7434	0.	7.8219e-002
23	8.517	1.2007	0.	9.6546e-002
24	9.9956	1.203	0.	0.13008
25	11.301	1.196	0.	0.16176
26	12.521	1.1982	0.	0.19285
27	13.696	1.1941	0.	0.22389
28	14.867	1.1791	0.	0.25567
29	16.012	1.1773	0.	0.2874
30	17.148	1.1786	0.	0.3194
31	18.288	1.1818	0.	0.35186
32	19.425	1.1871	0.	0.38448
33	20.565	1.1904	0.	0.41739
34	21.706	1.1905	0.	0.4504
35	22.856	1.1957	0.	0.48374
36	1.5	3.5562	0.	3.1104e-003
37	1.4582	2.402	0.	2.9262e-003
38	22.849	2.3942	0.	0.4836
39	22.848	3.6007	0.	0.48364
40	22.851	4.8077	0.	0.4837
41	21.707	4.7943	0.	0.45055
42	20.561	4.7937	0.	0.4174
43	19.42	4.754	0.	0.38447
44	18.281	4.7201	0.	0.35179
45	17.144	4.7021	0.	0.31943
46	16.009	4.6947	0.	0.28747
47	14.867	4.7299	0.	0.25581
48	13.708	4.7648	0.	0.22434
49	12.519	4.7689	0.	0.19295
50	11.306	4.7639	0.	0.16205
51	10.03	4.7295	0.	0.13106
52	8.6377	4.7108	0.	9.9364e-002
53	7.6801	5.2393	0.	7.8638e-002
54	2.7748	3.5035	0.	1.0539e-002
55	8.7052	3.5042	0.	0.10126
56	8.6843	2.3948	0.	0.10074
57	9.9485	2.3546	0.	0.12946
58	11.217	2.3738	0.	0.16014
59	12.469	2.3807	0.	0.19191
60	13.674	2.3697	0.	0.22364
61	14.848	2.3561	0.	0.25543
62	16.009	2.3617	0.	0.28758
63	17.148	2.364	0.	0.31958
64	18.287	2.3688	0.	0.35199
65	19.424	2.3743	0.	0.38459
66	20.563	2.3813	0.	0.41744
67	21.703	2.3897	0.	0.45041
68	21.694	3.5942	0.	0.45019
69	20.561	3.5833	0.	0.41742
70	19.417	3.5583	0.	0.38444
71	18.281	3.5442	0.	0.35187
72	17.145	3.5337	0.	0.31955
73	16.007	3.528	0.	0.28756
74	14.847	3.5345	0.	0.25546
75	13.668	3.5574	0.	0.22354
76	12.464	3.568	0.	0.19183
77	11.218	3.5613	0.	0.1602
78	9.9662	3.5589	0.	0.12994
79	7.255	4.139	0.	7.0784e-002
80	4.688	1.1715	0.	2.8032e-002
81	4.687	2.0578	0.	2.8986e-002
82	2.9115	4.739	0.	1.1125e-002
83	5.0097	5.0545	0.	3.1504e-002
84	4.1836	4.1744	0.	2.3167e-002
