Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	7.8538	2.8496	0.	2.3761e-004
2	8.6886	3.1704	0.	2.0112e-006
3	7.0254	2.9572	0.	1.3574e-004
4	9.8545	3.5338	0.	3.8747e-005
5	6.1894	2.0506	0.	1.0352e-004
6	8.1828	3.1639	0.	2.2773e-004
7	8.0375	2.7818	0.	1.7922e-004
8	12.136	2.8237	0.	5.3847e-005
9	15.202	2.9317	0.	5.8708e-005
10	18.158	2.9321	0.	3.9935e-005
11	21.067	2.9323	0.	1.7137e-005
12	2.3741	3.1069	0.	3.5438e-005
13	4.8042	3.1848	0.	9.1913e-005
14	7.5001	3.253	0.	1.4993e-004
15	7.7864	3.389	0.	8.8699e-005
16	7.9151	3.2544	0.	2.0927e-004
17	7.9151	3.2544	0.1	-2.0927e-004
18	7.7864	3.389	0.1	-8.8699e-005
19	7.5001	3.253	0.1	-1.4993e-004
20	4.8042	3.1848	0.1	-9.1913e-005
21	2.3741	3.1069	0.1	-3.5438e-005
22	21.067	2.9323	0.1	-1.7137e-005
23	18.158	2.9321	0.1	-3.9935e-005
24	15.202	2.9317	0.1	-5.8708e-005
25	12.136	2.8237	0.1	-5.3847e-005
26	8.0375	2.7818	0.1	-1.7922e-004
27	8.1828	3.1639	0.1	-2.2773e-004
28	6.1894	2.0506	0.1	-1.0352e-004
29	9.8545	3.5338	0.1	-3.8747e-005
30	7.0254	2.9572	0.1	-1.3574e-004
31	8.6886	3.1704	0.1	-2.0112e-006
32	7.8538	2.8496	0.1	-2.3761e-004
33	8.1667	5.	0.1	-8.0238e-005
34	8.1667	4.5	0.1	-1.0975e-004
35	8.1667	4.	0.1	-3.6612e-004
36	8.	4.	0.1	-2.9187e-004
37	8.	4.5	0.1	-2.0665e-004
38	8.	5.	0.1	-1.8173e-004
39	8.1667	1.	0.1	-7.4078e-005
40	8.1667	1.5	0.1	-7.491e-005
41	8.1667	2.	0.1	-2.1607e-004
42	8.	2.	0.1	-3.4633e-004
43	8.	1.5	0.1	-1.6748e-004
44	8.	1.	0.1	-1.1256e-004
45	8.1667	6.	0.1	-5.2242e-007
46	10.806	6.	0.1	-3.8614e-005
47	13.444	6.	0.1	-5.7195e-005
48	16.083	6.	0.1	-5.9779e-005
49	18.722	6.	0.1	-3.3648e-005
50	21.361	6.	0.1	-1.2291e-005
51	24.	6.	0.1	-1.7372e-006
52	24.	3.	0.1	-3.9273e-006
53	2.6226e-014	3.	0.1	3.567e-006
54	24.	0.	0.1	-4.631e-006
55	20.833	0.	0.1	-1.9974e-005
56	17.667	0.	0.1	-3.9371e-005
57	14.5	0.	0.1	-5.528e-005
58	11.333	0.	0.1	-4.2527e-005
59	8.1667	0.	0.1	-2.4882e-005
60	8.	0.	0.1	-8.1489e-005
61	6.	9.0989e-031	0.1	-8.2686e-005
62	4.	6.0659e-031	0.1	-9.0699e-005
63	2.	3.033e-031	0.1	-5.6938e-005
64	0.	0.	0.1	1.1674e-005
65	3.937e-014	6.	0.1	1.0354e-005
66	2.6667	6.	0.1	-4.5977e-005
67	5.3333	6.	0.1	-8.0433e-005
68	8.	6.	0.1	-4.9647e-006
69	5.3333	6.	0.	8.0433e-005
70	2.6667	6.	0.	4.5977e-005
71	8.	6.	0.	4.9647e-006
72	3.937e-014	6.	0.	-1.0354e-005
73	2.	3.033e-031	0.	5.6938e-005
74	4.	6.0659e-031	0.	9.0699e-005
75	6.	9.0989e-031	0.	8.2686e-005
76	8.	0.	0.	8.1489e-005
77	0.	0.	0.	-1.1674e-005
78	11.333	0.	0.	4.2527e-005
79	14.5	0.	0.	5.528e-005
80	17.667	0.	0.	3.9371e-005
81	20.833	0.	0.	1.9974e-005
82	8.1667	0.	0.	2.4882e-005
83	24.	0.	0.	4.631e-006
84	2.6226e-014	3.	0.	-3.567e-006
85	24.	3.	0.	3.9273e-006
86	24.	6.	0.	1.7372e-006
87	21.361	6.	0.	1.2291e-005
88	18.722	6.	0.	3.3648e-005
89	16.083	6.	0.	5.9779e-005
90	13.444	6.	0.	5.7195e-005
91	10.806	6.	0.	3.8614e-005
92	8.1667	6.	0.	5.2242e-007
93	8.	1.5	0.	1.6748e-004
94	8.	1.	0.	1.1256e-004
95	8.	2.	0.	3.4633e-004
96	8.1667	1.	0.	7.4078e-005
97	8.1667	1.5	0.	7.491e-005
98	8.1667	2.	0.	2.1607e-004
99	8.	4.5	0.	2.0665e-004
100	8.	5.	0.	1.8173e-004
101	8.	4.	0.	2.9187e-004
102	8.1667	5.	0.	8.0238e-005
103	8.1667	4.5	0.	1.0975e-004
104	8.1667	4.	0.	3.6612e-004
105	7.9456	2.8157	0.	2.109e-004
106	7.6769	3.0513	0.	1.9741e-004
107	7.8844	3.052	0.	2.4605e-004
108	7.8538	2.8496	5.e-002	2.4445e-012
109	7.9269	2.4248	0.	3.0765e-004
110	9.2716	3.3521	0.	1.9458e-005
111	8.4357	3.1671	0.	1.1588e-004
112	8.6886	3.1704	5.e-002	7.8971e-014
113	8.4276	2.5852	0.	1.8968e-004
114	8.4276	3.5852	0.	2.6535e-004
115	6.6074	2.5039	0.	1.1977e-004
116	7.2627	3.1051	0.	1.4883e-004
117	7.0254	2.9572	5.e-002	-5.7696e-020
118	7.5127	2.4786	0.	2.5492e-004
119	7.5127	3.9786	0.	1.792e-004
120	10.995	3.1787	0.	5.2823e-005
121	9.8545	3.5338	5.e-002	-4.1932e-013
122	10.33	4.7669	0.	3.9368e-005
123	9.0106	2.5169	0.	1.089e-004
124	9.0106	4.2669	0.	9.6468e-005
125	9.0106	4.0169	0.	1.0296e-004
126	5.4968	2.6177	0.	1.0139e-004
127	6.1894	2.0506	5.e-002	3.7443e-012
128	6.0947	1.0253	0.	9.3592e-005
129	7.0947	1.7753	0.	1.2494e-004
130	7.0947	1.5253	0.	1.0774e-004
131	8.1101	2.9728	0.	1.965e-004
132	8.0489	3.2092	0.	2.3205e-004
133	8.1828	3.1639	5.e-002	4.8939e-014
134	8.0914	3.5819	0.	3.543e-004
135	8.0375	2.7818	5.e-002	-1.9035e-020
136	8.1021	2.3909	0.	2.9262e-004
137	13.669	2.8777	0.	5.6346e-005
138	12.136	2.8237	5.e-002	4.8938e-014
139	11.735	1.4119	0.	5.5124e-005
140	12.79	4.4119	0.	5.6389e-005
141	10.151	1.9119	0.	4.657e-005
142	16.68	2.9319	0.	4.9448e-005
143	15.202	2.9317	5.e-002	-3.9089e-022
144	14.851	1.4658	0.	5.6628e-005
145	15.642	4.4658	0.	5.911e-005
146	19.613	2.9322	0.	3.0063e-005
147	18.158	2.9321	5.e-002	6.8334e-013
148	17.913	1.4661	0.	3.9271e-005
149	18.44	4.4661	0.	3.8301e-005
150	21.067	2.9323	5.e-002	6.8142e-013
151	20.95	1.4662	0.	1.8557e-005
152	22.534	2.9662	0.	1.0526e-005
153	21.214	4.4662	0.	1.4717e-005
154	3.5891	3.1459	0.	6.4622e-005
155	2.3741	3.1069	5.e-002	-1.8759e-013
156	2.5204	4.5535	0.	3.8042e-005
157	2.187	1.5535	0.	4.4573e-005
158	1.187	3.0535	0.	1.6512e-005
159	4.8042	3.1848	5.e-002	2.9623e-013
160	5.0688	4.5924	0.	9.7547e-005
161	4.4021	1.5924	0.	9.1801e-005
162	6.4021	4.0924	0.	1.203e-004
163	7.6433	3.321	0.	1.183e-004
164	7.5001	3.253	5.e-002	-2.466e-021
165	7.75	3.8765	0.	1.7318e-004
166	7.8508	3.3217	0.	1.6546e-004
167	7.7864	3.389	5.e-002	9.7013e-012
168	7.8932	3.6945	0.	3.1668e-004
169	7.9151	3.2544	5.e-002	-1.1546e-020
170	7.8508	3.3217	0.1	-1.6546e-004
171	8.0489	3.2092	0.1	-2.3205e-004
172	7.8844	3.052	0.1	-2.4605e-004
173	7.6433	3.321	0.1	-1.183e-004
174	7.8932	3.6945	0.1	-3.1668e-004
