Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.558	3.1269	0.	-2.4763e-004
2	3.3335	2.1376	0.	-1.5887e-004
3	4.1021	3.9737	0.	-1.2318e-004
4	1.1025	0.87188	0.	-1.1404e-004
5	1.217	2.4234	0.	-1.5971e-004
6	3.8498	0.96678	0.	-9.4807e-005
7	3.7511	5.2608	0.	-8.9223e-005
8	0.99369	3.85	0.	-1.651e-004
9	2.9763	2.7555	0.	-1.8766e-004
10	4.5867	2.7973	0.	-1.1409e-004
11	1.1205	4.9587	0.	-1.1451e-004
12	4.9269	1.4872	0.	-9.9874e-005
13	4.7133	4.7736	0.	-1.0543e-004
14	5.9607	1.8556	0.	-9.3323e-005
15	6.9615	1.8234	0.	-8.4862e-005
16	8.0777	1.5127	0.	-7.254e-005
17	9.221	1.4522	0.	-6.4135e-005
18	10.285	1.4935	0.	-5.5317e-005
19	11.401	1.4916	0.	-4.664e-005
20	12.529	1.4662	0.	-3.8026e-005
21	13.698	1.3488	0.	-3.1559e-005
22	14.943	1.2011	0.	-2.5275e-005
23	16.099	1.1876	0.	-1.9042e-005
24	17.242	1.1848	0.	-1.4059e-005
25	18.366	1.1861	0.	-9.9674e-006
26	19.486	1.1848	0.	-6.631e-006
27	20.616	1.182	0.	-4.0062e-006
28	21.737	1.196	0.	-2.0884e-006
29	22.87	1.1962	0.	-8.9029e-007
30	22.861	2.3948	0.	-1.03e-006
31	22.861	3.6034	0.	-1.0304e-006
32	22.867	4.7986	0.	-8.9231e-007
33	21.735	4.7971	0.	-2.1027e-006
34	20.601	4.8003	0.	-4.0314e-006
35	19.475	4.7782	0.	-6.682e-006
36	18.352	4.7382	0.	-1.0015e-005
37	17.244	4.7745	0.	-1.4058e-005
38	16.129	4.7747	0.	-1.879e-005
39	15.027	4.794	0.	-2.435e-005
40	13.942	4.8608	0.	-3.0393e-005
41	12.823	4.8543	0.	-3.5783e-005
42	11.807	4.6289	0.	-4.4308e-005
43	10.773	4.5231	0.	-5.2e-005
44	9.7071	4.4199	0.	-6.0372e-005
45	8.4766	4.4491	0.	-7.0964e-005
46	7.1188	3.8663	0.	-7.9394e-005
47	5.7878	3.8755	0.	-9.2625e-005
48	21.723	2.4006	0.	-2.2066e-006
49	21.72	3.5981	0.	-2.2155e-006
50	8.051	2.7597	0.	-7.4894e-005
51	8.9158	2.9521	0.	-6.5696e-005
52	10.03	2.9943	0.	-5.6704e-005
53	11.116	3.0012	0.	-4.8944e-005
54	12.116	3.0392	0.	-3.8945e-005
55	13.672	2.5272	0.	-3.3122e-005
56	14.922	2.4076	0.	-2.4549e-005
57	16.105	2.3559	0.	-1.9031e-005
58	17.245	2.3687	0.	-1.4139e-005
59	18.368	2.3704	0.	-1.0019e-005
60	19.486	2.3719	0.	-6.6778e-006
61	20.607	2.3887	0.	-4.0813e-006
62	20.592	3.5875	0.	-4.1085e-006
63	19.481	3.5754	0.	-6.7133e-006
64	18.357	3.5503	0.	-1.0048e-005
65	17.249	3.5446	0.	-1.4124e-005
66	16.128	3.5536	0.	-1.8905e-005
67	14.99	3.5813	0.	-2.4051e-005
68	13.878	3.6661	0.	-3.0138e-005
69	12.982	3.864	0.	-3.7394e-005
70	3.5165	4.6605	0.	-1.0348e-004
71	3.4548	3.621	0.	-1.584e-004
72	1.0976	1.7357	0.	-1.3818e-004
73	1.4806	2.9162	0.	-1.6088e-004
74	2.4478	2.7669	0.	-2.7695e-004
75	1.8329	4.5553	0.	-1.5361e-004
76	3.7092	1.7128	0.	-1.2531e-004
77	3.5505	2.927	0.	-1.8436e-004
78	3.2125	4.2665	0.	-1.4259e-004
79	1.7722	3.8831	0.	-1.9041e-004
80	1.9371	3.138	0.	-2.2689e-004
81	2.2126	2.78	0.	-2.8255e-004
82	2.2126	2.78	0.1	-1.1617e-004
83	1.9371	3.138	0.1	-8.8844e-005
84	1.7722	3.8831	0.1	-6.4139e-005
85	3.2125	4.2665	1.e-001	-6.3095e-005
86	3.5505	2.927	1.e-001	-6.3382e-005
87	3.7092	1.7128	1.e-001	-4.5014e-005
88	1.8329	4.5553	0.1	-9.1349e-005
89	2.4478	2.7669	0.1	-1.45e-004
90	1.4806	2.9162	0.1	-5.885e-005
91	1.0976	1.7357	0.1	-8.2616e-005
92	3.4548	3.621	1.e-001	-5.0737e-005
93	3.5165	4.6605	1.e-001	-4.56e-005
94	12.982	3.864	0.1	-1.5536e-005
95	13.878	3.6661	0.1	-1.0536e-005
96	14.99	3.5813	0.1	-9.4589e-006
97	16.128	3.5536	0.1	-7.4845e-006
98	17.249	3.5446	0.1	-5.7592e-006
99	18.357	3.5503	0.1	-4.3744e-006
100	19.481	3.5754	0.1	-3.2411e-006
