Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	2.0863	3.6545	0.	2045.3
2	3.855	4.7913	0.	1228.3
3	1.6229	0.77209	0.	1077.4
4	1.795	1.9624	0.	1325.2
5	3.8267	0.65159	0.	845.89
6	1.7809	5.1054	0.	1158.7
7	3.5909	5.4733	0.	829.08
8	4.3744	4.4297	0.	1172.5
9	0.79951	2.06	0.	1661.7
10	1.149	3.061	0.	1591.3
11	1.1282	4.3782	0.	1403.8
12	4.7959	0.9403	0.	1040.7
13	5.7796	1.1878	0.	931.83
14	6.9524	1.2494	0.	841.83
15	8.0529	1.3465	0.	738.69
16	9.2808	1.2489	0.	636.37
17	10.475	1.2235	0.	539.8
18	11.635	1.2201	0.	453.46
19	12.779	1.208	0.	375.35
20	13.917	1.1959	0.	305.02
21	15.043	1.1934	0.	242.69
22	16.158	1.1881	0.	188.07
23	17.274	1.1818	0.	140.58
24	18.402	1.1767	0.	100.24
25	19.512	1.1795	0.	67.312
26	20.632	1.191	0.	41.682
27	21.752	1.1922	0.	23.287
28	22.875	1.1951	0.	12.298
29	22.864	2.3933	0.	15.693
30	22.861	3.601	0.	15.717
31	22.869	4.7956	0.	12.359
32	21.746	4.7979	0.	23.372
33	20.616	4.7934	0.	41.937
34	19.497	4.7902	0.	67.781
35	18.379	4.7848	0.	100.83
36	17.266	4.7822	0.	140.97
37	16.15	4.7831	0.	188.49
38	15.029	4.7866	0.	243.25
39	13.919	4.787	0.	304.74
40	12.802	4.7923	0.	373.98
41	11.667	4.7879	0.	450.57
42	10.531	4.7904	0.	536.25
43	9.3244	4.8015	0.	628.89
44	8.0564	4.811	0.	742.63
45	6.4662	4.6012	0.	848.7
46	5.5407	5.0581	0.	1003.8
47	4.6317	5.3679	0.	955.03
48	0.78594	1.0091	0.	1348.4
49	5.4493	2.2606	0.	984.89
50	6.6858	2.5129	0.	840.42
51	7.9803	2.5154	0.	739.47
52	9.2261	2.4542	0.	635.58
53	10.443	2.4195	0.	539.16
54	11.625	2.4017	0.	452.27
55	12.78	2.3911	0.	374.63
56	13.909	2.3823	0.	305.1
57	15.035	2.3812	0.	243.13
58	16.154	2.3815	0.	188.47
59	17.269	2.3783	0.	141.22
60	18.386	2.3795	0.	101.37
61	19.49	2.3884	0.	68.74
62	20.61	2.392	0.	43.422
63	21.734	2.3903	0.	25.657
64	21.735	3.5974	0.	25.69
65	20.612	3.5939	0.	43.416
66	19.493	3.5892	0.	68.76
67	18.379	3.5841	0.	101.49
68	17.26	3.5777	0.	141.62
69	16.145	3.581	0.	188.9
70	15.032	3.5827	0.	243.18
71	13.917	3.5735	0.	304.6
72	12.799	3.5762	0.	373.53
73	11.639	3.5922	0.	450.99
74	10.471	3.5932	0.	537.72
75	7.9933	3.6828	0.	738.69
76	3.4342	5.0913	0.	829.53
77	1.6241	1.5126	0.	1135.3
78	3.8652	2.7694	0.	1396.4
79	2.1275	4.5223	0.	1784.3
80	2.3581	4.315	0.	2196.4
81	2.3771	3.9679	0.	2983.4
82	3.1552	3.6195	0.	1715.6
83	3.6012	1.1259	0.	932.42
84	4.1471	1.8103	0.	1155.5
85	4.8309	3.9371	0.	1185.9
86	5.1997	3.1707	0.	1053.4
87	9.2531	3.6261	0.	632.38
88	2.727	3.4791	0.	2688.2
89	6.6822	3.6771	0.	831.75
90	6.6822	3.6771	0.1	831.75
91	2.727	3.4791	0.1	2688.2
92	9.2531	3.6261	0.1	632.38
93	5.1997	3.1707	0.1	1053.4
94	4.8309	3.9371	0.1	1185.9
95	4.1471	1.8103	0.1	1155.5
96	3.6012	1.1259	0.1	932.42
97	3.1552	3.6195	0.1	1715.6
