Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	19.3	2.1818	0.	-3.7297e-004
2	19.3	2.3636	0.	-2.9285e-004
3	19.3	2.5455	0.	-2.5892e-004
4	19.3	2.7273	0.	-2.4139e-004
5	19.3	2.9091	0.	-2.3394e-004
6	19.3	3.0909	0.	-2.3394e-004
7	19.3	3.2727	0.	-2.4139e-004
8	19.3	3.4545	0.	-2.5892e-004
9	19.3	3.6364	0.	-2.9285e-004
10	19.3	3.8182	0.	-3.7297e-004
11	19.467	2.1818	0.	-3.6723e-004
12	19.467	2.3636	0.	-2.9059e-004
13	19.467	2.5455	0.	-2.5522e-004
14	19.467	2.7273	0.	-2.3731e-004
15	19.467	2.9091	0.	-2.2967e-004
16	19.467	3.0909	0.	-2.2967e-004
17	19.467	3.2727	0.	-2.3731e-004
18	19.467	3.4545	0.	-2.5522e-004
19	19.467	3.6364	0.	-2.9059e-004
20	19.467	3.8182	0.	-3.6723e-004
21	19.116	5.8182	0.	-2.1984e-005
22	19.116	5.6364	0.	-3.1297e-005
23	19.116	5.4545	0.	-4.2551e-005
24	19.116	5.2727	0.	-5.4919e-005
25	19.116	5.0909	0.	-6.8731e-005
26	19.116	4.9091	0.	-8.4692e-005
27	19.116	4.7273	0.	-1.0407e-004
28	19.116	4.5455	0.	-1.293e-004
29	19.116	4.3636	0.	-1.6545e-004
30	19.116	4.1818	0.	-2.2711e-004
31	19.116	4.	0.	-2.877e-004
32	19.116	3.8182	0.	-2.7882e-004
33	19.116	3.6364	0.	-2.6123e-004
34	19.116	3.4545	0.	-2.437e-004
35	19.116	3.2727	0.	-2.3344e-004
36	19.116	3.0909	0.	-2.2856e-004
37	19.116	2.9091	0.	-2.2856e-004
38	19.116	2.7273	0.	-2.3344e-004
39	19.116	2.5455	0.	-2.437e-004
40	19.116	2.3636	0.	-2.6123e-004
41	19.116	2.1818	0.	-2.7882e-004
42	19.116	2.	0.	-2.877e-004
43	19.116	1.8182	0.	-2.2711e-004
44	19.116	1.6364	0.	-1.6545e-004
45	19.116	1.4545	0.	-1.293e-004
46	19.116	1.2727	0.	-1.0407e-004
47	19.116	1.0909	0.	-8.4692e-005
48	19.116	0.90909	0.	-6.8731e-005
49	19.116	0.72727	0.	-5.4919e-005
