Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2,2.2,0,0.0020627,20613,0.00078049,1285.3,0.00062773,137.52,-0.0020361,-19878,0.030003
2,2,2.4,0,0.0016185,16174,0.00059693,732.38,0.0004939,-41.743,-0.0016054,-15815,0.031429
3,2,2.6,0,0.0014276,14266,0.00050276,382.12,0.00045229,2.9042,-0.0014207,-14070,0.032382
4,2,2.8,0,0.0013369,13360,0.00045906,212.13,0.00043031,-3.874,-0.0013333,-13255,0.03293
5,2,3,0,0.0013103,13094,0.00044566,158.22,0.00042446,-1.066,-0.0013076,-13015,0.033109
6,2,3.2,0,0.0013369,13360,0.00045906,212.13,0.00043031,-3.874,-0.0013333,-13255,0.03293
7,2,3.4,0,0.0014276,14266,0.00050276,382.12,0.00045229,2.9042,-0.0014207,-14070,0.032382
8,2,3.6,0,0.0016185,16174,0.00059693,732.38,0.0004939,-41.743,-0.0016054,-15815,0.031429
9,2,3.8,0,0.0020627,20613,0.00078049,1285.3,0.00062773,137.52,-0.0020361,-19878,0.030003
10,2.1667,2.2,0,0.0020422,20407,0.00078381,1451.7,0.00061872,211.32,-0.002011,-19548,0.036527
11,2.1667,2.4,0,0.0016064,16053,0.00060363,860.66,0.00048303,-45.487,-0.0015906,-15626,0.037982
12,2.1667,2.6,0,0.001421,14201,0.00051122,511.46,0.00044378,4.7313,-0.0014116,-13936,0.038955
13,2.1667,2.8,0,0.0013322,13313,0.00046826,341.65,0.00042227,-3.8691,-0.0013261,-13141,0.039514
14,2.1667,3,0,0.0013062,13053,0.00045509,288.27,0.00041659,-0.99998,-0.001301,-12906,0.039697
15,2.1667,3.2,0,0.0013322,13313,0.00046826,341.65,0.00042227,-3.8691,-0.0013261,-13141,0.039514
16,2.1667,3.4,0,0.001421,14201,0.00051122,511.46,0.00044378,4.7313,-0.0014116,-13936,0.038955
17,2.1667,3.6,0,0.0016064,16053,0.00060363,860.66,0.00048303,-45.487,-0.0015906,-15626,0.037982
18,2.1667,3.8,0,0.0020422,20407,0.00078381,1451.7,0.00061872,211.33,-0.002011,-19548,0.036527
19,0.2,0.2,0,0.00034529,3450.5,0.00013723,289.75,0.00010041,13.084,-0.0003393,-3290.7,9.0131e-05
20,0.2,0.4,0,0.00039666,3963.8,0.00020752,555.35,3.8629e-05,-713.61,-0.0003838,-3887.6,0.00014284
21,0.2,0.6,0,0.00046414,4638.2,0.00025629,680.38,1.7667e-05,-1112.5,-0.00044471,-4586.7,0.00017562
22,0.2,0.8,0,0.00052241,5220.5,0.00029319,771.66,9.1674e-06,-1362.4,-0.00049863,-5177.8,0.00019901
23,0.2,1,0,0.00057251,5721.1,0.00032286,840.27,5.6317e-06,-1543.2,-0.0005459,-5687.2,0.00021764
24,0.2,1.2,0,0.00061678,6163.6,0.00034837,898.35,3.908e-06,-1689.8,-0.00058802,-6137.3,0.00023348
25,0.2,1.4,0,0.0006567,6562.5,0.00037101,948.67,2.9995e-06,-1816.4,-0.00062618,-6543.8,0.00024741
26,0.2,1.6,0,0.000693,6925.2,0.00039144,993.28,2.4474e-06,-1929.4,-0.00066098,-6914.2,0.00025986
27,0.2,1.8,0,0.00072595,7254.5,0.00040988,1033.1,2.0905e-06,-2030.9,-0.00069262,-7250.7,0.00027104
28,0.2,2,0,0.0007555,7549.8,0.00042637,1068.7,1.9088e-06,-2120.5,-0.00072102,-7552.4,0.00028104
29,0.2,2.2,0,0.00078134,7808,0.00044073,1100.1,1.9268e-06,-2196.8,-0.00074588,-7815.5,0.00028983
30,0.2,2.4,0,0.00080285,8023,0.00045263,1126.9,2.1292e-06,-2258,-0.00076658,-8033.8,0.00029726
31,0.2,2.6,0,0.00081919,8186.3,0.00046165,1147.8,2.4269e-06,-2302.6,-0.00078231,-8198.8,0.00030298
32,0.2,2.8,0,0.00082946,8288.9,0.00046729,1161.2,2.6852e-06,-2329.7,-0.0007922,-8302.1,0.00030663
33,0.2,3,0,0.00083297,8324,0.00046922,1165.8,2.7866e-06,-2338.8,-0.00079558,-8337.4,0.00030789
34,0.2,3.2,0,0.00082946,8288.9,0.00046729,1161.2,2.6852e-06,-2329.7,-0.0007922,-8302.1,0.00030663
35,0.2,3.4,0,0.00081919,8186.3,0.00046165,1147.8,2.4269e-06,-2302.6,-0.00078231,-8198.8,0.00030298
36,0.2,3.6,0,0.00080285,8023,0.00045263,1126.9,2.1292e-06,-2258,-0.00076658,-8033.8,0.00029725
37,0.2,3.8,0,0.00078134,7808,0.00044073,1100.1,1.9268e-06,-2196.8,-0.00074588,-7815.5,0.00028983
38,0.2,4,0,0.0007555,7549.8,0.00042637,1068.7,1.9088e-06,-2120.5,-0.00072102,-7552.3,0.00028104
39,0.2,4.2,0,0.00072595,7254.5,0.00040988,1033.1,2.0905e-06,-2030.9,-0.00069262,-7250.7,0.00027104
40,0.2,4.4,0,0.000693,6925.2,0.00039144,993.28,2.4474e-06,-1929.4,-0.00066098,-6914.2,0.00025986
41,0.2,4.6,0,0.0006567,6562.5,0.00037101,948.67,2.9995e-06,-1816.4,-0.00062618,-6543.8,0.00024741
42,0.2,4.8,0,0.00061678,6163.6,0.00034837,898.35,3.908e-06,-1689.8,-0.00058802,-6137.3,0.00023348
43,0.2,5,0,0.00057251,5721.1,0.00032286,840.27,5.6317e-06,-1543.2,-0.0005459,-5687.2,0.00021764
44,0.2,5.2,0,0.00052241,5220.5,0.00029319,771.66,9.1674e-06,-1362.4,-0.00049863,-5177.8,0.00019901
45,0.2,5.4,0,0.00046414,4638.2,0.00025629,680.38,1.7667e-05,-1112.5,-0.00044471,-4586.7,0.00017562
46,0.2,5.6,0,0.00039666,3963.8,0.00020752,555.35,3.8629e-05,-713.61,-0.0003838,-3887.6,0.00014284
47,0.2,5.8,0,0.00034529,3450.5,0.00013723,289.75,0.00010041,13.084,-0.0003393,-3290.7,9.0131e-05
48,0.4,0.2,0,0.00041506,4147.8,0.00015192,136.9,0.00012391,-73.548,-0.00041358,-4112.1,0.00039392
49,0.4,0.4,0,0.00040125,4009.8,0.00014763,-122,9.4264e-05,-522.94,-0.00041072,-4317.2,0.00054937
50,0.4,0.6,0,0.00041682,4165.4,0.00017253,-166.53,5.7285e-05,-1032.4,-0.00043041,-4696.8,0.00066131
51,0.4,0.8,0,0.00044711,4468,0.00019678,-191.19,3.5993e-05,-1399.3,-0.00046173,-5139,0.00074764
52,0.4,1,0,0.00048253,4822,0.00021893,-209.62,2.4366e-05,-1671.5,-0.00049761,-5593.4,0.00081906
53,0.4,1.2,0,0.00051923,5188.7,0.00023933,-224.79,1.8021e-05,-1887.6,-0.00053477,-6041.1,0.00088117
54,0.4,1.4,0,0.00055552,5551.4,0.0002584,-237.84,1.4358e-05,-2071.5,-0.0005716,-6474.1,0.0009367
55,0.4,1.6,0,0.00059048,5900.7,0.00027626,-249.34,1.2037e-05,-2234.6,-0.00060711,-6886.6,0.0009869
56,0.4,1.8,0,0.00062336,6229.3,0.0002928,-259.58,1.0493e-05,-2380.7,-0.00064055,-7272.4,0.0010323
57,0.4,2,0,0.00065346,6530.1,0.0003077,-268.7,9.6362e-06,-2508.2,-0.00067121,-7623.9,0.001073
58,0.4,2.2,0,0.00068,6795.3,0.00032056,-276.74,9.5268e-06,-2613.7,-0.00069831,-7932.2,0.0011088
59,0.4,2.4,0,0.0007021,7016.1,0.00033097,-283.56,1.0092e-05,-2694.5,-0.00072095,-8187.3,0.0011388
60,0.4,2.6,0,0.00071879,7182.9,0.00033861,-288.85,1.1014e-05,-2750.3,-0.00073811,-8378.9,0.0011618
61,0.4,2.8,0,0.0007292,7287,0.00034327,-292.23,1.1832e-05,-2782.5,-0.00074884,-8497.9,0.0011764
62,0.4,3,0,0.00073275,7322.4,0.00034483,-293.4,1.2154e-05,-2793,-0.0007525,-8538.3,0.0011814
63,0.4,3.2,0,0.0007292,7287,0.00034327,-292.23,1.1832e-05,-2782.5,-0.00074884,-8497.9,0.0011764
64,0.4,3.4,0,0.00071879,7182.9,0.00033861,-288.85,1.1014e-05,-2750.3,-0.00073811,-8378.9,0.0011618
65,0.4,3.6,0,0.0007021,7016.1,0.00033097,-283.56,1.0092e-05,-2694.5,-0.00072095,-8187.3,0.0011388
66,0.4,3.8,0,0.00068,6795.3,0.00032056,-276.74,9.5267e-06,-2613.7,-0.00069831,-7932.2,0.0011088
67,0.4,4,0,0.00065346,6530.1,0.0003077,-268.7,9.6362e-06,-2508.2,-0.00067121,-7623.8,0.001073
