Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.1	2.2	0.	398.49
2	5.1	2.4	0.	285.69
3	5.1	2.6	0.	224.9
4	5.1	2.8	0.	195.7
5	5.1	3.	0.	186.65
6	5.1	3.2	0.	195.7
7	5.1	3.4	0.	224.9
8	5.1	3.6	0.	285.69
9	5.1	3.8	0.	398.49
10	5.2667	2.2	0.	340.05
11	5.2667	2.4	0.	269.24
12	5.2667	2.6	0.	217.74
13	5.2667	2.8	0.	191.9
14	5.2667	3.	0.	183.75
15	5.2667	3.2	0.	191.9
16	5.2667	3.4	0.	217.74
17	5.2667	3.6	0.	269.24
18	5.2667	3.8	0.	340.05
19	4.9038	5.8	0.	39.495
20	4.9038	5.6	0.	85.496
21	4.9038	5.4	0.	157.18
22	4.9038	5.2	0.	243.37
23	4.9038	5.	0.	344.74
24	4.9038	4.8	0.	467.1
25	4.9038	4.6	0.	616.07
26	4.9038	4.4	0.	827.41
27	4.9038	4.2	0.	969.13
28	4.9038	4.	0.	652.38
29	4.9038	3.8	0.	284.55
30	4.9038	3.6	0.	216.59
31	4.9038	3.4	0.	172.63
32	4.9038	3.2	0.	154.36
33	4.9038	3.	0.	148.24
34	4.9038	2.8	0.	154.36
35	4.9038	2.6	0.	172.63
36	4.9038	2.4	0.	216.59
37	4.9038	2.2	0.	284.55
38	4.9038	2.	0.	652.38
39	4.9038	1.8	0.	969.13
40	4.9038	1.6	0.	827.41
41	4.9038	1.4	0.	616.07
42	4.9038	1.2	0.	467.1
43	4.9038	1.	0.	344.74
44	4.9038	0.8	0.	243.37
45	4.9038	0.6	0.	157.18
46	4.9038	0.4	0.	85.496
47	4.9038	0.2	0.	39.495
48	4.7077	5.8	0.	28.497
49	4.7077	5.6	0.	47.23
50	4.7077	5.4	0.	92.498
51	4.7077	5.2	0.	153.13
52	4.7077	5.	0.	224.21
53	4.7077	4.8	0.	303.72
54	4.7077	4.6	0.	383.25
55	4.7077	4.4	0.	445.68
56	4.7077	4.2	0.	434.27
57	4.7077	4.	0.	278.02
58	4.7077	3.8	0.	149.85
59	4.7077	3.6	0.	103.51
60	4.7077	3.4	0.	90.344
61	4.7077	3.2	0.	83.142
62	4.7077	3.	0.	81.106
63	4.7077	2.8	0.	83.143
64	4.7077	2.6	0.	90.345
65	4.7077	2.4	0.	103.51
66	4.7077	2.2	0.	149.85
67	4.7077	2.	0.	278.02
68	4.7077	1.8	0.	434.27
69	4.7077	1.6	0.	445.68
70	4.7077	1.4	0.	383.25
71	4.7077	1.2	0.	303.72
72	4.7077	1.	0.	224.21
73	4.7077	0.8	0.	153.13
74	4.7077	0.6	0.	92.498
75	4.7077	0.4	0.	47.23
76	4.7077	0.2	0.	28.497
77	4.5115	5.8	0.	28.062
78	4.5115	5.6	0.	38.965
79	4.5115	5.4	0.	67.077
80	4.5115	5.2	0.	106.82
81	4.5115	5.	0.	153.
82	4.5115	4.8	0.	199.36
83	4.5115	4.6	0.	236.43
84	4.5115	4.4	0.	244.82
85	4.5115	4.2	0.	204.78
86	4.5115	4.	0.	127.63
87	4.5115	3.8	0.	57.565
88	4.5115	3.6	0.	23.229
89	4.5115	3.4	0.	13.15
90	4.5115	3.2	0.	10.11
91	4.5115	3.	0.	9.4762
92	4.5115	2.8	0.	10.11
93	4.5115	2.6	0.	13.15
94	4.5115	2.4	0.	23.229
95	4.5115	2.2	0.	57.565
96	4.5115	2.	0.	127.63
97	4.5115	1.8	0.	204.78
98	4.5115	1.6	0.	244.82
99	4.5115	1.4	0.	236.43
100	4.5115	1.2	0.	199.36
101	4.5115	1.	0.	153.
102	4.5115	0.8	0.	106.82
103	4.5115	0.6	0.	67.077
104	4.5115	0.4	0.	38.965
105	4.5115	0.2	0.	28.062
106	4.3154	5.8	0.	27.487
107	4.3154	5.6	0.	35.602
108	4.3154	5.4	0.	52.887
109	4.3154	5.2	0.	76.385
110	4.3154	5.	0.	102.29
111	4.3154	4.8	0.	124.85
112	4.3154	4.6	0.	136.2
113	4.3154	4.4	0.	126.91
114	4.3154	4.2	0.	91.522
115	4.3154	4.	0.	41.508
116	4.3154	3.8	0.	3.7543
117	4.3154	3.6	0.	0.33745
118	4.3154	3.4	0.	0.2058
119	4.3154	3.2	0.	0.16315
120	4.3154	3.	0.	0.13046
121	4.3154	2.8	0.	0.16315
122	4.3154	2.6	0.	0.20579
123	4.3154	2.4	0.	0.33745
124	4.3154	2.2	0.	3.7543
125	4.3154	2.	0.	41.508
126	4.3154	1.8	0.	91.522
127	4.3154	1.6	0.	126.91
128	4.3154	1.4	0.	136.2
129	4.3154	1.2	0.	124.85
130	4.3154	1.	0.	102.29
131	4.3154	0.8	0.	76.385
132	4.3154	0.6	0.	52.887
133	4.3154	0.4	0.	35.602
134	4.3154	0.2	0.	27.487
135	4.1192	5.8	0.	25.353
136	4.1192	5.6	0.	31.589
137	4.1192	5.4	0.	41.484
138	4.1192	5.2	0.	53.208
139	4.1192	5.	0.	64.307
140	4.1192	4.8	0.	70.795
141	4.1192	4.6	0.	67.719
142	4.1192	4.4	0.	50.926
143	4.1192	4.2	0.	21.501
144	4.1192	4.	0.	1.9323
145	4.1192	3.8	0.	0.3977
146	4.1192	3.6	0.	0.27521
147	4.1192	3.4	0.	0.1914
148	4.1192	3.2	0.	0.13137
149	4.1192	3.	0.	0.12924
150	4.1192	2.8	0.	0.13137
151	4.1192	2.6	0.	0.1914
152	4.1192	2.4	0.	0.27521
153	4.1192	2.2	0.	0.3977
154	4.1192	2.	0.	1.9322
155	4.1192	1.8	0.	21.501
156	4.1192	1.6	0.	50.926
157	4.1192	1.4	0.	67.719
158	4.1192	1.2	0.	70.795
159	4.1192	1.	0.	64.307
160	4.1192	0.8	0.	53.208
161	4.1192	0.6	0.	41.484
162	4.1192	0.4	0.	31.589
163	4.1192	0.2	0.	25.353
164	3.9231	5.8	0.	22.086
165	3.9231	5.6	0.	26.094
166	3.9231	5.4	0.	30.369
167	3.9231	5.2	0.	33.638
168	3.9231	5.	0.	34.496
169	3.9231	4.8	0.	30.649
170	3.9231	4.6	0.	19.87
171	3.9231	4.4	0.	5.0144
172	3.9231	4.2	0.	1.1455
173	3.9231	4.	0.	0.54047
174	3.9231	3.8	0.	0.31863
175	3.9231	3.6	0.	0.17724
176	3.9231	3.4	0.	0.12044
177	3.9231	3.2	0.	0.10618
178	3.9231	3.	0.	9.9519e-002
179	3.9231	2.8	0.	0.10618
180	3.9231	2.6	0.	0.12044
181	3.9231	2.4	0.	0.17724
182	3.9231	2.2	0.	0.31863
183	3.9231	2.	0.	0.54047
184	3.9231	1.8	0.	1.1455
185	3.9231	1.6	0.	5.0144
186	3.9231	1.4	0.	19.87
187	3.9231	1.2	0.	30.649
188	3.9231	1.	0.	34.496
189	3.9231	0.8	0.	33.638
190	3.9231	0.6	0.	30.368
191	3.9231	0.4	0.	26.094
192	3.9231	0.2	0.	22.086
193	3.7269	5.8	0.	18.139
194	3.7269	5.6	0.	19.353
195	3.7269	5.4	0.	18.971
196	3.7269	5.2	0.	16.124
197	3.7269	5.	0.	10.471
198	3.7269	4.8	0.	3.6581
199	3.7269	4.6	0.	1.2203
200	3.7269	4.4	0.	0.62038
201	3.7269	4.2	0.	0.37375
202	3.7269	4.	0.	0.23357
203	3.7269	3.8	0.	0.1512
204	3.7269	3.6	0.	0.1107
205	3.7269	3.4	0.	8.718e-002
206	3.7269	3.2	0.	7.4503e-002
207	3.7269	3.	0.	7.1164e-002
208	3.7269	2.8	0.	7.4503e-002
209	3.7269	2.6	0.	8.718e-002
210	3.7269	2.4	0.	0.1107
211	3.7269	2.2	0.	0.1512
212	3.7269	2.	0.	0.23357
213	3.7269	1.8	0.	0.37375
214	3.7269	1.6	0.	0.62038
215	3.7269	1.4	0.	1.2203
216	3.7269	1.2	0.	3.6581
217	3.7269	1.	0.	10.471
218	3.7269	0.8	0.	16.124
219	3.7269	0.6	0.	18.971
220	3.7269	0.4	0.	19.353
221	3.7269	0.2	0.	18.139
222	3.5308	5.8	0.	13.929
223	3.5308	5.6	0.	11.901
224	3.5308	5.4	0.	7.691
225	3.5308	5.2	0.	2.6781
226	3.5308	5.	0.	1.0052
227	3.5308	4.8	0.	0.57633
228	3.5308	4.6	0.	0.38643
229	3.5308	4.4	0.	0.27525
230	3.5308	4.2	0.	0.19907
231	3.5308	4.	0.	0.14459
232	3.5308	3.8	0.	0.10429
233	3.5308	3.6	0.	7.5453e-002
234	3.5308	3.4	0.	5.8831e-002
235	3.5308	3.2	0.	5.0976e-002
236	3.5308	3.	0.	4.8678e-002
237	3.5308	2.8	0.	5.0976e-002
238	3.5308	2.6	0.	5.8831e-002
239	3.5308	2.4	0.	7.5453e-002
240	3.5308	2.2	0.	0.10429
241	3.5308	2.	0.	0.14459
242	3.5308	1.8	0.	0.19907
243	3.5308	1.6	0.	0.27525
244	3.5308	1.4	0.	0.38643
245	3.5308	1.2	0.	0.57633
246	3.5308	1.	0.	1.0052
247	3.5308	0.8	0.	2.678
248	3.5308	0.6	0.	7.691
249	3.5308	0.4	0.	11.901
250	3.5308	0.2	0.	13.929
251	3.3346	5.8	0.	9.7839
252	3.3346	5.6	0.	4.5486
253	3.3346	5.4	0.	1.1094
254	3.3346	5.2	0.	0.53877
255	3.3346	5.	0.	0.36198
256	3.3346	4.8	0.	0.26893
257	3.3346	4.6	0.	0.207
258	3.3346	4.4	0.	0.16029
259	3.3346	4.2	0.	0.1228
260	3.3346	4.	0.	9.2057e-002
261	3.3346	3.8	0.	6.8206e-002
262	3.3346	3.6	0.	5.1359e-002
263	3.3346	3.4	0.	4.0422e-002
264	3.3346	3.2	0.	3.4494e-002
265	3.3346	3.	0.	3.2668e-002
266	3.3346	2.8	0.	3.4494e-002
267	3.3346	2.6	0.	4.0422e-002
268	3.3346	2.4	0.	5.1359e-002
269	3.3346	2.2	0.	6.8205e-002
270	3.3346	2.	0.	9.2057e-002
271	3.3346	1.8	0.	0.1228
272	3.3346	1.6	0.	0.16029
273	3.3346	1.4	0.	0.207
274	3.3346	1.2	0.	0.26893
275	3.3346	1.	0.	0.36198
276	3.3346	0.8	0.	0.53877
277	3.3346	0.6	0.	1.1094
278	3.3346	0.4	0.	4.5485
279	3.3346	0.2	0.	9.7839
280	3.1385	5.8	0.	6.003
281	3.1385	5.6	0.	0.87427
282	3.1385	5.4	0.	0.38709
283	3.1385	5.2	0.	0.27131
284	3.1385	5.	0.	0.20903
285	3.1385	4.8	0.	0.16742
286	3.1385	4.6	0.	0.13498
287	3.1385	4.4	0.	0.10804
288	3.1385	4.2	0.	8.4866e-002
289	3.1385	4.	0.	6.511e-002
290	3.1385	3.8	0.	4.8902e-002
291	3.1385	3.6	0.	3.6566e-002
292	3.1385	3.4	0.	2.8254e-002
293	3.1385	3.2	0.	2.3592e-002
294	3.1385	3.	0.	2.2101e-002
295	3.1385	2.8	0.	2.3592e-002
296	3.1385	2.6	0.	2.8254e-002
297	3.1385	2.4	0.	3.6566e-002
298	3.1385	2.2	0.	4.8902e-002
299	3.1385	2.	0.	6.5109e-002
300	3.1385	1.8	0.	8.4866e-002
301	3.1385	1.6	0.	0.10804
302	3.1385	1.4	0.	0.13498
303	3.1385	1.2	0.	0.16742
304	3.1385	1.	0.	0.20903
305	3.1385	0.8	0.	0.27131
306	3.1385	0.6	0.	0.38709
