Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	5.1	2.2	0.	1.0805e-004
2	5.1	2.4	0.	8.2975e-005
3	5.1	2.6	0.	7.5602e-005
4	5.1	2.8	0.	7.1601e-005
5	5.1	3.	0.	7.053e-005
6	5.1	3.2	0.	7.1601e-005
7	5.1	3.4	0.	7.5602e-005
8	5.1	3.6	0.	8.2975e-005
9	5.1	3.8	0.	1.0805e-004
10	5.2667	2.2	0.	1.0808e-004
11	5.2667	2.4	0.	8.2973e-005
12	5.2667	2.6	0.	7.5277e-005
13	5.2667	2.8	0.	7.1146e-005
14	5.2667	3.	0.	7.0042e-005
15	5.2667	3.2	0.	7.1146e-005
16	5.2667	3.4	0.	7.5277e-005
17	5.2667	3.6	0.	8.2973e-005
18	5.2667	3.8	0.	1.0808e-004
19	4.9038	5.8	0.	6.0519e-006
20	4.9038	5.6	0.	8.0593e-006
21	4.9038	5.4	0.	9.3295e-006
22	4.9038	5.2	0.	1.0342e-005
23	4.9038	5.	0.	1.124e-005
24	4.9038	4.8	0.	1.2345e-005
25	4.9038	4.6	0.	1.3629e-005
26	4.9038	4.4	0.	1.7239e-005
27	4.9038	4.2	0.	2.6914e-005
28	4.9038	4.	0.	5.1034e-005
29	4.9038	3.8	0.	7.9702e-005
30	4.9038	3.6	0.	7.6079e-005
31	4.9038	3.4	0.	7.2447e-005
32	4.9038	3.2	0.	6.9916e-005
33	4.9038	3.	0.	6.9244e-005
34	4.9038	2.8	0.	6.9916e-005
35	4.9038	2.6	0.	7.2447e-005
36	4.9038	2.4	0.	7.6078e-005
37	4.9038	2.2	0.	7.9702e-005
38	4.9038	2.	0.	5.1034e-005
39	4.9038	1.8	0.	2.6913e-005
40	4.9038	1.6	0.	1.7239e-005
41	4.9038	1.4	0.	1.3629e-005
42	4.9038	1.2	0.	1.2345e-005
43	4.9038	1.	0.	1.124e-005
44	4.9038	0.8	0.	1.0342e-005
45	4.9038	0.6	0.	9.3295e-006
46	4.9038	0.4	0.	8.0593e-006
47	4.9038	0.2	0.	6.0519e-006
48	4.7077	5.8	0.	1.1508e-005
49	4.7077	5.6	0.	1.2775e-005
50	4.7077	5.4	0.	1.4056e-005
51	4.7077	5.2	0.	1.5384e-005
52	4.7077	5.	0.	1.6941e-005
53	4.7077	4.8	0.	1.9013e-005
54	4.7077	4.6	0.	2.2241e-005
55	4.7077	4.4	0.	2.8106e-005
56	4.7077	4.2	0.	3.8368e-005
57	4.7077	4.	0.	5.4108e-005
58	4.7077	3.8	0.	6.4464e-005
59	4.7077	3.6	0.	6.7031e-005
60	4.7077	3.4	0.	6.7376e-005
61	4.7077	3.2	0.	6.6789e-005
62	4.7077	3.	0.	6.6537e-005
63	4.7077	2.8	0.	6.6789e-005
64	4.7077	2.6	0.	6.7376e-005
65	4.7077	2.4	0.	6.7031e-005
66	4.7077	2.2	0.	6.4464e-005
67	4.7077	2.	0.	5.4108e-005
68	4.7077	1.8	0.	3.8368e-005
69	4.7077	1.6	0.	2.8106e-005
