Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	4.4418	2.5408	0.	2.1942e-004
2	5.135	3.2958	0.	1.5226e-004
3	5.8115	1.3594	0.	9.5163e-005
4	3.5926	0.49315	0.	9.4623e-005
5	3.5817	1.657	0.	1.2409e-004
6	5.6928	0.52987	0.	6.4471e-005
7	3.6052	4.858	0.	9.5417e-005
8	2.7801	4.0677	0.	1.1295e-004
9	5.7263	4.649	0.	1.0541e-004
10	5.3875	5.0498	0.	6.7758e-005
11	3.34	5.3162	0.	9.3624e-005
12	7.5611	3.5014	0.	7.6428e-005
13	6.2244	3.3626	0.	1.1756e-004
14	2.5884	1.3235	0.	1.1983e-004
15	5.5785	5.4612	0.	7.1881e-005
16	2.288	5.0404	0.	1.3057e-004
17	1.3465	3.7249	0.	1.5043e-004
18	1.3681	1.3387	0.	1.4242e-004
19	6.6316	0.73736	0.	8.2097e-005
20	7.5029	1.2082	0.	7.5577e-005
21	8.9336	1.1955	0.	6.5861e-005
22	10.196	1.2009	0.	5.5709e-005
23	11.403	1.1959	0.	4.677e-005
24	12.588	1.1873	0.	3.8699e-005
25	13.753	1.1804	0.	3.1421e-005
26	14.896	1.1766	0.	2.4999e-005
27	16.035	1.176	0.	1.9355e-005
28	17.169	1.1778	0.	1.4469e-005
29	18.305	1.1813	0.	1.0324e-005
30	19.438	1.1867	0.	6.9277e-006
31	20.575	1.1902	0.	4.2773e-006
32	21.713	1.1902	0.	2.3759e-006
33	22.859	1.1956	0.	1.2399e-006
34	1.4355	2.583	0.	1.4807e-004
35	22.851	2.394	0.	1.5778e-006
36	22.851	3.6009	0.	1.5763e-006
37	22.854	4.8082	0.	1.2431e-006
38	21.713	4.794	0.	2.3809e-006
39	20.571	4.7933	0.	4.2895e-006
40	19.433	4.7522	0.	6.948e-006
41	18.297	4.7176	0.	1.0356e-005
42	17.164	4.6992	0.	1.4496e-005
43	16.032	4.6923	0.	1.9365e-005
44	14.904	4.6928	0.	2.4956e-005
45	13.773	4.6946	0.	3.1328e-005
46	12.603	4.7584	0.	3.8607e-005
47	11.404	4.7546	0.	4.6872e-005
48	10.183	4.7539	0.	5.5758e-005
49	8.9005	4.75	0.	6.6904e-005
50	7.4007	4.6721	0.	7.723e-005
51	6.594	5.2402	0.	7.833e-005
52	7.554	2.39	0.	7.6458e-005
53	8.8306	2.3545	0.	6.649e-005
54	10.107	2.3794	0.	5.6039e-005
55	11.357	2.3747	0.	4.6833e-005
56	12.572	2.3581	0.	3.861e-005
57	13.744	2.3518	0.	3.1402e-005
58	14.897	2.36	0.	2.497e-005
59	16.032	2.36	0.	1.9369e-005
60	17.167	2.3628	0.	1.4511e-005
61	18.303	2.368	0.	1.0389e-005
62	19.437	2.3737	0.	7.0178e-006
63	20.573	2.3808	0.	4.4199e-006
64	21.71	2.3893	0.	2.5954e-006
65	21.7	3.5937	0.	2.6066e-006
66	20.57	3.5827	0.	4.426e-006
67	19.43	3.5572	0.	7.0404e-006
68	18.297	3.5426	0.	1.0408e-005
69	17.164	3.5319	0.	1.4523e-005
70	16.03	3.5258	0.	1.9376e-005
71	14.9	3.5252	0.	2.4956e-005
72	13.759	3.5205	0.	3.1315e-005
73	12.563	3.5503	0.	3.867e-005
74	11.341	3.5608	0.	4.6982e-005
75	10.09	3.5609	0.	5.6098e-005
76	8.824	3.5632	0.	6.6716e-005
77	6.1073	4.1286	0.	1.0283e-004
78	3.912	0.99901	0.	7.9797e-005
