Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.2842,2.7838,0,0.00011756,1174.8,4.83e-05,88.252,3.0309e-05,-46.925,-0.00011627,-1148.3,0.021025
2,5.9716,3.9551,0,0.00010314,1030.7,5.0365e-05,112.39,1.4373e-05,-158.04,-0.00010122,-1026.5,0.041239
3,3.5967,1.36,0,7.8687e-05,786.32,2.4178e-05,-155.84,1.4515e-05,-228.44,-8.4972e-05,-975.94,0.015007
4,5.2624,2.8377,0,0.00017789,1777.7,8.085e-05,270.08,4.4646e-05,-1.9497,-0.00017176,-1627.9,0.031982
5,5.5908,2.8598,0,0.00013591,1358.2,6.6288e-05,472.08,5.1542e-05,361.28,-0.00012139,-938.09,0.036488
6,21.324,3.1133,0,3.4797e-06,34.773,1.7211e-06,4.4581,5.0931e-07,-4.6467,-3.3923e-06,-33.962,0.36447
7,18.648,3.2265,0,9.7745e-06,97.677,3.8745e-06,5.6471,2.6167e-06,-3.803,-9.7087e-06,-96.412,0.30064
8,15.954,3.1129,0,1.9925e-05,199.11,6.4647e-06,-5.02,6.3025e-06,-6.2388,-2.0116e-05,-204.74,0.2382
9,13.155,2.9937,0,3.3231e-05,332.08,1.2278e-05,18.358,1.0412e-05,4.3387,-3.2822e-05,-320.51,0.17644
10,10.16,3.0383,0,3.7751e-05,377.25,1.5071e-05,4.9665,8.2725e-06,-46.116,-3.8191e-05,-395.22,0.11579
11,6.3032,2.8691,0,8.4233e-05,841.75,2.6002e-05,-321.85,-1.3842e-07,-518.26,-9.6787e-05,-1244.4,0.047345
12,4.3053,1.8782,0,0.00011603,1159.5,4.9898e-05,194.54,3.6186e-05,91.518,-0.00011082,-1013,0.021209
13,1.9067,2.8915,0,0.00010434,1042.7,6.3385e-05,283.05,5.1393e-06,-154.59,-9.5016e-05,-907.12,0.0044789
14,3.4755,2.7302,0,0.00011076,1106.8,3.3321e-05,-143.7,2.8826e-05,-177.48,-0.00011618,-1267,0.014067
15,6.6851,2.0004,0,5.3948e-05,539.11,2.0711e-05,-52.668,7.4676e-06,-152.17,-5.6739e-05,-634.6,0.054026
16,7.868,1.2797,0,4.9365e-05,493.31,2.8713e-05,114.48,3.259e-06,-76.775,-4.5858e-05,-445.82,0.074747
17,6.292,4.8861,0,5.0069e-05,500.34,3.4906e-05,235.52,3.0563e-06,-3.7822,-4.163e-05,-339.53,0.045275
18,6.292,4.8861,0.1,5.0069e-05,500.34,4.163e-05,339.53,-3.0563e-06,3.7822,-3.4906e-05,-235.52,0.045275
19,7.868,1.2797,0.1,4.9365e-05,493.31,4.5858e-05,445.82,-3.259e-06,76.775,-2.8713e-05,-114.48,0.074747
20,6.6851,2.0004,0.1,5.3948e-05,539.11,5.6739e-05,634.6,-7.4676e-06,152.17,-2.0711e-05,52.668,0.054026
21,3.4755,2.7302,0.1,0.00011076,1106.8,0.00011618,1267,-2.8826e-05,177.48,-3.3321e-05,143.7,0.014067
22,1.9067,2.8915,0.1,0.00010434,1042.7,9.5016e-05,907.12,-5.1393e-06,154.59,-6.3385e-05,-283.05,0.0044789
23,4.3053,1.8782,0.1,0.00011603,1159.5,0.00011082,1013,-3.6186e-05,-91.518,-4.9898e-05,-194.54,0.021209
24,6.3032,2.8691,0.1,8.4233e-05,841.75,9.6787e-05,1244.4,1.3842e-07,518.26,-2.6002e-05,321.85,0.047345
25,10.16,3.0383,0.1,3.7751e-05,377.25,3.8191e-05,395.22,-8.2725e-06,46.116,-1.5071e-05,-4.9665,0.11579
26,13.155,2.9937,0.1,3.3231e-05,332.08,3.2822e-05,320.51,-1.0412e-05,-4.3387,-1.2278e-05,-18.358,0.17644
27,15.954,3.1129,0.1,1.9925e-05,199.11,2.0116e-05,204.74,-6.3025e-06,6.2388,-6.4647e-06,5.02,0.2382
28,18.648,3.2265,0.1,9.7745e-06,97.677,9.7087e-06,96.412,-2.6167e-06,3.803,-3.8745e-06,-5.6471,0.30064
29,21.324,3.1133,0.1,3.4797e-06,34.773,3.3923e-06,33.962,-5.0931e-07,4.6467,-1.7211e-06,-4.4581,0.36447
30,5.5908,2.8598,0.1,0.00013591,1358.2,0.00012139,938.09,-5.1542e-05,-361.28,-6.6288e-05,-472.08,0.036488
31,5.2624,2.8377,0.1,0.00017789,1777.7,0.00017176,1627.9,-4.4646e-05,1.9497,-8.085e-05,-270.08,0.031982
32,3.5967,1.36,0.1,7.8687e-05,786.32,8.4972e-05,975.94,-1.4515e-05,228.44,-2.4178e-05,155.84,0.015007
33,5.9716,3.9551,0.1,0.00010314,1030.7,0.00010122,1026.5,-1.4373e-05,158.04,-5.0365e-05,-112.39,0.041239
34,4.2842,2.7838,0.1,0.00011756,1174.8,0.00011627,1148.3,-3.0309e-05,46.925,-4.83e-05,-88.252,0.021025
35,5.2667,5,0.1,5.42e-05,541.63,5.3968e-05,537.16,-1.5169e-05,17.698,-2.0745e-05,-24.199,0.028739
36,5.2667,4.5,0.1,0.0001706,1704.9,0.00017597,1873.6,-3.9542e-05,254.29,-6.0821e-05,94.404,0.0297
37,5.2667,4,0.1,0.00031405,3138.3,0.00031864,3336.9,-5.9952e-05,492.28,-0.00012942,-29.659,0.030626
38,5.1,4,0.1,0.00030586,3056.5,0.00032714,3740.1,-4.2924e-05,959.55,-0.00010842,467.45,0.028464
39,5.1,4.5,0.1,0.00018623,1861,0.00018731,2039.6,-9.9339e-06,557.64,-9.0673e-05,-49.006,0.027491
40,5.1,5,0.1,0.00015835,1582.4,0.00016921,1954.1,-1.5433e-05,566.7,-6.0171e-05,230.56,0.026557
