Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	23.5	2.1818	0.	-592.22
2	23.5	2.3636	0.	-342.19
3	23.5	2.5455	0.	-248.29
4	23.5	2.7273	0.	-203.05
5	23.5	2.9091	0.	-184.9
6	23.5	3.0909	0.	-184.9
7	23.5	3.2727	0.	-203.05
8	23.5	3.4545	0.	-248.29
9	23.5	3.6364	0.	-342.19
10	23.5	3.8182	0.	-592.22
11	23.833	2.	0.	-1070.5
12	23.833	4.	0.	-1070.5
13	23.316	5.8182	0.	-41.191
14	23.316	5.6364	0.	-53.708
15	23.316	5.4545	0.	-67.583
16	23.316	5.2727	0.	-81.698
17	23.316	5.0909	0.	-96.028
18	23.316	4.9091	0.	-110.94
19	23.316	4.7273	0.	-127.05
20	23.316	4.5455	0.	-147.13
21	23.316	4.3636	0.	-173.66
22	23.316	4.1818	0.	-242.34
23	23.316	4.	0.	-363.85
24	23.316	3.8182	0.	-356.03
25	23.316	3.6364	0.	-294.88
26	23.316	3.4545	0.	-251.57
27	23.316	3.2727	0.	-227.46
28	23.316	3.0909	0.	-217.09
29	23.316	2.9091	0.	-217.09
30	23.316	2.7273	0.	-227.46
31	23.316	2.5455	0.	-251.57
32	23.316	2.3636	0.	-294.88
33	23.316	2.1818	0.	-356.03
34	23.316	2.	0.	-363.85
35	23.316	1.8182	0.	-242.34
36	23.316	1.6364	0.	-173.66
37	23.316	1.4545	0.	-147.13
38	23.316	1.2727	0.	-127.05
39	23.316	1.0909	0.	-110.94
40	23.316	0.90909	0.	-96.028
41	23.316	0.72727	0.	-81.698
42	23.316	0.54545	0.	-67.583
43	23.316	0.36364	0.	-53.708
44	23.316	0.18182	0.	-41.191
45	23.133	5.8182	0.	-79.488
46	23.133	5.6364	0.	-87.871
47	23.133	5.4545	0.	-98.938
48	23.133	5.2727	0.	-111.77
49	23.133	5.0909	0.	-126.01
50	23.133	4.9091	0.	-141.94
51	23.133	4.7273	0.	-160.74
52	23.133	4.5455	0.	-184.18
53	23.133	4.3636	0.	-218.9
54	23.133	4.1818	0.	-260.09
55	23.133	4.	0.	-297.19
56	23.133	3.8182	0.	-302.6
57	23.133	3.6364	0.	-283.07
58	23.133	3.4545	0.	-261.89
59	23.133	3.2727	0.	-249.23
60	23.133	3.0909	0.	-243.43
61	23.133	2.9091	0.	-243.43
62	23.133	2.7273	0.	-249.23
63	23.133	2.5455	0.	-261.89
64	23.133	2.3636	0.	-283.07
65	23.133	2.1818	0.	-302.6
66	23.133	2.	0.	-297.19
67	23.133	1.8182	0.	-260.09
68	23.133	1.6364	0.	-218.9
69	23.133	1.4545	0.	-184.18
70	23.133	1.2727	0.	-160.74
71	23.133	1.0909	0.	-141.94
72	23.133	0.90909	0.	-126.01
73	23.133	0.72727	0.	-111.77
74	23.133	0.54545	0.	-98.938
75	23.133	0.36364	0.	-87.871
76	23.133	0.18182	0.	-79.488
77	22.949	5.8182	0.	-123.3
78	22.949	5.6364	0.	-130.5
79	22.949	5.4545	0.	-140.2
80	22.949	5.2727	0.	-152.26
81	22.949	5.0909	0.	-166.48
82	22.949	4.9091	0.	-183.04
83	22.949	4.7273	0.	-202.53
84	22.949	4.5455	0.	-225.92
85	22.949	4.3636	0.	-252.83
86	22.949	4.1818	0.	-279.77
87	22.949	4.	0.	-297.6
88	22.949	3.8182	0.	-300.
89	22.949	3.6364	0.	-291.67
90	22.949	3.4545	0.	-280.96
91	22.949	3.2727	0.	-273.25
92	22.949	3.0909	0.	-269.61
93	22.949	2.9091	0.	-269.61
94	22.949	2.7273	0.	-273.25
95	22.949	2.5455	0.	-280.96
96	22.949	2.3636	0.	-291.67
97	22.949	2.1818	0.	-300.
98	22.949	2.	0.	-297.6
99	22.949	1.8182	0.	-279.77
100	22.949	1.6364	0.	-252.83
101	22.949	1.4545	0.	-225.92
102	22.949	1.2727	0.	-202.53
103	22.949	1.0909	0.	-183.04
104	22.949	0.90909	0.	-166.48
105	22.949	0.72727	0.	-152.26
106	22.949	0.54545	0.	-140.2
107	22.949	0.36364	0.	-130.5
108	22.949	0.18182	0.	-123.3
109	22.766	5.8182	0.	-169.57
110	22.766	5.6364	0.	-176.19
111	22.766	5.4545	0.	-185.09
112	22.766	5.2727	0.	-196.39
113	22.766	5.0909	0.	-209.99
114	22.766	4.9091	0.	-225.9
115	22.766	4.7273	0.	-244.1
116	22.766	4.5455	0.	-264.28
117	22.766	4.3636	0.	-285.04
118	22.766	4.1818	0.	-302.96
119	22.766	4.	0.	-314.
120	22.766	3.8182	0.	-316.24
121	22.766	3.6364	0.	-311.95
122	22.766	3.4545	0.	-305.65
123	22.766	3.2727	0.	-300.61
124	22.766	3.0909	0.	-298.02
125	22.766	2.9091	0.	-298.02
126	22.766	2.7273	0.	-300.61
127	22.766	2.5455	0.	-305.65
128	22.766	2.3636	0.	-311.95
129	22.766	2.1818	0.	-316.24
130	22.766	2.	0.	-314.
131	22.766	1.8182	0.	-302.96
132	22.766	1.6364	0.	-285.04
133	22.766	1.4545	0.	-264.28
134	22.766	1.2727	0.	-244.1
135	22.766	1.0909	0.	-225.9
136	22.766	0.90909	0.	-209.99
137	22.766	0.72727	0.	-196.39
138	22.766	0.54545	0.	-185.09
139	22.766	0.36364	0.	-176.19
140	22.766	0.18182	0.	-169.57
141	22.582	5.8182	0.	-217.13
142	22.582	5.6364	0.	-223.21
143	22.582	5.4545	0.	-231.46
144	22.582	5.2727	0.	-241.92
145	22.582	5.0909	0.	-254.46
146	22.582	4.9091	0.	-268.89
147	22.582	4.7273	0.	-284.84
148	22.582	4.5455	0.	-301.5
149	22.582	4.3636	0.	-317.32
150	22.582	4.1818	0.	-330.13
151	22.582	4.	0.	-337.9
152	22.582	3.8182	0.	-340.06
153	22.582	3.6364	0.	-337.98
154	22.582	3.4545	0.	-334.16
155	22.582	3.2727	0.	-330.73
156	22.582	3.0909	0.	-328.84
157	22.582	2.9091	0.	-328.84
158	22.582	2.7273	0.	-330.73
159	22.582	2.5455	0.	-334.16
160	22.582	2.3636	0.	-337.98
161	22.582	2.1818	0.	-340.06
162	22.582	2.	0.	-337.9
163	22.582	1.8182	0.	-330.13
164	22.582	1.6364	0.	-317.32
165	22.582	1.4545	0.	-301.5
166	22.582	1.2727	0.	-284.84
167	22.582	1.0909	0.	-268.89
168	22.582	0.90909	0.	-254.46
169	22.582	0.72727	0.	-241.92
170	22.582	0.54545	0.	-231.46
171	22.582	0.36364	0.	-223.21
172	22.582	0.18182	0.	-217.13
173	22.398	5.8182	0.	-265.1
174	22.398	5.6364	0.	-270.55
175	22.398	5.4545	0.	-278.12
176	22.398	5.2727	0.	-287.61
177	22.398	5.0909	0.	-298.83
178	22.398	4.9091	0.	-311.45
179	22.398	4.7273	0.	-324.95
180	22.398	4.5455	0.	-338.43
181	22.398	4.3636	0.	-350.68
182	22.398	4.1818	0.	-360.29
183	22.398	4.	0.	-366.21
184	22.398	3.8182	0.	-368.3
185	22.398	3.6364	0.	-367.46
186	22.398	3.4545	0.	-365.18
187	22.398	3.2727	0.	-362.91
188	22.398	3.0909	0.	-361.57
189	22.398	2.9091	0.	-361.57
190	22.398	2.7273	0.	-362.91
191	22.398	2.5455	0.	-365.18
192	22.398	2.3636	0.	-367.46
193	22.398	2.1818	0.	-368.3
194	22.398	2.	0.	-366.21
195	22.398	1.8182	0.	-360.29
196	22.398	1.6364	0.	-350.68
197	22.398	1.4545	0.	-338.43
198	22.398	1.2727	0.	-324.95
199	22.398	1.0909	0.	-311.45
200	22.398	0.90909	0.	-298.83
201	22.398	0.72727	0.	-287.61
202	22.398	0.54545	0.	-278.12
203	22.398	0.36364	0.	-270.55
204	22.398	0.18182	0.	-265.1
205	22.215	5.8182	0.	-312.92
