Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	9.6	2.1818	0.	-1.2821e-003
2	9.6	2.3636	0.	-1.0171e-003
3	9.6	2.5455	0.	-8.9861e-004
4	9.6	2.7273	0.	-8.3743e-004
5	9.6	2.9091	0.	-8.1135e-004
6	9.6	3.0909	0.	-8.1135e-004
7	9.6	3.2727	0.	-8.3743e-004
8	9.6	3.4545	0.	-8.9861e-004
9	9.6	3.6364	0.	-1.0171e-003
10	9.6	3.8182	0.	-1.2821e-003
11	9.7667	2.1818	0.	-1.274e-003
12	9.7667	2.3636	0.	-1.0139e-003
13	9.7667	2.5455	0.	-8.9389e-004
14	9.7667	2.7273	0.	-8.3234e-004
15	9.7667	2.9091	0.	-8.0605e-004
16	9.7667	3.0909	0.	-8.0605e-004
17	9.7667	3.2727	0.	-8.3234e-004
18	9.7667	3.4545	0.	-8.9389e-004
19	9.7667	3.6364	0.	-1.0139e-003
20	9.7667	3.8182	0.	-1.274e-003
21	9.4154	5.8182	0.	-7.1991e-005
22	9.4154	5.6364	0.	-1.0229e-004
23	9.4154	5.4545	0.	-1.3892e-004
24	9.4154	5.2727	0.	-1.7913e-004
25	9.4154	5.0909	0.	-2.2417e-004
26	9.4154	4.9091	0.	-2.7657e-004
27	9.4154	4.7273	0.	-3.4074e-004
28	9.4154	4.5455	0.	-4.249e-004
29	9.4154	4.3636	0.	-5.4666e-004
30	9.4154	4.1818	0.	-7.5224e-004
31	9.4154	4.	0.	-9.5855e-004
32	9.4154	3.8182	0.	-9.4966e-004
33	9.4154	3.6364	0.	-8.9655e-004
34	9.4154	3.4545	0.	-8.3506e-004
35	9.4154	3.2727	0.	-7.9876e-004
36	9.4154	3.0909	0.	-7.8145e-004
37	9.4154	2.9091	0.	-7.8145e-004
38	9.4154	2.7273	0.	-7.9876e-004
39	9.4154	2.5455	0.	-8.3506e-004
40	9.4154	2.3636	0.	-8.9655e-004
41	9.4154	2.1818	0.	-9.4966e-004
42	9.4154	2.	0.	-9.5855e-004
43	9.4154	1.8182	0.	-7.5224e-004
44	9.4154	1.6364	0.	-5.4666e-004
45	9.4154	1.4545	0.	-4.249e-004
46	9.4154	1.2727	0.	-3.4074e-004
47	9.4154	1.0909	0.	-2.7657e-004
48	9.4154	0.90909	0.	-2.2417e-004
49	9.4154	0.72727	0.	-1.7913e-004
50	9.4154	0.54545	0.	-1.3892e-004
51	9.4154	0.36364	0.	-1.0229e-004
52	9.4154	0.18182	0.	-7.1991e-005
53	9.2308	5.8182	0.	-1.1276e-004
54	9.2308	5.6364	0.	-1.2961e-004
55	9.2308	5.4545	0.	-1.5669e-004
56	9.2308	5.2727	0.	-1.9032e-004
57	9.2308	5.0909	0.	-2.2995e-004
58	9.2308	4.9091	0.	-2.767e-004
59	9.2308	4.7273	0.	-3.3318e-004
60	9.2308	4.5455	0.	-4.0241e-004
61	9.2308	4.3636	0.	-4.8985e-004
62	9.2308	4.1818	0.	-5.8881e-004
63	9.2308	4.	0.	-6.6804e-004
64	9.2308	3.8182	0.	-7.2576e-004
65	9.2308	3.6364	0.	-7.4458e-004
66	9.2308	3.4545	0.	-7.4178e-004
67	9.2308	3.2727	0.	-7.3265e-004
68	9.2308	3.0909	0.	-7.2674e-004
69	9.2308	2.9091	0.	-7.2674e-004
70	9.2308	2.7273	0.	-7.3265e-004
71	9.2308	2.5455	0.	-7.4178e-004
72	9.2308	2.3636	0.	-7.4458e-004
73	9.2308	2.1818	0.	-7.2576e-004
74	9.2308	2.	0.	-6.6804e-004
75	9.2308	1.8182	0.	-5.8881e-004
76	9.2308	1.6364	0.	-4.8985e-004
77	9.2308	1.4545	0.	-4.0241e-004
78	9.2308	1.2727	0.	-3.3318e-004
79	9.2308	1.0909	0.	-2.767e-004
80	9.2308	0.90909	0.	-2.2995e-004
81	9.2308	0.72727	0.	-1.9032e-004
82	9.2308	0.54545	0.	-1.5669e-004
83	9.2308	0.36364	0.	-1.2961e-004
84	9.2308	0.18182	0.	-1.1276e-004
85	9.0462	5.8182	0.	-1.5552e-004
86	9.0462	5.6364	0.	-1.681e-004
87	9.0462	5.4545	0.	-1.8914e-004
88	9.0462	5.2727	0.	-2.1714e-004
89	9.0462	5.0909	0.	-2.5149e-004
90	9.0462	4.9091	0.	-2.9234e-004
91	9.0462	4.7273	0.	-3.4023e-004
92	9.0462	4.5455	0.	-3.9571e-004
93	9.0462	4.3636	0.	-4.5597e-004
94	9.0462	4.1818	0.	-5.1631e-004
95	9.0462	4.	0.	-5.696e-004
96	9.0462	3.8182	0.	-6.1132e-004
97	9.0462	3.6364	0.	-6.4118e-004
98	9.0462	3.4545	0.	-6.5657e-004
99	9.0462	3.2727	0.	-6.6266e-004
100	9.0462	3.0909	0.	-6.6439e-004
101	9.0462	2.9091	0.	-6.6439e-004
