Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	6.1971	2.8011	0.	-1297.7
2	5.9946	3.2027	0.	-1442.2
3	6.9299	1.4328	0.	-850.32
4	3.8367	3.3492	0.	-1308.
5	7.1585	4.2697	0.	-1014.8
6	4.9351	0.39652	0.	-349.96
7	6.98	0.55881	0.	-581.55
8	4.8716	4.6833	0.	-1125.6
9	6.8243	5.4752	0.	-532.51
10	7.2293	3.6229	0.	-1114.3
11	4.9616	5.3971	0.	-809.91
12	4.5174	1.4651	0.	-968.26
13	3.3857	1.2488	0.	-1217.1
14	4.5029	2.3833	0.	-1250.3
15	8.1499	1.8102	0.	-736.21
16	4.0051	5.1969	0.	-1028.6
17	1.3669	4.7613	0.	-1321.4
18	1.1761	1.1936	0.	-1331.3
19	2.312	1.169	0.	-1404.2
20	7.891	0.96421	0.	-671.25
21	9.2255	0.98061	0.	-623.99
22	10.379	1.0952	0.	-542.43
23	11.445	1.2122	0.	-459.54
24	12.616	1.1946	0.	-382.86
25	13.777	1.1796	0.	-309.87
26	14.934	1.1733	0.	-244.71
27	16.075	1.1799	0.	-187.93
28	17.21	1.1824	0.	-138.89
29	18.337	1.1827	0.	-97.824
30	19.471	1.1922	0.	-63.929
31	20.597	1.1941	0.	-37.489
32	21.734	1.1925	0.	-18.396
33	22.866	1.1954	0.	-6.5399
34	1.3414	3.6042	0.	-1368.8
35	1.2329	2.4023	0.	-1388.6
36	22.857	2.3936	0.	-7.1229
37	22.854	3.6006	0.	-7.1464
38	22.86	4.7959	0.	-6.576
39	21.727	4.7975	0.	-18.5
40	20.592	4.7961	0.	-37.687
41	19.459	4.7986	0.	-64.246
42	18.331	4.7765	0.	-98.135
43	17.203	4.7366	0.	-139.58
44	16.046	4.7279	0.	-189.07
45	14.908	4.7503	0.	-246.19
46	13.742	4.7584	0.	-312.83
47	12.547	4.76	0.	-390.21
48	11.291	4.7301	0.	-478.54
49	10.012	4.7465	0.	-582.33
50	8.4917	4.754	0.	-696.68
51	7.7958	5.3016	0.	-690.31
52	3.5077	2.3369	0.	-1242.9
53	8.4407	3.7388	0.	-767.32
54	2.6824	3.4981	0.	-1351.7
