Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.5078	3.582	0.	1.3124e-004
2	3.5021	3.3027	0.	8.9424e-005
3	4.3458	1.294	0.	4.0269e-005
4	4.1899	4.445	0.	4.2116e-005
5	1.7631	0.7897	0.	3.6717e-005
6	1.8539	2.2696	0.	5.9669e-005
7	3.8985	0.54841	0.	3.1868e-005
8	1.8719	4.8511	0.	4.5886e-005
9	3.9954	5.4717	0.	2.9465e-005
10	3.9871	2.3439	0.	6.304e-005
11	0.86068	3.0578	0.	9.5116e-005
12	1.0412	4.2939	0.	7.9922e-005
13	5.8841	4.118	0.	3.6607e-005
14	0.77607	2.084	0.	9.3343e-005
15	0.82256	1.0312	0.	7.9351e-005
16	4.8251	0.68734	0.	3.4974e-005
17	5.704	1.0132	0.	3.3317e-005
18	6.6806	1.5854	0.	3.0846e-005
19	8.36	1.4339	0.	2.5587e-005
20	9.5217	1.3607	0.	2.0222e-005
21	10.674	1.3166	0.	1.7448e-005
22	11.798	1.2916	0.	1.491e-005
23	12.92	1.2762	0.	1.2596e-005
24	14.029	1.2631	0.	1.0479e-005
25	15.145	1.2348	0.	8.5245e-006
26	16.25	1.2227	0.	6.8008e-006
27	17.355	1.2057	0.	5.2848e-006
28	18.455	1.2066	0.	3.999e-006
29	19.552	1.2126	0.	2.9364e-006
30	20.65	1.2129	0.	2.0936e-006
31	21.772	1.2048	0.	1.438e-006
32	22.885	1.1949	0.	9.9867e-007
33	22.873	2.3928	0.	1.3401e-006
34	22.874	3.6043	0.	1.3447e-006
35	22.883	4.8002	0.	9.9917e-007
36	21.767	4.8042	0.	1.4373e-006
37	20.658	4.8153	0.	2.0805e-006
38	19.553	4.8461	0.	2.9232e-006
39	18.444	4.8477	0.	3.9966e-006
40	17.342	4.8306	0.	5.2927e-006
41	16.245	4.8189	0.	6.7942e-006
42	15.141	4.8248	0.	8.5327e-006
43	14.031	4.8267	0.	1.0481e-005
44	12.916	4.8262	0.	1.2614e-005
45	11.787	4.8152	0.	1.4984e-005
46	10.679	4.8069	0.	1.7412e-005
47	9.5483	4.8159	0.	2.0433e-005
48	8.4199	4.8418	0.	2.3789e-005
49	7.2685	4.91	0.	2.6548e-005
50	6.0601	5.0368	0.	3.2371e-005
51	4.8365	5.3016	0.	3.7322e-005
52	4.8621	1.758	0.	3.9525e-005
53	6.9484	2.827	0.	2.9428e-005
54	8.3422	2.6359	0.	2.4903e-005
55	9.4955	2.544	0.	2.0716e-005
56	10.652	2.4997	0.	1.7444e-005
57	11.771	2.4687	0.	1.4874e-005
58	12.893	2.4652	0.	1.2701e-005
59	14.029	2.4792	0.	1.0577e-005
60	15.152	2.4501	0.	8.6682e-006
61	16.252	2.4304	0.	6.9657e-006
62	17.353	2.4255	0.	5.4601e-006
63	18.438	2.4347	0.	4.1996e-006
64	19.531	2.4444	0.	3.1552e-006
65	20.633	2.4177	0.	2.323e-006
66	21.748	2.4128	0.	1.7252e-006
67	21.756	3.6065	0.	1.7233e-006
68	20.64	3.6217	0.	2.3256e-006
69	19.54	3.6383	0.	3.1488e-006
70	18.436	3.6385	0.	4.2088e-006
71	17.351	3.6329	0.	5.4652e-006
72	16.249	3.6248	0.	6.9461e-006
73	15.133	3.6463	0.	8.654e-006
74	14.021	3.6452	0.	1.0568e-005
75	12.896	3.6428	0.	1.2663e-005
76	11.756	3.6408	0.	1.4916e-005
77	10.65	3.6371	0.	1.7291e-005
78	9.5271	3.6856	0.	2.0575e-005
79	7.1288	3.905	0.	2.7042e-005
80	8.389	3.7839	0.	2.4473e-005
81	3.7733	5.0083	0.	4.1774e-005
82	4.3564	3.6148	0.	4.6939e-005
83	1.7848	1.5176	0.	4.7704e-005
84	1.9423	3.18	0.	5.7429e-005
85	2.1939	4.1104	0.	6.2555e-005
86	3.092	2.7478	0.	8.5082e-005
87	3.1497	3.4266	0.	1.4588e-004
88	3.7065	1.0476	0.	4.6593e-005
89	3.752	1.8055	0.	5.6765e-005
90	5.6601	3.2425	0.	3.5489e-005
91	4.2025	3.0421	0.	5.5835e-005
92	5.3546	2.3945	0.	3.7039e-005
93	2.7457	3.6299	0.	2.0876e-004
94	3.0219	3.298	0.	1.167e-004
95	3.5055	1.4533	0.	6.7935e-005
96	3.5055	1.4533	0.1	1.4164e-004
97	3.0219	3.298	0.1	2.7725e-004
98	2.7457	3.6299	0.1	2.9651e-004
99	5.3546	2.3945	0.1	1.0346e-004
100	4.2025	3.0421	0.1	1.4632e-004
101	5.6601	3.2425	0.1	9.824e-005
102	3.752	1.8055	0.1	1.5294e-004
103	3.7065	1.0476	0.1	9.2224e-005
104	3.1497	3.4266	0.1	2.1616e-004
105	3.092	2.7478	0.1	2.1887e-004
106	2.1939	4.1104	0.1	1.7447e-004
107	1.9423	3.18	0.1	1.7058e-004
108	1.7848	1.5176	0.1	1.2907e-004
109	4.3564	3.6148	0.1	1.232e-004
110	3.7733	5.0083	0.1	7.3601e-005
111	8.389	3.7839	0.1	7.0862e-005
112	7.1288	3.905	0.1	8.0601e-005
113	9.5271	3.6856	0.1	6.1336e-005
114	10.65	3.6371	0.1	5.2369e-005
115	11.756	3.6408	0.1	4.4186e-005
116	12.896	3.6428	0.1	3.659e-005
117	14.021	3.6452	0.1	2.9749e-005
118	15.133	3.6463	0.1	2.3656e-005
119	16.249	3.6248	0.1	1.8254e-005
120	17.351	3.6329	0.1	1.3629e-005
121	18.436	3.6385	0.1	9.7384e-006
122	19.54	3.6383	0.1	6.5211e-006
123	20.64	3.6217	0.1	3.9905e-006
124	21.756	3.6065	0.1	2.1534e-006
125	21.748	2.4128	0.1	2.1691e-006
126	20.633	2.4177	0.1	4.0056e-006
127	19.531	2.4444	0.1	6.5416e-006
128	18.438	2.4347	0.1	9.7334e-006
129	17.353	2.4255	0.1	1.3629e-005
130	16.252	2.4304	0.1	1.8234e-005
131	15.152	2.4501	0.1	2.3561e-005
132	14.029	2.4792	0.1	2.9688e-005
133	12.893	2.4652	0.1	3.6578e-005
134	11.771	2.4687	0.1	4.4053e-005
135	10.652	2.4997	0.1	5.2312e-005
136	9.4955	2.544	0.1	6.1296e-005
137	8.3422	2.6359	0.1	7.1446e-005
138	6.9484	2.827	0.1	8.2561e-005
139	4.8621	1.758	0.1	1.0648e-004
140	4.8365	5.3016	0.1	9.9806e-005
141	6.0601	5.0368	0.1	9.0189e-005
142	7.2685	4.91	0.1	8.0846e-005
143	8.4199	4.8418	0.1	7.0983e-005
144	9.5483	4.8159	0.1	6.1519e-005
145	10.679	4.8069	0.1	5.2402e-005
146	11.787	4.8152	0.1	4.4157e-005
147	12.916	4.8262	0.1	3.6597e-005
148	14.031	4.8267	0.1	2.9726e-005
149	15.141	4.8248	0.1	2.3624e-005
150	16.245	4.8189	0.1	1.8281e-005
151	17.342	4.8306	0.1	1.3651e-005
152	18.444	4.8477	0.1	9.6976e-006
153	19.553	4.8461	0.1	6.4472e-006
154	20.658	4.8153	0.1	3.8926e-006
155	21.767	4.8042	0.1	2.0407e-006
156	22.883	4.8002	0.1	8.7046e-007
157	22.874	3.6043	0.1	1.0094e-006
158	22.873	2.3928	0.1	1.0117e-006
159	22.885	1.1949	0.1	8.7165e-007
160	21.772	1.2048	0.1	2.0414e-006
161	20.65	1.2129	0.1	3.9126e-006
162	19.552	1.2126	0.1	6.4389e-006
163	18.455	1.2066	0.1	9.6669e-006
164	17.355	1.2057	0.1	1.3601e-005
165	16.25	1.2227	0.1	1.8246e-005
166	15.145	1.2348	0.1	2.3618e-005
167	14.029	1.2631	0.1	2.9709e-005
168	12.92	1.2762	0.1	3.6488e-005
169	11.798	1.2916	0.1	4.4051e-005
170	10.674	1.3166	0.1	5.2368e-005
171	9.5217	1.3607	0.1	6.0961e-005
172	8.36	1.4339	0.1	7.2437e-005
173	6.6806	1.5854	0.1	8.3887e-005
174	5.704	1.0132	0.1	9.6254e-005
175	4.8251	0.68734	0.1	9.6562e-005
176	0.82256	1.0312	0.1	1.2957e-004
177	0.77607	2.084	0.1	1.4712e-004
178	5.8841	4.118	0.1	9.5589e-005
179	1.0412	4.2939	0.1	1.3048e-004
180	0.86068	3.0578	0.1	1.4907e-004
181	3.9871	2.3439	0.1	1.6424e-004
182	3.9954	5.4717	0.1	6.9318e-005
183	1.8719	4.8511	0.1	1.2603e-004
184	3.8985	0.54841	0.1	7.3087e-005
185	1.8539	2.2696	0.1	1.531e-004
186	1.7631	0.7897	0.1	1.137e-004
187	4.1899	4.445	0.1	1.0496e-004
188	4.3458	1.294	0.1	1.0644e-004
189	3.5021	3.3027	0.1	1.7993e-004
190	2.5078	3.582	0.1	2.7051e-004
191	2.9667	5.5	0.1	5.4399e-005
192	2.9667	5.	0.1	1.3164e-004
193	2.9667	4.5	0.1	1.7572e-004
194	2.9667	4.	0.1	3.8986e-004
195	2.8	4.	0.1	5.4874e-004
196	2.8	4.5	0.1	2.101e-004
197	2.8	5.	0.1	9.8177e-005
198	2.8	5.5	0.1	6.5237e-005
199	2.9667	0.5	0.1	5.5565e-005
200	2.9667	1.	0.1	9.7275e-005
201	2.9667	1.5	0.1	2.0946e-004
202	2.9667	2.	0.1	3.5732e-004
203	2.8	2.	0.1	4.4152e-004
204	2.8	1.5	0.1	2.8326e-004
205	2.8	1.	0.1	1.8205e-004
206	2.8	0.5	0.1	1.0765e-004
207	2.9667	6.	0.1	3.8168e-005
208	4.0737	6.	0.1	6.7544e-005
209	5.1807	6.	0.1	9.2157e-005
210	6.2877	6.	0.1	8.9435e-005
211	7.3947	6.	0.1	8.1863e-005
212	8.5018	6.	0.1	7.0635e-005
213	9.6088	6.	0.1	6.1447e-005
214	10.716	6.	0.1	5.251e-005
215	11.823	6.	0.1	4.4198e-005
216	12.93	6.	0.1	3.6612e-005
217	14.037	6.	0.1	2.9763e-005
218	15.144	6.	0.1	2.3639e-005
219	16.251	6.	0.1	1.8226e-005
220	17.358	6.	0.1	1.3569e-005
221	18.465	6.	0.1	9.6095e-006
222	19.572	6.	0.1	6.336e-006
223	20.679	6.	0.1	3.7487e-006
224	21.786	6.	0.1	1.8705e-006
225	22.893	6.	0.1	6.5448e-007
226	24.	6.	0.1	1.64e-007
227	24.	4.8	0.1	4.2171e-007
228	24.	3.6	0.1	5.9603e-007
229	24.	2.4	0.1	5.9649e-007
230	24.	1.2	0.1	4.1804e-007
231	1.049e-014	1.2	0.1	1.2691e-004
232	2.0981e-014	2.4	0.1	1.395e-004
233	3.1471e-014	3.6	0.1	1.517e-004
234	4.1961e-014	4.8	0.1	1.4172e-004
235	24.	0.	0.1	1.6474e-007
236	22.893	0.	0.1	6.5793e-007
237	21.786	0.	0.1	1.8762e-006
238	20.679	0.	0.1	3.767e-006
239	19.572	0.	0.1	6.3267e-006
240	18.465	0.	0.1	9.588e-006
241	17.358	0.	0.1	1.3565e-005
242	16.251	0.	0.1	1.8242e-005
243	15.144	0.	0.1	2.3663e-005
244	14.037	0.	0.1	2.9714e-005
245	12.93	0.	0.1	3.6545e-005
246	11.823	0.	0.1	4.4112e-005
247	10.716	0.	0.1	5.2364e-005
248	9.6088	0.	0.1	6.234e-005
249	8.5018	0.	0.1	7.1006e-005
250	7.3947	0.	0.1	8.1456e-005
251	6.2877	0.	0.1	8.9198e-005
252	5.1807	0.	0.1	9.168e-005
253	4.0737	0.	0.1	7.0393e-005
254	2.9667	0.	0.1	4.2989e-005
255	2.8	0.	0.1	6.2653e-005
256	1.8667	4.0439e-032	0.1	1.0648e-004
257	0.93333	2.022e-032	0.1	1.2575e-004
258	0.	0.	0.1	8.536e-005
259	3.937e-014	6.	0.1	9.3836e-005
260	0.93333	6.	0.1	1.1461e-004
261	1.8667	6.	0.1	1.0703e-004
262	2.8	6.	0.1	6.6677e-005
263	1.8667	6.	0.	3.7172e-005
264	0.93333	6.	0.	5.823e-005
265	2.8	6.	0.	2.5183e-005
266	3.937e-014	6.	0.	7.1324e-006
267	0.93333	2.022e-032	0.	6.253e-005
268	1.8667	4.0439e-032	0.	3.9105e-005
269	2.8	0.	0.	2.0644e-005
270	0.	0.	0.	8.6428e-006
