Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	18.322	3.3599	0.	-2367.4
2	18.889	3.2155	0.	-1227.9
3	17.671	2.7261	0.	-1248.3
4	21.445	2.6571	0.	-436.43
5	16.736	1.8262	0.	-1002.
6	18.51	3.1514	0.	-1979.5
7	18.264	2.8774	0.	-2789.
8	18.109	2.9855	0.	-2673.9
9	19.602	3.3824	0.	-782.66
10	19.778	4.6462	0.	-571.09
11	19.778	4.6462	0.1	-81.377
12	19.602	3.3824	0.1	-79.234
13	18.109	2.9855	0.1	-204.35
14	18.264	2.8774	0.1	-342.99
15	18.51	3.1514	0.1	-233.54
16	16.736	1.8262	0.1	-583.42
17	21.445	2.6571	0.1	31.387
18	17.671	2.7261	0.1	-681.5
19	18.889	3.2155	0.1	-334.66
20	18.322	3.3599	0.1	-161.57
21	18.167	1.	0.1	45.21
22	18.167	1.5	0.1	177.56
23	18.167	2.	0.1	153.02
24	18.	2.	0.1	223.95
25	18.	1.5	0.1	-453.51
26	18.	1.	0.1	-15.198
27	18.167	5.	0.1	88.691
28	18.167	4.5	0.1	21.466
29	18.167	4.	0.1	257.93
30	18.	4.	0.1	49.58
31	18.	4.5	0.1	164.94
32	18.	5.	0.1	78.436
33	18.167	6.	0.1	-262.02
34	21.083	6.	0.1	47.944
35	24.	6.	0.1	18.161
36	24.	3.	0.1	-0.91239
37	2.6226e-014	3.	0.1	2924.6
38	3.937e-014	6.	0.1	2901.3
39	9.	6.	0.1	-1489.4
40	13.5	6.	0.1	400.98
41	18.	6.	0.1	-398.36
42	24.	0.	0.1	-3.1912
43	21.083	0.	0.1	-19.665
44	18.167	0.	0.1	-57.136
45	18.	0.	0.1	-1574.
46	13.5	2.0927e-030	0.1	-108.11
47	9.	1.3952e-030	0.1	-807.34
48	0.	0.	0.1	2625.3
49	9.	1.3952e-030	0.	-3651.1
50	13.5	2.0927e-030	0.	-1448.1
51	18.	0.	0.	-448.63
52	0.	0.	0.	-6039.7
53	21.083	0.	0.	-380.69
54	18.167	0.	0.	-625.9
55	24.	0.	0.	-324.08
56	13.5	6.	0.	-2333.8
57	9.	6.	0.	-3216.8
58	18.	6.	0.	-1261.8
59	3.937e-014	6.	0.	-6036.4
60	2.6226e-014	3.	0.	-6104.7
61	24.	3.	0.	-288.73
62	24.	6.	0.	-333.53
63	21.083	6.	0.	-479.71
64	18.167	6.	0.	-561.89
65	18.	4.5	0.	-2406.8
66	18.	5.	0.	-1741.9
67	18.	4.	0.	-5585.7
68	18.167	5.	0.	-1081.4
69	18.167	4.5	0.	-2312.8
70	18.167	4.	0.	-5269.
71	18.	1.5	0.	-1714.7
72	18.	1.	0.	-1302.7
73	18.	2.	0.	-4733.6
74	18.167	1.	0.	-1324.2
75	18.167	1.5	0.	-2418.3
76	18.167	2.	0.	-4332.
77	18.416	3.2556	0.	-2172.2
78	18.216	3.1727	0.	-2518.5
79	18.322	3.3599	5.e-002	-33.247
80	18.244	3.6799	0.	-3773.4
81	18.7	3.1835	0.	-1596.8
82	19.245	3.2989	0.	-999.92
83	18.889	3.2155	5.e-002	-145.02
84	18.528	3.6078	0.	-3226.6
85	18.528	2.6078	0.	-2699.1
86	17.204	2.2762	0.	-1115.4
87	17.671	2.7261	5.e-002	-111.88
88	17.836	3.363	0.	-3388.
89	17.836	2.363	0.	-2985.
