Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	0.16667	2.	0.	-2508.9
2	0.33333	2.	0.	-2771.5
3	0.5	2.	0.	-2138.6
4	0.66667	2.	0.	-1320.1
5	0.83333	2.	0.	-914.16
6	1.1667	2.1818	0.	213.43
7	1.1667	2.3636	0.	-85.531
8	1.1667	2.5455	0.	-527.43
9	1.1667	2.7273	0.	-846.83
10	1.1667	2.9091	0.	-998.68
11	1.1667	3.0909	0.	-998.68
12	1.1667	3.2727	0.	-846.83
13	1.1667	3.4545	0.	-527.43
14	1.1667	3.6364	0.	-85.531
15	1.1667	3.8182	0.	213.43
16	0.16667	4.	0.	-2508.9
17	0.33333	4.	0.	-2771.5
18	0.5	4.	0.	-2138.6
19	0.66667	4.	0.	-1320.1
20	0.83333	4.	0.	-914.16
21	0.83333	5.8182	0.	-30.276
22	0.83333	5.6364	0.	-20.641
23	0.83333	5.4545	0.	-18.781
24	0.83333	5.2727	0.	-18.99
25	0.83333	5.0909	0.	-20.56
26	0.83333	4.9091	0.	-24.96
27	0.83333	4.7273	0.	-25.316
28	0.83333	4.5455	0.	-54.365
29	0.83333	4.3636	0.	-5.0299
30	0.83333	4.1818	0.	-332.76
31	0.66667	5.8182	0.	-17.783
32	0.66667	5.6364	0.	-45.529
33	0.66667	5.4545	0.	-69.509
34	0.66667	5.2727	0.	-83.744
35	0.66667	5.0909	0.	-88.596
36	0.66667	4.9091	0.	-87.924
37	0.66667	4.7273	0.	-87.076
38	0.66667	4.5455	0.	-106.4
39	0.66667	4.3636	0.	-165.11
40	0.66667	4.1818	0.	-434.05
41	0.5	5.8182	0.	-8.2009
42	0.5	5.6364	0.	-68.079
43	0.5	5.4545	0.	-181.93
44	0.5	5.2727	0.	-285.02
45	0.5	5.0909	0.	-377.96
46	0.5	4.9091	0.	-471.27
47	0.5	4.7273	0.	-585.29
48	0.5	4.5455	0.	-755.66
49	0.5	4.3636	0.	-1061.
50	0.5	4.1818	0.	-1564.8
51	0.33333	5.8182	0.	-12.871
52	0.33333	5.6364	0.	-124.88
53	0.33333	5.4545	0.	-316.9
54	0.33333	5.2727	0.	-491.23
55	0.33333	5.0909	0.	-663.82
56	0.33333	4.9091	0.	-855.79
57	0.33333	4.7273	0.	-1088.6
58	0.33333	4.5455	0.	-1386.9
59	0.33333	4.3636	0.	-1777.7
60	0.33333	4.1818	0.	-2264.8
61	0.16667	5.8182	0.	15.135
62	0.16667	5.6364	0.	-180.01
63	0.16667	5.4545	0.	-355.84
64	0.16667	5.2727	0.	-513.36
65	0.16667	5.0909	0.	-682.25
66	0.16667	4.9091	0.	-880.17
67	0.16667	4.7273	0.	-1117.7
68	0.16667	4.5455	0.	-1402.4
69	0.16667	4.3636	0.	-1738.6
70	0.16667	4.1818	0.	-2117.7
71	0.16667	3.8182	0.	-2872.1
72	0.33333	3.8182	0.	-3198.2
73	0.5	3.8182	0.	-2564.5
74	0.66667	3.8182	0.	-1865.9
75	0.83333	3.8182	0.	-999.24
76	1.	3.8182	0.	-325.27
77	0.16667	3.6364	0.	-3183.
78	0.33333	3.6364	0.	-3521.7
79	0.5	3.6364	0.	-2791.2
80	0.66667	3.6364	0.	-2098.7
81	0.83333	3.6364	0.	-1124.9
82	1.	3.6364	0.	-382.34
83	0.16667	3.4545	0.	-3435.4
84	0.33333	3.4545	0.	-3772.3
85	0.5	3.4545	0.	-2961.7
86	0.66667	3.4545	0.	-2280.9
87	0.83333	3.4545	0.	-1504.6
88	1.	3.4545	0.	-873.55
89	0.16667	3.2727	0.	-3619.2
90	0.33333	3.2727	0.	-3963.5
91	0.5	3.2727	0.	-3111.5
92	0.66667	3.2727	0.	-2462.4
93	0.83333	3.2727	0.	-1751.1
94	1.	3.2727	0.	-1188.5
95	0.16667	3.0909	0.	-3717.4
96	0.33333	3.0909	0.	-4070.4
97	0.5	3.0909	0.	-3200.9
98	0.66667	3.0909	0.	-2566.3
99	0.83333	3.0909	0.	-1884.6
100	1.	3.0909	0.	-1345.4
101	0.16667	2.9091	0.	-3717.4
102	0.33333	2.9091	0.	-4070.4
103	0.5	2.9091	0.	-3200.9
104	0.66667	2.9091	0.	-2566.3
105	0.83333	2.9091	0.	-1884.6
106	1.	2.9091	0.	-1345.4
107	0.16667	2.7273	0.	-3619.2
108	0.33333	2.7273	0.	-3963.5
109	0.5	2.7273	0.	-3111.5
110	0.66667	2.7273	0.	-2462.4
111	0.83333	2.7273	0.	-1751.1
112	1.	2.7273	0.	-1188.5
113	0.16667	2.5455	0.	-3435.4
114	0.33333	2.5455	0.	-3772.3
115	0.5	2.5455	0.	-2961.7
116	0.66667	2.5455	0.	-2280.9
117	0.83333	2.5455	0.	-1504.6
118	1.	2.5455	0.	-873.55
119	0.16667	2.3636	0.	-3183.
120	0.33333	2.3636	0.	-3521.7
121	0.5	2.3636	0.	-2791.2
122	0.66667	2.3636	0.	-2098.7
123	0.83333	2.3636	0.	-1124.9
124	1.	2.3636	0.	-382.34
125	0.16667	2.1818	0.	-2872.1
126	0.33333	2.1818	0.	-3198.2
127	0.5	2.1818	0.	-2564.5
128	0.66667	2.1818	0.	-1865.9
129	0.83333	2.1818	0.	-999.24
130	1.	2.1818	0.	-325.27
131	1.3508	5.8182	0.	-30.884
132	1.5349	5.8182	0.	-8.2012
133	1.7191	5.8182	0.	-3.457
134	1.9032	5.8182	0.	-0.49113
135	2.0874	5.8182	0.	0.24345
136	2.2715	5.8182	0.	0.44662
137	2.4556	5.8182	0.	0.3888
138	2.6398	5.8182	0.	0.28198
139	2.8239	5.8182	0.	0.18282
140	3.0081	5.8182	0.	0.112
141	3.1922	5.8182	0.	6.8083e-002
142	3.3763	5.8182	0.	4.407e-002
143	3.5605	5.8182	0.	3.171e-002
144	3.7446	5.8182	0.	2.2962e-002
145	3.9288	5.8182	0.	7.4636e-003
146	4.1129	5.8182	0.	-4.5849e-002
147	4.297	5.8182	0.	-0.54769
148	4.4812	5.8182	0.	-2.9983
149	4.6653	5.8182	0.	-5.1918
150	4.8495	5.8182	0.	-6.7623
151	5.0336	5.8182	0.	-7.7887
152	5.2177	5.8182	0.	-8.3618
153	5.4019	5.8182	0.	-8.5641
154	5.586	5.8182	0.	-8.4679
155	5.7702	5.8182	0.	-8.1354
156	5.9543	5.8182	0.	-7.6194
157	6.1384	5.8182	0.	-6.9645
158	6.3226	5.8182	0.	-6.2081
159	6.5067	5.8182	0.	-5.3811
160	6.6909	5.8182	0.	-4.5098
161	6.875	5.8182	0.	-3.6165
162	7.0591	5.8182	0.	-2.7225
163	7.2433	5.8182	0.	-1.8539
164	7.4274	5.8182	0.	-1.0626
165	7.6116	5.8182	0.	-0.48368
166	7.7957	5.8182	0.	-0.22002
167	7.9798	5.8182	0.	-0.12175
168	8.164	5.8182	0.	-7.769e-002
169	8.3481	5.8182	0.	-5.4003e-002
170	8.5323	5.8182	0.	-3.9655e-002
171	8.7164	5.8182	0.	-3.0248e-002
172	8.9005	5.8182	0.	-2.3737e-002
173	9.0847	5.8182	0.	-1.9044e-002
174	9.2688	5.8182	0.	-1.555e-002
175	9.453	5.8182	0.	-1.2882e-002
176	9.6371	5.8182	0.	-1.081e-002
177	9.8212	5.8182	0.	-9.1691e-003
178	10.005	5.8182	0.	-7.8387e-003
179	10.19	5.8182	0.	-6.7765e-003
180	10.374	5.8182	0.	-5.8967e-003
181	10.558	5.8182	0.	-5.1284e-003
182	10.742	5.8182	0.	-4.5113e-003
183	10.926	5.8182	0.	-3.9997e-003
184	11.11	5.8182	0.	-3.5335e-003
185	11.294	5.8182	0.	-3.1404e-003
186	11.478	5.8182	0.	-2.831e-003
187	11.663	5.8182	0.	-2.5274e-003
188	11.847	5.8182	0.	-2.266e-003
189	12.031	5.8182	0.	-2.0409e-003
190	12.215	5.8182	0.	-1.8079e-003
191	12.399	5.8182	0.	-1.625e-003
192	12.583	5.8182	0.	-1.4712e-003
193	12.767	5.8182	0.	-1.3059e-003
194	12.952	5.8182	0.	-1.1629e-003
195	13.136	5.8182	0.	-1.059e-003
196	13.32	5.8182	0.	-9.3361e-004
197	13.504	5.8182	0.	-8.2332e-004
198	13.688	5.8182	0.	-7.2498e-004
199	13.872	5.8182	0.	-6.0668e-004
200	14.056	5.8182	0.	-5.1849e-004
201	14.241	5.8182	0.	-4.4266e-004
202	14.425	5.8182	0.	-3.4878e-004
203	14.609	5.8182	0.	-2.6777e-004
204	14.793	5.8182	0.	-2.0852e-004
205	14.977	5.8182	0.	-1.3443e-004
206	15.161	5.8182	0.	-4.5104e-005
