Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	3.9812	2.8775	0.	-1722.6
2	4.9431	3.2261	0.	-1516.2
3	3.3302	0.54536	0.	-865.11
4	3.2369	1.426	0.	-1177.5
5	5.656	0.82964	0.	-705.47
6	2.6635	4.1803	0.	-1173.7
7	5.4782	4.5523	0.	-912.51
8	5.1666	5.0256	0.	-514.13
9	2.8588	3.0795	0.	-1427.4
10	3.2143	5.3615	0.	-826.44
11	2.4343	0.86632	0.	-1320.4
12	5.4136	5.463	0.	-664.53
13	2.1771	5.0846	0.	-1305.4
14	1.17	4.897	0.	-1281.4
15	1.4824	1.4558	0.	-1286.8
16	6.7244	1.0877	0.	-796.5
17	7.7552	1.1851	0.	-763.61
18	8.9382	1.1909	0.	-663.72
19	10.135	1.1955	0.	-565.53
20	11.312	1.1996	0.	-474.52
21	12.48	1.197	0.	-391.93
22	13.646	1.1914	0.	-317.84
23	14.796	1.1913	0.	-251.83
24	15.945	1.1913	0.	-193.86
25	17.095	1.1914	0.	-143.57
26	18.245	1.1916	0.	-100.94
27	19.395	1.1919	0.	-65.993
28	20.546	1.1924	0.	-38.692
29	21.697	1.1934	0.	-18.964
30	22.848	1.1959	0.	-6.7348
31	1.289	3.7903	0.	-1383.6
32	1.4049	2.6814	0.	-1357.4
33	22.842	2.3946	0.	-7.3076
34	22.841	3.6	0.	-7.3279
35	22.843	4.8063	0.	-6.8001
36	21.687	4.807	0.	-19.1
37	20.534	4.8082	0.	-38.958
38	19.383	4.8084	0.	-66.373
39	18.232	4.8084	0.	-101.43
40	17.082	4.8083	0.	-144.14
41	15.932	4.8083	0.	-194.59
42	14.783	4.8084	0.	-252.8
43	13.628	4.7934	0.	-318.8
44	12.464	4.7899	0.	-393.85
45	11.277	4.7818	0.	-477.02
46	10.105	4.7821	0.	-567.19
47	8.9499	4.7939	0.	-668.53
48	6.6298	3.7406	0.	-899.51
49	6.567	4.9051	0.	-750.68
50	6.5024	2.3566	0.	-894.13
51	7.6453	3.6561	0.	-798.17
52	7.6425	2.3924	0.	-787.36
53	8.8623	2.3941	0.	-672.17
54	10.07	2.3911	0.	-567.67
55	11.263	2.3967	0.	-475.67
56	12.451	2.3926	0.	-392.85
57	13.627	2.389	0.	-318.07
58	14.779	2.3888	0.	-252.27
59	15.928	2.3888	0.	-194.32
60	17.078	2.389	0.	-144.01
61	18.229	2.3893	0.	-101.37
62	19.38	2.3897	0.	-66.402
63	20.532	2.3906	0.	-39.122
64	21.686	2.3921	0.	-19.447
65	21.68	3.5997	0.	-19.55
66	20.527	3.5993	0.	-39.247
67	19.375	3.599	0.	-66.549
68	18.224	3.5988	0.	-101.55
69	17.074	3.5986	0.	-144.22
70	15.924	3.5986	0.	-194.53
71	14.773	3.5984	0.	-252.71
72	13.608	3.5882	0.	-319.23
73	12.446	3.5871	0.	-393.52
74	11.241	3.5881	0.	-477.09
75	10.057	3.5846	0.	-568.14
76	8.8718	3.5912	0.	-674.48
77	5.6416	3.8203	0.	-1174.1
78	3.5982	0.98345	0.	-759.3
79	2.9771	2.1048	0.	-1479.7
80	3.4544	4.9323	0.	-770.25
81	4.3807	2.5439	0.	-2107.3
82	5.5447	1.587	0.	-960.22
83	5.2564	2.1386	0.	-1270.3
84	4.8917	2.5163	0.	-1790.6
85	4.227	3.2237	0.	-1964.3
86	5.583	2.9962	0.	-1436.2
87	4.5739	2.6485	0.	-2070.8
88	7.7874	4.8358	0.	-754.72
89	7.7874	4.8358	0.1	-15.607
90	4.5739	2.6485	0.1	-448.92
91	5.583	2.9962	0.1	-44.889
92	4.227	3.2237	0.1	-334.4
93	4.8917	2.5163	0.1	-170.31
94	5.2564	2.1386	0.1	-9.386
95	5.5447	1.587	0.1	-50.169
96	4.3807	2.5439	0.1	-548.16
97	3.4544	4.9323	0.1	-112.6
98	2.9771	2.1048	0.1	37.763
99	3.5982	0.98345	0.1	-176.4
100	5.6416	3.8203	0.1	49.075
101	8.8718	3.5912	0.1	3.2373
102	10.057	3.5846	0.1	6.477e-002
103	11.241	3.5881	0.1	0.9282
104	12.446	3.5871	0.1	-1.4913
105	13.608	3.5882	0.1	-5.2688
106	14.773	3.5984	0.1	-7.4471
107	15.924	3.5986	0.1	-8.8749
108	17.074	3.5986	0.1	-9.6264
109	18.224	3.5988	0.1	-10.072
110	19.375	3.599	0.1	-10.35
111	20.527	3.5993	0.1	-10.512
