Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	3.9812	2.8775	0.	2028.4
2	4.9431	3.2261	0.	1807.5
3	3.3302	0.54536	0.	940.42
4	3.2369	1.426	0.	1224.7
5	5.656	0.82964	0.	743.39
6	2.6635	4.1803	0.	1093.1
7	5.4782	4.5523	0.	1012.1
8	5.1666	5.0256	0.	603.87
9	2.8588	3.0795	0.	1195.4
10	3.2143	5.3615	0.	846.22
11	2.4343	0.86632	0.	1287.1
12	5.4136	5.463	0.	777.63
13	2.1771	5.0846	0.	1290.7
14	1.17	4.897	0.	1405.6
15	1.4824	1.4558	0.	1366.4
16	6.7244	1.0877	0.	806.5
17	7.7552	1.1851	0.	751.25
18	8.9382	1.1909	0.	655.37
19	10.135	1.1955	0.	561.65
20	11.312	1.1996	0.	473.63
21	12.48	1.197	0.	393.16
22	13.646	1.1914	0.	320.3
23	14.796	1.1913	0.	255.07
24	15.945	1.1913	0.	197.62
25	17.095	1.1914	0.	147.62
26	18.245	1.1916	0.	105.22
27	19.395	1.1919	0.	70.462
28	20.546	1.1924	0.	43.381
29	21.697	1.1934	0.	24.024
30	22.848	1.1959	0.	12.489
31	1.289	3.7903	0.	1505.8
32	1.4049	2.6814	0.	1472.2
33	22.842	2.3946	0.	15.832
34	22.841	3.6	0.	15.831
35	22.843	4.8063	0.	12.519
36	21.687	4.807	0.	24.129
37	20.534	4.8082	0.	43.589
38	19.383	4.8084	0.	70.763
39	18.232	4.8084	0.	105.61
40	17.082	4.8083	0.	148.08
41	15.932	4.8083	0.	198.16
42	14.783	4.8084	0.	255.9
43	13.628	4.7934	0.	321.01
44	12.464	4.7899	0.	394.67
45	11.277	4.7818	0.	475.63
46	10.105	4.7821	0.	562.59
47	8.9499	4.7939	0.	655.01
48	6.6298	3.7406	0.	861.37
49	6.567	4.9051	0.	739.37
50	6.5024	2.3566	0.	862.92
51	7.6453	3.6561	0.	774.9
52	7.6425	2.3924	0.	761.82
53	8.8623	2.3941	0.	656.11
54	10.07	2.3911	0.	560.3
55	11.263	2.3967	0.	473.27
56	12.451	2.3926	0.	393.36
57	13.627	2.389	0.	320.36
58	14.779	2.3888	0.	255.64
59	15.928	2.3888	0.	198.35
60	17.078	2.389	0.	148.52
61	18.229	2.3893	0.	106.25
62	19.38	2.3897	0.	71.67
63	20.532	2.3906	0.	44.939
64	21.686	2.3921	0.	26.263
65	21.68	3.5997	0.	26.338
66	20.527	3.5993	0.	45.036
67	19.375	3.599	0.	71.795
68	18.224	3.5988	0.	106.4
69	17.074	3.5986	0.	148.7
70	15.924	3.5986	0.	198.52
71	14.773	3.5984	0.	255.99
72	13.608	3.5882	0.	321.23
73	12.446	3.5871	0.	393.85
74	11.241	3.5881	0.	474.4
75	10.057	3.5846	0.	560.71
76	8.8718	3.5912	0.	655.41
77	5.6416	3.8203	0.	1082.2
78	3.5982	0.98345	0.	857.21
79	2.9771	2.1048	0.	1357.4
80	3.4544	4.9323	0.	849.36
81	4.3807	2.5439	0.	2427.8
82	5.5447	1.587	0.	992.02
83	5.2564	2.1386	0.	1252.3
84	4.8917	2.5163	0.	1859.
85	4.227	3.2237	0.	2157.8
86	5.583	2.9962	0.	1420.1
87	4.5739	2.6485	0.	2329.4
88	7.7874	4.8358	0.	750.71
89	7.7874	4.8358	0.1	750.71
90	4.5739	2.6485	0.1	2329.4
91	5.583	2.9962	0.1	1420.1
92	4.227	3.2237	0.1	2157.8
93	4.8917	2.5163	0.1	1859.
94	5.2564	2.1386	0.1	1252.3
95	5.5447	1.587	0.1	992.02
96	4.3807	2.5439	0.1	2427.8
97	3.4544	4.9323	0.1	849.36
98	2.9771	2.1048	0.1	1357.4
99	3.5982	0.98345	0.1	857.21
100	5.6416	3.8203	0.1	1082.2
101	8.8718	3.5912	0.1	655.41
102	10.057	3.5846	0.1	560.71
103	11.241	3.5881	0.1	474.4
104	12.446	3.5871	0.1	393.85
105	13.608	3.5882	0.1	321.23
106	14.773	3.5984	0.1	255.99
107	15.924	3.5986	0.1	198.52
108	17.074	3.5986	0.1	148.7
109	18.224	3.5988	0.1	106.4
110	19.375	3.599	0.1	71.795
111	20.527	3.5993	0.1	45.036
112	21.68	3.5997	0.1	26.338
113	21.686	2.3921	0.1	26.263
114	20.532	2.3906	0.1	44.939
115	19.38	2.3897	0.1	71.67
116	18.229	2.3893	0.1	106.25
117	17.078	2.389	0.1	148.52
118	15.928	2.3888	0.1	198.35
119	14.779	2.3888	0.1	255.64
120	13.627	2.389	0.1	320.36
121	12.451	2.3926	0.1	393.36
122	11.263	2.3967	0.1	473.27
123	10.07	2.3911	0.1	560.3
124	8.8623	2.3941	0.1	656.11
125	7.6425	2.3924	0.1	761.82
126	7.6453	3.6561	0.1	774.9
127	6.5024	2.3566	0.1	862.92
128	6.567	4.9051	0.1	739.37
129	6.6298	3.7406	0.1	861.37
130	8.9499	4.7939	0.1	655.01
131	10.105	4.7821	0.1	562.59
132	11.277	4.7818	0.1	475.63
133	12.464	4.7899	0.1	394.67
134	13.628	4.7934	0.1	321.01
135	14.783	4.8084	0.1	255.9
136	15.932	4.8083	0.1	198.16
137	17.082	4.8083	0.1	148.08
138	18.232	4.8084	0.1	105.61
139	19.383	4.8084	0.1	70.763
140	20.534	4.8082	0.1	43.589
141	21.687	4.807	0.1	24.129
142	22.843	4.8063	0.1	12.519
143	22.841	3.6	0.1	15.831
144	22.842	2.3946	0.1	15.832
145	1.4049	2.6814	0.1	1472.2
146	1.289	3.7903	0.1	1505.8
147	22.848	1.1959	0.1	12.489
148	21.697	1.1934	0.1	24.024
149	20.546	1.1924	0.1	43.381
150	19.395	1.1919	0.1	70.462
151	18.245	1.1916	0.1	105.22
152	17.095	1.1914	0.1	147.62
153	15.945	1.1913	0.1	197.62
154	14.796	1.1913	0.1	255.07
155	13.646	1.1914	0.1	320.3
