Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.4078	2.5412	0.	1.0376e-004
2	5.1012	3.2964	0.	8.1338e-005
3	5.7738	1.3596	0.	4.0017e-005
4	3.5615	0.49236	0.	4.7982e-005
5	3.5486	1.6595	0.	5.9146e-005
6	5.6549	0.52997	0.	2.7557e-005
7	3.5499	4.8545	0.	3.4744e-005
8	2.7486	4.0638	0.	4.2953e-005
9	5.6885	4.6491	0.	4.6812e-005
10	5.3489	5.0498	0.	3.2706e-005
11	3.3035	5.3152	0.	3.8834e-005
12	7.5198	3.4985	0.	2.6639e-005
13	6.19	3.363	0.	4.4902e-005
14	2.5621	1.3242	0.	4.7815e-005
15	5.5403	5.461	0.	3.2896e-005
16	2.2508	5.036	0.	4.6265e-005
17	1.3311	3.7223	0.	8.6831e-005
18	1.3559	1.3386	0.	7.8833e-005
19	6.5956	0.73741	0.	2.9365e-005
20	7.4688	1.2083	0.	2.6515e-005
21	8.9026	1.1957	0.	2.3151e-005
22	10.167	1.2012	0.	1.8576e-005
23	11.377	1.1963	0.	1.5553e-005
24	12.565	1.1878	0.	1.3102e-005
25	13.732	1.1809	0.	1.0885e-005
26	14.877	1.1771	0.	8.8879e-006
27	16.019	1.1764	0.	7.0832e-006
28	17.155	1.1782	0.	5.5041e-006
29	18.293	1.1816	0.	4.144e-006
30	19.429	1.187	0.	3.0244e-006
31	20.568	1.1903	0.	2.1298e-006
32	21.708	1.1904	0.	1.4583e-006
33	22.857	1.1956	0.	1.003e-006
34	1.4226	2.5815	0.	8.6408e-005
35	22.849	2.3941	0.	1.3483e-006
36	22.849	3.6008	0.	1.3455e-006
37	22.852	4.8078	0.	1.0026e-006
38	21.709	4.7942	0.	1.4648e-006
39	20.564	4.7936	0.	2.1287e-006
40	19.424	4.7534	0.	3.0302e-006
41	18.286	4.7193	0.	4.1525e-006
42	17.15	4.7012	0.	5.5047e-006
43	16.016	4.6943	0.	7.0863e-006
44	14.885	4.6948	0.	8.8811e-006
45	13.752	4.6965	0.	1.0859e-005
46	12.58	4.7591	0.	1.3068e-005
47	11.378	4.755	0.	1.5584e-005
48	10.154	4.7542	0.	1.8475e-005
49	8.868	4.7494	0.	2.4033e-005
50	7.3669	4.6729	0.	2.7088e-005
