Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	15.1	2.1818	0.	97.039
2	15.1	2.3636	0.	-18.302
3	15.1	2.5455	0.	0.36213
4	15.1	2.7273	0.	-2.064
5	15.1	2.9091	0.	-1.1007
6	15.1	3.0909	0.	-1.1007
7	15.1	3.2727	0.	-2.064
8	15.1	3.4545	0.	0.36214
9	15.1	3.6364	0.	-18.302
10	15.1	3.8182	0.	97.039
11	15.267	2.1818	0.	21.796
12	15.267	2.3636	0.	-20.439
13	15.267	2.5455	0.	0.73109
14	15.267	2.7273	0.	-2.1523
15	15.267	2.9091	0.	-1.0363
16	15.267	3.0909	0.	-1.0363
17	15.267	3.2727	0.	-2.1523
18	15.267	3.4545	0.	0.73109
19	15.267	3.6364	0.	-20.439
20	15.267	3.8182	0.	21.796
21	14.916	5.8182	0.	-9.6796
22	14.916	5.6364	0.	-4.4192
23	14.916	5.4545	0.	-3.4248
24	14.916	5.2727	0.	-3.071
25	14.916	5.0909	0.	-3.0246
26	14.916	4.9091	0.	-3.948
27	14.916	4.7273	0.	-2.6787
28	14.916	4.5455	0.	-11.878
29	14.916	4.3636	0.	10.77
30	14.916	4.1818	0.	-66.345
31	14.916	4.	0.	-290.47
32	14.916	3.8182	0.	13.942
33	14.916	3.6364	0.	-8.6528
34	14.916	3.4545	0.	2.8013
35	14.916	3.2727	0.	-1.7578
36	14.916	3.0909	0.	-0.39058
37	14.916	2.9091	0.	-0.39058
38	14.916	2.7273	0.	-1.7578
39	14.916	2.5455	0.	2.8014
40	14.916	2.3636	0.	-8.6528
41	14.916	2.1818	0.	13.942
42	14.916	2.	0.	-290.47
43	14.916	1.8182	0.	-66.345
44	14.916	1.6364	0.	10.77
45	14.916	1.4545	0.	-11.878
46	14.916	1.2727	0.	-2.6787
47	14.916	1.0909	0.	-3.948
48	14.916	0.90909	0.	-3.0246
49	14.916	0.72727	0.	-3.071
50	14.916	0.54545	0.	-3.4248
51	14.916	0.36364	0.	-4.4192
52	14.916	0.18182	0.	-9.6796
53	14.732	5.8182	0.	-1.2915
54	14.732	5.6364	0.	-0.31454
55	14.732	5.4545	0.	0.15472
56	14.732	5.2727	0.	0.48772
57	14.732	5.0909	0.	0.62346
58	14.732	4.9091	0.	0.82326
59	14.732	4.7273	0.	0.71438
60	14.732	4.5455	0.	0.55735
61	14.732	4.3636	0.	3.2491
62	14.732	4.1818	0.	8.8937
63	14.732	4.	0.	35.777
64	14.732	3.8182	0.	18.335
65	14.732	3.6364	0.	-2.774
66	14.732	3.4545	0.	0.71333
67	14.732	3.2727	0.	-7.5554e-002
68	14.732	3.0909	0.	-0.12486
69	14.732	2.9091	0.	-0.12486
70	14.732	2.7273	0.	-7.5553e-002
71	14.732	2.5455	0.	0.71333
72	14.732	2.3636	0.	-2.774
73	14.732	2.1818	0.	18.335
74	14.732	2.	0.	35.777
75	14.732	1.8182	0.	8.8937
76	14.732	1.6364	0.	3.2491
77	14.732	1.4545	0.	0.55735
78	14.732	1.2727	0.	0.71438
79	14.732	1.0909	0.	0.82326
80	14.732	0.90909	0.	0.62346
81	14.732	0.72727	0.	0.48773
82	14.732	0.54545	0.	0.15471
83	14.732	0.36364	0.	-0.31454
84	14.732	0.18182	0.	-1.2915
85	14.548	5.8182	0.	-0.21393
86	14.548	5.6364	0.	-0.37272
87	14.548	5.4545	0.	-0.32629
88	14.548	5.2727	0.	-0.3607
89	14.548	5.0909	0.	-0.42375
90	14.548	4.9091	0.	-0.65492
91	14.548	4.7273	0.	-0.79436
92	14.548	4.5455	0.	-0.79142
93	14.548	4.3636	0.	-4.7677
94	14.548	4.1818	0.	-2.3955
95	14.548	4.	0.	-6.5643
96	14.548	3.8182	0.	-4.5967
97	14.548	3.6364	0.	2.8511
98	14.548	3.4545	0.	0.3944
99	14.548	3.2727	0.	0.39657
100	14.548	3.0909	0.	0.24945
101	14.548	2.9091	0.	0.24945
102	14.548	2.7273	0.	0.39657
103	14.548	2.5455	0.	0.3944
104	14.548	2.3636	0.	2.8511
105	14.548	2.1818	0.	-4.5967
106	14.548	2.	0.	-6.5643
107	14.548	1.8182	0.	-2.3955
108	14.548	1.6364	0.	-4.7677
109	14.548	1.4545	0.	-0.79142
110	14.548	1.2727	0.	-0.79436
111	14.548	1.0909	0.	-0.65492
112	14.548	0.90909	0.	-0.42375
113	14.548	0.72727	0.	-0.3607
114	14.548	0.54545	0.	-0.3263
115	14.548	0.36364	0.	-0.37272
116	14.548	0.18182	0.	-0.21393
117	14.363	5.8182	0.	0.45794
118	14.363	5.6364	0.	3.5954e-002
119	14.363	5.4545	0.	5.8818e-003
120	14.363	5.2727	0.	-9.5964e-002
121	14.363	5.0909	0.	-0.18364
122	14.363	4.9091	0.	-0.27181
123	14.363	4.7273	0.	-0.45665
124	14.363	4.5455	0.	-0.64797
125	14.363	4.3636	0.	0.22419
126	14.363	4.1818	0.	-0.31758
127	14.363	4.	0.	1.0637
128	14.363	3.8182	0.	1.8261
129	14.363	3.6364	0.	0.27856
130	14.363	3.4545	0.	0.51345
131	14.363	3.2727	0.	0.44628
132	14.363	3.0909	0.	0.36959
133	14.363	2.9091	0.	0.36959
134	14.363	2.7273	0.	0.44628
135	14.363	2.5455	0.	0.51345
136	14.363	2.3636	0.	0.27856
137	14.363	2.1818	0.	1.8261
138	14.363	2.	0.	1.0637
139	14.363	1.8182	0.	-0.31758
140	14.363	1.6364	0.	0.22419
141	14.363	1.4545	0.	-0.64797
142	14.363	1.2727	0.	-0.45666
143	14.363	1.0909	0.	-0.27182
144	14.363	0.90909	0.	-0.18364
145	14.363	0.72727	0.	-9.5963e-002
146	14.363	0.54545	0.	5.8815e-003
147	14.363	0.36364	0.	3.5953e-002
148	14.363	0.18182	0.	0.45794
149	14.179	5.8182	0.	0.43144
150	14.179	5.6364	0.	9.6132e-003
151	14.179	5.4545	0.	1.9774e-002
152	14.179	5.2727	0.	-9.7804e-002
153	14.179	5.0909	0.	-0.18368
154	14.179	4.9091	0.	-0.27283
155	14.179	4.7273	0.	-0.33533
156	14.179	4.5455	0.	-0.41985
157	14.179	4.3636	0.	-0.61995
158	14.179	4.1818	0.	-0.47099
159	14.179	4.	0.	-0.58741
160	14.179	3.8182	0.	-0.47798
161	14.179	3.6364	0.	0.13649
162	14.179	3.4545	0.	0.31923
163	14.179	3.2727	0.	0.33867
164	14.179	3.0909	0.	0.35545
165	14.179	2.9091	0.	0.35545
166	14.179	2.7273	0.	0.33867
167	14.179	2.5455	0.	0.31923
168	14.179	2.3636	0.	0.13649
169	14.179	2.1818	0.	-0.47798
170	14.179	2.	0.	-0.58741
171	14.179	1.8182	0.	-0.47099
172	14.179	1.6364	0.	-0.61995
173	14.179	1.4545	0.	-0.41985
174	14.179	1.2727	0.	-0.33533
175	14.179	1.0909	0.	-0.27283
176	14.179	0.90909	0.	-0.18367
177	14.179	0.72727	0.	-9.7804e-002
178	14.179	0.54545	0.	1.9775e-002
179	14.179	0.36364	0.	9.614e-003
180	14.179	0.18182	0.	0.43144
181	13.995	5.8182	0.	0.30714
182	13.995	5.6364	0.	-2.4719e-002
183	13.995	5.4545	0.	4.4039e-002
184	13.995	5.2727	0.	-5.6165e-002
185	13.995	5.0909	0.	-0.11668
186	13.995	4.9091	0.	-0.17655
187	13.995	4.7273	0.	-0.22734
188	13.995	4.5455	0.	-0.2543
189	13.995	4.3636	0.	-0.25059
190	13.995	4.1818	0.	-0.2795
191	13.995	4.	0.	-0.20393
192	13.995	3.8182	0.	-9.1217e-002
193	13.995	3.6364	0.	-1.3762e-002
194	13.995	3.4545	0.	0.12526
195	13.995	3.2727	0.	0.23869
196	13.995	3.0909	0.	0.28127
197	13.995	2.9091	0.	0.28127
198	13.995	2.7273	0.	0.23869
199	13.995	2.5455	0.	0.12526
200	13.995	2.3636	0.	-1.3762e-002
201	13.995	2.1818	0.	-9.1216e-002
202	13.995	2.	0.	-0.20393
203	13.995	1.8182	0.	-0.2795
204	13.995	1.6364	0.	-0.25059
205	13.995	1.4545	0.	-0.2543
206	13.995	1.2727	0.	-0.22734
207	13.995	1.0909	0.	-0.17655
208	13.995	0.90909	0.	-0.11668
209	13.995	0.72727	0.	-5.6163e-002
210	13.995	0.54545	0.	4.4038e-002
211	13.995	0.36364	0.	-2.4719e-002
212	13.995	0.18182	0.	0.30714
213	13.811	5.8182	0.	0.1545
214	13.811	5.6364	0.	-7.1362e-002
215	13.811	5.4545	0.	4.1959e-002
216	13.811	5.2727	0.	-3.4578e-002
217	13.811	5.0909	0.	-7.6141e-002
218	13.811	4.9091	0.	-0.11917
219	13.811	4.7273	0.	-0.15467
220	13.811	4.5455	0.	-0.18947
221	13.811	4.3636	0.	-0.22552
222	13.811	4.1818	0.	-0.24681
223	13.811	4.	0.	-0.25442
224	13.811	3.8182	0.	-0.20535
225	13.811	3.6364	0.	-8.6014e-002
226	13.811	3.4545	0.	4.4403e-002
227	13.811	3.2727	0.	0.14836
228	13.811	3.0909	0.	0.2058
229	13.811	2.9091	0.	0.20579
230	13.811	2.7273	0.	0.14836
231	13.811	2.5455	0.	4.4403e-002
232	13.811	2.3636	0.	-8.6013e-002
233	13.811	2.1818	0.	-0.20535
234	13.811	2.	0.	-0.25442
235	13.811	1.8182	0.	-0.24681
236	13.811	1.6364	0.	-0.22552
237	13.811	1.4545	0.	-0.18946
238	13.811	1.2727	0.	-0.15468
239	13.811	1.0909	0.	-0.11917
240	13.811	0.90909	0.	-7.6139e-002
241	13.811	0.72727	0.	-3.4577e-002
242	13.811	0.54545	0.	4.1956e-002
243	13.811	0.36364	0.	-7.1362e-002
244	13.811	0.18182	0.	0.15451
245	13.627	5.8182	0.	3.4028e-002
246	13.627	5.6364	0.	-0.10117
247	13.627	5.4545	0.	3.9543e-002
248	13.627	5.2727	0.	-1.5751e-002
249	13.627	5.0909	0.	-4.1997e-002
250	13.627	4.9091	0.	-7.4339e-002
251	13.627	4.7273	0.	-0.10293
252	13.627	4.5455	0.	-0.13152
253	13.627	4.3636	0.	-0.15941
254	13.627	4.1818	0.	-0.18303
255	13.627	4.	0.	-0.18629
256	13.627	3.8182	0.	-0.15862
257	13.627	3.6364	0.	-9.5425e-002
258	13.627	3.4545	0.	-2.6672e-003
259	13.627	3.2727	0.	8.8952e-002
260	13.627	3.0909	0.	0.14488
261	13.627	2.9091	0.	0.14488
262	13.627	2.7273	0.	8.8952e-002
263	13.627	2.5455	0.	-2.6664e-003
264	13.627	2.3636	0.	-9.5425e-002
265	13.627	2.1818	0.	-0.15862
266	13.627	2.	0.	-0.18629
267	13.627	1.8182	0.	-0.18303
268	13.627	1.6364	0.	-0.1594
269	13.627	1.4545	0.	-0.13152
270	13.627	1.2727	0.	-0.10293
271	13.627	1.0909	0.	-7.4338e-002
