Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	7.8815	2.5532	0.	435.69
2	8.2694	3.3877	0.	-218.15
3	8.743	2.6857	0.	-290.19
4	6.964	2.0594	0.	-287.33
5	6.4351	0.98459	0.	-191.32
6	8.598	2.8385	0.	-560.92
7	6.995	2.6186	0.	-300.56
8	5.8854	2.7896	0.	-372.65
9	8.6663	3.2089	0.	-43.186
10	4.6521	3.1866	0.	-746.44
11	6.7071	3.5598	0.	-856.37
12	8.242	2.5199	0.	208.53
13	21.741	3.9964	0.	-30.456
14	19.489	3.944	0.	0.11037
15	17.227	4.0145	0.	-9.9875
16	14.969	4.0236	0.	-69.335
17	12.733	4.0595	0.	-35.046
18	10.589	4.2251	0.	-206.66
19	21.743	1.9972	0.	-29.718
20	10.594	1.8917	0.	-99.686
21	12.726	2.013	0.	-36.692
22	14.966	2.0135	0.	-69.56
23	17.22	1.9994	0.	-10.175
24	19.48	1.9868	0.	-0.33546
25	7.1546	1.552	0.	-128.32
26	2.3251	1.9347	0.	-655.92
27	4.477	1.8153	0.	-877.12
28	2.9802	4.1503	0.	-886.83
29	6.1189	4.0808	0.	-231.54
30	9.1159	3.5976	0.	-419.06
31	5.9432	1.8583	0.	-182.14
32	7.9639	2.9815	0.	249.86
33	6.2222	4.9431	0.	-556.33
34	7.8654	3.5058	0.	854.16
35	7.3345	3.2174	0.	-93.605
36	9.2683	2.4656	0.	-267.84
37	9.2683	2.4656	0.1	267.84
38	7.3345	3.2174	0.1	93.605
39	7.8654	3.5058	0.1	-854.16
40	6.2222	4.9431	0.1	556.33
41	7.9639	2.9815	0.1	-249.86
42	5.9432	1.8583	0.1	182.14
43	9.1159	3.5976	0.1	419.06
44	6.1189	4.0808	0.1	231.54
45	2.9802	4.1503	0.1	886.83
46	4.477	1.8153	0.1	877.12
47	2.3251	1.9347	0.1	655.92
48	7.1546	1.552	0.1	128.32
49	19.48	1.9868	0.1	0.33546
50	17.22	1.9994	0.1	10.175
51	14.966	2.0135	0.1	69.56
52	12.726	2.013	0.1	36.692
53	10.594	1.8917	0.1	99.686
54	21.743	1.9972	0.1	29.718
55	10.589	4.2251	0.1	206.66
56	12.733	4.0595	0.1	35.046
57	14.969	4.0236	0.1	69.335
58	17.227	4.0145	0.1	9.9875
59	19.489	3.944	0.1	-0.11036
60	21.741	3.9964	0.1	30.456
61	8.242	2.5199	0.1	-208.53
62	6.7071	3.5598	0.1	856.37
63	4.6521	3.1866	0.1	746.44
64	8.6663	3.2089	0.1	43.186
65	5.8854	2.7896	0.1	372.65
66	6.995	2.6186	0.1	300.56
67	8.598	2.8385	0.1	560.92
68	6.4351	0.98459	0.1	191.32
69	6.964	2.0594	0.1	287.33
70	8.743	2.6857	0.1	290.19
71	8.2694	3.3877	0.1	218.15
72	7.8815	2.5532	0.1	-435.69
73	8.1667	5.	0.1	590.
74	8.1667	4.5	0.1	1695.8
75	8.1667	4.	0.1	2262.6
76	8.	4.	0.1	2347.2
77	8.	4.5	0.1	846.04
78	8.	5.	0.1	565.11
79	8.1667	1.	0.1	665.09
80	8.1667	1.5	0.1	1448.7
81	8.1667	2.	0.1	3043.2
82	8.	2.	0.1	1869.3
83	8.	1.5	0.1	13.981
84	8.	1.	0.1	647.39
85	8.1667	6.	0.1	538.22
86	10.429	6.	0.1	-15.657
87	12.69	6.	0.1	8.3579
88	14.952	6.	0.1	59.557
89	17.214	6.	0.1	0.91546
90	19.476	6.	0.1	-2.8754
91	21.738	6.	0.1	18.561
92	24.	6.	0.1	49.104
93	24.	4.	0.1	67.998
94	24.	2.	0.1	68.069
95	1.7484e-014	2.	0.1	3576.6
96	3.4968e-014	4.	0.1	3647.6
97	24.	0.	0.1	48.204
98	21.738	0.	0.1	18.681
99	19.476	0.	0.1	-3.2906
100	17.214	0.	0.1	0.29194
101	14.952	0.	0.1	52.355
102	12.69	0.	0.1	-3.2446
103	10.429	0.	0.1	-19.814
104	8.1667	0.	0.1	518.66
105	8.	0.	0.1	357.97
106	5.3333	8.0879e-031	0.1	574.96
107	2.6667	4.0439e-031	0.1	686.58
108	0.	0.	0.1	2995.2
