Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.7217,2.8214,0,0.0012157,11317,0.00053494,2220.8,0.0002952,419.55,-0.0010768,-9888.8,0.085858
2,4.3296,3.389,0,0.00085441,8059.9,0.00031689,865.63,0.00025894,430.18,-0.00078362,-7403.2,0.12134
3,4.8097,2.5282,0,0.0007061,6996.9,0.00024218,-64.866,0.00020602,-336.54,-0.0007066,-7193.6,0.155
4,2.8715,3.4134,0,0.00088353,8716.3,0.00033052,-206.18,0.00019289,-1240.3,-0.00089222,-9393.4,0.047802
5,5.2209,3.5228,0,0.00060479,5959.9,0.00020961,-190.64,0.00015691,-586.65,-0.00060863,-6338.6,0.1853
6,2.2954,1.7195,0,0.00059948,5938.5,0.00020068,-397.1,0.00015132,-767.91,-0.00061321,-6512.3,0.028936
7,2.2581,0.85426,0,0.00051361,5108.4,0.0001769,12.162,0.00015579,-146.47,-0.00051329,-5173.7,0.025516
8,4.7616,0.54779,0,0.0004118,4060.2,0.00015551,213.66,0.00011676,-77.526,-0.0004032,-3984.3,0.14293
9,2.4975,4.1527,0,0.0006281,6247.4,0.00021295,-354.05,0.00016194,-737.34,-0.00064285,-6784.2,0.034361
10,4.4284,5.0734,0,0.00044011,3912,0.00016526,370.78,0.00010019,-118.1,-0.00038487,-3762.7,0.11695
11,4.7926,4.7346,0,0.00062513,6007,0.00023535,335.64,0.00016512,-192.06,-0.00059693,-5917.8,0.14669
12,6.0234,2.7393,0,0.00043942,4373.6,0.00016415,-5.7156,0.00010935,-417.45,-0.0004434,-4570.6,0.25252
13,4.6855,1.3577,0,0.00063555,6197.1,0.00025815,531.81,0.00016009,-204.97,-0.00061128,-6000.8,0.14198
14,2.2868,5.0452,0,0.00050229,5001.3,0.00016734,-137.86,0.00014875,-277.53,-0.0005074,-5207.5,0.026212
15,4.6304,5.4625,0,0.00039065,3759.7,0.00015214,330.65,0.00010612,-15.118,-0.00036967,-3590,0.12866
16,5.6378,0.98881,0,0.00042832,4192.4,0.00013521,-156.74,0.00012955,-199.25,-0.00042557,-4370.2,0.21599
17,5.8169,1.7804,0,0.00045121,4439.6,0.00015619,237.46,0.00015214,206.98,-0.00043669,-4217.3,0.23387
18,1.1692,4.7791,0,0.00058866,5868.6,0.00031207,1058.6,7.232e-05,-742.82,-0.00056076,-5499.6,0.0069037
19,1.1457,2.2,0,0.00064671,6454.5,0.00036624,1103.7,1.9712e-05,-1500,-0.00061195,-6246,0.0071369
20,1.1036,1.0688,0,0.00060046,5981.9,0.0003204,1018.2,6.1982e-05,-923.4,-0.00057286,-5693.3,0.0059439
21,6.361,3.6907,0,0.00045795,4570.7,0.00016529,-94.016,0.00011718,-455.53,-0.00046566,-4834.8,0.28078
22,7.001,0.98365,0,0.00040965,4080.9,0.00014529,143.39,0.00013,28.498,-0.00040533,-3993.8,0.33817
23,8.1744,1.0914,0,0.00038683,3861.9,0.00012926,13.743,0.00012585,-11.876,-0.00038642,-3860.9,0.45613
24,9.2827,1.1678,0,0.00035611,3555.7,0.00011818,-6.1334,0.00011558,-25.671,-0.00035635,-3571.5,0.57721
25,10.439,1.1871,0,0.00032576,3253.7,0.0001093,12.387,0.00010544,-16.666,-0.00032566,-3255.7,0.71261
26,11.582,1.1856,0,0.00029373,2933.9,9.7305e-05,-0.67655,9.6118e-05,-9.5919,-0.00029377,-2939,0.85498
27,12.727,1.1745,0,0.00026357,2632.7,8.7211e-05,2.9949,8.6755e-05,-0.4359,-0.00026341,-2631.4,1.0053
