Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	9.	2.1818	0.	1.3808e-003
2	9.	2.3636	0.	1.0941e-003
3	9.	2.5455	0.	9.6515e-004
4	9.	2.7273	0.	8.9835e-004
5	9.	2.9091	0.	8.6983e-004
6	9.	3.0909	0.	8.6983e-004
7	9.	3.2727	0.	8.9835e-004
8	9.	3.4545	0.	9.6515e-004
9	9.	3.6364	0.	1.0941e-003
10	9.	3.8182	0.	1.3808e-003
11	9.1667	2.1818	0.	1.3653e-003
12	9.1667	2.3636	0.	1.0887e-003
13	9.1667	2.5455	0.	9.591e-004
14	9.1667	2.7273	0.	8.9228e-004
15	9.1667	2.9091	0.	8.6369e-004
16	9.1667	3.0909	0.	8.6369e-004
17	9.1667	3.2727	0.	8.9228e-004
18	9.1667	3.4545	0.	9.591e-004
19	9.1667	3.6364	0.	1.0887e-003
20	9.1667	3.8182	0.	1.3653e-003
21	8.8163	5.8182	0.	7.8368e-005
22	8.8163	5.6364	0.	1.1468e-004
23	8.8163	5.4545	0.	1.6065e-004
24	8.8163	5.2727	0.	2.1241e-004
25	8.8163	5.0909	0.	2.7118e-004
26	8.8163	4.9091	0.	3.399e-004
27	8.8163	4.7273	0.	4.2379e-004
28	8.8163	4.5455	0.	5.3221e-004
29	8.8163	4.3636	0.	6.8641e-004
30	8.8163	4.1818	0.	9.1342e-004
31	8.8163	4.	0.	1.0817e-003
32	8.8163	3.8182	0.	1.0263e-003
33	8.8163	3.6364	0.	9.6339e-004
34	8.8163	3.4545	0.	8.95e-004
35	8.8163	3.2727	0.	8.5511e-004
36	8.8163	3.0909	0.	8.3614e-004
37	8.8163	2.9091	0.	8.3614e-004
38	8.8163	2.7273	0.	8.5511e-004
39	8.8163	2.5455	0.	8.95e-004
40	8.8163	2.3636	0.	9.6339e-004
41	8.8163	2.1818	0.	1.0263e-003
42	8.8163	2.	0.	1.0817e-003
43	8.8163	1.8182	0.	9.1342e-004
44	8.8163	1.6364	0.	6.8641e-004
45	8.8163	1.4545	0.	5.3221e-004
46	8.8163	1.2727	0.	4.2379e-004
47	8.8163	1.0909	0.	3.399e-004
48	8.8163	0.90909	0.	2.7118e-004
49	8.8163	0.72727	0.	2.1241e-004
50	8.8163	0.54545	0.	1.6065e-004
51	8.8163	0.36364	0.	1.1468e-004
52	8.8163	0.18182	0.	7.8368e-005
53	8.6327	5.8182	0.	1.1981e-004
54	8.6327	5.6364	0.	1.3928e-004
55	8.6327	5.4545	0.	1.719e-004
56	8.6327	5.2727	0.	2.1327e-004
57	8.6327	5.0909	0.	2.6243e-004
58	8.6327	4.9091	0.	3.2024e-004
59	8.6327	4.7273	0.	3.891e-004
60	8.6327	4.5455	0.	4.7073e-004
61	8.6327	4.3636	0.	5.6811e-004
62	8.6327	4.1818	0.	6.6796e-004
63	8.6327	4.	0.	7.3254e-004
64	8.6327	3.8182	0.	7.8098e-004
65	8.6327	3.6364	0.	7.9576e-004
66	8.6327	3.4545	0.	7.9151e-004
67	8.6327	3.2727	0.	7.8109e-004
68	8.6327	3.0909	0.	7.7455e-004
69	8.6327	2.9091	0.	7.7455e-004
70	8.6327	2.7273	0.	7.8109e-004
71	8.6327	2.5455	0.	7.915e-004
72	8.6327	2.3636	0.	7.9576e-004
73	8.6327	2.1818	0.	7.8098e-004
74	8.6327	2.	0.	7.3254e-004
75	8.6327	1.8182	0.	6.6796e-004
76	8.6327	1.6364	0.	5.6811e-004
77	8.6327	1.4545	0.	4.7073e-004
78	8.6327	1.2727	0.	3.891e-004
79	8.6327	1.0909	0.	3.2024e-004
80	8.6327	0.90909	0.	2.6243e-004
81	8.6327	0.72727	0.	2.1327e-004
82	8.6327	0.54545	0.	1.719e-004
83	8.6327	0.36364	0.	1.3928e-004
84	8.6327	0.18182	0.	1.1981e-004
