Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	9.	2.1818	0.	1603.3
2	9.	2.3636	0.	1272.1
3	9.	2.5455	0.	1064.1
4	9.	2.7273	0.	953.33
5	9.	2.9091	0.	903.29
6	9.	3.0909	0.	903.29
7	9.	3.2727	0.	953.33
8	9.	3.4545	0.	1064.1
9	9.	3.6364	0.	1272.1
10	9.	3.8182	0.	1603.3
11	9.1667	2.1818	0.	1328.3
12	9.1667	2.3636	0.	1188.1
13	9.1667	2.5455	0.	1010.5
14	9.1667	2.7273	0.	913.1
15	9.1667	2.9091	0.	867.78
16	9.1667	3.0909	0.	867.78
17	9.1667	3.2727	0.	913.1
18	9.1667	3.4545	0.	1010.5
19	9.1667	3.6364	0.	1188.1
20	9.1667	3.8182	0.	1328.3
21	8.8163	5.8182	0.	123.89
22	8.8163	5.6364	0.	272.18
23	8.8163	5.4545	0.	500.24
24	8.8163	5.2727	0.	772.22
25	8.8163	5.0909	0.	1087.8
26	8.8163	4.9091	0.	1457.
27	8.8163	4.7273	0.	1902.
28	8.8163	4.5455	0.	2444.3
29	8.8163	4.3636	0.	3196.
30	8.8163	4.1818	0.	3708.
31	8.8163	4.	0.	2684.7
32	8.8163	3.8182	0.	1302.1
33	8.8163	3.6364	0.	1056.7
34	8.8163	3.4545	0.	904.32
35	8.8163	3.2727	0.	838.56
36	8.8163	3.0909	0.	806.17
37	8.8163	2.9091	0.	806.17
38	8.8163	2.7273	0.	838.56
39	8.8163	2.5455	0.	904.32
40	8.8163	2.3636	0.	1056.7
41	8.8163	2.1818	0.	1302.1
42	8.8163	2.	0.	2684.7
43	8.8163	1.8182	0.	3708.
44	8.8163	1.6364	0.	3196.
45	8.8163	1.4545	0.	2444.3
46	8.8163	1.2727	0.	1902.
47	8.8163	1.0909	0.	1457.
48	8.8163	0.90909	0.	1087.8
49	8.8163	0.72727	0.	772.22
50	8.8163	0.54545	0.	500.24
51	8.8163	0.36364	0.	272.18
52	8.8163	0.18182	0.	123.89
53	8.6327	5.8182	0.	90.409
54	8.6327	5.6364	0.	164.1
55	8.6327	5.4545	0.	317.85
56	8.6327	5.2727	0.	520.09
57	8.6327	5.0909	0.	757.79
58	8.6327	4.9091	0.	1025.9
59	8.6327	4.7273	0.	1321.2
60	8.6327	4.5455	0.	1614.3
61	8.6327	4.3636	0.	1847.
62	8.6327	4.1818	0.	1823.6
63	8.6327	4.	0.	1300.
64	8.6327	3.8182	0.	861.61
65	8.6327	3.6364	0.	690.14
66	8.6327	3.4545	0.	649.84
67	8.6327	3.2727	0.	627.37
68	8.6327	3.0909	0.	618.38
69	8.6327	2.9091	0.	618.38
70	8.6327	2.7273	0.	627.37
71	8.6327	2.5455	0.	649.84
72	8.6327	2.3636	0.	690.14
73	8.6327	2.1818	0.	861.62
74	8.6327	2.	0.	1300.
75	8.6327	1.8182	0.	1823.6
76	8.6327	1.6364	0.	1847.
77	8.6327	1.4545	0.	1614.3
78	8.6327	1.2727	0.	1321.2
79	8.6327	1.0909	0.	1025.9
80	8.6327	0.90909	0.	757.79
81	8.6327	0.72727	0.	520.09
82	8.6327	0.54545	0.	317.86
83	8.6327	0.36364	0.	164.1
84	8.6327	0.18182	0.	90.409
85	8.449	5.8182	0.	89.524
86	8.449	5.6364	0.	148.19
87	8.449	5.4545	0.	258.18
88	8.449	5.2727	0.	406.28
89	8.449	5.0909	0.	580.71
90	8.449	4.9091	0.	769.35
91	8.449	4.7273	0.	954.
92	8.449	4.5455	0.	1104.
93	8.449	4.3636	0.	1152.7
94	8.449	4.1818	0.	1034.4
95	8.449	4.	0.	787.83
96	8.449	3.8182	0.	554.47
97	8.449	3.6364	0.	443.61
98	8.449	3.4545	0.	415.25
99	8.449	3.2727	0.	411.53
100	8.449	3.0909	0.	412.58
101	8.449	2.9091	0.	412.58
102	8.449	2.7273	0.	411.53
103	8.449	2.5455	0.	415.25
104	8.449	2.3636	0.	443.61
105	8.449	2.1818	0.	554.47
106	8.449	2.	0.	787.83
107	8.449	1.8182	0.	1034.4
