Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	7.1	2.1818	0.	1738.4
2	7.1	2.3636	0.	1382.5
3	7.1	2.5455	0.	1142.7
4	7.1	2.7273	0.	1014.9
5	7.1	2.9091	0.	956.81
6	7.1	3.0909	0.	956.81
7	7.1	3.2727	0.	1014.9
8	7.1	3.4545	0.	1142.7
9	7.1	3.6364	0.	1382.5
10	7.1	3.8182	0.	1738.4
11	7.2667	2.1818	0.	1495.7
12	7.2667	2.3636	0.	1311.4
13	7.2667	2.5455	0.	1101.2
14	7.2667	2.7273	0.	985.97
15	7.2667	2.9091	0.	932.53
16	7.2667	3.0909	0.	932.52
17	7.2667	3.2727	0.	985.97
18	7.2667	3.4545	0.	1101.2
19	7.2667	3.6364	0.	1311.4
20	7.2667	3.8182	0.	1495.7
21	6.9179	5.8182	0.	144.21
22	6.9179	5.6364	0.	307.74
23	6.9179	5.4545	0.	562.14
24	6.9179	5.2727	0.	865.41
25	6.9179	5.0909	0.	1217.1
26	6.9179	4.9091	0.	1628.9
27	6.9179	4.7273	0.	2125.9
28	6.9179	4.5455	0.	2731.7
29	6.9179	4.3636	0.	3577.9
30	6.9179	4.1818	0.	4137.
31	6.9179	4.	0.	2956.5
32	6.9179	3.8182	0.	1378.3
33	6.9179	3.6364	0.	1113.7
34	6.9179	3.4545	0.	941.17
35	6.9179	3.2727	0.	865.57
36	6.9179	3.0909	0.	828.18
37	6.9179	2.9091	0.	828.18
38	6.9179	2.7273	0.	865.57
39	6.9179	2.5455	0.	941.17
40	6.9179	2.3636	0.	1113.7
41	6.9179	2.1818	0.	1378.3
42	6.9179	2.	0.	2956.5
43	6.9179	1.8182	0.	4137.
44	6.9179	1.6364	0.	3577.9
45	6.9179	1.4545	0.	2731.7
46	6.9179	1.2727	0.	2125.9
47	6.9179	1.0909	0.	1628.9
48	6.9179	0.90909	0.	1217.1
49	6.9179	0.72727	0.	865.41
50	6.9179	0.54545	0.	562.14
51	6.9179	0.36364	0.	307.74
52	6.9179	0.18182	0.	144.21
53	6.7359	5.8182	0.	104.66
54	6.7359	5.6364	0.	177.68
55	6.7359	5.4545	0.	344.55
56	6.7359	5.2727	0.	566.54
57	6.7359	5.0909	0.	827.86
58	6.7359	4.9091	0.	1122.4
59	6.7359	4.7273	0.	1446.4
60	6.7359	4.5455	0.	1766.3
61	6.7359	4.3636	0.	2013.1
62	6.7359	4.1818	0.	1971.4
63	6.7359	4.	0.	1355.
64	6.7359	3.8182	0.	860.46
65	6.7359	3.6364	0.	674.56
66	6.7359	3.4545	0.	632.34
67	6.7359	3.2727	0.	607.21
68	6.7359	3.0909	0.	596.83
69	6.7359	2.9091	0.	596.83
70	6.7359	2.7273	0.	607.21
71	6.7359	2.5455	0.	632.35
72	6.7359	2.3636	0.	674.56
73	6.7359	2.1818	0.	860.46
74	6.7359	2.	0.	1355.
75	6.7359	1.8182	0.	1971.4
76	6.7359	1.6364	0.	2013.1
77	6.7359	1.4545	0.	1766.3
78	6.7359	1.2727	0.	1446.4
79	6.7359	1.0909	0.	1122.4
80	6.7359	0.90909	0.	827.86
81	6.7359	0.72727	0.	566.54
82	6.7359	0.54545	0.	344.55
83	6.7359	0.36364	0.	177.68
84	6.7359	0.18182	0.	104.66
85	6.5538	5.8182	0.	103.57
86	6.5538	5.6364	0.	156.16
87	6.5538	5.4545	0.	270.31
88	6.5538	5.2727	0.	428.46
89	6.5538	5.0909	0.	616.09
90	6.5538	4.9091	0.	818.85
91	6.5538	4.7273	0.	1015.7
92	6.5538	4.5455	0.	1171.4
93	6.5538	4.3636	0.	1210.5
94	6.5538	4.1818	0.	1058.7
95	6.5538	4.	0.	766.14
96	6.5538	3.8182	0.	497.98
97	6.5538	3.6364	0.	375.74
98	6.5538	3.4545	0.	346.73
99	6.5538	3.2727	0.	343.66
100	6.5538	3.0909	0.	345.09
101	6.5538	2.9091	0.	345.09
102	6.5538	2.7273	0.	343.66
103	6.5538	2.5455	0.	346.73
104	6.5538	2.3636	0.	375.74
105	6.5538	2.1818	0.	497.98
106	6.5538	2.	0.	766.14
107	6.5538	1.8182	0.	1058.7
108	6.5538	1.6364	0.	1210.5
109	6.5538	1.4545	0.	1171.4
110	6.5538	1.2727	0.	1015.7
111	6.5538	1.0909	0.	818.85
112	6.5538	0.90909	0.	616.09
113	6.5538	0.72727	0.	428.46
114	6.5538	0.54545	0.	270.31
115	6.5538	0.36364	0.	156.16
116	6.5538	0.18182	0.	103.57
117	6.3718	5.8182	0.	102.74
118	6.3718	5.6364	0.	152.33
119	6.3718	5.4545	0.	235.67
120	6.3718	5.2727	0.	345.05
121	6.3718	5.0909	0.	470.95
122	6.3718	4.9091	0.	598.83
123	6.3718	4.7273	0.	707.73
124	6.3718	4.5455	0.	768.23
125	6.3718	4.3636	0.	745.31
126	6.3718	4.1818	0.	619.97
127	6.3718	4.	0.	435.1
128	6.3718	3.8182	0.	267.4
129	6.3718	3.6364	0.	167.67
130	6.3718	3.4545	0.	131.18
131	6.3718	3.2727	0.	124.83
132	6.3718	3.0909	0.	125.83
133	6.3718	2.9091	0.	125.83
134	6.3718	2.7273	0.	124.83
135	6.3718	2.5455	0.	131.18
136	6.3718	2.3636	0.	167.67
137	6.3718	2.1818	0.	267.4
138	6.3718	2.	0.	435.1
139	6.3718	1.8182	0.	619.97
140	6.3718	1.6364	0.	745.31
141	6.3718	1.4545	0.	768.23
142	6.3718	1.2727	0.	707.73
143	6.3718	1.0909	0.	598.84
144	6.3718	0.90909	0.	470.95
145	6.3718	0.72727	0.	345.05
146	6.3718	0.54545	0.	235.67
147	6.3718	0.36364	0.	152.33
148	6.3718	0.18182	0.	102.74
149	6.1897	5.8182	0.	97.381
150	6.1897	5.6364	0.	146.83
151	6.1897	5.4545	0.	210.64
152	6.1897	5.2727	0.	285.12
153	6.1897	5.0909	0.	364.44
154	6.1897	4.9091	0.	437.42
155	6.1897	4.7273	0.	488.35
156	6.1897	4.5455	0.	498.56
157	6.1897	4.3636	0.	452.47
158	6.1897	4.1818	0.	351.73
159	6.1897	4.	0.	221.65
160	6.1897	3.8182	0.	102.45
161	6.1897	3.6364	0.	24.016
162	6.1897	3.4545	0.	2.6341
163	6.1897	3.2727	0.	1.1243
164	6.1897	3.0909	0.	0.93592
165	6.1897	2.9091	0.	0.93593
166	6.1897	2.7273	0.	1.1243
167	6.1897	2.5455	0.	2.6341
168	6.1897	2.3636	0.	24.016
169	6.1897	2.1818	0.	102.45
170	6.1897	2.	0.	221.65
171	6.1897	1.8182	0.	351.73
172	6.1897	1.6364	0.	452.47
173	6.1897	1.4545	0.	498.56
174	6.1897	1.2727	0.	488.35
175	6.1897	1.0909	0.	437.42
176	6.1897	0.90909	0.	364.44
177	6.1897	0.72727	0.	285.12
178	6.1897	0.54545	0.	210.64
179	6.1897	0.36364	0.	146.83
180	6.1897	0.18182	0.	97.381
181	6.0077	5.8182	0.	88.62
182	6.0077	5.6364	0.	136.31
183	6.0077	5.4545	0.	185.94
184	6.0077	5.2727	0.	235.54
185	6.0077	5.0909	0.	281.7
186	6.0077	4.9091	0.	317.
187	6.0077	4.7273	0.	331.38
188	6.0077	4.5455	0.	314.69
189	6.0077	4.3636	0.	261.5
190	6.0077	4.1818	0.	176.67
191	6.0077	4.	0.	78.351
192	6.0077	3.8182	0.	10.398
193	6.0077	3.6364	0.	2.2986
194	6.0077	3.4545	0.	1.1194
195	6.0077	3.2727	0.	0.84074
196	6.0077	3.0909	0.	0.75811
197	6.0077	2.9091	0.	0.75811
198	6.0077	2.7273	0.	0.84074
199	6.0077	2.5455	0.	1.1194
200	6.0077	2.3636	0.	2.2986
201	6.0077	2.1818	0.	10.398
202	6.0077	2.	0.	78.351
203	6.0077	1.8182	0.	176.67
204	6.0077	1.6364	0.	261.5
205	6.0077	1.4545	0.	314.69
206	6.0077	1.2727	0.	331.38
207	6.0077	1.0909	0.	317.
208	6.0077	0.90909	0.	281.7
209	6.0077	0.72727	0.	235.54
210	6.0077	0.54545	0.	185.94
211	6.0077	0.36364	0.	136.31
212	6.0077	0.18182	0.	88.62
213	5.8256	5.8182	0.	77.663
214	5.8256	5.6364	0.	121.15
215	5.8256	5.4545	0.	159.16
216	5.8256	5.2727	0.	190.56
217	5.8256	5.0909	0.	213.58
218	5.8256	4.9091	0.	223.83
219	5.8256	4.7273	0.	215.69
220	5.8256	4.5455	0.	184.43
221	5.8256	4.3636	0.	129.26
222	5.8256	4.1818	0.	57.228
223	5.8256	4.	0.	8.0335
224	5.8256	3.8182	0.	2.2874
225	5.8256	3.6364	0.	1.1494
226	5.8256	3.4545	0.	0.75648
227	5.8256	3.2727	0.	0.6109
228	5.8256	3.0909	0.	0.56855
229	5.8256	2.9091	0.	0.56855
230	5.8256	2.7273	0.	0.6109
231	5.8256	2.5455	0.	0.75648
232	5.8256	2.3636	0.	1.1494
233	5.8256	2.1818	0.	2.2874
234	5.8256	2.	0.	8.0334
235	5.8256	1.8182	0.	57.228
236	5.8256	1.6364	0.	129.26
237	5.8256	1.4545	0.	184.43
238	5.8256	1.2727	0.	215.69
239	5.8256	1.0909	0.	223.83
240	5.8256	0.90909	0.	213.58
241	5.8256	0.72727	0.	190.56
242	5.8256	0.54545	0.	159.16
243	5.8256	0.36364	0.	121.15
244	5.8256	0.18182	0.	77.663
245	5.6436	5.8182	0.	65.62
246	5.6436	5.6364	0.	102.78
247	5.6436	5.4545	0.	130.5
248	5.6436	5.2727	0.	148.11
249	5.6436	5.0909	0.	154.91
250	5.6436	4.9091	0.	148.67
251	5.6436	4.7273	0.	126.81
252	5.6436	4.5455	0.	88.009
253	5.6436	4.3636	0.	36.003
254	5.6436	4.1818	0.	5.817
255	5.6436	4.	0.	2.128
256	5.6436	3.8182	0.	1.1393
257	5.6436	3.6364	0.	0.71007
258	5.6436	3.4545	0.	0.51485
259	5.6436	3.2727	0.	0.43438
260	5.6436	3.0909	0.	0.40718
261	5.6436	2.9091	0.	0.40718
262	5.6436	2.7273	0.	0.43438
263	5.6436	2.5455	0.	0.51485
264	5.6436	2.3636	0.	0.71007
265	5.6436	2.1818	0.	1.1393
266	5.6436	2.	0.	2.128
267	5.6436	1.8182	0.	5.817
268	5.6436	1.6364	0.	36.003
269	5.6436	1.4545	0.	88.009
270	5.6436	1.2727	0.	126.81
271	5.6436	1.0909	0.	148.67
272	5.6436	0.90909	0.	154.91
273	5.6436	0.72727	0.	148.11
274	5.6436	0.54545	0.	130.5
275	5.6436	0.36364	0.	102.78
276	5.6436	0.18182	0.	65.62
277	5.4615	5.8182	0.	53.307
278	5.4615	5.6364	0.	82.646
279	5.4615	5.4545	0.	100.9
280	5.4615	5.2727	0.	107.61
281	5.4615	5.0909	0.	102.77
282	5.4615	4.9091	0.	85.659
283	5.4615	4.7273	0.	55.912
284	5.4615	4.5455	0.	18.39
285	5.4615	4.3636	0.	3.7683
286	5.4615	4.1818	0.	1.7169
287	5.4615	4.	0.	1.0123
288	5.4615	3.8182	0.	0.65733
289	5.4615	3.6364	0.	0.4608
290	5.4615	3.4545	0.	0.35439
291	5.4615	3.2727	0.	0.30297
292	5.4615	3.0909	0.	0.28354
293	5.4615	2.9091	0.	0.28354
294	5.4615	2.7273	0.	0.30297
295	5.4615	2.5455	0.	0.35439
296	5.4615	2.3636	0.	0.4608
297	5.4615	2.1818	0.	0.65733
298	5.4615	2.	0.	1.0123
299	5.4615	1.8182	0.	1.7169
300	5.4615	1.6364	0.	3.7683
301	5.4615	1.4545	0.	18.39
302	5.4615	1.2727	0.	55.912
303	5.4615	1.0909	0.	85.659
304	5.4615	0.90909	0.	102.77
305	5.4615	0.72727	0.	107.61
306	5.4615	0.54545	0.	100.9
307	5.4615	0.36364	0.	82.646
308	5.4615	0.18182	0.	53.307
309	5.2795	5.8182	0.	41.275
310	5.2795	5.6364	0.	61.917
311	5.2795	5.4545	0.	71.275
312	5.2795	5.2727	0.	69.03
313	5.2795	5.0909	0.	55.646
314	5.2795	4.9091	0.	31.935
315	5.2795	4.7273	0.	7.5588
316	5.2795	4.5455	0.	2.3245
317	5.2795	4.3636	0.	1.2861
318	5.2795	4.1818	0.	0.84264
319	5.2795	4.	0.	0.58526
320	5.2795	3.8182	0.	0.41798
321	5.2795	3.6364	0.	0.30902
322	5.2795	3.4545	0.	0.24315
323	5.2795	3.2727	0.	0.20797
324	5.2795	3.0909	0.	0.19331
325	5.2795	2.9091	0.	0.19331
326	5.2795	2.7273	0.	0.20797
327	5.2795	2.5455	0.	0.24315
328	5.2795	2.3636	0.	0.30902
329	5.2795	2.1818	0.	0.41798
330	5.2795	2.	0.	0.58526
331	5.2795	1.8182	0.	0.84264
332	5.2795	1.6364	0.	1.2861
333	5.2795	1.4545	0.	2.3245
334	5.2795	1.2727	0.	7.5588
335	5.2795	1.0909	0.	31.935
336	5.2795	0.90909	0.	55.646
337	5.2795	0.72727	0.	69.03
338	5.2795	0.54545	0.	71.275
339	5.2795	0.36364	0.	61.917
340	5.2795	0.18182	0.	41.275
341	5.0974	5.8182	0.	29.869
342	5.0974	5.6364	0.	41.428
343	5.0974	5.4545	0.	42.409
344	5.0974	5.2727	0.	32.673
345	5.0974	5.0909	0.	14.37
346	5.0974	4.9091	0.	3.0517
347	5.0974	4.7273	0.	1.4164
348	5.0974	4.5455	0.	0.91786
349	5.0974	4.3636	0.	0.66013
350	5.0974	4.1818	0.	0.49085
351	5.0974	4.	0.	0.36717
352	5.0974	3.8182	0.	0.27509
353	5.0974	3.6364	0.	0.20922
354	5.0974	3.4545	0.	0.16566
355	5.0974	3.2727	0.	0.14023
356	5.0974	3.0909	0.	0.12882
357	5.0974	2.9091	0.	0.12882
358	5.0974	2.7273	0.	0.14023
359	5.0974	2.5455	0.	0.16566
360	5.0974	2.3636	0.	0.20922
361	5.0974	2.1818	0.	0.27509
362	5.0974	2.	0.	0.36717
363	5.0974	1.8182	0.	0.49085
364	5.0974	1.6364	0.	0.66013
365	5.0974	1.4545	0.	0.91786
366	5.0974	1.2727	0.	1.4164
367	5.0974	1.0909	0.	3.0517
368	5.0974	0.90909	0.	14.37
369	5.0974	0.72727	0.	32.673
370	5.0974	0.54545	0.	42.409
371	5.0974	0.36364	0.	41.428
372	5.0974	0.18182	0.	29.869
373	4.9154	5.8182	0.	19.297
374	4.9154	5.6364	0.	21.78
375	4.9154	5.4545	0.	15.206
376	4.9154	5.2727	0.	4.0711
377	4.9154	5.0909	0.	1.399
378	4.9154	4.9091	0.	0.87226
379	4.9154	4.7273	0.	0.64289
380	4.9154	4.5455	0.	0.50149
381	4.9154	4.3636	0.	0.39716
382	4.9154	4.1818	0.	0.3128
383	4.9154	4.	0.	0.24277
