Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.8469,3.8967,0,0.00077851,7779.7,0.00027009,-276,0.00020852,-738.63,-0.00079474,-8276.7,0.06546
2,1.5796,2.1246,0,0.0010233,10226,0.00037365,-1022.9,0.00017638,-2505.2,-0.0010753,-11909,0.015219
3,1.3185,4.139,0,0.00077562,7750.8,0.00031114,-591.42,9.7668e-05,-2195.3,-0.00081047,-9018.7,0.010374
4,2.9925,4.5552,0,0.00056243,5620.4,0.00024987,631.89,0.00013013,-267.84,-0.0005508,-5384.1,0.070594
5,2.8005,1.2449,0,0.00050343,5030.9,0.00033205,2127.3,4.994e-05,7.5797,-0.00043241,-3616.6,0.056725
6,3.5279,3.8339,0,0.0005942,5937.9,0.00022764,124.03,0.0001524,-441.35,-0.00059758,-6076.4,0.10557
7,4.4486,2.469,0,0.00051021,5098.6,0.00018953,-36.041,0.00012799,-498.45,-0.00051773,-5350.1,0.16813
8,4.4707,1.6262,0,0.00049874,4984,0.00017892,4.4146,0.00014023,-286.28,-0.0005029,-5118.5,0.16731
9,5.9402,4.1135,0,0.00044912,4488.1,0.00015993,25.812,0.00013043,-195.87,-0.0004516,-4569,0.28729
10,6.3272,2.0667,0,0.00043561,4353.1,0.00015265,-17.909,0.00012682,-211.97,-0.00043919,-4464.8,0.32121
11,7.4153,2.0162,0,0.00040652,4062.4,0.00013939,3.8349,0.00012558,-99.952,-0.00040806,-4109.5,0.42469
12,8.4856,1.979,0,0.00037726,3770,0.00012726,0.18298,0.00011982,-55.746,-0.00037817,-3797.5,0.53594
13,9.5588,1.9734,0,0.00034842,3481.8,0.00011654,1.9277,0.00011252,-28.245,-0.00034886,-3494.9,0.6563
14,10.653,1.9692,0,0.00031848,3182.6,0.00010566,0.033979,0.00010415,-11.335,-0.00031867,-3188.3,0.78733
15,11.753,1.9649,0,0.00028899,2887.9,9.5776e-05,3.6981,9.5012e-05,-2.045,-0.00028896,-2887,0.92669
16,12.857,1.9663,0,0.00025992,2597.4,8.6304e-05,5.7035,8.5396e-05,-1.1229,-0.00025984,-2595.1,1.0736
17,13.966,1.9672,0,0.00023108,2309.2,7.7105e-05,8.7881,7.5622e-05,-2.3546,-0.00023096,-2305.9,1.2275
18,15.079,1.9701,0,0.00020295,2028.1,6.81e-05,13.232,6.6283e-05,-0.42147,-0.00020273,-2021.7,1.3877
19,16.194,1.9752,0,0.00017507,1749.5,5.913e-05,14.664,5.6819e-05,-2.6955,-0.00017486,-1743.4,1.5533
20,17.333,1.995,0,0.00014866,1485.6,5.1538e-05,30.287,4.7624e-05,0.8797,-0.00014811,-1469.8,1.7269
21,18.569,2.0635,0,0.00011717,1170.9,4.0067e-05,17.724,3.7918e-05,1.5752,-0.00011684,-1161.2,1.9195
22,19.738,2.0019,0,9.3578e-05,935.13,3.3787e-05,34.944,2.9129e-05,-0.055942,-9.2935e-05,-917.2,2.105
23,20.85,2.1265,0,7.0707e-05,706.58,2.854e-05,60.459,1.9877e-05,-4.6385,-6.9532e-05,-676.42,2.2841
24,20.399,4.0151,0,7.9156e-05,791.01,2.9442e-05,35.473,2.3683e-05,-7.7956,-7.8596e-05,-776.28,2.2119
25,19.269,4.0698,0,0.00010523,1051.6,3.7775e-05,37.701,3.299e-05,1.7506,-0.00010452,-1031.4,2.0311
26,18.178,4.0501,0,0.0001272,1271.1,4.4018e-05,23.123,4.0628e-05,-2.3498,-0.00012683,-1260.6,1.859
27,17.075,3.9976,0,0.00015426,1541.6,5.2688e-05,17.573,4.9497e-05,-6.4033,-0.00015406,-1535.9,1.688
28,15.977,3.9644,0,0.00018065,1805.3,6.0382e-05,8.396,5.9089e-05,-1.3201,-0.00018053,-1801.7,1.5216
29,14.849,3.9603,0,0.00020857,2084.3,6.9486e-05,6.5317,6.8315e-05,-2.2702,-0.0002085,-2082.1,1.3551
30,13.709,3.9597,0,0.00023756,2374,7.8759e-05,2.9643,7.8054e-05,-2.336,-0.00023755,-2373.7,1.1923
31,12.572,3.9623,0,0.00026728,2670.9,8.8356e-05,-0.13846,8.7929e-05,-3.3493,-0.00026734,-2672.7,1.0359
32,11.435,3.9686,0,0.00029726,2970.6,9.8464e-05,-0.88073,9.7394e-05,-8.9211,-0.00029743,-2975.5,0.88664
33,10.304,3.973,0,0.00032799,3277.7,0.00010941,1.2019,0.00010636,-21.775,-0.00032834,-3287.9,0.74564
34,9.1911,3.981,0,0.00035823,3579.8,0.00012005,-2.2142,0.00011491,-40.8,-0.00035894,-3601.1,0.6151
35,8.1108,3.999,0,0.00038829,3880.2,0.00013188,7.4825,0.00012246,-63.308,-0.00038919,-3907.6,0.49688
36,7.0065,4.0355,0,0.00041702,4167.3,0.00014189,-14.629,0.000129,-111.46,-0.00041908,-4229.5,0.38537
37,5.3371,1.6934,0,0.00046625,4659.3,0.00016467,-4.39,0.00013486,-228.38,-0.0004698,-4771.6,0.23467
38,9.3681,2.98,0,0.00035278,3525.4,0.00011863,2.1608,0.00011288,-41.039,-0.00035343,-3544.6,0.63593
39,10.442,2.9609,0,0.00032372,3234.9,0.00010797,-0.12771,0.00010489,-23.247,-0.00032411,-3246.6,0.76297
40,11.531,2.9508,0,0.00029433,2941.3,9.7571e-05,-2.43,9.616e-05,-13.038,-0.00029459,-2949,0.89939
41,12.681,2.9681,0,0.0002642,2640.1,8.7408e-05,0.42633,8.6847e-05,-3.7872,-0.00026425,-2641.8,1.0511
42,13.816,2.9673,0,0.00023464,2344.8,7.7877e-05,3.8384,7.7031e-05,-2.5143,-0.00023462,-2344.1,1.2076
43,14.948,2.9682,0,0.00020608,2059.3,6.8706e-05,8.1825,6.757e-05,-0.35645,-0.00020594,-2055.4,1.3697
44,16.057,2.9476,0,0.0001783,1781.8,6.0339e-05,14.62,5.7639e-05,-5.6669,-0.00017814,-1777.2,1.5337
