Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	7.5439	2.4245	0.	-9.4934e-005
2	6.2295	3.0976	0.	-1.2081e-004
3	7.3592	1.7534	0.	-8.9782e-005
4	3.8548	3.266	0.	-1.2671e-004
5	7.2131	4.199	0.	-8.8954e-005
6	4.6294	0.57181	0.	-8.6914e-005
7	6.6623	0.59959	0.	-6.6017e-005
8	4.7251	4.7045	0.	-1.1189e-004
9	6.729	5.4746	0.	-5.4177e-005
10	4.8732	5.399	0.	-8.05e-005
11	4.7244	1.4808	0.	-1.0938e-004
12	3.7416	1.078	0.	-1.1062e-004
13	3.6295	2.2418	0.	-1.2338e-004
14	3.9326	5.1937	0.	-1.0353e-004
15	1.3352	4.7375	0.	-1.3382e-004
16	1.1951	1.1944	0.	-1.3447e-004
17	2.4047	1.1532	0.	-1.3007e-004
18	7.6044	0.74982	0.	-6.8779e-005
19	8.6228	1.1711	0.	-6.7458e-005
20	10.08	1.1927	0.	-5.7242e-005
21	11.337	1.1991	0.	-4.7135e-005
22	12.542	1.2077	0.	-3.8879e-005
23	13.715	1.2168	0.	-3.1505e-005
24	14.871	1.2125	0.	-2.4978e-005
25	16.023	1.203	0.	-1.9253e-005
26	17.172	1.1941	0.	-1.4308e-005
27	18.314	1.1909	0.	-1.0118e-005
28	19.449	1.1911	0.	-6.7065e-006
29	20.586	1.1916	0.	-4.0431e-006
30	21.723	1.1927	0.	-2.1046e-006
31	22.861	1.1955	0.	-8.8867e-007
32	1.335	3.5696	0.	-1.374e-004
33	1.262	2.3873	0.	-1.3866e-004
34	22.852	2.3939	0.	-1.026e-006
35	22.849	3.6004	0.	-1.0276e-006
36	22.855	4.7962	0.	-8.9491e-007
37	21.712	4.8096	0.	-2.1192e-006
38	20.572	4.8111	0.	-4.0671e-006
39	19.438	4.7977	0.	-6.7485e-006
40	18.299	4.7943	0.	-1.0164e-005
41	17.157	4.7865	0.	-1.4336e-005
42	16.023	4.7956	0.	-1.9241e-005
43	14.874	4.8117	0.	-2.4945e-005
44	13.707	4.8061	0.	-3.1471e-005
45	12.533	4.7918	0.	-3.8766e-005
46	11.328	4.7822	0.	-4.6974e-005
47	10.055	4.7588	0.	-5.667e-005
48	8.5821	4.7197	0.	-6.5637e-005
49	7.7224	5.2557	0.	-6.9947e-005
50	8.7015	3.4996	0.	-6.7833e-005
51	2.6694	3.4511	0.	-1.2437e-004
52	2.4755	2.2925	0.	-1.2669e-004
53	8.7969	2.3727	0.	-6.5881e-005
54	9.9992	2.3522	0.	-5.7034e-005
55	11.247	2.3842	0.	-4.7402e-005
56	12.473	2.4075	0.	-3.9059e-005
57	13.67	2.4212	0.	-3.1614e-005
58	14.835	2.4185	0.	-2.5071e-005
59	15.999	2.4065	0.	-1.932e-005
60	17.161	2.3883	0.	-1.4345e-005
61	18.296	2.3926	0.	-1.0185e-005
62	19.428	2.3885	0.	-6.799e-006
63	20.567	2.3895	0.	-4.136e-006
64	21.709	2.3911	0.	-2.2194e-006
65	21.704	3.5989	0.	-2.2258e-006
66	20.563	3.6	0.	-4.1461e-006
67	19.43	3.5985	0.	-6.8012e-006
68	18.284	3.5899	0.	-1.0222e-005
69	17.15	3.5816	0.	-1.4379e-005
70	16.	3.5962	0.	-1.9312e-005
71	14.84	3.6104	0.	-2.5038e-005
72	13.668	3.609	0.	-3.1586e-005
73	12.47	3.6	0.	-3.9031e-005
74	11.242	3.5903	0.	-4.7404e-005
75	9.9882	3.5639	0.	-5.67e-005
