Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	4.2219	3.3498	0.	-14.119
2	3.3602	2.6148	0.	97.354
3	3.9314	4.158	0.	3.3103
4	0.93846	0.81681	0.	169.54
5	3.4666	0.77459	0.	114.56
6	1.4948	4.0755	0.	563.59
7	3.175	5.4739	0.	102.09
8	0.76462	4.4113	0.	318.63
9	4.2938	2.1719	0.	30.997
10	4.5359	1.0358	0.	30.465
11	5.5948	1.1684	0.	-2.5614
12	6.7603	1.1996	0.	-4.091
13	7.9323	1.2088	0.	8.3739e-002
14	9.1014	1.2131	0.	-0.7741
15	10.263	1.2136	0.	7.5692e-002
16	11.425	1.2112	0.	3.7246
17	12.566	1.185	0.	5.8276
18	13.708	1.2166	0.	7.3367
19	14.846	1.2091	0.	8.2043
20	15.988	1.2003	0.	8.5013
21	17.132	1.1952	0.	8.6371
22	18.278	1.1827	0.	8.7328
23	19.421	1.1835	0.	8.7759
24	20.565	1.1921	0.	8.6665
25	21.709	1.193	0.	8.3119
26	22.854	1.1957	0.	7.6715
27	22.848	2.3944	0.	10.722
28	22.837	3.5934	0.	10.713
29	22.849	4.7951	0.	7.6909
30	21.701	4.7952	0.	8.2696
31	20.554	4.7947	0.	8.5366
32	19.403	4.7853	0.	8.6909
33	18.261	4.7805	0.	8.7186
34	17.127	4.7917	0.	8.576
35	15.985	4.7994	0.	8.5658
36	14.855	4.8375	0.	7.8559
37	13.704	4.8239	0.	7.2523
38	12.561	4.8224	0.	5.9018
39	11.412	4.8206	0.	3.7526
40	10.248	4.8056	0.	4.6829e-004
41	9.0731	4.7985	0.	4.1144e-002
42	7.8728	4.79	0.	-3.4723
43	6.6216	4.7721	0.	6.1564
44	5.1885	4.7731	0.	-24.785
45	4.2164	5.2569	0.	36.287
46	5.3834	3.5047	0.	-27.359
47	5.5063	2.3234	0.	5.7011
48	6.6894	2.3884	0.	2.1553
49	7.8698	2.4038	0.	-0.41751
50	9.0673	2.415	0.	-0.48385
51	10.253	2.4205	0.	-0.91548
52	11.427	2.4138	0.	3.5817
53	12.564	2.4229	0.	6.4829
54	13.696	2.426	0.	8.007
55	14.825	2.4209	0.	9.0853
